Index,Post,Trans,Label,Type,Severity,Confidence,Explanation
1147,В Киеве огромные пробки и проблемы со светом,"In Kyiv, there are huge traffic jams and power problems.",,,,,
1148,"**Рамзан Кадыров заявил:

**Смешны условия для переговоров у руководства Украины. Если бы Зеленский переживал за своих мобилизованных пенсионеров, то не использовал бы слово ""условия"", а встал бы на колени за свой народ, как когда-то он демонстративно встал на колени ради своего избрания президентом.

Не в том положении власти Украины находятся, чтобы диктовать условия. У нас есть свои условия и они гораздо реалистичнее:
**- Признание ЛНР, ДНР, Запорожья, Херсона, Крыма и Севастополя российскими;
- Выдача всех фашистских преступников и шайтанов, ответственных за зверства над русскоязычным населением, или официальный суд над ними и заслуженное ограничение свободы.**","**Ramzan Kadyrov stated:

The conditions for negotiations proposed by Ukrainian leadership are laughable. If Zelensky genuinely cared about his mobilized pensioners, he wouldn't use the word ""conditions"" but would have knelt on behalf of his people, as he once dramatically knelt to secure his election as president.

Ukraine is not in a position to dictate terms. We have our own conditions, which are much more realistic:
- Recognition of LNR, DNR, Zaporizhzhia, Kherson, Crimea, and Sevastopol as part of Russia;
- Handing over all fascist criminals and monsters responsible for atrocities against the Russian-speaking population, or conducting an official trial and justly restricting their freedom.**",,,,,
1149,"По городу Шебекино в Белгородской области нанесен удар ВСУ.  Губернатор области сообщает, что в результате обстрела противника уже есть 2 погибших и 3 пострадавших местных жителя.","In Shебекино city in Belgorod Oblast, an attack was carried out by Ukrainian forces (VSU). The governor of the region reports that as a result of the enemy's shelling, there are already 2 fatalities and 3 injured local residents.",,,,,
1150,Вчерашняя новость 🤡,Yesterday's news 🤡,,,,,
1151,"На репетиции тигр пизданул по лицу дрессировщика Эдгара Запашного.

__«Это не была его атака для того, чтобы убить меня. Он просто отмахнул лапой, а я в это время отвлекся на своего молодого помощника. Как говорится: САМ ВИНОВАТ, МОЯ ОШИБКА!»__ – написал Запашный в соцсетях","At the rehearsal, the tiger swatted Edgar Zapasnyi's trainer in the face.

""Technically, it wasn't an attack to kill me. He just waved his paw, and I was distracted by my young assistant at the time. As they say: GUILTY AS CHARGED, MY OWN MISTAKE!"" – Zapasnyi wrote on social media.",,,,,
1152,"На этом видео — прилёт ракеты в Киевской области

После массированных ударов Украинская железная дорога сообщила о задержке движения поездов.

**В Киеве подтвержден прилет в здание генштаба ВСУ и оперативного командования** - сообщают некоторые СМИ","On this video, a rocket landed in Kyiv Oblast.

Following intensive strikes, Ukraine's railway reported delays in train services.

**In Kyiv, reports confirm the impact on the headquarters of the Ukrainian Armed Forces and the operational command,** according to some media sources.",,,,,
1153,"**Украинские СМИ сообщают о новых взрывах в Киеве и ряде других городов.

**В небе замечены БПЛА ""Герань-2"". Тем временем замглавы офиса Зеленского заявил, что **ситуация в энергетике — критическая**. 

Перебои со светом наблюдаются почти по всей стране, включая Львов, Днепр и Одессу.","Ukrainian media report new explosions in Kyiv and several other cities.

Unmanned aerial vehicles (UAVs) of the ""Geran-2"" type have been spotted in the sky. Meanwhile, deputy head of Zelensky's office stated that the situation in energy supply is critical.

Power outages are reported across the country, including Lviv, Dnipro, and Odessa.",,,,,
1154,"**85 ракет выпущено по Украине **— Зеленский.

Впереди может быть ещё 20 ударов, – добавил он.","**85 missiles were launched at Ukraine** — Zelensky.  
There may be another 20 strikes ahead, he added.",,,,,
1155,"**Текущая сводка по последствиям прилетов** **Украине:
**Без электричества сейчас: Киев, Луцк, Одесса, Николаев, Днепр, Житомир, Львов, Харьков, Хмельницкий, Кривой Рог, Черновцы, Сумы, Ивано-Франковск

**Поражены**: Ладыжинская, Харьковская, Кировоградская ТЭЦ

❗️Сообщают, что около 70% Украины осталось без света

Мобильные операторы Украины сократили работу части сервисов, чтобы сэкономить энергию.","**Current Summary of Consequences of the Strikes in Ukraine:**

Without electricity now: Kyiv, Lutsk, Odessa, Mykolaiv, Dnipro, Zhytomyr, Lviv, Kharkiv, Chernivtsi, Kryvyi Rih, Sumy, Ivano-Frankivsk

**Affected:** Raduzhinka, Kharkiv, Kirovohrad power plants

❗️Reports indicate that about 70% of Ukraine is without power

Ukrainian mobile operators have reduced the operation of some services to conserve energy.",,,,,
1156,🇺🇦Прилёт по подстанции в Харькове,Flight over the substation in Kharkiv,,,,,
1157,"🇷🇺🇺🇦 Кадры из Харькова, где обесточенными оказались даже супермаркеты. Электротранспорт не работает. Вход в метро на втором фото.","Clips from Kharkiv, where even supermarkets are without power. Electric transportation is not working. The entrance to the metro in the second photo.",,,,,
1158,"**Ракеты достигли целей и в Одессе. 

**Также прилёты зафиксированы ещё в Кривом Роге, Харькове, Житомире, Черкассах, Киеве.","**The rockets hit the targets in Odessa.

**Additionally, launches were also detected in Kryvyi Rih, Kharkiv, Zhytomyr, Chernihiv, and Kyiv.",,,,,
1159,"Харьков полностью без света, остановлена работа метрополитена

Львов частично обесточен после взрывов, сообщил мэр

Ровно и Винница — взрывы

Житомир остался без электричества

В Киеве происходят экстренные отключения света — ДТЭК.","Kharkiv is completely without power, and the metro service has stopped.

Lviv is partially without power after explosions, reported the mayor.

Rivne and Vinnytsia experienced explosions.

Zhytomyr is without electricity.

Emergency power cuts are happening in Kyiv — DTEK.",,,,,
1160,"Зам. министра внутренних дел Украины Антон Геращенко заявил, что попадание в жилой дом в Киеве - это последствия работы ПВО.",Deputy Minister of Internal Affairs of Ukraine Anton Gerashchenko stated that the hit on a residential building in Kyiv is a consequence of air defense work.,,,,,
1161,"**Пролет ракеты над Украиной!

**Зафиксированы еще 7 ракет в сторону запада и одна – на Киев пишут украинские СМИ.","**A rocket flew over Ukraine!

**Ukrainian media report that seven more rockets were launched towards the west, and one towards Kyiv.",,,,,
1162,"В Киеве толи сбитая российская, толи ракета ПВО упала на дом. Пишут, что уже третья волна ракет летит над всеми областями Украины.","In Kyiv, either a Russian plane was shot down or a防空导弹击中了住宅。据报道，第三波火箭弹正在飞越乌克兰所有地区。",,,,,
1163,"**Последствия прилета в Киеве**, как обычно всё замылено, так как украинцев зашугали тюрьмой за съемки прилетов на видео...","**Consequences in Kyiv**, as usual everything is blurred because Ukrainians are intimidated by the prospect of jail for filming arrivals...",,,,,
1164,"В Киеве тоже зафиксирован прилет, поднимается дым после взрыва","In Kyiv, a landing has also been reported; smoke is rising after an explosion.",,,,,
1165,⚡️** Первые кадры сегодняшних попаданий крылатых ракет по военным объектам Украины**,⚡️** First footage of today's cruise missile strikes on Ukrainian military targets**,,,,,
1166,"**Массовый пуск ракет Х-101 с Ту-95 с юга России**

- взрывы в Запорожье.
- на большей части Украины ревет воздушная тревога.
- ракеты в воздухе, в укрытие!"" - пишет николаевский гауляйтер Ким.
- Украинские каналы сообщают о взрывах в Киеве.","**Massive launch of Kh-101 missiles from Tu-95 bombers from the south of Russia**

- Explosions in Zaporizhzhia.
- Air raid sirens are blaring across most of Ukraine.
- Rockets in the air, seek shelter! — writes Nikopol Gauleiter Kim.
- Ukrainian channels report explosions in Kyiv.",,,,,
1167,"Мужик **отсидел на зоне три года, вышел на свободу и через секунду его задержали за другое преступление**.

Некий Денис последние три года провёл в Ростовской колонии, где активно поддерживал **АУЕ** (запрещено в РФ), именно за это его и задержали. Теперь ему грозит **до 6 лет по статье «экстремизм»**.","The man served three years in prison, was released, and was arrested again for another crime within seconds. Denis, who spent the last three years in the Rostov correctional facility and actively supported AUE (banned in Russia), was arrested for this reason. Now he faces up to six years in prison under the ""extremism"" article.",,,,,
1168,"В питерском аэропорту Пулково задержали сверхразума, который **в своём желудке перевозил один килограмм жидкого кокаина из Бразилии**. За это ему обещали 300 тысяч рублей. 

Теперь ему и его подельнице грозит **до 20 лет колонии**.","At Pulkovo Airport in St. Petersburg, a superhuman was detained, who was transporting one kilogram of liquid cocaine in their stomach from Brazil. They were promised 300,000 rubles for this. Now, both the detainee and their accomplice face up to 20 years in prison.",,,,,
1169,🇷🇺🇺🇦 Так выглядят районы Бахмута в которых сейчас идут бои.,Here are the districts of Bachmut where fighting is currently taking place.,,,,,
1170,"**Разъяренная бабулька разнесла украинскую гуманитарку.

**В Бахмуте заботливые ВСУшники привезли гуманитарку, от которой люди начали отказывать, а одна бабулька решила выразить недовольство свинячим пойлом и наорала на укровояк.","**Angry grandma destroyed the Ukrainian humanitarian convoy.

**In Bakhmut, caring Ukrainian soldiers brought a humanitarian convoy, but people started refusing it, and one grandma expressed her dissatisfaction with the pig slop by yelling at the Ukrainian soldiers.",,,,,
1171,"❗️**Наши силовики в Херсонской области выявили пособницу ВСУ.  

**__«Я, Завадская Ангелина Витальевна, проникла на территорию военного объекта в городе Каховка 10.09.2022. Я запомнила местоположение личного состава российских военных и техники, в результате по объекту был нанесён удар»__, — рассказала корректировщица ВСУ. 

**__Поражают её спокойный тон и ухмылочка 
__**Просто гляньте на её поведение сидит вразвалочку , лыбится.","❗️Our security forces in the Kherson region have identified a collaborator of the Ukrainian military service (VСУ).

**""I, Zavadska Angelina Vitalievna, infiltrated the military facility in Kakhovka on September 10, 2022. I memorized the location of the Russian military personnel and equipment, which led to an airstrike on the target,""** the VСУ spotter said.

**Her calm tone and smile are striking.
She's just sitting there, slouched with a grin.**",,,,,
1172,"**Китаец пробежал марафон с сигой во рту**. 

50-летний китаец пробежал марафонскую дистанцию в 42 км за 3:28:45. **Всю дистанцию периодически курил**. В итоге показал 574-й результат из почти 1500 бежавших.

К слову, с сигаретам во рту он уже бегал марафоны в 2018 и 2019 годах, показал тогда 3:36 и 3:32 часа соответственно. Вывод: с **куревом он бегает дистанцию всё лучше и лучше**.","**A Chinese man ran a marathon with a fish in his mouth.**

A 50-year-old Chinese man completed the 42-km marathon in 3 hours, 28 minutes, and 45 seconds. **He smoked periodically throughout the entire distance.** In the end, he placed 574th out of nearly 1,500 runners.

By the way, he had already run marathons with a cigarette in his mouth in 2018 and 2019, finishing in 3:36 and 3:32 hours respectively. The conclusion: **with a cigarette, he runs the distance better and better each time.**",,,,,
1173,Неудачный прыжок,Failed jump,,,,,
1174,"""__Думал скинуть чуть-чуть веса, а скинул чуть-чуть ногу!__"" - всушник подорвался на мине","""I thought I would just lose a little weight, but I lost a little leg!"" - The soldier detonated on a mine.",,,,,
1175,"В Индонезии на учениях спецназа у десантника не раскрылся парашют и он упал с высоты почти 500 метров, но выжил и только сломал бедро. Его жизни ничто не угрожает, он лежит в больнице в гипсе и прогнозы по ноге благоприятные.","In Indonesia, during special forces training exercises, a paratrooper's parachute did not open, and he fell from almost 500 meters but survived, sustaining only a broken thigh. His life is not in danger; he is hospitalized with his leg in a cast, and the prognosis for his leg is favorable.",,,,,
1176,"Общая мамбилизация страны объявлена! Вчера получила повестку и отправляюсь в макияжно-камуфляжный войска. Даешь марафет!

Мамбилизуйся и ты! Дарим VIP на 10 дней по промокоду LOVE. Действует только для новичков с 11 по 30 ноября. Переходи на сайт www.mamba.ru  или скачай приложение Мамба по ссылке https://mamba.onelink.me/uhNt/r6vjz5qy","Total mobilization of the country has been declared! I received a summons yesterday and I'm heading to the makeup-camouflage army. Let's spruce up!

Mobilize yourself too! We're offering VIP status for 10 days with the promo code LOVE. Valid only for new users from November 11 to November 30. Visit www.mamba.ru or download the Mamba app via this link: https://mamba.onelink.me/uhNt/r6vjz5qy",,,,,
1177,"Сирийку, совершившую теракт в Стамбуле, готовили инструкторы из США, пишет турецкая газета Yeni Şafak

По данным журналистов, террористку направили из сирийского города Кобани. Ахлам Альбашир прошла обучение в так называемой разведывательной школе Рабочей партии Курдистана, где американские солдаты читали лекции. Приказ совершить теракт она получила от одного из главарей партии.","The Syrian terrorist who carried out the attack in Istanbul was trained by instructors from the US, according to the Turkish newspaper Yeni Şafak.

Journalists report that the terrorist was sent from the Syrian city of Kobani. Aхlam Al-Basheer underwent training at what is referred to as the intelligence school of the Kurdistan Workers' Party (PKK), where American soldiers gave lectures. She received the order to carry out the attack from one of the party's leaders.",,,,,
1178,Когда выдали первую получку на заводе,When did they give me my first paycheck at the factory?,,,,,
1179,"**«Воробушек, ты там живой? Вроде живой»**. 

Работяге очень повезло, что прочные штаны спасли его от драматичной потери яиц.","**""sparrow, are you still alive? Seemingly alive.""**

The worker was very lucky that his sturdy pants saved him from a dramatic loss of testicles.",,,,,
1180,Грёбаные технологии!,Blasted technologies!,,,,,
1181,"🚀🇷🇺**Доброе утро, мы из России 

**Русский Град работает из района Сватово по позициям ВСУ.","🚀🇷🇺**Good morning, we are from Russia.

**Russian Grad is operating from the Svatove area against Ukrainian military positions.",,,,,
1182,🇷🇺🇺🇦 Обычное приветствие у украинских военнослужащих..,A typical greeting among Ukrainian military personnel..,,,,,
1183,База,Base,,,,,
1184,‼️🇷🇺Мощный ангел-хранитель у мужика.,‼️♂️ A powerful guardian angel for the man.,,,,,
1185,"**Восьмиклассник ударил учительницу по лицу в тульской школе.

**По некоторым данным, ученик и раньше проявлял жестокость по отношению к преподавателям. Прокуратура начала проверку по факту данного инцидента.","**An eighth-grader hit a teacher in the face in a school in Tula.

**According to some reports, the student had previously shown cruelty towards teachers. The procuratorate has initiated an investigation into this incident.",,,,,
1186,Моя команда на случай зомби-апокалипсиса,My team for a zombie apocalypse,,,,,
1187,Захват пленных ВСУшников под Павловской,Capture of Ukrainian soldiers as prisoners near Pavlovskaya,,,,,
1188,Подрыв танка ВСУ в Сватовский районе,Bombing of an Ukrainian army tank in the Slovyansk region,,,,,
1189,"""**Украинцы и я это один народ**""

Актер Алексей Панин получил визу США и отрекся от россиян.

Попутного ветра в раздроченную жопу😌","""Ukrainians and I are one people.""

Actor Alexei Paniy received a US visa and renounced his Russian citizenship.

Lucky dog 😌",,,,,
1190,❗️**Рамзана Кадырова исключили из санкционного списка США**,❗️**Ramzan Kadyrov has been removed from the US sanctions list**,,,,,
1191,Культурный отдых,Cultural break,,,,,
1192,"**В Херсонской области задержали группу украинских наводчиков.

**Задержанными оказались бывшие заключенные, которых недавно выпустили из тюрем. Группе наводчиков дали радиостанцию и отправили на левобережье для того, чтобы корректировать огонь украинской артиллерии по местам сосредоточения российской техники.","**In the Kherson region, a group of Ukrainian artillery spotters was detained.

**The detainees were former prisoners who had recently been released from jail. The spotter group was given a radio station and sent to the left bank to correct fire from Ukrainian artillery on the positions of Russian equipment.",,,,,
1193,"**Актёру Джиму Керри запретили въезд в Россию

**РФ в качестве ответной меры закрыла въезд для 100 граждан Канады, среди которых высокопоставленные чиновники и бизнесмены. Актёр также попал в этот список.

**В списке также есть Стефан Бандера — журналист и внук Степана Бандеры.**","**Actor Jim Carrey was banned from entering Russia.

As a countermeasure, Russia closed its borders to 100 Canadians, including high-ranking officials and businesspeople. Jim Carrey is on this list.

The list also includes Stepan Bandera, a journalist and the grandson of Stepan Bandera.**",,,,,
1194,"**ХАСБИКА УДАРИЛИ В СПОРТЗАЛЕ! РАСПРОСТРАНИТЕ **🤯

__«тебя предадут, когда ты меньше всего этого ожидаешь..»__","**HASBICKA WAS ATTACKED IN THE GYM! SHARE **🤯

_""you will be betrayed when you least expect it..""_",,,,,
1195,"ВСУшники чуть-чуть не доехали до позиций, особенно досталось темненькому украинцу😁","The Ukrainian soldiers were just short of reaching their positions, especially the darker-skinned Ukrainian got it bad 😁",,,,,
1196,В Одессе наказываю безбилетника,"In Odessa, I am punishing a fare dodger.",,,,,
1197,"""Да там уж всё сгорело! Хы-хы-хы... ОООО!!!""

Момент взрыва ""газели"" на АЗС в  Зеленограде. Машина сначала загорелась, а потом взлетела на воздух. Предварительно, никто не пострадал.","""Everything was already burned there! Haha... WHOOSH!!!""

Explosion at a gas station in Zelengrad. The car first caught fire and then exploded into the air. Preliminary reports indicate no one was injured.",,,,,
1198,"Вернувшаяся из русского плена Ольга Лакунова заявила в эфире львовского телеканала, что все русские и даже дети, должны умереть!  «Остро, но справедливо», – прокомментировала ведущая.","Returning from Russian captivity, Olga Lakunova stated on the Lviv television channel that all Russians, including children, should die! ""It's harsh, but just,"" the hostess commented.",,,,,
1199,В Одессе люди жалуются на температуру +16 в домах,"In Odessa, people are complaining about the temperature of +16 degrees in their homes.",,,,,
1200,"Первая личная встреча Бидона и Си Цзиньпиня

Когда встречаешь друга, который должен тебе денег","The first personal meeting between Bidan and Xi Jinping

When meeting a friend who owes you money",,,,,
1201,"Киев лишил аккредитации журналистов CNN и Sky News за работу в Херсоне. Разрешения отозваны как минимум у шестерых корреспондентов 
 
В украинском Минобороны сообщили, что причина — нарушение правил работы в районе ведения боевых действий. О каких именно репортажах идёт речь, не уточняется. Но в ""Твиттере"" появились такие вот кадры с зигующим украинцем — как утверждается, из эфира CNN.","Kyiv has revoked accreditation for CNN and Sky News journalists working in Kherson. At least six correspondents have had their permissions withdrawn.

The Ukrainian Ministry of Defense stated that the reason is violation of rules for working in areas of combat operations. The specific reports in question are not specified. However, tweets have surfaced showing what is claimed to be a neo-Nazi Ukrainian in a CNN broadcast.",,,,,
1202,"Весёлые истории от старой переобувальщицы из Херсона. 

100% она РФ солдатам ту же историю рассказывала, только на русском языке и про хохла из ВСУ.","Jolly stories from an old cobbler in Kherson. 

She probably told the same story to Russian soldiers, only in Russian about a Ukrainian from the Armed Forces of Ukraine (VSYU).",,,,,
1203,"❗️ **В результате взрыва в Стамбуле пострадали трое российских граждан, в данный момент их жизни ничего не угрожает.

**На этих кадрах момент задержания предполагаемой террористки и еще нескольких подозреваемых в организации теракта в Стамбуле. 

Глава МВД Турции заявил, что кроме Рабочей партии Курдистана ответственность за теракт несет и правительство США: ""Мы знаем, откуда координировался теракт в Стамбуле, **мы не принимаем соболезнования посольства США**.""","❗️ **Three Russian citizens were injured as a result of the explosion in Istanbul. At this time, their lives are not in danger.

**These footage show the arrest of the suspected terrorist and several other suspects involved in organizing the Istanbul bombing.

The Turkish Minister of Interior stated that besides the Kurdistan Workers' Party (PKK), the United States government is also responsible for the bombing: ""We know from where the Istanbul bombing was coordinated, and we do not accept the U.S. embassy's condolences.""",,,,,
1204,"**Bloomberg заявил, что Сергей Лавров госпитализирован на Бали

**В ответ на это Сергей Лавров записал видео, в котором сообщил , что с ним все в порядке, нет никакой госпитализации, он находится в отеле, готовится к саммиту.

**Вот так и верьте дальше западной прессе**🤡","**Bloomberg reported that Sergei Lavrov was hospitalized in Bali.

**In response, Sergei Lavrov recorded a video stating that he is fine and was not hospitalized; he is at the hotel, preparing for the summit.

**Keep believing Western media** 🤡",,,,,
1205,Зеленский приехал в Херсон.,Zelensky arrived in Kherson.,,,,,
1206,"В Херсоне после прихода ВСУ начались чистки, местных жителей, которых в чем-то заподозрили, начали **привязывать к столбам**.","In Kherson, after the arrival of the Ukrainian Armed Forces (VSU), there began purges, and local residents who were suspected of something were started to be tied to poles.",,,,,
1207,"❗️🇺🇦**Нацисты «атакуют» Киево-Печерскую Лавру ㅤ

**Накануне монастырь начала проверять СБУ, которая пообещала разобраться с пророссийскими настроениями в храме. Формальная причина - песнопения со словами ""пробуждается матушка-Русь""","❗️🇺🇦 Nazis Attack Kiev-Pechersk Lavra

Just before the incident, the Security Service of Ukraine (SBU) began inspecting the monastery, promising to address pro-Russian sentiments in the church. The formal reason cited was the singing of hymns with the words ""Mother Rus awakens.""",,,,,
1208,"Турецкие СМИ публикуют кадры предположительно женщины, устроившей теракт в Стамбуле. Сообщается, что документы, обнаруженные в доме террористки, были поддельными. У подозреваемой взяли отпечатки пальцев и поместили под стражу.","Turkish media publish what they believe to be images of the woman who carried out a bombing in Istanbul. It is reported that fake documents were found in the terrorist's home. Fingerprint samples were taken from the suspect, who has been placed under arrest.",,,,,
1209,"Мобилизация уже закончилась, а дебилы пока нет","Mobilization may be over, but the idiots are still around.",,,,,
1210,"Российская команда Outsiders  (бывшие Virtus. pro) забрала победу на главном турнире по CS:GO – IEM Rio Major 2022, обыграв датскую Heroic. За это парни получили заслуженные $ 500 000 призовых.

В состав команды Outsiders входит четверо россиян: Пётр Fame Болышев, Джами Jame Али, Евгений FL1T Лебедев, Давид n0rb3r7 Даниелян и казахстанец Алексей Qikert Голубев.

Гранд-финал мейджора IEM Rio Major 2022 проходил в Рио-де-Жанейро, Бразилия.","The Russian team Outsiders (formerly Virtus.pro) won the main CS:GO tournament, IEM Rio Major 2022, defeating Danish team Heroic. For this, the boys earned well-deserved $500,000 in prize money.

The Outsiders team consists of four Russians: Peter Fame Bolshoy, Jamale Jame Ali, Evgeny FL1T Lebedev, David n0rb3r7 Danielyan, and Kazakhstani Alexey Qikert Golubev.

The grand final of the IEM Rio Major 2022 was held in Rio de Janeiro, Brazil.",,,,,
1211,26 сентября 1941 года. Киев встречает «освободителей»,"September 26, 1941. Kyiv meets the ""liberators.""",,,,,
1212,"**Трагикомедия о том, как украинский военный в плен попал**.",*A tragicomedy about how a Ukrainian soldier ended up in captivity.*,,,,,
1213,"Двухсотые ВСУшники. 

Павловка.","200th Battalion of the Ukrainian National Guard. 
Pavlohrad.",,,,,
1214,Вот почему надо прокачивать удачу,That's why you need to cultivate luck.,,,,,
1215,"**В Молдове вахтёрша отказалась отвечать на русском.

**При этом она смотрела российский сериал. Принципиальная дамочка.","In Moldova, the night watchwoman refused to respond in Russian. At the same time, she was watching a Russian TV series. A principled lady.",,,,,
1216,"**«Мы на войне строем будем ходить? Ты хуйло, чё ты мне сделаешь? Я тебе въебу – башка отлетит, я мастер спорта»**. 

Продолжение споров рядового с офицером, во время которых рядовой ударил офицера в грудь и назвал его «**хуйлом**». Теперь ему грозит уголовка.","""Are we marching in formation on a war? You're shit, what are you going to do to me? I'll beat you up—your head will fly off, I'm a master of sports."" 

The conversation between a private and an officer continued, during which the private hit the officer in the chest and called him a ""shit."" Now he is facing criminal charges.",,,,,
1217,"🇹🇷 Стало известно, что сумку со взрывчаткой могла оставить женщина.  Полиция Турции разыскивает подозрительную девушку, которая попала на камеры наблюдения

Всего на данный момент стало известно уже о **6 погибших в результате взрыва в Стамбуле. 53 человека получили ранения.**","It has become known that the backpack with explosives could have been left by a woman. Turkish police are searching for a suspicious girl who appeared on security cameras.

So far, it is known that **6 people have died as a result of the爆炸被错误地使用，应替换为""explosion""。正确的翻译应该是：

It has become known that the backpack with explosives could have been left by a woman. Turkish police are searching for a suspicious girl who appeared on security cameras.

So far, it is known that **6 people have died as a result of the explosion in Istanbul. 53 people have been injured.**",,,,,
1218,"Недовольство мобилизованных по поводу никакой, а точнее - показушной подготовки в парке ""Патриот"".","The dissatisfaction of the mobilized regarding the lack of, or rather, the superficial training at the ""Patriot"" park.",,,,,
1219,"Эрдоган сообщил, что количество раненых при взрыве достигло 53 человек, погибло 6.

Также президент Турции заявил, что предварительные данные расследования указывают на то, что это был теракт.","Erdogan reported that the number of injured in the explosion had reached 53, with 6 fatalities. Additionally, the Turkish president stated that preliminary investigation data suggests this was a terrorist attack.",,,,,
1220,"У Теслы случился баг во время парковки, в результате которого она разогналась до максимальной скорости и насмерть сбила двух человек, ещё трое пострадали.","Tesla experienced a malfunction while parking, which caused it to accelerate to maximum speed and kill two people instantly; three others were injured.",,,,,
1221,"Первый лед в Салехарде, и бегающий по пешеходному ребенок","The first freeze in Salekhard, and a child running on the pedestrian path.",,,,,
1222,**❗️В МЕТРО КИЕВА ПРОИЗОШЛА ДАВКА **— __кто-то распылил газовый баллончик на станции «Театральная»__,"**❗️A CROWD TRampled OCCURRED IN KIEV METRO** — _someone sprayed a gas canister at the ""Teatralnaya"" station_",,,,,
1223,4 человека погибли и 38 пострадали после взрыва в Стамбуле — губернатор Али Ерликая.,"Four people died and 38 were injured after an explosion in Istanbul, Governor Ali Erlik said.",,,,,
1224,Момент подрыва в Стамбуле попал на камеры наблюдения.  Бомбу в действие привел террорист-смертник.,The explosion in Istanbul was captured on surveillance cameras. The bomb was triggered by a suicide bomber.,,,,,
1225,"🔞В центре Стамбула сейчас паника. Район оцеплен силовиками.

По предварительным данным, 4 погибших после взрыва в Стамбуле. Об этом пишет часть местных СМИ.","🔞There is panic in the center of Istanbul now. The area is cordoned off by law enforcement.

According to preliminary reports, 4 people died in an explosion in Istanbul. This information is reported by some local media.",,,,,
1226,"В центре Стамбула (Турция), на пешеходной улице Истикляль, прогремел взрыв. 

CNN Turk сообщает, что в результате взрыва пострадало как минимум 11 человек.","In the center of Istanbul (Turkey), on the pedestrian street İstiklal, an explosion occurred. CNN Turk reports that at least 11 people were injured in the explosion.",,,,,
1227,"⚡️🔞**Отрезали уши, стреляли по ногам... Как ВСУ пытали российских военнопленных

**В Луганске зафиксировали следы пыток над военнослужащими ЛНР. Их тела были переданы украинской стороной.

Судмедэксперты пришли к заключению, что у погибших военнопленных еще при жизни отрезаны верхние части ушей, прострелены ноги, у одного из солдат сломана шея.","⚡️🔞**Amputated ears, shots to the legs... How Ukrainian forces tortured Russian prisoners of war

In Lugansk, evidence of torture on servicemen from the LNR was recorded. Their bodies were handed over by the Ukrainian side.

Forensic experts concluded that the deceased prisoners of war had their upper ear parts amputated while alive, had their legs shot, and one soldier's neck was broken.",,,,,
1228,"**Сергея Лаврова в Индонезии встретили почетным караулом и национальными танцами.

**Глава МИД РФ прибыл на Бали, чтобы представлять Россию на саммите G20. Встреча лидеров «большой двадцатки» пройдет на острове 15-16 ноября","**Sergey Lavrov was greeted with a honor guard and national dances in Indonesia.

**The Russian Foreign Minister arrived in Bali to represent Russia at the G20 summit. The meeting of the G20 leaders will take place on the island on November 15-16.",,,,,
1229,А под другой брусчаткой наверное флаг России. Такие переобувальщики из Херсона готовы ко всему🤡,"Beneath the other paving stones, there probably is the Russian flag. These shoe changers from Kherson are ready for anything 🤡",,,,,
1230,Будни американских копов,Routine of American cops,,,,,
1231,"Восьмиклассница Фатима из села Эндирей Дагестана, написала письмо, которое **тронуло военных до глубины души🥺 

**__Военнослужащие внимательно __[__слушали каждое слово на__](https://t.me/zhit_news)__ передовой

❤️ - если поддерживаешь Фатиму
🙏🏻 - если болеешь душой за наших военных

__**Подписывайся на наш канал, у нас еще много трогательных историй!**__ ❤️__","Eighth-grader Fatima from the village of Endirey in Dagestan wrote a letter that deeply moved the soldiers 🥺

**The soldiers listened attentively to every word she spoke on the front line**

❤️ - if you support Fatima  
🙏🏻 - if your heart goes out to our soldiers

__**Subscribe to our channel, we have many more touching stories!**__ ❤️",,,,,
1232,В Абрау Дюрсо мотоциклист сорвался со скалы и погиб,"At Abrau-Durso, a motorcyclist fell off a cliff and died.",,,,,
1233,"Дождь из коктейлей Молотова перед парламентом в Афинах.

Десятки тысяч демонстраций по всей Греции в знак всеобщей забастовки против резкого роста цен.","Bombs instead of rain in front of the parliament in Athens.

Tens of thousands of demonstrations across Greece in solidarity with a general strike against sharp price increases.",,,,,
1234,"🔥🇷🇺🇺🇦 «Ланцет» ВДВ России уничтожает танк ВСУ с десантом и экипажем, который в свою очередь смотрит смерти в глаза.","🔥🇷🇺🇺🇦 The Russian Airborne Troops (VDV) ""Lancet"" destroyed a tank with a Ukrainian Service Troops detachment, whose crew was looking death in the eye.",,,,,
1235,"Первая серия. Украина устраивает провокацию на Крымском мосту.

Вторая серия. Из-за ответных действий теряет практически всю энергетическую сферу. Города погружаются в холод и тьму. Экономика останавливается.

Третья серия. Украинские девушки поют веселые песни про Крымский мост и про то, что все это правильно и хорошо.","First series: Ukraine stages a provocation on the Crimean Bridge.

Second series: Due to retaliatory actions, it loses nearly its entire energy sector. Cities plunge into cold and darkness. The economy grinds to a halt.

Third series: Ukrainian girls sing cheerful songs about the Crimean Bridge, claiming everything is right and good.",,,,,
1236,"🇷🇺🇺🇦 Актуальное состояние Антоновского моста, подорванного при передислокации ВС РФ на Левобережье — кадры с квадрокоптера.","The current state of the Antonov Bridge, which was bombed during the Russian military's redeployment to the Left Bank — drone footage.",,,,,
