Index,Post,Trans,Label,Type,Severity,Confidence,Explanation
17337,**В районі Глухова військові застосували ПТРК «Javelin» та знешкодили  колонну техніки РФ. 15 танків Т-72**,"(Sighs) The countries around the Deaf Navy used PTPPPTK Javelin, and destroyed the RF-72 peninsula",,,,,
17338,"🔥**У Сумській області військовослужбовці використали для відбиття атак російських терористів Джавеліни, надані США. В результаті у окупантів стало на 15 танків менше.**","Introduction * * * In the Soviet region, the military has used the military to reflect the attack of the Russian terrorists of Jawina, provided by the United States. The result of the occupation was 15 tanks less. (Sighs)",,,,,
17339,"❗️Острів Зміїний атакували з російських кораблів
Окупанти вели вогонь по острову зі ствольної корабельної зброї.

Прикордонники та ЗСУ тримають оборону. 
Наразі в районі острова знаходиться два кораблі ЧФ РФ «Москва» та «Василий Быков»","Canada's Island was attacked by Russian ships
The invaders were firing on a island with a ship gun.

The border guards and the ZW hold the defense.
Currently, there are two FF RF ships in the area of the island ""Moscow"" and ""Walley Stokes""",,,,,
17340,"💪🏻**Все ж Сухопутні війська ЗС України публікують, що українська війська застосовують Байрактари проти свинособак

**Відео прибрали, але повідомляється, що застосовують.

P.S. Дякуємо вам за вашу оперативність. Знаємо, що всі ви розумні і кмітливі, але всі люди. Визнаємо свої помилки і виправляємось!","Bytes * * * But the Suchoustic troops, they say, in Ukraine, that the Ukrainian troops are using Bayarbury against pigs.

(Sighs) The video has been removed, but it says it applies.

P.S. Thank you for your operation. We know you're all smart and smart, but all people. We recognize our mistakes and fix it!",,,,,
17341,**З території Республіки Білорусь випущено 4 балістичні ракети в південно-західному напрямку**,(Sighs) Four ballistic rockets released from the Republic of Belarus in South-west *,,,,,
17342,"З 5:00 24.02 Збройні Сили України ведуть активні бойові дії на напрямках висування противника.

Напружена ситуація на Північному та Південному напрямках. 
Ведуться бої за Гостомельський аеродром, а також міста Генічеськ, Скадовськ, Чаплинка.

Закликаю резервістів тероборони та всіх, хто може тримати зброю в руках, нищити окупантів!

Разом до Перемоги!","Since 5: 00, 24.02 Armed Forces in Ukraine lead to active combat in opposition to opponent.

Hard situation in the North and South directions.
There are fighting fighting for the Goosil airfield, and Geniecsk city, Skosovsk, Chapel.

I'm calling back reservations of the body and anyone who can keep weapons in their hands, to lower the occupation!

Together with Victory!",,,,,
17343,💪🏻**Захоплені в полон свинособаки**,Bytes * * * Captured in full pork dog *,,,,,
17344,"Оперативна інформація станом на 14:00

З 5:00 24.02 Збройні Сили України ведуть напружені бойові дії на напрямках висування противника.
У Чорноморській операційній зоні Збройні Сили України використовують безпілотні літальні апарати “Байрактар”.
На напрямку Рудня (Білорусь) – Виступовичі (Україна) противник намагався перетнути державний кордон силами двох танків, бронетранспортерів та автомобільної техніки. 
Внаслідок бою ворог зазнав втрат: знищено 5 бронетранспортерів та автомобіль.
Зупинено наступ танків противника в районі Путивль.
Над Вишгородом збито вертоліт КА-52.

За міста Генічеськ, Скадовськ, Чаплинка ведуться бої.  

Зберігайте спокій! Слідкуйте за інформацією на офіційних ресурсах!

Разом до Перемоги!","RAM Status Information at 2: 00

Since 5: 00, 24.02 armed forces in Ukraine have forced combat in the direction of the enemy.
In the Black Sea operating zone, Ukraine's military forces use the ""Bayartar"" drone planes.
In the direction of Romania, the Heir tried to cross the state border by two tanks, armored vehicles and automotive technology.
As a result of the enemy's battle, five armored cars and a car were destroyed.
The opponent's tank attack is stopped in the Poil district.
We got hit by a C- 52 helicopter over the Tub.

In Genicsk city, Skudowsk, the Chapel is fighting.

Stay calm! Watch out for the official resources!

Together with Victory!",,,,,
17345,"Трипільська ТЕС, Київська область","Trinidad TED, Kyiv",,,,,
17346,"**Українські військові ведуть бій на напрямку Сум

Прикордонники з ЗСУ та Нацгвардією вступили в бій з російськими окупантами на околиці Сум. Українські військові тримають оборону. За наявною інформацією РФ здійснює наступ з боку н.п. Конотоп.**","(Sighs) Ukrainian troops are fighting on the south side.

The ZW and Nzereveans joined battle with Russian invaders on the outskirts of the Court. The Ukrainian military has held a defense. The RF data that we have is now the offensive from the North. Coondial. *",,,,,
17347,"**🗺Підготували карту обстрілів та територій, захоплених окупантами

****https**://www.google.com/maps/d/u/0/viewer?mid=1ROxxPyw0nPAa5HDAABCBU-IDECabGw3-&ll=50.51698147226375%2C34.52386170000002&z=6

Карта оновлюється. Можете надсилати її в іноземні ЗМІ","* * * entrance A map of shots and divisions captured by occupants

* * * https * * *: / / www.google.com / map / u / 0 / viewer? mid = 1ROxPyw0PAD5HBUBUDECw3 & ll = 50.51698147226375% 2C34.523817002 & z = 6

The map is updated. You can send it to foreign media",,,,,
17348,"⚡️**Українські військові тримають оборону та захищають державу від російського агресора. 

Станом на 14:00 24 лютого відомо, що:

**▫️У Київській області біля Межигір’я збито один російський вертоліт К-52 та три вертольоти поблизу Гостомеля.
▫️На Луганщині йдуть бої. Біля Щастя ворог продовжує нести втрати.
▫️Прикордонники спільно зі ЗСУ та НГУ тримають оборону та відбивають атаки.
▫️Поблизу с. Новозбурівка Скадовського району на території військової частини, яка розташована в лісовому масиві Збурівського лісництва виникла пожежа техніки.
Внаслідок обстрілів в м. Олешків особовий склад 4 ДПРЧ евакуйовано в укриття.
▫️В Одеській області в Іванівському районі під час обстрілу в/ч А-2800 ЗСУ отримали осколкові поранення 10 військовослужбовців.
▫️У Київській області в Обухівському районі поблизу селища Трипілля збито військовий літак Ан-26 ЗСУ. Інформація про поранених та загиблих уточнюється.
▫️Служби порятунку надійшло повідомлення про те, що внаслідок вибуху сталась пожежа у місті Одесі по вулиці Новомосковська. По прибуттю на місце виклику рятувальниками встановлено загорання складських приміщень одного із підприємств. Пожежу ліквідовано. Загиблих та постраждалих немає. З поруч розташованих територій евакуйовано техніку.","Bytes * * * The Ukrainian military has held defense and protected a state from Russian aggression.

The constant at 2: 00 p.m. 24 February knows that:

* * In Kiev, one Russian helicopter, 52, and three helicopters near the Goosemy.
kdegames There are fights in Luanpolu. The enemy continues to suffer.
kdegames The border guards and NG hold the defense and reflect the attack.
kdegames In the middle of the city of Skaddowski district, on the side of the military, which is located in the Gulf of Zbuyovsky, a technological fire was fired.
As a result of the firearms in the m.The nodes of the special warehouse 4 DRD are evacuated to the shelter.
kdegames In the region in the region in Judea during the shooting in / ch-2800 ZZZZW, an altarpiece of assault of 10 military officials.
kdegames In the Kiev region in the Obuchevsky district, the TriPilot village was hit by an An26 Navy plane. The news of the wounded and the dead is consistent.
kdegames The rescue services reported that because of the explosion, fire in Odessa's city outside Nowakovsk. On the outskirts of the building, a rescue call has been set up by one of the businesses. The fire is cut. No sign of death and disease. The technique has been extracted from the area adjacent.",,,,,
17349,**⚡️У Вишгороді збили руснявий гелікоптер**,* * They hit a gun helicopter in the Ushgordi,,,,,
17350,"Ситуація щодо російського вторгнення

Прикордонники разом зі Збройними силами України та іншими силами безпеки і оборони продовжують боронити Україну.
Відмітимо, що збройними силами держави-агресора російської федерації здійснено вторгнення на багатьох напрямках.
Вогонь по прикордонним підрозділам та пунктам пропуску здійснювався артилерією та авіацією після чого відбувався рух військової техніки.

Зокрема, російська агресія відбулася в межах Луганської, Чернігівської, Сумської, Харківської, Житомирської, Херсонської, Одеської областей, по о. Зміїний та в зоні ООС. 
Прикордонні підрозділи в залежності від розвитку обстановки передислоковуються на запасні позиції та діють спільно з українськими воїнами.","The situation with the Russian invasion

The border force of Ukraine and other security forces and defense will continue to defend Ukraine.
Notice that the armed forces of the Russian Federation have been invading many directions.
The fire at the border subunits and the station signs were being executed by artillery and aviation after which the military technology was moving.

In particular, the Russian aggression was within the Lughan, Chernihiv, Suumkński, Kharkiv, Zetamir, Heroński, Odesanian, OOS.
The border divisions, depending on the development of the environment, are relocated in the spare positions and work with Ukrainian soldiers.",,,,,
17351,"Охтирка, Сумська область","Ochocchic, Summit",,,,,
17352,"Нова Каховка😐

Диряві виродки","New Picture

Wild bastards",,,,,
17353,"Вишгород…там дамба👀

З дамбою зараз все добре!","Vishgorod ... there's a dam

Don't worry about the dam!",,,,,
17354,"**⚡️Проблеми з телеграмом( 

Як у вас, друзі?**","* * Telagram Problems (

How are you guys",,,,,
17355,"**Київська область↘️
Між с. Жуківці та Трипілля Обухівського району впав військовий літак ЗСУ (на борту перебувало 14 осіб)  з послідуючим загоранням, внаслідок чого загинуло 5 осіб.

Від ДСНС залучено 37 осіб та 8 од. техніки.**","(Sighs) Kyiv Region
Between that, the beetles and the Gulf of Obuchowski, the ZW Air Air Air Force fell down on board with 14 people on the trail of a blind squad that killed five people.

AlDS has 37 people and 8 ones. (Sighs)",,,,,
17356,**Ще відео збитого гелікоптеру свинособак під Гостомелем**,(Sighs) Another video of the hit by a pork dog helicopter in Goldiel * *,,,,,
17357,"❗️**Національний банк **[відкрив спецрахунок](https://bank.gov.ua/ua/news/all/natsionalniy-bank-vidkriv-spetsrahunok-dlya-zboru-koshtiv-na-potrebi-armiyi)** для збору коштів на потреби армії

**📌Реквізити офіційного спеціального рахунку: UA843000010000000047330992708 

Рахунок – мультивалютний, він створений та відкритий як для переказу коштів від міжнародних партнерів та донорів – у іноземній валюті (долари США, євро, британські фунти), так і від українського бізнесу та громадян – у національній валюті.","Bytes * * * The National Bank * * [opened the special account] (https: / / bank. gov.ui / ua / news / all / natialniy-bankrikrik-spetrahun-zbou-kolshtiv-nah-potmomii) * for collecting the money for the Army needs

* * * entrance Supply official special account: U84300000004730992708

The bill is multi-currency; it's created and opened as a transfer from international partners and donors -- in a foreign currency (US dollars, euro, British pounds), and also from Ukrainian business and citizens in a national currency.",,,,,
17358,**⚡️Один долітався**,* * One has arrived,,,,,
17359,**Свинособаки**,**Свинособаки**,,,,,
17360,"**НАТО стурбоване....міжнародні партнери - 0😐
Всі стурбовані і закликають відвести війська. І готові себе захищати**","(Sighs) NATO worried... international partners - 0 points
They're all concerned and calling for the troops to take away. And ready to defend yourself *",,,,,
17361,"**Повідомляється, що під Херсоном задіяно руснявий спецназ**",(Sighs) It's reported that under Herson there's a hand-off special * *,,,,,
17362,**😐Туреччина не буде перекривати Босфор**,**😐Туреччина не буде перекривати Босфор**,,,,,
17363,"❗️На Луганщині йдуть бої.  Біля Щастя ворог продовжує нести втрати.
Прикордонники спільно зі ЗСУ та НГУ тримають оборону та відбивають атаки.

Ворог не пройде.","kdegames There are fights in Luanpolu. The enemy continues to suffer.
The border guards and NG hold the defense and reflect the attack.

The enemy will not pass.",,,,,
17364,"**Вишгород, російські гелікоптери**","(Sighs) Exhibit, Russian helicopters * *",,,,,
17365,❗️**Україна відключилася від енергосистем Росії та Білорусі**,Bytes * * * Ukraine has been disconnected from Russia's energy systems and Belarus * *,,,,,
17366,"Русня захопила, те що їм було потрібно. Вода в Крим...",The song is full of what they needed. Water in Crim...,,,,,
17367,"**⚡️Повідомляється, що Херсон під контролем України, але ГЕС перейшла в руки ворога**","* * It is reported that Herson is under the control of Ukraine, but GHC has moved into enemy hands * *",,,,,
17368,**💪🏻Збиті русняві танки біля Харкова**,* * Rured tanks at Kharkiv *,,,,,
17369,**Гостомель**,**Hostomel**,,,,,
17370,"❗️**Російська техніка пішла на прорив в Київській області
В Київській області російські війська пішли на прорив державного кордону.

**Військова техніка ворога зайшла через пункт пропуску «Вільча».
Прикордонниками разом з українськими військовими прийнято бій.
Крім того, по місцю дислокації відділу прикордонної служби «Млачівка» Житомирського загону здійснено обстріли з градів.
Зазначимо, прикордонні підрозділи в залежності від ситуації передислоковуються на запасні позиції та діють у взаємодії з Збройними силами України та Нацгвардією.","Bytes * * * Russian technique went on a breakthrough in Kiev
In the Kiev region, the Russian troops went on a campaign of the state border.

(Sighs) The enemy's military technique came through the Wilczen pass.
The border guards along with Ukrainian troops are fighting.
In addition, there is a plot of the Department of Border Service, the Family Department has been shot.
Let's say that border units are based on a situation where they are re-numbered and they act in the interaction with Ukraine's military forces and National Guard.",,,,,
17371,"Головнокомандувач ЗС України / CinC AF of Ukraine генерал-лейтенант Валерій Залужний:

""__Військовослужбовці 93-тя ОМБр Холодний Яр взяли в полон двох російських окупантів з в/ч 91701 ямпольского мотострілкового полку""__","The commander of Ukraine / CinC AF of Ukaine General Valerious Conqueror:

""_ _ Military Service 933rd of the OMBM Cold Yur captured two Russian invaders from / ch 91701 the African motorcycle regiment"" _",,,,,
17372,"**❗️Російська техніка пішла на прорив в Житомирській області
В Житомирській області російські війська пішли на прорив державного кордону.

**Військова техніка ворога зайшла через пункт пропуску «Вільча».
Прикордонниками разом з українськими військовими прийнято бій.
Крім того, по місцю дислокації відділу прикордонної служби «Млачівка» Житомирського загону здійснено обстріли з градів.

Зазначимо, прикордонні підрозділи в залежності від ситуації передислоковуються на запасні позиції та діють у взаємодії з Збройними силами України та Нацгвардією.","* * Russian technique went on a breakthrough in the city of the city
In the city region, the Russian troops went on to the middle of the state border.

(Sighs) The enemy's military technique came through the Wilczen pass.
The border guards along with Ukrainian troops are fighting.
In addition, there is a plot of the Department of Border Service, the Family Department has been shot.

Let's say that border units are based on a situation where they are re-numbered and they act in the interaction with Ukraine's military forces and National Guard.",,,,,
17373,Російський гелікоптер в Гостомелі знищено,Russian helicopter in Golgomeli destroyed,,,,,
17374,"😐**Тим часом міжнародні партнери — ""Ми дуже стурбовані. Закликаємо Москву вивести війська""**","Introduction * * * Meanwhile, international partners -- ""We're very worried. Call Moscow to take the troops"" * *",,,,,
17375,**Гостомель. Російські гелікоптери**,(Sighs) Holtmel. Russian helicopters * *,,,,,
17376,**⚡️Над межигір'ям в Київській області збили російський гелікоптер КА-52**,"* * Over the mountains in Kiev, they hit a Russian helicopter called ""52 *""",,,,,
17377,"Щодо ситуації на західному кордоні 
▪️Станом на 12:00 обстановка в пунктах пропуску на західному кордоні залишається стабільною, значного збільшення руху через пункти пропуску наразі не спостерігається. Прикордонники здійснюють пропуск осіб та транспортних засобів встановленим порядком, згідно чинного законодавства. 
▪️Відмічається пожвавлення руху на виїзд з України в пунктах пропуску «Грушів», «Краківець», «Шегині», що на кордоні з Польщею, де перебувають від 70 до 120 легковиків. 
▪️На кордоні зі Словаччиною біля двох автомобільних пунктів пропуску перебувають приблизно по 50 автомобілів. 
▪️Перетину кордону до Угорщини у чотирьох пунктах пропуску наразі очікують понад 150 автівок.
▪️На виїзд до Румунії, у трьох пунктах пропуску, очікують своєї черги близько 250 легкових авто. 
☝️Зауважимо, що наразі жодних обмежень щодо виїзду громадян України за кордон, за винятком визначених законодавством випадків, немає. Конфліктних ситуацій не виникало. Пропускні операції здійснюються ритмічно.","About the situation on the west border
The North Bank's meeting at 12: 00 in Western border spaces remains stable, a significant increase in movement due to the missing items. The border has led to a lack of persons and vehicles established in order according to the legislature.
kdegames This shows the vibration of Ukraine moving from Ukraine to the Plums, the Cracist, the Chevy, which is on the border of Poland, which is between 70 and 120 light.
kdegames There are about 50 cars in the Sloan border.
kdegames A border to Hungary in four spaces expected over 150 cars.
kdegames Going to Romania, three pass points, waiting for their queue for about 250 light cars.
kdegames Notice now that there is no restrictions on leaving Ukrainian citizens abroad, except for the defined legislation, there is no. No conflict situations happened. Simple operations are being performed rhythmic.",,,,,
17378,**⚡️Повідомляється про збиття трьох Московських гелікоптерів біля Гостомеля!**,* * Three Moscow helicopters at the Goosemy,,,,,
17379,**⚡️По військовому містечку в Гостомелі нанесли удар ( скоріше за всього літкаками). Увалили добряче**,"* * In a military town in Golstol, they hit a hit (most likely with tissue). They've lost a good one",,,,,
17380,**⚡️Зеленський подав законопроект в Раду про загальну мобілізацію**,* * Zielinski gave a bill to the Council for general mobilization * *,,,,,
17381,**⚡️Нанесли удар по Броварах**,**х️Attacked Brovars**,,,,,
17382,"**❗️Щойно Об’єднані сили збили ще один літак ВКС РФ на Луганщині. 

Це вже сьомий літак окупантів, збитий за сьогодні українськими підрозділами протиповітряної оборони. 

Загарбники продовжують нести втрати.**","* * As soon as the combined forces got hit by another RF plane on the Luangan.

This is already the seventh plane of the occupational occupation suffered from Ukraine's anti-air defense subdivisions.

The invaders continue to carry the losses. (Sighs)",,,,,
17383,"**⚡️Друзі, дуже важливо!!!

❗️Не перекривайте своїми автомобілями дороги! Важливо забезпечити нашим військовим рух без перешкод! Допомагайте армії!**","* * Guys, it's important!

kdegames Don't close your road cars! It's important to secure our military movement without interference! Help the armies",,,,,
17384,**👫Як говорити із дітьми про безпеку під час воєнних дій**,* * * entrance How to talk to kids about safety during war action *,,,,,
17385,"Сили оборони України стримують наступ російського агресора. 
У  Чернігівській області противник був зупинений.
Важкі бої ведуться на Харківському напрямку та в районі проведення операції Об’єднаних сил. На об'їзній дорозі міста Харків спалено 4 танки окупантів.

Силами наших військ повернено під повний контроль міста МАРІУПОЛЬ та ЩАСТЯ. Знищено не менше 6 літаків, 2-х вертольотів та десятки одиниць броньованої техніки ворога. В районі Щастя знищено близько 50 російських окупантів.

Складна ситуація на Херсонському напрямку, проте сили оборони України дають відсіч агресору.","The forces of defense in Ukraine are held against Russian aggression.
The Spacing Guild had stopped.
There are heavy fights in Kharkiv direction and in the area of United States. On the road around the city of Kharkiv, four occupants were burned.

The forces of our troops have been returned to full control of the city of MAMALDED and the Superii. There are at least six planes destroyed, two-way helicopters, and dozens of enemy armored units. There are about 50 Russian invaders in the area of Happiness.

The hard situation on the Hurscourt, but the forces of defense in Ukraine are undermined by aggression.",,,,,
17386,"⚡️**У місті Чугуїв Харківської області внаслідок обстрілу житлового будинку загинула маленька дитина, повідомило МНС

**🤬Виродки...","Bytes * * * In the city of Chuy Kharkiv Oblast, a small child died, reported an MHC

* * * entrance Bastards...",,,,,
17387,**⚡️Борис Джонсон скликає екстрене засідання саміту НАТО**,* * Boris Johnson brings an emergency NATO summit meeting *,,,,,
17388,🇺🇦Брифінг Президента України!,• The President of Ukraine!,,,,,
17389,"❕**Московія напала на мирні міста, почала використовувати тактичні та стратегічні ракети. 

**⭕️ Одразу зазначимо, що панікувати не потрібно. Паніка ні до чого не призводить. Що дійсно важливо — ви можете допомогти. 

З волонтерами  @anatoliididyk та @@ternopilska_znat зв‘язалися військово-морські сили України **з базою в Бердянську.** Значна частина флоту України була втрачена під час окупації Криму росіянами. На даний час ми працюємо над відновленням флоту. Ми повинні розуміти, що Бердянськ — критична точка в обороні України. 

‼️Першочергово потрібні:
🔺Аптечки домедичної допомоги
🔺Шоломи
🔺Боронежилети

❗️Наступне, що дуже важливо: 
🔺Біноклі
🔺Засоби нічного бачення (поламані теж підійдуть, адже їх поремонтують)
🔺Тепловізори (навіть якщо вони не працюють, їх відремонтують і вони будуть корисними)
🔺Дизельні генератори
🔺Бензинові генератори
🔺Спальні мішки
🔺Каремати 
🔺Маскувальні сітки

❕Якщо ви маєте щось із цього списку — пишіть у дірект @anatoliididyk або @@ternopilska_znat. Вони будуть передавати це одразу в військову частину флоту.

💢Також ви можете здійснити перекази на карту: 4441114465057998 Микола Анатолійович Бабенко. Просимо при переказі вказувати в призначенні платежу ""450"", щоб ми могли відслідкувати надходження коштів.

Ціль мінімум — зібрати суму у розмірі 260 тисяч гривень на закупівлю аптечок домедичної допомоги.

Ціль максимум — зібрати 1 мільйон гривень на покриття всіх потреб військової частини на даний момент.

Тримаймося! Україна переможе!","Introduction * * * Moscow attacked peaceful cities, started using tactical and strategic rockets.

* * Let's just say you don't have to panic. Panic won't do anything. What's really important is you can help.

With the volunteers Many of the Ukrainian fleet has been lost during the occupation of Crime of the Russians. We're currently working on reestablishing the fleet. We need to understand that Berdansk is a critical point in the defense of Ukraine.

kdegames It takes priority:
Porthic Hospital.
Punch
BoreSides

kdegames The next thing is very important:
Binary
The ideas of night vision (the broken ones will also come up because they will be repaired)
Please, please.
HTML Diesel Generators
Sir Benzin generators
Flash Grid
tar
Masquerade grid channels

Please type in @ anatolididyk or @ @ ternopilka _ znat. They'll transfer it right into the military part of the Navy.

The second thing you can do is you can do a map transfer: 44111445057998 Milo Anatyiewicz of Bankko. We'll ask on the transfer at the scheduled payment of 450 so that we can track the amount of money.

The price is at least to raise the amount of $60,000 to buy the first aid kit.

Target is to gather 1 million dollars to cover all military needs for now.

Hold on! Ukraine wins!",,,,,
17390,⚡️**Україна розірвала дипломатичні відносини з Московією**,Bytes * * * Ukraine has severed diplomatic relations with Moscow * *,,,,,
17391,"**Повідомляється, що це під Харковом, палять русню**😈

Інформація перевіряється. Якщо у вас є деталі з приводу цього, кажіть! 

**❗️Харків - під контролем України! Був і буде!**","(Sighs) They say it's under Harkok, smoke a Russian.

Information checks. If you have details about this, tell me!

* * Kharkiv - under the control of Ukraine! I was",,,,,
17392,"❗️Поліція просить громадян повідомляти про підозрілих людей на вулицях
Зокрема особливу увагу слід звертати на людей з елементами червоного кольору на одязі.
У зв’язку з агресією Російської Федерації на території України поліція посилила заходи із забезпечення правопорядку на вулицях сіл і міст держави. Поліцейські наряди забезпечують безпеку громадян та публічний порядок.
Разом з тим правоохоронці звертають увагу людей на необхідність приділяти підвищену увагу підозрілим особам та предметам. Про всі підозрілі речі, а також підозрілих осіб з червоними елементами на одязі слід повідомляти на спецлінію поліції 102.
Також просимо усіх цивільних громадян не виходити на вулицю у форменому або тактичному одязі.","kdegames Police are requesting citizens to report suspicious people on the street.
In particular, one would like to focus on people with red color elements on their clothes.
Due to the forces of the Russian Federation in Ukraine, the police have totaled legal measures on the streets of villages and city of the state. Police forces provide safety for citizens and public order.
And with that law, people need to be paid attention to suspicious individuals and objects. About all the suspicious things, and also suspicious people with red elements on their clothes should report to the special police team 102.
We also ask all civil citizens not to go outside in the uniform or tactical clothes.",,,,,
17393,"UPD: Скоріше за все, це збиття руснявої ракети, але все рівно:⬇️

Слава Україні!","Most likely, this is a crash of a routine missile, but still:

Hail Ukraine!",,,,,
17394,"**⚡️ХАРКІВ, терміново потрібні донори крові!

Центр крові працює в штатному  режимі, чекаємо Вас на Клочківській, 366

Поширте🔥**","- (Door closes)

The center of blood works in state mode, waiting for you at the Clone, 366.

Widen Equals * *",,,,,
17395,"**⚡️Невідомі із погрозами міжнародним каналом зв'язку вимагають від військовослужбовців Ізмаїльського прикордонного загону здатися. Прикордонники зайняли оборону.

Збройні Сили України дадуть по зубам!**","* * Unidentified threats from an international communications channel request from the Iraqi border officials to surrender. The border guards took over.

Armed Force of Ukraine will be given teeth! *",,,,,
17396,"#противник_несе_втрати
За оперативною інформацією Генерального штабу ЗС України, на об'їзній дорозі міста Харків спалено 4 танки російських окупантів.

Також , за інформацією командування  Об'єднаних сил, сьогодні, 24 лютого, в районі Щастя знищено близько 50 російських окупантів.
Окрім того, в районі Краматорська знищено ще один літак збройних сил російської федерації. Це вже шостий.

Об'єднані сили дають гідну відсіч збройним силам рф. Військові підрозділи на своїх позиціях. #Противник_несе_втрати.","# enemy _ carrying _ loss
For the information of the General State of Ukraine, four tanks of Russian invaders have been burned on the road to the city of Kharkiv.

Also, according to the management of the United Nations, today, 24 February, nearly 50 Russian invaders have been destroyed in Happiness.
In addition, another aircraft destroyed in the Cramatarat area of Russian government. That's six.

The combined forces give a decent separation of armed forces. Military units on their positions. # The experimenter _ carries _ loss.",,,,,
17397,"**В результаті ""точних обстрілів"" російських військ, 6 будинків в Білгородській області знищено** - джерело обласна дума","(Sighs) As a result of the ""Russian troops, six houses in the Bilttown have been destroyed * * - the source of the duma",,,,,
17398,"**⚡️ЗСУ
За інформацією командування  Об'єднаних сил, сьогодні, 24 лютого, в районі Щастя знищено близько 50 російських окупантів.
В районі Краматорська знищено ще один літак збройних сил російської федерації. Це вже шостий.
Об'єднані сили дають гідну відсіч збройним силам рф. Військові підрозділи на своїх позиціях**. #Противник_несе_втрати.
 
**Зберігайте спокій та вірте в українських захисників.
Разом переможемо!

Слава Україні**! #Україна_Переможе","* *
According to the orders of the United Nations, today, 24 February, there are about 50 Russian invaders in Happiness.
There was another plane destroyed in the Cramatarsk area of Russian Federation. That's six.
The combined forces give a decent separation of armed forces. Military units on their positions *. # The experimenter _ carries _ loss

(Sighs) Keep calm and believe in Ukrainian defenders.
We'll win together!

Hail to Ukraine! # Ukraine _ Victory",,,,,
17399,"**Зранку 24 лютого із прикордонного села у Гомельському районі російські війська ведуть обстріл території України. ""Гаубиці ведуть вогонь прямо з городів людей"", - повідомило джерело

**У селищі в Добрушському районі місцевим жителям наказали звільнити житло — для військових чи інших цілей, не уточнюється. Інше джерело повідомляє, що в цьому ж населеному пункті зранку було чутно постріли та сирени, місцеві жителі бачили колони важкої техніки, які рухалися до кордону. Джерело також підтверджує інформацію про евакуацію.

**Білорусь - ворог!**","(Sighs) On the morning of 24 February from the border village in the GolMelsk district, the Russian troops are shooting the territory of Ukraine. ""The Cubans bring fire right out of the cities of people,"" said the source

(Sighs) In the Dutch countryside, local residents were ordered to free houses -- military or other objectives, not exact. The other source said that in this same populated morning there were heard shots and sirens, the locals saw columns of heavy technologies moving towards the border. Source also confirms the evacuation information.

(Sighs) Belarus is an enemy",,,,,
17400,"Друзі, шириться отаке фото, нібито це Харків

ЦЕ ФЕЙК! Фото з 14 року!","Friends, spread this photo as if it were Hark.

THE FEEC! Photo from 14 years old!",,,,,
17401,"Терміново, не падати духом. В України є ЗСУ. З фронту","Slow down, don't fall in the spirit. Ukraine has ZPD. Front",,,,,
17402,"**💪🏻Віримо в нашу армію! Збройні Сили України дають гідну відсіч військам Московії!

Зберігаємо спокій! Слава Україні! 🇺🇦**","* * We are going to our army! The armed forces of Ukraine give dignity to the Moscow troops!

Keep calm! Hail Ukraine! Bytes * * *",,,,,
17403,"**❗️На Луганщині на рубужі Красна Талівка, Мілове, Городище зайшли колони російських танків

Ворог підступно виставив у перед колони автомобілі білого кольору з символікою ОБСЄ. Наразі на цьому рубежі йдуть бойові дії. 

Державна прикордонна служба України з побратимами з ЗСУ та Національної гвардії України тримають оборону💪🏻**","* * In the Luant, in the ruins of the Red Talkle, Milov, the Gorozhsky, the columns of Russian tanks came in.

The enemy was placed in front of the columns of a white-colored car with a line of divisions. At the moment, there's a fight going on on this hand.

Ukraine's State Border Office with the ZPD and the National Guard of Ukraine is held by the Defense Tale *",,,,,
17404,"Глава держави провів термінову нараду у зв’язку з початком Росією військової операції проти України
У зв’язку з початком Росією військової операції проти України Президент Володимир Зеленський провів термінову нараду з керівництвом уряду, представниками оборонного сектору та економічного блоку.
Заслухано актуальну інформацію про поточну безпекову ситуацію в Україні та на її кордонах, а також про заходи, яких вживають сили безпеки й оборони для відсічі збройним силам РФ.
Також Глава держави розповів про перемовини зі світовими лідерами щодо створення міжнародної коаліції з метою припинення російської агресії.
Крім того, були обговорені заходи із забезпечення життєдіяльності країни.","The head of the state conducted an urgent meeting with the Russian beginning of the military operation against Ukraine.
In contact with the beginning of the Russian military operation against Ukraine, President Vladimir Selenski conducted an urgent meeting with the government's leadership of the defense sector and the economic block.
The current security situation in Ukraine and on its borders is taken into account as well as procedures used by security and defense forces for the Ref armed forces.
And the head of the state also talked about negotiations with the world leaders about creating an international coalition in order to end Russian aggression.
In addition, there have been negotiated measures for country survival.",,,,,
