Index,Post,Trans,Label,Type,Severity,Confidence,Explanation
15058,"**🔴""Московія відкинула ідею Великоднього перемир'я"" - Зеленський**",* * * The 'Moscow' threw away the idea of the Great Reverse *,,,,,
15059,"❗️**Друзі, хто займається футболками та друком принту на футболках і готовий долучитися до волонтерського проекту 👕
**
💭Напишіть нам на нашого бота @newsdeepstatebot","Bytes * * * Friends who do T-shirts and printer on t-shirts and ready to join the volunteer project
(Sighs)
Mr. Write us on our side",,,,,
15060,"**🇫🇷Вибори у Франції вже в цю неділю, а інтриги стає менше. Цікаво, а якби не війна в Україні, то результат був би на користь Ле Пен **🤔

Що думаєте?","* * The election in France is already this Sunday, and the intrigues become less. It's interesting, if it weren't for the war in Ukraine, it would be good for Le Pen * * * *

What do you think?",,,,,
15061,**Шойгу у вівторок заявив про необхідність мілітаризації Кольського півострову**,"(Sighs) The Sixth Tuesday, it was said that you needed to migrate the Ring peninsula",,,,,
15062,"[**🇺🇸Змістовна**](http://opk.com.ua/wp-content/uploads/2022/01/756196326768898.jpg)** тезова вижимка із сьогоднішнього виступу Джо Байдена

**🔵 Відступивши з Київської області, Московія залишила докази жахливих військових злочинів проти Українського народу, все це зараз очевидно для всього світу
🔵 Зараз Московія зосередила свої сили на сході України. США, союзники та партнери докладають зусиль, щоб якомога швидше налагодити постачання Україні необхідного обладнання та зброї
🔵 Минулого тижня підписав пакет допомоги на 800 млн. доларів, що включав нове озброєння - артилерійські системи та бронетранспортери
🔵** Анонсую черговий пакет на 800 млн доларів, необхідний українцям для битви на Донбасі. Пакет включає важку артилерію, десятки гаубиць, 144 000 артилерійських снарядів, а також тактичні дрони
**🔵 Останні 2 місяці ми постачали Україні зброю з рекордною швидкістю: тисячі протитанкових засобів, гелікоптери, дрони, гранатомети, кулемети, гвинтівки, радарні системи, більше 15 млн. одиниць амуніції. Лише самі США передали Україні 10 протитанкових засобів на кожний російський танк, що зараз в Україні. Ми ділимося та продовжуватимемо ділитися з Україною даними розвідки.
🔵 Ми сприяємо постачанню зброї в Україну з інших країн, наприклад передачі словацьких систем ППО С-300.
🔵 Ми не сидимо склавши руки на горі ресурсів, що дає Конгрес, ми відправляємо все це. Відправляємо безпосередньо на фронт боротьби за свободу, безстрашним та кваліфікованим українцям. Ми вражені сміливістю Українського народу та результатами їх боротьби. Допомога Заходу є однією з причин чому Україні вдається зупинити російську агресію.
🔵 Наступного тижня відправлю в Конгрес запит на додатковий бюджет, який би дозволив постачати зброю Україні безперервно.
🔵 Наша єдність вдома, єдність з нашими союзниками та Українським народом дає Хуйлу зрозуміти - він ніколи не досягне успіху в окупації України.
🔵 Ми маємо намір надати Українській державі допомогу в розмірі 500 млн. доларів для стабілізації економіки.
🔵 Ми продовжуємо ізолювати Московію, сьогодні анонсую, що США заборонить московитським кораблям входити до американських портів.
🔵 Хуйлу не вдалось досягти своїх амбіцій навіть після тижнів бомбардувань.
🔵 Хуйло робить ставку на злам єдності Заходу. В черговий раз ми це спростуємо - ми не послабимо нашу боротьбу, ми продовжимо підтримувати сміливий та гордий український народ, ми ніколи не зазнаємо невдачі в нашій рішучості захищати свободу та боротись проти тиранії. Це наш обов'язок та ми будемо об'єднувати весь світ задля цієї боротьби.
🔵 Немає доказів того, що Маріуполь повністю захоплений Московією.","[* * Duplicate The variable * *] (http: / / opk.com. ua / wp-content / uploads / 2022 / 01 / 7561963678898.jpg) * * the test survivor from today's talk by Joe Bayen

* * * Forced from Kiev, Moscow left evidence of terrible war crimes against the Ukrainian people, all of which is evident to the world.
• ""Setting up the power in the east of Ukraine."" The United States, the allies and partners are creating efforts to make Ukraine supply of necessary equipment and weapons as quickly as possible.
Last week, I signed a $800 million rescue package that included new weapons - artillery systems and brodlers
Introduction * * * Writing another $800 million package required by Ukrainians to fight the Donbasa battle. The package includes heavy artillery, dozens of murderers, 144,000 artillery shells, and also tactical drones.
* * * entrance For the last two months, we've provided weapons for Ukraine at the record rate: thousands of anti-tank tools, helicopters, machine guns, radar systems, over 15 million units of ammunition. The U.S. alone transferred 10 anti-tank vehicles to every Russian tank in Ukraine. We'll share and continue to share with Ukraine intelligence.
What we do is we encourage weapons to Ukraine from other countries, such as the translation of PO-300 PO systems.
We're not sitting on top of the resources that Congress gives, we're sending all of this. Sending directly to the front of the freedom struggle, fearless and skilled Ukrainians. We are struck by the daring of the Ukrainian people and the results of their struggle. The aid of the West is one of the reasons why Ukraine is able to stop Russian aggression.
Next week, I'll send in Congress an additional budget to allow Ukraine to supply weapons continuously.
The commitment of our unity at home, the unity with our allies and the Ukrainian people gives Huyle to understand -- he will never succeed at the occupation of Ukraine.
We are going to give Ukraine 500 million dollars to stabilize the economy.
We continue to isolate Moskova today, and the US will not allow the Moscow ships to enter the American ports.
Hurricane Hooli was unable to achieve his ambitions even after weeks of bombing.
Hugo is betting on the unity of the West. Once again, we try that -- we don't send our struggle, we continue to maintain a bold and proud Ukrainian people, we never fail in our resolve to defend freedom and fight against tyranny. It is our duty and we will unite the world for this struggle.
There is no evidence that Mariville is completely obsessed with Moskowia.",,,,,
15063,"""__Мені дзвонять і кажуть ми голі, босі і сліпі. На блокпосту. Хлопці, ми вам обриваємо телефони, а ви нам не допомагаєте. Нам треба броніки, шоломи, тепловізори, дрони. Я питаю: ""Де?"", - а далі Притула знервовано піднімається і показує на карті Дунаївці в Хмельницькій області. - ""Це, сука, руский має пройти Житомирську, Рівненську область, Луцьк! У Хмельницькому нарватися на 8-й полк спецназу! А потім зайти на блокпост в Дунаївці!.. Це важко морально, відверто кажучи"".

🤦🏻‍♂️__Як же це життєво сказано. Прямо в точку.__

❗️__Друзі, допомагайте нашим військовим на передовій! Не витрачайте даремно кошти на «кібер-ТрОшника», який хоче ходити по селі з броніком 6+ каліматром і джавеліном. 

🇺🇦Слава Україні!","""_ At the blockade. Guys, we're breaking your phones, and you're not helping us. We need eyebrows, helmets, warm eaters, drones. And I say,"" Where? ""-- and then Hall is nervous to go up and show up on the map of the Duanov in the Hemeter region. -"" It's a fucking Russian to go through the Szytamir, Ravine region, Lutka! The Hessler has an 8th and special regiment! Then go to the blockade in Dubanam. It's hard moral, frankly. ""

Math How life is said. Right to the point. _ _

English _ friends, help our military on the forefront! Don't waste your money on a cyber-Tryshire who wants to go to a village with a 6 + potassium and a jazz.

GYNIA GENCY!",,,,,
15064,"[🇺🇦](https://euneighbourseast.eu/wp-content/themes/yootheme/cache/dnipro_fotor-e1626859021568-0316e32e.png)**У Дніпрі сьогодні перейменували 30 вулиць, назви яких пов'язані з Московією

**вул. 30-ї Іркутської дивізії (Новокодацький р-н) – Українських воїнів.
Вул. Абхазька (Соборний, Шевченківський р-н) — Ірпінська.
Пров. Абхазький (Шевченківський р-н) — Ірпінський.
Вул. Алтайська (Новокодацький, Чечелівський р-н) — Чечелівська.
Вул. Білгородська (Соборний р-н) — Наукових працівників.
Вул. Біломорська (Новокодацький р-н) — Чорнобаївська.
Пров. Біломорський (Чечелівський р-н) — Чорнобаївський.
Пров. Бурятський (Амур-Нижньодніпровський р-н) — Бучанський.
Пров. Воркутинський (Амур-Нижньодніпровський р-н) — Вольовий.
Вул. Домодєдовська (Самарський р-н) — Ворзельська.
Вул. Кабардинська (Чечелівський р-н) — Гостомельська.
Вул. Кронштадтська (Чечелівський р-н) — Бородянська.
Вул. Магаданська (Індустріальний, Самарський р-н) — Волонтерська.
Вул. Митищинська (Новокодацький р-н) — Польська.
Пров. Московський (Індустріальний р-н) — Азовсталі.
Вул. Орська (Новокодацький р-н) — Краматорська.
Вул. Псковська (Самарський р-н) — Авдіївська.
Вул. Пулковська (Індустріальний р-н) — Дебальцівська.
Вул. Ростовська (Амур-Нижньодніпровський р-н) — Конотопська.
Пров. Ростовський (Амур-Нижньодніпровський р-н) — Конотопський.
Туп. Ростовський (Амур-Нижньодніпровський р-н) — Конотопський.
Вул. Саратовська (Індустріальний р-н) — Новокаховська.
Вул. Сахалінська (Новокодацький р-н) — Бахмутська.
Вул. Тагільська (Амур-Нижньодніпровський р-н) — Новоазовська.
Пров. Тагільський (Амур-Нижньодніпровський р-н) — Новоазовський.
Вул. Уфімська (Амур-Нижньодніпровський р-н) — Деснянська.
Вул. Хабарівська (Амур-Нижньодніпровський, Індустріальний р-н) — Салтівська.
Вул. Шереметьєвська (Самарський р-н) — Бориспільська.
Вул. Шушинська (Новокодацький р-н) — Молочанська.
Вул. Якутська (Новокодацький р-н) — Високопільська.
Вул. Ярославська (Шевченківський р-н) — Вишгородська.","[https] (https: / / euneighboursest.edu / wp-content / themes / yothieme / cache / dnipro _ otore1626890215680316e32e2e.png) * In Didei today renamed 30 streets related to Moskowia

(Sighs) 30s of Irkacci Division (Novososki Rône) - Ukrainian warriors.
Wool.Abhaz (Soborski, Shusowsky run)
I did. Abkhakii (Chevy run) - Irpski.
_
Street, Biltämcity.
Street, Snow Seasak (Novosecki run) - Cherbański.
I did. Belarusian Rover - Cherbański.
I did. The buttonese (Amur-Lower Sur) - Buchanski.
I did. Worcititan (Amur-Little Rur) - Voltaire.
Voila.
Kaboldinian.
Wal.
Woal. Magdańsk (Industaral, Samara Rône) - Volterska.
_
I did. Moskowski (Induordinary rn) - Azobli.
Woal.
Wal. Puskowska (Samaritan) - Astawiyska.
Woolkowski.
Street.
I did. Rosowski.
Knock. Rosowski.
Wal. Saratowska (Industrial Rue)
The Sakhalin (Novoski run) - Bahmurist.
Woolski (Ammuu-Little Rine), Nonitnonitrogen.
I did. Tangelski (Amur-Little Rine) - Noonitrogen.
Ufimsk (Amur-Lower Sur)
Wood.
Woal.
Woolski.
Vila, Yakuca (Novada run)
Voodoo.",,,,,
15065,**В Чернігові знесли пам'ятник Зої Космодем'янській**,"(Sighs) In the Blackwater, the Oblivion of Zeme Coburg",,,,,
15066,"**☝🏻В Дрогобичі прибрали пам'ятник радянському солдату, що робить ""хенденхох"" - піднімає руки перед здачею. Цікаво, як такий не героїчний на вигляд пам'ятник допустили в радянський час...

**Якщо знайдуть поховання, то радянських солдат перепоховають як нормальних людей. Якщо ними виявляться співробітники карального НКВД - то навряд","* * In Drohobych, they removed the monument to the Soviet soldiers doing ""Handench"" -- raises their hands before the stake. I wonder how such a non-heroic view as a monument has been released in the Soviet Time...

(Sighs) If they find buried, the Soviet soldiers will be buried as normal men. If they're found by the CPS employees, it's not possible",,,,,
15067,"**🔴Прохання до тих, хто використовує контент каналу та нашу карту

**Над картою, як і над каналом, працює багато людей на ентузіазмі і є звісно витрати на той же сервак. Тому, щоб робота покривала хоча б витрати - будь ласка, вказуйте джерело та не вирізайте наш логотип. 

Нам вже пропонували, щоб ми логотипом просто закрили всю мапу, проте на нашу думку це погіршить зручність користування. Також на сайті мапи не додається ніяка реклама. 

👉🏻**Питання до власників смартфонів: де вам зручніше дивитися карту - браузер, бот(в більшості нема ще досвіду) чи додаток?

**🤝Подяка всім, хто цінує нашу працю. Дані Google Trends вказують, що вона користується попитом.","* * * entrance Simple to those who use channel content and our map

(Sighs) And above the card, like above the channel, there are a lot of people working on enthusiasm and there's definitely the cost of the same Observatory. So to cover even an expense, please specify the source and not cut our logo.

We've already been offered that we simply shut down all the map, but we think that makes it worse for convenience. And there's no advertising available on the map site.

Bytes * * * Question for smartphones: where do you feel comfortable looking at a map -- a browser, a bat (most people have no experience) or an app?

* * * entrance Thank everyone who appreciates our work. Google Trace Data shows that it uses demand.",,,,,
15068,"**Окупанти хваляться, що у ""визволеному"" Токмаці запалили ""вечний огонь""**","(Sighs) The invaders boast that in ""liberated"" Tokmaka has lit ""eternal fire"" * *",,,,,
15069,"**🐖🚶🏾‍♂️І знову наша рубрика ""у світі недиких тварин""

Кадиров звільняє повітря від нацистів.** 

🎶Можна зі звуком.","* * And again, our brigade is in the world of wild animals.

The savages are firing the air from the Nazis. (Sighs)

You can chew with a sound.",,,,,
15070,"**🇷🇸Цікаві євроінтеграційні дані від IPSOS по Сербії. 44% проти ЄС, 35% за ЄС. Вперше за останній час відбувся перелом **в бік Москви","* * Interesting European integration data from IPSOS across Serbia. 44% against the EU, 35% of the EU. For the first time in the last time, there was a fracture * * * to the side of Moscow",,,,,
15071,**Деіванізація у Володимирі**,(Sighs) Desilation in Vladimir * *,,,,,
15072,"👽**""Друга"" армія світу знову вражає новітнім екіпіруванням**",K * * Second Army of the World re-strikes new ekiew * *,,,,,
15073,"🔥**Хтось приземлився після зустрічі з 93-ю ОМБр «Холодний Яр»

**__Відео опублікував Роман Донік__","Introduction * * * Someone landed after meeting 933rd of OMBM ""Cold Yar.""

* * * _ Video published Roman Dominic _",,,,,
15074,"**🤩Московія нарощує поставки бронетехніки в Україну

**На відео захоплений нашими вояками БМП-2🥰","* * * entrance Moscow has increased the supply of armored engineering in Ukraine

(Sighs) In a video captured by our BMP-2 warriors",,,,,
15075,"🇵🇱**В Польщі триває деіванізація. Ще один монумент радянському солдату ""досвіданія""**

На відміну від українців дев'яностих і нульових, поляки не хочуть війну на своїй землі","Bytes * * * There is a dementialization in Poland. Another monument to the Soviet soldier ""foreign"" *

Unlike the Ukrainians, nine and zero, Poles don't want war on their land",,,,,
15076,"**🔥Аеророзвідка надсилає техніці орків подарунки з неба.

**(Музика від аеророзвідки, всі питання не до нас)","* * * entrance Airintelligence sends Orcs out of the sky.

* * * (Music from air intelligence, all question not to us)",,,,,
15077,"🇺🇦Команда DeepStateUA продовжує надавати волонтерську допомогу

🏡Відвезли волонтерську допомогу в місто-герой Ірпінь🇺🇦:

📌440 л. ( 320 л. дизель; 120 л. бензин);
📌акумулятори ( 5шт.);
📌одноразовий посуд;
📌плівка для заклейки вікон;
📌гігієна (вологі серветки, туалетний папір);
📌пледи;
📌ліхтарики;
📌батарейки, сірники, запальнички;
📌будівельні рукавички;
📌шкарпетки.

🤝Велика дяка кожному, хто долучився до збору цієї волонтерської допомоги. Кожен вкладав частину себе, щоб допомогти людям, які постраждали. Ми неймовірна нація, яка знесе будь яку перешкоду на шляху, навіть «другу армію світу»😎

🇺🇦Слава Україні! Разом до перемоги!","Andrew DeepStateUA Team continues to give volunteer help

According to this, they took volunteer assistance to the city, the hero, the power of Germany:

Video 440. (320 lie; 120 libs);
Battery (5sh);
PPD;
A desktop film for window labels;
Porguinine (wet servers, toilet paper);
Enterprise;
Flare;
The battery, matches, lighter;
Supporting construction gloves;
Pops.

The big crowd, everyone who participated in the fundraiser. Everyone invested part of themselves to help people who were affected. We are an incredible nation that will destroy any obstacle, even the second army of the world's Doing

GYNIA GENCY Together to victory!",,,,,
15078,"🐔**Ліквідований командир другої роти батальйону «Спарта» Агранович Сергій Володимирович, позивний  «Водяной»

**🪆Народився 6 травня 1974-го у Костянтинівці, Донецька область. 

🎓1996-го закінчив Краматорський індустріальний інститут.
До війни займав посаду головного інженера на одному з підприємств. 

🧟‍♂️У травні 2014-го, за його словами, після побаченого на телебаченні вирішив __""встать на защіту данбаса""__.

🪖Разом з братом приєднався до батальйону «Спарта». Особисто був знайомим з Аресеном Павловим «Моторолою» та його наступником Володимиром Жогою (Ліквідований 5 березня 2022 у ході боїв за Волноваху). Брав участь у боях під Слов'янськом, потім воював у таких гарячих точках: Сніжне, Маринівка, Степанівка, Червоний Луч. 
Пораненим потрапив у полон, через 7 днів обміняний. Переніс операцію. Брав участь у боях за Донецький аеропорт.

🩸Здох 20 квітня 2022 у ході боїв за Авдіївку, 47 рочків. (Останні 3 фото оприлюднені в його соц.мережах 31 березня цього року)

[Сторінка на Миротворці](https://myrotvorets.center/criminal/agranovich-sergej-vladimirovich/)","Introduction * * * The leader of the second year of the Battalion's ""The Avengers Sergeyevich,"" positive ""Water.""

* * * entrance Born on May 6th, 1974, in Constantine, the Danica region.

1996- finished the Diet Institute.
He joined the war as a major engineer on one of the businesses.

KSpread In May of 2014, according to his words, after watching TV, he decides _ _ _ to get on top of the dabby.

Back along with my brother joined the Sparta Battalion. In private, he was familiar with Aresenus Paul's ""Motorola,"" and his successor to the Lord of God. He was fighting in battle under Sloan, then fighting in these hotspots: Snow, Marnika, monitoring, Red Luke.
The wounded one was captured seven days of exchange. Perenis operation. I've been in battle for the Danica Airport.

June 20th April 2022, fighting for Aquarius, 47 years old. (Last 3 photos published in his social .31 networks this year)

[Mirapti] page (https: / / myrootvets.center / criminal / agranovich-sergej-vaimovic /)",,,,,
15079,"[🗓](https://i.imgur.com/BoZliW8.jpeg)**Новенький дайджест з політичного фронту: 

**📍🧟‍♂️ **Московія звинувачує Україну у відключенні водопостачання
**— 🤕 Мордорський депутат Алєксандр Бородай звинуватив Україну у перекриванні води у Сєвєродонецьк та Миколаїв. ""Розумні думки часто переслідують його, проте він швидше"". Відновлення водопостачання тимчасово неможливе у зв'язку з постійними обстрілами (згідно з повідомлень комунальних підприємств)

📍🧟‍♂️**Мордорський ідеолог Дугін закликає перейти громадян Московії до ""повноцінного патріотизму""
**— 🤕 Також цей ідіот вимагає тотальної мобілізації проти України, НАТО, «ліберально-нацистського світового порядку», який відповідає нинішнім наративам московських ЗМІ. 

📍🇩🇪 **Німеччина зупинить купівлю московської нафти вже до кінця 2022 року
**—🤔  Міністр закордонних справ Бірбок також запевнила, що залежність від газу зменшиться вдвоє до літа. Варто помітити, що між Бірбок та Шольцом може назрівати конфлікт через махінації канцлера щодо поставок озброєння в Україну, тому спостерігаємо за розвитком подій. 

📍🧟‍♂️**Мордор знову погрожує Фінляндії та Швеції щодо їхнього вступу в НАТО
**— 🤕 Цілком очікувано, Лавров заявив, що сторони вже повідомлені ""**про можливі наслідки**"", чекаємо відповіді від фінів та шведів. 

📍🇨🇳**Китай запустив новий залізничний шлях повз Московію
**— 🧐Шлях від Сіаню буде пролягати через Казахстан, Азербайджан, Румунію, Угорщину, Словаччину та Чехію.
Достовірно невідомо чи це спосіб Китаю підтримати санкції проти їх сусідів, чи китайський «прагматизм» бере верх.   

📍🇻🇳**В'єтнам проведе військові навчання з Московією
**— 🤮 Окрім того В'єтнам голосував проти виключення Мордору з Ради ООН з прав людини. Схоже, ординці шукають союзників. 

📍🇲🇩**Мордор погрожує Молдові підвищенням цін на газ
**— 🧟‍♂️ Московський депутат Алєксєй Пушков нагадав Молдові, що їй не вистачає коштів для оплати газу, і каже, що всі противники георгіївської стрічки «опиняються у відрі»

📍🇪🇪**Естонія пожертвувала Україні у чотири рази більше (у відсотках ВВП), ніж Польща 
**— 💭Цікавий факт, проте це не применшує заслуги наших сусідів, що дуже нам допомагають. 

📍🇹🇷**Туреччина відмовляється від будь-яких санкцій щодо Московії
**—__ 💭""Обов'язковими рішеннями є рішення, прийняті ООН. Туреччина завжди виконувала ці рішення. ..Тут важливо, щоб ми продовжували наші дипломатичні контакти з обома сторонами. Тут потрібна Туреччина. Ми знаходимося в країні, якій довіряють обидві сторони. У зв’язку з цим Греція та греки-кіпріоти намагаються тиснути на ЄС, щоб він ухвалив санкції, але західні країни розуміють наше рішення не брати участі в санкціях."" __- заявив турецький дипломат Чавушоглу у інтерв'ю «CNN Turk».__ 

__📍🇫🇷**Макрон звинуватив Ле Пен в русофілії під час прямого ефіру «France 24 News»
**— 🤔__ ""Ви були першим європейським політиком, який визнав результати анексії Криму в 2014 році. Це погана новина для нашої країни. Ви залежите від російського уряду, ви залежите від Путіна»
__Доволі сильна заява, враховуючи той факт, що через кілька днів буде другий тур виборчого процесу у Франції","[https] (https: / / i.imgar.com / BoZliW8.jpeg) * * New digest from the political front:

* * Moscow blames Ukraine in the shut water supply
I'm sorry. ""Smart minds often follow him, but he's faster."" Restoring water is not possible temporarily in relation to permanent gunshots (according to utility messages)

Math The Bordovarian ideologist Hamspo calls citizens of Moscow to ""full patriotism.""
(Sighs) • ""Liberal National Order,"" which corresponds to the current urban media.

Math Germany will stop buying the bubble oil by the end of 2022
(Sighs) --A minister of the foreign Foreign Secretary Birk also assured that the gas addiction would go down half by summer. It's worth seeing that between Birger and Sheltz may be known to be a conflict because of the chandelium of the Chancellor's arms supply in Ukraine, so we're looking at the development of events.

Math Mordor again threatens Finland and Sweden about their introduction to NATO
* * - The unexpected expected, Lavavavar said that the sides are already ""* * * Possible consequences * *,"" wait for answers from the figures and the curtains.

Math China launched a new railway route past Moskowee
(Sighs) The entrance road from Siena will spread through Kazakhstan, Azerbaijan, Romania, Hungary, Slovakia and Czech.
We don't know if China's way to support sanctions against their neighbors or Chinese ""pragmatism"" takes over.

Math Viet will lead the military training with Moskowia.
* * - In addition to that Vietnam voted against the exception of Mordor from the U.N. law of man. Looks like they're looking for allies.

Math Mordor threatens Moldova to raise gas prices
* * - Stump by Moskowska, the gang of Aljiliv Putawu reminded Moldova that she lacks the money to pay gas, and says that all the guorgyanian opponents are in the bucket.

Math Estonia sacrificed Ukraine four times more (in percent of GDP) than Poland.
(Sighs) Interesting fact, but it does not diminish our neighbors' merit, which helps us very much.

Math Turkey is refusing any sanctions about Mosconia.
* * - _ assertions are decisions made by the United Nations. Turkey has always made these decisions.... It's important that we continue our diplomatic contacts with both sides. This right here is Turkey. We're in a country that trusts both sides. Due to this Greece and the Greeks, they try to push on the EU so that it can deliver sanctions, but Western countries understand our decision not to participate in sanctions. ""_ _ - announced the Turkish diplomat of Chawshok in an interview called CNN Turk.

_ ""France 24 News"" was charged by Le Pinn.
You were the first European politician to recognize the results of Crime in 2014. That's bad news for our country. You depend on the Russian government, you depend on Putin. ""
_ _ There is a strong application given the fact that in a few days there will be a second tour of the election process in France",,,,,
15080,"📦**Мародери зробили закладку, завантаживши цілу машину награбованим, але забрати не встигли**","Introduction * * * The Marauders made a bookmark by loading a stolen whole car, but took it away * *",,,,,
15081,"#ГУРперехоплення 

**«Пленных в Попасной приказано убить»**

▪️Головне управління розвідки МО України отримало аудіоперехоплення розмови окупантів, в якому йде мова про наказ вбити усіх військовополонених ЗСУ в районі Попасної (Луганська обл.). 

▪️Це є відвертим воєнним злочином, порушенням міжнародного законодавства та ще одним яскравим прикладом, що армія расії - це вбивці, гвалтівники та мародери й ніяким чином не військові. 

▪️У черговий раз попереджаємо, що воєнні злочини не мають терміну давності та гарантуємо, що усі воєнні злочинці будуть справедливо покарані !","# GRACING

(Sighs) ""Fire in the lead orders to kill"" *.

kdegames The main intelligence management of the MO has received the audio intercepting of the invaders in which it is said to kill all the prisoners of ZW in the area of the Bellet.)

kdegames This is a direct military crime, a violation of international legislation, and another great example that the slave army is assassins, rapists, and leaders, never in any way.

kdegames Once again, we warn that war crimes have no expiration date and guarantee that all war crimes will be fairly punished!",,,,,
15082,**🐶Собака-сапер Патрон під час виконання розмінування. Відмінна робота**,* * * entrance The dog is a punk. Good job * *,,,,,
15083,"⚡️**У Бородянці виявлено 9 поховань загиблих під час окупації, серед них 2 дітей. Злочинці Московії обстрілювали та наїжджали танками на мирних жителів. Прокуратура з’ясовує обставини загибелі кожного, а докази будуть представлені судах, в тому числі міжнародних** - Венедіктова","Bytes * * * There are nine buried dead in the occupation, two children among them. Moskowee's kidnappers shot and drove dancing to peaceful citizens. The prosecutor will find out the circumstances of each death and the evidence will be represented by judges including international * - Venezuela",,,,,
15084,**В Ірпені біля військового госпіталю знешкодили 250кг авіабомбу шляхом її підриву**,"(Sighs) In Irpence, at the war hospital, they destroyed 250kg of air-bomb by blowing it * *",,,,,
15085,"**Зареєстровано проект закону згідно з яким 8 травня - День пам'яті та перемоги над нацизмом, а 9 травня - День Європи і звичайний робочий день**",(Sighs) Registered a law project to which May 8 is memory and victory on the Nazis and 9 May - Europe's Day and the usual working day * *,,,,,
15086,"**🟥До речі, непоганий пам'ятник ""московському асвабадітєлю""**","* * * entrance Oh, by the way, it's a pretty good Moskowska swabaccel monument",,,,,
15087,**Тим часом візуально-підтверджені втрати московитів у танках та бронетехніці сягнули 3000 одиниць**,"(Sighs) Meanwhile, visual-affirmed loss of skyscrapers in tanks and armour-rays have reached 3,000 units * *",,,,,
15088,"**⚠️Будь ласка, не пишіть **[**Лассарду**](http://t.me/newsdeepstatebot)**  цитат Арестовича про війну та хто кого де звільнив. Просто перестаньте його надсилати нам**",* * Please don't write * * [* Lassard * * *] (http: / / t.me / newsdeepstatbot) * * quote Ahoradian for war and who has fired. Just stop sending it to us * *,,,,,
15089,**Пам'ятаємо!**,(Sighs) Remember,,,,,
15090,🔥**Працює артилерія по скупченням техніки**,Introduction * * * There is an artillery running on a bunch of techniques. *,,,,,
15091,"**⚰️Біля нашого Нью-Йорка... Хочеш такий взяти Вашингтон, а в результаті навіть не можеш ДонУР пройти

**Десь тут https://deepstatemap.live/#13/48.3209/37.8695","* * Near our New York... You want to take Washington and you can't even go through the USU.

(Sighs) Around here https: / / deepstateemp.live / # 13 / 48.3209 / 37.8695",,,,,
15092,"Калина [про ситуацію](https://youtu.be/bajJ0uxnY1M) на АЗОВсталі

#яАзов
@pidrozdil4308 🇺🇦","Calina. (https: / / youtu.be / bajJ0uxnY1M) on Azzly

# me Attack
@ pidrozdal4308",,,,,
15093,"**🇵🇱Польща, монумент радянській армії відправився до сталіна**","* * Poland, the monument of the Soviet Army has gone to Stalin *",,,,,
15094,"🛸**Цікавий барахлольот вчора був збитий. 

**Безпілотний розвідувальний вертоліт «Горизонт Ейр S-100». Це московитська модифікація 🇦🇹австрійського розвідувального БПЛА Camcopter S-100. 

📝За ліцензією з 2010 року виготовляється в кацапстані. Цей БПЛА стоїть на озброєнні прикордонної служби ФСБ. Станом на 2017 у московії таких було близько 30, ймовірно за 5 років їх кількість збільшилася. У ході війни збитий вперше.","Introduction * * * Interesting mutton yesterday was hit.

(Sighs) A self-pilot intelligence helicopter called ""Horizon Air S- 100."" This is a quick reformation by selecting the Austrian intelligence shuttle Campter-100.

The license for 2010 is being made in a surrender. This BPA is standing on the arms border of the FSB. The constant by 2017 in the monastery was about 30, probably five years later, increasing. In the course of the war, the first time was hit.",,,,,
15095,"**5 млн українців покинуло країну з часу війни

**🇵🇱Польща - 2.8М
🇷🇴Румунія - 750К
💩Московія - 550К (примусово вивезено)
🇭🇺Угорщина - 470К
🇲🇩Молдова - 425К
🇸🇰Словаччина - 343К
💩Біломосковія - 24К","* * * 5 million Ukrainians left the country since the war was over

* * Poland - 2.8M
English Romania - 750K
SSH Mosconia - 550K (forced output)
Portuguese Hungary - 470K
CREDIT _ FOR _ TRANSLATORS
Paste Slovakia - 343K
Belonsky - 24K",,,,,
15096,**🟥В Кремінній бабуїни еленер вивісили окрім своїх ганчірок ще московську та СРСР 2.0**,"* * * entrance In Silicon grandmothers, the emulerer hung out except for his potpas and USSR 2.0 *",,,,,
