Index,Post,Trans,Label,Type,Severity,Confidence,Explanation
10098,"**На Каховской ГЭС заминированы шлюзы и опоры, на дамбе — два грузовика, набитые взрывчаткой — **[ГУР МО

](https://gur.gov.ua/content/okupanty-shche-v-kvitni-zaminuvaly-kakhovsku-hes-i-narazi-provodiat-roboty-z-minuvannia-shliuziv-ta-opor.html)Разведка сообщает, что основные работы по минированию дамбы оккупационные войска провели еще в апреле. Опоры и шлюзы минировали на этой неделе. 

В случае реализации планов по подрыву, **под ударом стихии окажутся десятки населенных пунктов, в том числе Херсон**. Масштабы экологической катастрофы коснутся всего Черноморского региона.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","** At the Kakhovskaya HPP mined locks and supports, on the dam — two trucks filled with explosives — ** [GUR MO]

](https:/ /gur.gov.ua/content/okupanty-shche-v-kvitni-zaminuvaly-kakhovsku-hes-i-narazi-provodiat-roboty-z-minuvannia-shliuziv-ta-opor.html)Reconnaissance reports that the occupation forces conducted the main work on mining the dam back in April. Pillars and locks were mined this week.

In the case of the implementation of plans to undermine, under the impact of the elements will be dozens of settlements, including Kherson. The scale of the environmental disaster will affect the entire Black Sea region.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10099,"**Этот сериал американцы сняли еще в 2016 году, а как будто сегодня

**""Я продавал оружие украинцам. Русским я продавал электронику и комплектующие для беспилотников и ракет"". Сериал ""Элементарно"", 4 сезон 9 серия. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","This series was shot in 2016, as if today

I was selling weapons to Ukrainians. I sold electronics and parts for drones and missiles to the Russians.” Elementary Season 4 Episode 9

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10100,"**Путин признал существование проблемы алкоголизма в России** 

Бункерный считает, что перестать бухать русские могут, занимаясь саморазвитием 🤡

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Putin admits there is a problem of alcoholism in Russia

Bunker believes that Russians can stop drinking, engaged in self-development

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10101,"**Украина готова к любому развитию событий на Каховской ГЭС — **[**Данилов**](https://www.ukrinform.ru/rubric-ato/3597974-vopros-vozmoznogo-podryva-damby-kahovskoj-ges-rassmatrat-na-zasedanii-stavki-danilov.html)** 

**""Если они взорвут Каховскую дамбу, то **вопрос водоснабжения Крыма закроется раз и навсегда**. Восстановить будет невозможно 5-7 лет"", - уточнил Данилов. Он сказал, что план действий в случае подрыва дамбы рассмотрят на ближайшем заседании Ставки главнокомандующего. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Ukraine is ready for any development at the Kakhovskaya HPP - **[**Danilov**](https://www.ukrinform.ru/rubric-ato/3597974-vopros-vozmoznogo-podryva-damby-kahovskoj-ges-rassmatrat-na-zasedanii-stavki-danilov.html)**

If they blow up the Kakhov dam, then the issue of water supply of the Crimea will be closed once and for all. It will be impossible to restore 5-7 years, Danilov said. He said that the plan of action in the event of the dam being blown up will be considered at the next meeting of the Commander-in-Chief’s Headquarters.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10102,"**Израиль не будет поставлять Украине оружие, подтвердил премьер Яир Лапид 

**""Ни американцы, ни британцы, которые поставляют вооружение Украине, не отправляли свои ВВС бомбить российские танковые колонны. **Все учитывают свои оборонные интересы, и я действую точно таким же образом**"", - [сказал](https://www.newsru.co.il/israel/21oct2022/lapid_int_701.html) Лапид. Национальной безопасностью он объяснил и** отказ передать ""Железный купол"".

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Israel will not supply weapons to Ukraine, confirmed Prime Minister Yair Lapid

Neither the Americans nor the British who supply arms to Ukraine sent their air force to bomb Russian tank columns. **Everyone takes their defense interests into account, and I am acting in exactly the same way**, Lapid said.(https://www.newsru.co.il/israel/21oct2022/lapid_int_701.html) He explained to national security and refused to hand over the Iron Dome.

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10103,"**В Швеции украли 100 камер контроля скорости. Такие же обнаружили на российских беспилотниках

**Как пишут шведские [СМИ](https://www.aftonbladet.se/nyheter/a/VPPe8l/stulna-fartkameror-blir-donare-i-kriget-i-ukraina), в полиции считают, что к похищениям причастна Россия - пропавшие камеры Canon несколько месяцев назад уже обнаруживали в российских БПЛА ""Орлан-10"".

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","100 speed cameras were stolen in Sweden. The same was found on Russian drones

** According to the Swedish [media] (https://www.aftonbladet.se/nyheter/a/VPPe8l/stulna-fartkameror-blir-donare-i-kriget-i-ukraina), the police believe that Russia is involved in the abductions - the missing Canon cameras several months ago were already found in the Russian Orlan-10 UAV.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10104,"**СБУ занялась поиском причастных к поставкам иранских дронов и ракет в Украину 

**Сообщается, что есть все основания утверждать, что представители властей и иранского ОПК намеренно помогают России в войне против Украины. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**SBU is looking for Iranian drones and missiles to Ukraine

**It is reported that there is every reason to claim that representatives of the authorities and the Iranian defense industry deliberately help Russia in the war against Ukraine.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10105,"**МИД Ирана **[**призвал**](https://apa.az/en/asia/iran-called-on-its-citizens-to-leave-ukraine-387709)** своих граждан покинуть Украину** 

Инструкторов на оккупированных территориях  тоже касается?

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**The Ministry of Foreign Affairs of Iran **[**Urged] (https://apa.az/en/asia/iran-called-on-its-citizens-to-leave-ukraine-387709)** its citizens to leave Ukraine **

Does it also apply to instructors in the occupied territories?

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10106,"**В Харьковской области запустили газовую скважину, которая может давать более 51 млн кубометров газа в год 

**По словам главы ""Нафтогаза"" Витренко, такой объем поможет **сэкономить 102 млн долларов** на импорте газа.  

Привет, Россия, наличием газа больше не хвастаемся? 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","In the Kharkiv region launched a gas well, which can produce more than 51 million cubic meters of gas per year

** According to the head of Naftogaz Vitrenko, such a volume will help ** to save $ 102 million** on gas imports.

Hey, Russia, are we no longer boasting about gas?

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10107,"**У командующего войсками РФ в Украине Суровикина нашли имущества на 125 миллионов рублей — **[росСМИ

](https://verstka.media/sobstvennost-generala-surovikina-zasekrechena/)У него самого, согласно декларациям, вообще нет жилья, а пользуется он чужой 300-метровой квартирой. Это при том, что с 2017 по 2019 год **он заработал 30,9 миллиона рублей**. А на его супругу — Анну — записаны три земельных участка в Подмосковье, три квартиры в российской столице, огромное имение и таунхаус в элитном поселке ""Дубровка"" в Новой Москве. Но вся недвижимость зарегистрирована на Российскую Федерацию. Эта таинственность объясняется просто: **в России сведения о доходах ряда военнослужащих не публикуются**.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**The commander of the Russian troops in Ukraine Surovikin found property for 125 million rubles — **

] (https://verstka.media/sobstvennost-generala-surovikina-zasekrechena/) He himself, according to the declarations, has no housing at all, and uses someone else's 300-meter apartment. This is despite the fact that from 2017 to 2019 ** he earned 30.9 million rubles**. And his wife, Anna, recorded three land plots in the Moscow region, three apartments in the Russian capital, a huge estate and townhouse in the elite village of Dubrovka in New Moscow. All property is registered in the Russian Federation. This mystery is explained simply: in Russia, information about the income of a number of servicemen is not published.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10108,"**Велком ту Юкрейн****✈️****.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Velkom that Ukrein****.️****.

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10109,"**У Украины больше не должно быть проблем с обслуживанием терминалов Starlink — **[Резников](https://www.politico.com/news/2022/10/20/ukraine-elon-musk-starlink-00062841)** 

**Он сказал, что Киев вышел на прямую связь с Илоном Маском, чтобы найти выход из ситуации с оплатой терминалов. С ним контактирует Михаил Федоров и, по словам Резникова, положительно оценивает ситуацию. Если вопрос денег будет вновь подниматься, у Украины есть по меньшей мере три источника финансирования: Пентагон, Европа и частные доноры.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","** Ukraine should no longer have problems with the maintenance of Starlink terminals - **[Reznikov](https:/) /www.politico.com/news/2022/10/20/ukraine-elon-musk-starlink-00062841)**

**He said that Kiev went into direct contact with Elon Musk to find a way out of the situation with payment of terminals. Mikhail Fedorov is in contact with him and, according to Reznikov, he positively assesses the situation. If the issue of money comes up again, Ukraine has at least three sources of funding: the Pentagon, Europe, and private donors.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10110,"**Обращение к белорусским военным: Если вы присоединитесь к нападению на Украину, мы** **ответим**. **Жестко. 

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Appeal to the Belarusian military: If you join the attack on Ukraine, we will**respond. Strictly.

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10111,"**Россия вряд ли собрала в Беларуси достаточное для наступления на Украину количество войск, а сама РБ на это не способна — британская разведка  

**Считается, что угрозами о развертывании 70 тыс. белорусских и 15 тыс. российских войск пытаются оттянуть украинские силы с Юга на север. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","** Russia is unlikely to gather enough troops in Belarus to attack Ukraine, and the Republic of Belarus itself is not capable of this - British intelligence

It is believed that threats to deploy 70,000 Belarusian and 15,000 Russian troops are trying to pull Ukrainian forces from the South to the North.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10112,"**Тревоги отменили. Можно заняться своими ежедневными делами и помедитировать:  
Повітряна тривога, перейди до Таганрога😉

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","The alarm's off. You can do your daily activities and meditate on:
Come on, let's go to Taganrog 😉

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10113,"**⚡️Взрывы в Харькове. Как минимум 3. **После ракетных ударов над городом поднимается дым.

**UPD: **пять человек пострадали, есть разрушения инфраструктуры. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","The explosions in Kharkiv. At least 3. **Smoke rises over the city after missile strikes.

**UPD: Five people were injured, there is destruction of infrastructure.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10114,"⚡️Масштабная воздушная тревога во многих областях включая столицу

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Large-scale air alert in many areas including the capital

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10115,"**У украинских военных есть окно возможностей для отвоевания Херсона в течение 1,5 месяцев — **[NYT](https://www.nytimes.com/2022/10/20/us/politics/us-ukraine-war.html)** 

**По оценкам американской разведки, в случае продолжения наступления на северо-восточке, есть возможность добиться успеха до того, как изменится погода. Массовое поражение российских войск, маловероятно, но отдельные российские подразделения могут сломаться, ""что позволит киевской армии **продолжить отвоевывать города на Донбассе и, возможно, захватить город Херсон.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**The Ukrainian military has a window of opportunity to retake Kherson within 1.5 months - **[NYT](https://www.nytimes.com/2022/10/20/us/politics/us-ukraine-war.html)**

**According to U.S. intelligence estimates, if the offensive in the northeast continues, there is a possibility of success before the weather changes. A mass defeat of Russian troops is unlikely, but individual Russian units could break down, allowing the Kiev army to continue to retake cities in the Donbas and possibly capture the city of Kherson.

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10116,"**В России должны начать призывать женщин в армию как это делают в Израиле, заявили в Госдуме

**Мужики уже заканчиваются?

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Russia should start conscripting women into the army, as is done in Israel, said the state Duma

Are men running out?

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10117,"Отключения света будет и завтра. Имейте ввиду.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","There will be a blackout tomorrow. Keep in mind.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10118,"⚡️**Мир должен реагировать превентивно на подрыв Каховской ГЭС, - Зеленский.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","The world must react preventively to the undermining of the Kakhov HPP, Zelensky said.

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10119,"⚡️Адмирал ВМС США Майк Гилдей [не исключает](https://www.france24.com/en/live-news/20221020-us-must-prepare-now-for-china-invasion-of-taiwan-admiral) **вторжение Китая в Тайвань в ближайшие месяцы.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","U.S. Navy Admiral Mike Gilday [does not rule out] (https://www.france24.com/en/live-news/20221020-us-must-prepare-now-for-china-invasion-of-taiwan-admiral) ** China's invasion of Taiwan in the coming months.

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10120,"**А вот так выглядит Днепр с расстояния примерно 20км

**Тотал блэк.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**And this is what the Dnieper looks like from a distance of about 20 km

Total black.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10121,"**Так сейчас выглядит правый берег Киева. Не работают даже светофоры 

**Будьте очень внимательны на дорогах.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**This is the right bank of Kiev. Not even the traffic lights are working.

Be very careful on the roads.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10122,"❗️**Оккупанты заминировали дамбу и агрегаты Каховской ГЭС, — Зеленский

**Если российские террористы подорвут эту дамбу, то:
▪️в зоне затопления окажутся около 80 населенных пунктов, включая Херсон;
▪️из-за подрыва могут пострадать сотни тысяч человек;
▪️могут быть разрушены поставки воды значительной части юга Украины;
▪️этот теракт может оставить ЗАЭС без воды для охлаждения, а также разрушит канал, по которому идет вода в оккупированный Крым.

Орки уже сделали карту Херсонщины, и показали, какая территория будет затоплена, если они подорвут дамбу.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","ы️**Occupiers mined the dam and units of the Kakhov HPP, Zelensky

If the Russian terrorists blow up this dam, then:
In the flood zone will be about 80 settlements, including Kherson;
Hundreds of thousands of people may be affected by the explosion;
Water supplies of a large part of southern Ukraine may be destroyed;
This terrorist attack can leave the NPP without water for cooling, as well as destroy the channel through which water flows to the occupied Crimea.

Orcs have already made a map of the Kherson region, and showed what area will be flooded if they blow up the dam.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10123,"**⚡️Россия завозит в Беларусь своих военных и боеприпасы с Дальнего Востока, — Беларускі Гаюн

**Сообщается, что **26 сентября** с Приморского края России **была отправлена группа вагонов** (10 единиц) с пометкой ВМ (взрывчатые материалы). **17 октября** воинский эшелон с военнослужащими армии РФ, к которому было **прицеплено 2 вагона с боеприпасами**, прибыл **в**__ __Брестскую область Беларуси.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Russia imports its military and ammunition from the Far East to Belarus – Gayun

**It is reported that ** September 26** from the Primorsky Territory of Russia ** was sent a group of cars** (10 units) marked VM (explosive materials). **October 17** a military echelon with servicemen of the Russian army, to which 2 wagons with ammunition were attached, arrived in the Brest region of Belarus.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10124,"**Тем временем яйца уже по цене золота. Скоро войдут в топ подарков на день рождения

**Антимонопольный комитет, видимо, тоже в шоке и начал проверку подорожания яиц.  

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Meanwhile, eggs are already at the price of gold. They will soon be in the top of birthday gifts.

**Antimonopoly Committee, apparently, also in shock and began checking the price of eggs.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10125,"⚡️**В некоторых городах Украины вводят патрулирование улиц для выявления нарушителей режима экономии электроэнергии

**Нарушителей-предпринимателей **будут притягивать к ответственности или отключать от электроэнергии.** Такие новшества будут, в частности, в [Полтаве](https://t.me/oleksandrmamay/10281) и в [Тернополе](https://www.facebook.com/Trush.Volodymyr/videos/504002801620798). 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","In some cities of Ukraine introduced street patrols to identify violators of the regime of energy saving

**Infringers-entrepreneurs ** will be prosecuted or disconnected from electricity.** Such innovations will be, in particular, in [Poltava] (https://t.me/oleksandrmamay/10281) and in [Ternopil] (https:/) /www.facebook.com/Trush.Volodymyr/videos/504002801620798.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10126,"**Путин выбрался из бункера и поехал не на фронт, и даже не в Ростов, или Белгород, а в ~~ж***у мира~~ Рязанскую область. Смотреть на чмобиков и пострелять с винтовки

**Неуважаемый Владимир, мир ждет другого выстрела.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Putin got out of the bunker and went not to the front, and not even to Rostov or Belgorod, but to the whole world. Ryazan region. Looking at the muskets and shooting with a rifle

Dear Vladimir, the world is waiting for another shot.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10127,"**⚡️Украина может оказаться в ситуации, когда воды, света и тепла не будет неделями, или даже месяцами**, — заявил Арестович

Такой прогноз он дает в связи с ситуацией в энергетике, поскольку **30% ТЭЦ повреждены в результате российских ударов. **По его мнению, Украина с вызовами наступающей зимы справится и украинцы,** если надо, будут ""носить воду в ведрах из бюветов и дома ставить палатки со свечками внутри""**, ""а Путин что будет делать, когда эта стратегия не сработает?""

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Ukraine may find itself in a situation where there will be no water, light and heat for weeks, or even months.

He gives such a forecast in connection with the situation in the energy sector, since **30% of CHPPs are damaged as a result of Russian strikes. **In his opinion, Ukraine will cope with the challenges of the coming winter and the Ukrainians,** if necessary, will ""carry water in buckets of buffets and put tents with candles inside""**, ""and Putin will do when this strategy does not work?""

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10128,"**Грузия нарастила торговлю с Россией на 50% с начала полномасштабной войны в Украине **🤷🏻‍♂️

Товарооборот [вырос](https://www.newsgeorgia.ge/gruzija-uvelichila-tovarooborot-s-rossiej-na-50/), в основном, за счет увеличения импорта нефтепродуктов — Россия крупнейший импортер нефти для Грузии. Также значительно вырос реэкспорт автомобилей из Грузии в Россию.

Просто напомним, что **пятая часть территории Грузии оккупирована Россией.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Georgia has increased trade with Russia by 50% since the start of full-scale war in Ukraine

Trade turnover [increased](https:/) /www.newsgeorgia.ge/gruzija-uvelichila-tovarooborot-s-rossiej-na-50/), mainly due to increased imports of petroleum products - Russia is the largest importer of oil for Georgia. Re-export of cars from Georgia to Russia has also increased significantly.

Just remind us that a fifth of the territory of Georgia is occupied by Russia.

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10129,"⚡️**Борис Джонсон, как ожидается, будет бороться за пост главы правительства после отставки Лиз Трасс**. **Он считает это ""вопросом национальных интересов""**  — [The Times

](https://www.thetimes.co.uk/article/liz-truss-latest-news-resign-tory-mp-westminster-follow-live-gf7g23fxm)[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Boris Johnson is expected to run for prime minister after Liz Truss resigns. **He thinks it's ""a matter of national interest"" - The Times

](https://www.thetimes.co.uk/article/liz-truss-latest-news-resign-tory-mp-westminster-follow-live-gf7g23fxm)[Informant](https://t.me/+LV7tr2_vgu02NjAy) |[Sign](https:/t.me/+LV7tr2_vgu02NjAy)",,,,,
10130,"**❗️Доллар по 36,6 заказывали? Нацбанк **[**разрешил населению**](https://bank.gov.ua/ua/news/all/nbu-zaprovadjuye-dodatkoviy-instrument-dlya-zahistu-grivnevih-zaoschadjen-gromadyan-vid-riziku-kursovih-kolivan-i-dlya-zberejennya-mijnarodnih-rezerviv)** покупать доллар по 36,6 напрямую из его резервов. Но с условиями

**Условия:
▪️можно купить доллар без ограничений, на любую сумму, размещенную на счете;
▪️После покупки доллар не выдается на руки, а автоматически размещается на депозит минимум на 6 месяцев;
▪️В конце срока депозита доллар автоматически продается обратно Нацбанку по текущему официальному курсу. 

Это значит, что по итогу у человека не останется ни наличного, ни безналичного доллара. Он обратно получит гривну, но по актуальному курсу доллар/гривна. По сути **эта схема имеет смысл только как страховка своих гривневых сбережений от обесценивания нацвалюты. 

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Did you order a $36.6 dollar? The National Bank **[** allowed the population**](https://bank.gov.ua/ua/news/all/nbu-zaprovadjuye-dodatkoviy-instrument-dlya-zahistu-grivnevih-zaoschadjen-gromadyan-vid-riziku-kursovih-kolivan-i-dlya-zberejennya-mijnarodnih-rezerviv)** buy the dollar at 36.6 directly from its reserves. But on terms.

** Conditions:
You can buy a dollar without restrictions, for any amount placed on the account;
▪️ After the purchase, the dollar is not issued on hand, but automatically placed on deposit for at least 6 months;
At the end of the deposit period, the dollar is automatically sold back to the National Bank at the current official rate.

This means that in the end, a person will not have either cash or non-cash dollars. He will receive the hryvnia back, but at the current dollar/hryvnia exchange rate. In fact, this scheme makes sense only as insurance of their hryvnia savings from the depreciation of the national currency.

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10131,"**❗️Риск повторного наступления российских войск из Беларуси растет, — Генштаб ВСУ

**Однако, по словам Громова**, целью может быть не Киев. ""**В этот раз **направление наступления может быть изменено на запад белорусско-украинской границы** **для перерезания основных логистических артерий поставки вооружения** и военной техники Украине от стран-партнеров"".

Также Громов добавил, что сейчас **на аэродромах РБ стоят самолеты МиГ-31, которые могут быть вооружены крылатыми ракетами типа ""Кинжал**"".

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","The risk of a second offensive of Russian troops from Belarus is growing – the General Staff of the Armed Forces of Ukraine

However, according to Gromov, the target may not be Kiev. **This time, the direction of the offensive may be changed to the west of the Belarusian-Ukrainian border ** to cut the main logistics arteries of the supply of weapons and military equipment to Ukraine from partner countries.

Gromov also added that now there are MiG-31 aircraft on the airfields of Belarus, which can be armed with cruise missiles of the “Dagger” type.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10132,"**⚡️Борис Джонсон является фаворитом среди членов партии в качестве кандидата на замену Лиз Трасс, — опрос YouGov

**Ждём возвращения Бориса?

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Boris Johnson is favourite among party members as candidate to replace Liz Truss, YouGov poll finds

Waiting for Boris to come back?

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10133,"**❗️Выборы нового премьер-министра Великобритании пройдут на следующей неделе, сообщила Трасс. Она останется премьером пока не будет выбран преемник

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","The election of a new prime minister will take place next week, Truss said. She will remain prime minister until a successor is chosen.

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10134,"**❗️Лизз Трасс заявила, что подает в отставку. На должности премьера она пробыла меньше двух месяцев.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Lizz Truss has announced that she is resigning. She served as prime minister for less than two months.

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
10135,"**❗️Премьер Британии Лиз Трасс намерена уйти в отставку, в скором времени она выступит с важным заявлением, — сообщает Sky News

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","British Prime Minister Liz Truss intends to resign, in the near future she will make an important statement.

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
