Index,Post,Trans,Label,Type,Severity,Confidence,Explanation
13212,"🌐**Змінили формат подачі статистики по сайту за місяць. Згідно з даними Google Analytics сайт переглянуто 103.8 млн разів 4.5 млн унікальних користувачами

Користувачі в розрізі міст:
**🇺🇦Київ - 1.4М
🇺🇦Львів - 635К
🇺🇦Дніпро - 329К
🇺🇦Харків - 301К
🇺🇦Одеса - 267К

**Користувачі в розрізі країн:
**🇺🇦Україна - 3М
🇩🇪Німеччина - 260К
🇵🇱Польща - 225К
🇺🇸США - 215К
🇬🇧UK - 126К

🔎16.7 млн разів нас знаходили в пошуковій видачі.

По даним Google trends ми продовжуємо лідирувати серед інших карт в Україні, США, Канаді, Австралії, Скандинавії, ПАР, Індії, Туреччині, Казахстані, СК, Філіппінах та Японії.

На скріншоті дані SimilarWeb, що доволі спотворені в менший бік.","Introduction * * * Changed the report feed format per month. According to Google Analytica, the website has been visited 103.8 million times 4.5 million unique users

Users in bridge spacing:
* * Whales - 1.4M
UTF-Lev -635K
Subtitles by 329K
Palm Kharkiv - 301K
Luxembourg Odessa -267K

(Sighs) Users across countries:
* * Ukraine -3M
• Germany - 260K
Poland translation - 225K
US License - 215K
ISOUK - 126K

16.7 million times we were found in search page.

At Google trends we continue to lead other maps in Ukraine, USA, Canada, Australia, Scandinavia, South Africa, India, Turkey, Kazakhstan, SK, Philippines and Japan.

On the screen, the data is SimilarWeb, which is quite distorted.",,,,,
13213,"[🎉](https://i.imgur.com/0UuXOEd.png)**Раді повідомити, що наш перший відбір авторів для блогу DeepStateUA завершений! 

📊Трішки «сухої» статистики:

**Всього анкет було подано: **122. 
**Всього пройдено на перший етап відбору: **45 (37%)
**Всього пройдено: **16 (13%)
**Всього не пройдено: **106(87%)

💭А тепер кілька слів про наших авторів:

**1.** Влад Павлів,** журналіст. Закінчив бакалаврат КНТЕУ на спеціальності журналіст зі спеціалізацією «Реклама та зв'язки з громадськістю». 
Сфера інтересів: реклама, психологія, велоспорт, фінанси. Працював в агенції маркетингових комунікацій повного циклу.

2.** Максим Тангер,** магістрант географічного факультету Чернівецького національного університету. Економ-географ, полюбляє соціологію, зацікавлений в економіці та аналітиці викликів, що постають перед нашим суспільством і нацією. 

3. **Petroleum Master** - експерт з питань нафтогазового комплексу, енергетики, економіки, суспільно-політичних питань, має досвід роботи в Україні та за кордоном понад 20 років, науковий ступінь з технічних наук, дві вищі освіти, навчався у США. 

4.** Владислав**, випускник Донецького інституту туристичного бізнесу. Полюбляє спорт, зокрема футбол та бокс. Чемпіон Донецької області з футболу 2011 року. Трейдер, захоплюється літературою, історією та геополітикою. 

5. **Ілля**, студент Карлового університету за спеціальністю політики та філософії економіки. Цікавиться політичною теорією, зокрема сферою мовної політики. 

6.** Мерлін**, вища освіта - інженерна, офіцер ЗСУ, профіль - політика, військове управління, історія, військова техніка.

7. **Софія**, здобуває освіту за спеціальністю «Політологія». В своїй науковій діяльності досліджує тему тоталітаризму, а також його психологічний і культурний бекґраунд. Любить читати, мандрувати та слухати музику. Хоче розбудовувати в Україні потужне громадянське суспільство.

8. **Арсентій**, студент 4 курсу історичного факультету ХНУ імені В.Н.Каразіна. Сфера інтересів: політика пам'яті в Україні, військова-політична аналітика та всесвітня історія, від рубежів 17 до 20ст. Полюбляє класичну літературу та спорт.

9.** Anton** - звичайний студент-міжнародник, сфера інтересів: політичні події у державах світу.

😉З рештою ви зможете познайомитись згодом. 

**🇺🇦Дякуємо усім тим, хто брав участь, чекаємо на наступному відборі!**🇺🇦💪","[https: / / i.imgar.com / 0UXOEd.png) * We're glad to announce our first collection of authors to blog DeepStateUA finished!

HiFi triples:

(Sighs) The whole questionnaire was given: * * 122.
(Sighs) Total done for first selection: * 45 (37%)
(Sighs) Total done: * 16 (13%)
(Sighs) Total not done: * 106 (87%)

So here's a few words about our authors:

(Sighs) 1. * * Lord Paul, who is a journalist. Graduated by the KNTED balalat on a special journalist with Reklam and Public Relations.
The interest is advertising, psychology, bike sports, finance. Working at the marketing communications agency of the entire cycle.

Two. Economist, like sociology, is interested in economics and challenge analysts, which stand before our society and nation.

3. * Petri Master * * - an expert on oil complex, energy, economics, social political issues, has experience in Ukraine and abroad for over 20 years, a scientific degree for engineering, two higher education, in the United States.

Four. They love sports, like soccer and boxing. The Dominic champion in 2011 football. You know, there's literature, history and geopoly.

5. * * Ila *, a student of Carlos's University for a special policy and philosophy of economics. It's an interesting political theory, particularly in language policy.

Six.

7. * * Sofia * * * gets an education for ""Polytopology."" In his field of science, he studies the subject of totalitarian, and also his psychological and cultural beque business. Lives to read, travel and listen to music. He wants to build a powerful civil society in Ukraine.

8.* * Arsenté, a four-year-old member of the W.I.C.D. Interest: memory policy in Ukraine, military political analysts and world history, from rubies 17 to 20st. Love classical literature and sports.

9. * * Anton * * - the average student international, the area of interest: political events in world states.

You'll get to know each other later.

* * Thank you to all those involved, we will wait for the next fight! * *",,,,,
13214,"🔄**Ситуація на фронтах станом на 7 листопада

****⏩****На кордоні з біломосковією **[-](https://deepstatemap.live/) без змін. 

**⏩****На** **Сватівському** напрямку - відновилося прощупування сторонами один одного. Уточнено ситуацію біля Діброви (що біля Кремінної). На жаль, на захід від села були контакти з ворожими силами і все більше відео з'являється, де в селі кацапи.

**⏩****Бахмутський **відтинок - складна ситуація зберігається, Соледар і східний фас Бахмута поки найгарячіші точки. 

**⏩****Авдіївський** відтинок - в Мар'їнці ситуація складна. У Павлівці точну ситуацію досі невідомо. Попередньо є підстави вважати, що ворога або повністю або частково вибито з села та околиць. Маємо багато суперечливої інформації, висновків поки робити не можемо.
 
**⏩****Запорізький **відтинок - без змін. 

**⏩****Херсонський** відтинок - без змін.

🔄Оновлення мапа протягом години.

[🖍](https://deepstatemap.live/#6/49.438/32.053)У випадку **неточностей на карті**, ви можете нам повідомити через бот @newsdeepstatebot. 

🛑Нагадуємо, що в загальному доступі не може існувати точної карти бойових дій, а інформацію, як переможну так і не дуже, завжди краще сприймати зі скепсисом і чекати візуальних підтверджень чи повідомлення ГШ ЗСУ. Ну і звісно, довіряйте перевіреним джерелам.","Introduction * * * The situation on the front of November 7th

(Ring) At the Belomasque border * * * [-] (https: / / deepstatema.live /) without change.

* * * (Ring) Swazzewski's directions were restored to seducing each other's sides. The situation is accurate at Dibru. Unfortunately, west of the village there were contact with enemy forces and all that video shows up in the village of the Pope.

* * * Bahmutian * * waste is a complicated situation stored, Solder and the eastern phases of Bahmutha while the hottest points are.

* * * Adiwski's * waste is a situation in Maryan. We still don't know the exact situation in Padawan. It is foreseen that an enemy is either completely or partially beaten from the village and the suburbs. We have a lot of conflicting information, conclusions we can't do yet.

* * * Cursed * * Silence - no change.

* * * Hersonian * * Silence - no change.

Updating map within an hour.

[https] (https: / / deepstatemap.live / # 6 / 49.438 / 32.053) In the case of * * inaccurate on the map * *, you can tell us through the hit @ newsdepstatbot.

Now, notice that, in general, there can't be an exact map of combat action, and information like the winner and not very much, is always better to look at the skepticism and wait for visual evidence or message. Of course, trust the original sources.",,,,,
13215,"**🔥**** Ураження ворожого танку десантниками 79-ї****🗡️**** ОДШБр в Мар'їнці, але судячи з відео північну частину міста тримати стає все важче

**📍Локація - deepstatemap.live/#16/47.9537/37.5079

[Магазин](https://deepstateua.shop/)🛑[Блог](https://deepstateua.com/)🛑[Мапа](https://deepstatemap.live/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑[Звіти](https://help.deepstateua.com/)🛑[ЗСУHelp](https://t.me/help_deepstateua)","* * * The enemy tank of the 79s * * * Exhibit Original Air Date on November 7, 2013

* * The locale is deepstatemain.live / # 16 / 47.9537 / 37.5079

[Magician] (https: / / deepstate.stop /) festival (https: / / deepstatopa.com /) Copyright [Mp] (https: / / depword. live /) Write us] (http: / / t.me / newsDisepStatbot) Festival [Reports] (https: / / help .deepstate.com /) Note [SUHelp] (https: / / t.me / help _ deepstatpa)",,,,,
13216,"**🔥**** Користувачі твітера геолокували подвійне ураження ворожого танку на КПВВ ""Майорське""

**📍Локація - deepstatemap.live/#14.5/48.3951/37.9771

❓Скажіть чи цікаво вам побачити підбірку супутникових знімків гарячих точок війни - напишіть про це в коментарях.

[Магазин](https://deepstateua.shop/)🛑[Блог](https://deepstateua.com/)🛑[Мапа](https://deepstatemap.live/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑[Звіти](https://help.deepstateua.com/)🛑[ЗСУHelp](https://t.me/help_deepstateua)","* * * The users of the Twitter were geographically gecrafted a double attack of the enemy tank in the Quession of Mayorian.

* * The locale is deepstateemp.live / # 14.5 / 48.3951 / 37.9771

Please tell me if you're interested in seeing a bunch of satellite images of war -- write about it in comments.

[Magician] (https: / / deepstate.stop /) festival (https: / / deepstatopa.com /) Copyright [Mp] (https: / / depword. live /) Write us] (http: / / t.me / newsDisepStatbot) Festival [Reports] (https: / / help .deepstate.com /) Note [SUHelp] (https: / / t.me / help _ deepstatpa)",,,,,
13217,"**🔫**** Наша артилерія накриває ворожі позиції в Новоселівці, що на південь від Нью-Йорка

**📍Локація - deepstatemap.live/#16/48.2701/37.8520

[Магазин](https://deepstateua.shop/)🛑[Блог](https://deepstateua.com/)🛑[Мапа](https://deepstatemap.live/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑[Звіти](https://help.deepstateua.com/)🛑[ЗСУHelp](https://t.me/help_deepstateua)","* * * Our artillery is covering enemy positions in Nostralia south of New York.

* * The locale is deepstateemp.live / # 16 / 48.2701 / 37.8520

[Magician] (https: / / deepstate.stop /) festival (https: / / deepstatopa.com /) Copyright [Mp] (https: / / depword. live /) Write us] (http: / / t.me / newsDisepStatbot) Festival [Reports] (https: / / help .deepstate.com /) Note [SUHelp] (https: / / t.me / help _ deepstatpa)",,,,,
13218,"🇺🇦** Підготували відео, яке присвячене обороні Павлівки та демонструє три ураження ворожої техніки та особового складу

**Ці три хвилини варті вашого часу. Крім того, хочемо дещо скоригувати погляд на штурм села. Судячи зі всього, атака була грамотно спланована та йшла з 3 напрямків. При цьому використовувалася не тільки піхота, а техніка, в тому числі танки. 

🇺🇦І тут варто зробити доволі важливий висновок. Це не кретин планував і організовував атаку. **Те, що ЗСУ вдалося відбити такого роду наступ, говорить про великий героїзм наших солдат та якісне управління військовими кадрами на цій ділянці. 

**У ворога ще значний запас ресурсів, в тому числі людських, але щось надзвичайне він вже не зможе зробити. Звісно, ще треба дивитися на Бахмут, але поки кращі сили ворога там вперлися в нашу оборону.","Bytes * * * And we set up a video on Polyakov's defense and showed three attacks of hostile technique and special composition.

(Sighs) These three minutes are worth your time. We also want to adjust the look a little bit on the storming of the village. Apparently, the attack was precisely planned and followed by three directions. Not just the infantry, but the technique, including the tanks.

kdegames And there's a pretty important point to this. It wasn't the cretin that planned and organized the attack. (Sighs) What ZW was able to do is knock off this kind of offensive, talk about the great heroism of our soldiers and quality control of the military cadavers in this area.

(Sighs) The enemy has a huge amount of resources including human beings, but something extraordinary he can't do anymore. Of course, we have to look at Bahmont, but as long as the enemy's superior forces were in our defense.",,,,,
13219,"**🚀****ЗРК NASAMS і Aspide прибули в Україну - Олексій Резніков

**[Магазин](https://deepstateua.shop/)🛑[Блог](https://deepstateua.com/)🛑[Мапа](https://deepstatemap.live/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑[Звіти](https://help.deepstateua.com/)🛑[ЗСУHelp](https://t.me/help_deepstateua)","* * * * * NASMS and Astraide arrived in Ukraine, Aleksei Redicki

* * [Magician] (https: / / deepstate.shop /) Ping [Blog] (https: / / deepstate.org /) St. [Map] (https: / / deepstatemaster.live /) holiday [] Write us] (http: / / t.me / newsDisepStatbot) Festival [Reports] (https: / / help .deepstate.com /) Note [SUHelp] (https: / / t.me / help _ deepstatpa)",,,,,
13220,"🤙🏻**53-тя і 30-та бригади також передають вам величезний привіт**

🫡Хлопці дуже вдячні всім вам за допомогу! Обіцяють ще більше дохлої русні, бо русню треба тільки знищувати😈

🛡Нагадуємо про наш волонтерський канал [ЗСУ Help](https://t.me/help_deepstateua)! Продовжуємо допомагати нашим бійцям, тож долучайтеся до збору коштів!

🇺🇦**Все буде Україна**","Bytes * * * 533rd and 30- and the brigades also give you huge hello * *

Thank you all so much for your help! They promise more things to do, because the Russians only have to destroy them.

Looking at our volunteer channel (https: / / t.me / help _ deepstatura)! We continue to help our fighters, so get involved in fundraising!

Bytes * * * Everything will be Ukraine * *",,,,,
13221,"🤙🏻**Всім привіт від адміна та 93-ї бригади з Соледару

🦾**Хлопці тримаються і знищують русню😈

🇺🇦А також безмежно всім вдячні за допомогу! Ви всі дуже круті! Разом переможемо!","Bytes * * * Hello to all of you from Admiral and 933rd militia from Soladar.

Introduction * * * The boys hold up and destroy the Russian Plus.

kdegames And thank everyone for helping! You're all very cool! We'll win together!",,,,,
13222,"🔄**Ситуація на фронтах**[ ](https://ibb.co/S6h7wPQ)**станом на 6 листопада

****⏩****На кордоні з біломосковією **[-](https://deepstatemap.live/) без змін. 

**⏩****На** **Сватівському** напрямку - без змін, тривають позиційні бої.

**⏩****Бахмутський **відтинок - складна ситуація зберігається, уточнено лінію ворога. Напрямок кишить чмобіками, які періодично йдуть в ура-атаки.

**⏩****Авдіївський** відтинок - ситуація в Павлівці виявилася кращою, ніж очікували. Хоч ворог дещо просунувся в саду на півдні, проте поніс дуже значні втрати. Дійшло навіть до істерики в соцмережах.
 
**⏩****Запорізький **відтинок - без змін. 

**⏩****Херсонський** відтинок - без змін.

⚰️За останні дні дуже багато фото та відео зі значною кількістю трупів кацапів з'явилося в мережі. Це говорить про серйозні втрати в живій силі. Ми такого не спостерігали ще з квітня. 

🦅 По деяким відео з ворожих баз стає зрозуміло про доволі погані мотиваційні настрої у кацапів. В деякій мір це нагадує ситуацію в російській імперії десь в 1916 році. Питання тільки, хто стане тим ""головним агітатором"", яким був тоді Керенський.

🇺🇦 Ми зараз готуємо деякі оновлення на сайті. Наші [Патреони тестують](https://www.patreon.com/DeepStateUA) додаток, але через певну специфіку підкладки карти, реліз затримується аж до грудня. Крім того, ще й AppStore носом крутить.

👀Світлина - скріншот з відео біля ДАПу.

[🖍](https://deepstatemap.live/#6/49.438/32.053)У випадку **неточностей на карті**, ви можете нам повідомити через бот @newsdeepstatebot. 

🛑Нагадуємо, що в загальному доступі не може існувати точної карти бойових дій, а інформацію, як переможну так і не дуже, завжди краще сприймати зі скепсисом і чекати візуальних підтверджень чи повідомлення ГШ ЗСУ. Ну і звісно, довіряйте перевіреним джерелам.","Introduction * * * Path * * [] (https: / / ib.co / S6h7wPQ) * * On November 6th

(Ring) At the Belomasque border * * * [-] (https: / / deepstatema.live /) without change.

* * * (Ring) Svativsky.

* * * Bahmanian * * waste is a difficult situation held by the enemy line. The direction of touching the phones that regularly go to the attack.

* * * Astraiwski, the situation in Palavian was better than expected. Though the enemy has moved a little bit into the garden in the south, but it has suffered very significant losses. Even got hysterical in social media.

* * * Cursed * * Silence - no change.

* * * Hersonian * * Silence - no change.

kdegames There's a lot of photos and videos in the last few days with a lot of cadaaks online. This speaks of serious losses in the strength of the fat. We haven't seen this since April.

Now, when you look at some of the videos with hostile databases, it becomes clear that there's a pretty bad mood in the carcasses. In some degree, it reminds us of the situation in the Russian Empire in 1916. The only question is who will become the main agitator that Kerenski was then.

kdegames We're now preparing some updates on the website. Our Patrons are testing] (https: / / www.pitre.com / DeepStateA) plugin, but due to a specific map overlay, the release is delayed until December. Besides, the AppStore's nose also.

It's a screen shot from a video near the DFS.

[https] (https: / / deepstatemap.live / # 6 / 49.438 / 32.053) In the case of * * inaccurate on the map * *, you can tell us through the hit @ newsdepstatbot.

Now, notice that, in general, there can't be an exact map of combat action, and information like the winner and not very much, is always better to look at the skepticism and wait for visual evidence or message. Of course, trust the original sources.",,,,,
13223,"**🐺****Осінні будні чеченського батальйону імені Шейха Мансура на Запорізькому напрямку

**⛳️У трьох частинах хлопці живуть під обстрілами, ховаються від дронів та вдало проводять заплановані операції зі знищення ворожих позицій.

[Магазин](https://deepstateua.shop/)🛑[Блог](https://deepstateua.com/)🛑[Мапа](https://deepstatemap.live/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑[Звіти](https://help.deepstateua.com/)🛑[ЗСУHelp](https://t.me/help_deepstateua)","* * * Autumn Bannal Battalion Name Shaha Mansur in Zaporizu

* * In three parts, boys live under arrows, hide from drones, and do planned operations to destroy hostile positions.

[Magician] (https: / / deepstate.stop /) festival (https: / / deepstatopa.com /) Copyright [Mp] (https: / / depword. live /) Write us] (http: / / t.me / newsDisepStatbot) Festival [Reports] (https: / / help .deepstate.com /) Note [SUHelp] (https: / / t.me / help _ deepstatpa)",,,,,
13224,"🔥 **Бійці 45 бригади опублікували кадри знищення ворожого бронеавтомобіля ""Тигр"" за допомогою ПТРК ""Стугна-П""

**[Магазин](https://deepstateua.shop/)🛑[Блог](https://deepstateua.com/)🛑[Мапа](https://deepstatemap.live/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑[Звіти](https://help.deepstateua.com/)🛑[ЗСУHelp](https://t.me/help_deepstateua)","Introduction * * * Fighters 45 brigades published a footage of an enemy armored car destroy ""Tiger"" using the Studio P. ""

* * [Magician] (https: / / deepstate.shop /) Ping [Blog] (https: / / deepstate.org /) St. [Map] (https: / / deepstatemaster.live /) holiday [] Write us] (http: / / t.me / newsDisepStatbot) Festival [Reports] (https: / / help .deepstate.com /) Note [SUHelp] (https: / / t.me / help _ deepstatpa)",,,,,
13225,"🔄**Ситуація на фронтах станом на 5 листопада

****⏩****На кордоні з біломосковією **[-](https://deepstatemap.live/) без змін. 

**⏩****На** **Сватівському** напрямку - без змін.

**⏩****Бахмутський **відтинок - складна ситуація зберігається, на південь від Опитного ворогу було завдано серйозне ураження.

**⏩****Авдіївський** відтинок - станом на зараз невідома точна ситуація в Павлівці, так як надходять суперечливі дані.
 
**⏩****Запорізький **відтинок - без змін. 

**⏩****Херсонський** відтинок - без змін.

🤝Хочемо подякувати всім, хто [долучився до збору](https://t.me/help_deepstateua/196) продуктів для 30/93/53 бригад. Чекайте фотозвіт. Дещо здивувала негативна реакція у вигляді відписок після повідомлення про збір. І не забуваємо підписуватися на @help_deepstateua.

[🖍](https://deepstatemap.live/#6/49.438/32.053)У випадку **неточностей на карті**, ви можете нам повідомити через бот @newsdeepstatebot. 

🛑Нагадуємо, що в загальному доступі не може існувати точної карти бойових дій, а інформацію, як переможну так і не дуже, завжди краще сприймати зі скепсисом і чекати візуальних підтверджень чи повідомлення ГШ ЗСУ. Ну і звісно, довіряйте перевіреним джерелам.","Introduction * * * The situation on the front of November 5

(Ring) At the Belomasque border * * * [-] (https: / / deepstatema.live /) without change.

* * * (Ring) Swazzewski's * no change.

* * * Bahmanian * * waste is a complicated situation stored south of the descriptive enemy was a serious lesion.

* * * Adievsky * returns to now an unknown situation in Palavian, as conflicting data occurs.

* * * Cursed * * Silence - no change.

* * * Hersonian * * Silence - no change.

We want to thank everyone who's involved in the gathering] (https: / / t.me / help _ depa.eu.int / 196) products for 30 / 93 / 53 bridge. Wait for the photo report. Something surprising the negative reaction as a spike after a selection message. And don't forget to subscribe to @ help _ deepstaff.

[https] (https: / / deepstatemap.live / # 6 / 49.438 / 32.053) In the case of * * inaccurate on the map * *, you can tell us through the hit @ newsdepstatbot.

Now, notice that, in general, there can't be an exact map of combat action, and information like the winner and not very much, is always better to look at the skepticism and wait for visual evidence or message. Of course, trust the original sources.",,,,,
13226,"**☢️****Батальйон «Стугна» продовжує опановувати дрони-камікадзе

**[Магазин](https://deepstateua.shop/)🛑[Блог](https://deepstateua.com/)🛑[Мапа](https://deepstatemap.live/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑[Звіти](https://help.deepstateua.com/)🛑[ЗСУHelp](https://t.me/help_deepstateua)","* * * * The Studio Battalion continues to learn how to fuel drones-carcase.

* * [Magician] (https: / / deepstate.shop /) Ping [Blog] (https: / / deepstate.org /) St. [Map] (https: / / deepstatemaster.live /) holiday [] Write us] (http: / / t.me / newsDisepStatbot) Festival [Reports] (https: / / help .deepstate.com /) Note [SUHelp] (https: / / t.me / help _ deepstatpa)",,,,,
13227,"**🦅**** Смілива робота воїна 95 ОДШБр на пд-зх околиці села Площанка**. Знищено ворожий танк

📍 Локація - deepstatemap.live/#12.75/49.2047/38.0196

[Магазин](https://deepstateua.shop/)🛑[Блог](https://deepstateua.com/)🛑[Мапа](https://deepstatemap.live/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑[Звіти](https://help.deepstateua.com/)🛑[ЗСУHelp](https://t.me/help_deepstateua)","* * * A daring work of a warrior of 95 PDDBr on a pedwed neighborhood of the village by Planck *. enemy tank destroyed

Locale is deepstatemax / # 12.75 / 49.2047 / 38.0196

[Magician] (https: / / deepstate.stop /) festival (https: / / deepstatopa.com /) Copyright [Mp] (https: / / depword. live /) Write us] (http: / / t.me / newsDisepStatbot) Festival [Reports] (https: / / help .deepstate.com /) Note [SUHelp] (https: / / t.me / help _ deepstatpa)",,,,,
13228,"**🦅**** Бійці 93 ОМБр ""Холодний Яр"" знищують ворожий склад БК в Покровському

**📍 Локація - deepstatemap.live/#14.75/48.6393/38.1503

[Магазин](https://deepstateua.shop/)🛑[Блог](https://deepstateua.com/)🛑[Мапа](https://deepstatemap.live/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑[Звіти](https://help.deepstateua.com/)🛑[ЗСУHelp](https://t.me/help_deepstateua)","* * * * The Beats 93 OMBr 'Cold Star' destroy the BK's enemy warehouse in Pronevsky

* * The locale is deepstateemp.live / # 14.75 / 48.693 / 38.1503

[Magician] (https: / / deepstate.stop /) festival (https: / / deepstatopa.com /) Copyright [Mp] (https: / / depword. live /) Write us] (http: / / t.me / newsDisepStatbot) Festival [Reports] (https: / / help .deepstate.com /) Note [SUHelp] (https: / / t.me / help _ deepstatpa)",,,,,
13229,"📡 **З приводу ситуації з частковим відключенням з Старлінків є один нюанс — деякі з них втрачені та навіть знаходяться у користуванні ворога.

**📷На фото зйомка такого екземпляру на одному з напрямків.

[Магазин](https://deepstateua.shop/)🛑[Блог](https://deepstateua.com/)🛑[Мапа](https://deepstatemap.live/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑[Звіти](https://help.deepstateua.com/)🛑[ЗСУHelp](https://t.me/help_deepstateua)","Introduction * * * There's one nuance on the startup situation -- some of them are lost and even use an enemy.

* * * entrance It's a picture of this instance on one of the directions.

[Magician] (https: / / deepstate.stop /) festival (https: / / deepstatopa.com /) Copyright [Mp] (https: / / depword. live /) Write us] (http: / / t.me / newsDisepStatbot) Festival [Reports] (https: / / help .deepstate.com /) Note [SUHelp] (https: / / t.me / help _ deepstatpa)",,,,,
13230,"🔄**Ситуація на фронтах станом на 4 листопада

****⏩****На кордоні з біломосковією **[-](https://deepstatemap.live/) без змін. 

**⏩****На** **Сватівському** напрямку - фронт дещо заспокоївся і обидві сторони перейшли до стадії прощупування слабких місць.

**⏩****Бахмутський **відтинок - складна ситуація зберігається, без змін на мапі. Ворог продовжує тиснути на Соледар. Тиск на Бахмут відбувається як з півдня, так і зі сходу.

**⏩****Авдіївський** відтинок - вже гуляє як мінімум одне відео, яке демонструє втрати ворога у Павлівці. Проте сьогодні в атаку на село пішли вже резерви, які складаються з кадрових частин. Попередньо певна частина села знову захоплена ворогом.
 
**⏩****Запорізький **відтинок - без змін. 

**⏩****Херсонський** відтинок - без змін.

🔄Мапу буде оновлено вночі.

[🖍](https://deepstatemap.live/#6/49.438/32.053)У випадку **неточностей на карті**, ви можете нам повідомити через бот @newsdeepstatebot. 

🛑Нагадуємо, що в загальному доступі не може існувати точної карти бойових дій, а інформацію, як переможну так і не дуже, завжди краще сприймати зі скепсисом і чекати візуальних підтверджень чи повідомлення ГШ ЗСУ. Ну і звісно, довіряйте перевіреним джерелам.","Introduction * * * The situation on the front of November 4th

(Ring) At the Belomasque border * * * [-] (https: / / deepstatema.live /) without change.

* * * (Ring) Swayvevsky * direction - the front calmed down a little bit and both sides went to the phase of incecting weak places.

* * * Bahmanian * * waste is a complicated situation, no change in map. The enemy continues pushing on the Solar. The pressure on Bachimuth happens both from the south and from the east.

* * * Audizewski * * waste is already walking at least one video showing the enemy's losses in the Palaevan. But today, we've already taken reserves to attack the village, which are made up of castal parts. A previous part of the village is again taken by the enemy.

* * * Cursed * * Silence - no change.

* * * Hersonian * * Silence - no change.

The map's card will be upgraded at night.

[https] (https: / / deepstatemap.live / # 6 / 49.438 / 32.053) In the case of * * inaccurate on the map * *, you can tell us through the hit @ newsdepstatbot.

Now, notice that, in general, there can't be an exact map of combat action, and information like the winner and not very much, is always better to look at the skepticism and wait for visual evidence or message. Of course, trust the original sources.",,,,,
13231,"**📍****Друзі, починаємо наш п'ятничний географічний квест о 20:00

Заходимо і реєструємося - ****https://www.geoguessr.com/join/JNCB****

**👨‍👩‍👧‍👦Перші три місця (або чотири якщо буде читер) зможуть стати учасниками нашого OSINT-діалогу, але звісно після верифікації. Переможцям писати в наш бот @newsdeepstatebot (не забудьте скрін місця)","* * * Friends, we're starting our five-year-olds at 8: 00 p.m.

We go in and log in -- * * * https: / / www.geguessr.com / join / JNCB * * * *

* * The first three seats (or four if any) can become members of our OOINT-query, but of course, after arguing. Countries to write to our bot @ newsdeepstat (remember the stalls)",,,,,
13232,"🇺🇸**США **[**оголосили**](https://www.defense.gov/News/Releases/Release/Article/3210297/400-million-in-additional-security-assistance-for-ukraine/)** про новий пакет допомоги для України на суму $400 млн.

**До пакету входить:
⬛️Фінансування відновлення систем ППО HAWK, їх буде включено в наступні пакети;
⬛️45 відновлених танків Т-72 з сучасною оптикою, сучасними системами звя‘зку і бронюванням (ймовірно динамічний захист) 
⬛️1100 тактичних БПЛА Phoenix Ghost;
⬛️40 броньованих річкових плавзасобів;
⬛️Фінансування відновлення 250 бронетранспортерів M1117;
⬛️Захищені тактичні системи зв‘язку і спостереження;
⬛️Фінансування тренування, обслуговування і інших потреб забезпечення.

🔥Ще 45 танків буде надано в рамках пакета допомоги від Нідерландів у співпраці з чеською промисловістю та США;","Bytes * * * The US * * [* announced * *] (https: / / www.defense.gov / News / Rements / Rarity / 3210297 / 400- milion-adjection- assistam-forutte /) * for a new package of help for Ukraine for $400 million.

(Sighs) The packet enters:
Synchronized Financial Restoration of HAWK systems will be included in the following packets;
Copy 45 restored tanks of T-72 with modern optimism, modern systems of tooth and brobing (probably dynamic protection)
Singapore 1100 tactical BL Phoenix Ghost;
Porting 40 armor-based river cloaks;
Luxembourg Financial Restoration 250 M1117 transporters;
kdegames Protected tactical communication and monitoring systems;
Sir, financing training, maintenance and other needs.

The additional 45 tanks will be provided as part of the Dutch help package in cooperation with the Czech industry and the United States;",,,,,
13233,"**🔥**** ЗСУ завдали удару по кацапам між Стельмахівкою та Коломийчихою

**📍 Локація - deepstatemap.live/#13.5/49.4640/37.9299","* * * ZW hit a kitchenex between Scmachacchka and Colommichhi

* * The locale is deepstateemp.live / # 13.5 / 49.4640 / 37.9299",,,,,
