Sr.no,Channel ID,Post ID,Date
1222,1003313758,39490,2021-09-23 09:54:32+00:00
1223,1003313758,39485,2021-09-23 09:13:14+00:00
1224,1003313758,39484,2021-09-23 08:19:08+00:00
1225,1003313758,39479,2021-09-23 06:44:11+00:00
1226,1003313758,39476,2021-09-23 06:38:41+00:00
1227,1003313758,39473,2021-09-23 05:41:24+00:00
1228,1003313758,39457,2021-09-22 08:37:25+00:00
1229,1003313758,39451,2021-09-22 06:51:27+00:00
1230,1003313758,39440,2021-09-21 13:43:23+00:00
1231,1003313758,39428,2021-09-21 08:41:37+00:00
1232,1003313758,39415,2021-09-20 14:13:26+00:00
1233,1003313758,39414,2021-09-20 14:11:53+00:00
1234,1003313758,39406,2021-09-20 11:21:32+00:00
1235,1003313758,39405,2021-09-20 10:50:00+00:00
1236,1003313758,39386,2021-09-19 13:44:01+00:00
1237,1003313758,39383,2021-09-19 09:46:42+00:00
1238,1003313758,39381,2021-09-19 08:53:22+00:00
1239,1003313758,39375,2021-09-18 12:41:04+00:00
1240,1003313758,39370,2021-09-18 08:55:05+00:00
1241,1003313758,39369,2021-09-18 08:18:24+00:00
1242,1003313758,39353,2021-09-17 12:53:09+00:00
1243,1003313758,39336,2021-09-17 06:18:54+00:00
1244,1003313758,39322,2021-09-16 15:57:14+00:00
1245,1003313758,39321,2021-09-16 14:51:48+00:00
1246,1003313758,39313,2021-09-16 12:54:34+00:00
1247,1003313758,39311,2021-09-16 11:52:17+00:00
1248,1003313758,39306,2021-09-16 09:31:43+00:00
1249,1003313758,39305,2021-09-16 09:16:26+00:00
1250,1003313758,39295,2021-09-16 06:40:19+00:00
1251,1003313758,39279,2021-09-15 17:52:18+00:00
1252,1003313758,39260,2021-09-15 09:00:11+00:00
1253,1003313758,39245,2021-09-15 06:27:17+00:00
1254,1003313758,39238,2021-09-14 18:10:17+00:00
1255,1003313758,39233,2021-09-14 14:23:13+00:00
1256,1003313758,39226,2021-09-14 11:41:22+00:00
1257,1003313758,39220,2021-09-14 08:26:08+00:00
1258,1003313758,39215,2021-09-14 08:10:38+00:00
1259,1003313758,39199,2021-09-13 16:54:40+00:00
1260,1003313758,39188,2021-09-13 11:55:42+00:00
1261,1003313758,39176,2021-09-13 06:43:08+00:00
1262,1003313758,39161,2021-09-12 09:29:13+00:00
1263,1003313758,39155,2021-09-12 08:17:17+00:00
1264,1003313758,39147,2021-09-11 17:39:40+00:00
1265,1003313758,39132,2021-09-11 10:07:52+00:00
1266,1003313758,39128,2021-09-11 09:03:05+00:00
1267,1003313758,39120,2021-09-11 05:59:57+00:00
1268,1003313758,39109,2021-09-10 14:01:28+00:00
1269,1003313758,39077,2021-09-09 15:50:15+00:00
1270,1003313758,39074,2021-09-09 15:13:07+00:00
1271,1003313758,39059,2021-09-08 19:24:42+00:00
1272,1003313758,39056,2021-09-08 17:15:48+00:00
1273,1003313758,39038,2021-09-08 08:58:23+00:00
1274,1003313758,39034,2021-09-08 07:23:18+00:00
1275,1003313758,38993,2021-09-06 17:36:28+00:00
1276,1003313758,38992,2021-09-06 17:10:07+00:00
1277,1003313758,38991,2021-09-06 16:11:51+00:00
1278,1003313758,38986,2021-09-06 15:39:28+00:00
1279,1003313758,38985,2021-09-06 15:33:33+00:00
1280,1003313758,38979,2021-09-06 09:52:25+00:00
1281,1003313758,38965,2021-09-06 05:45:24+00:00
1282,1003313758,38952,2021-09-04 19:18:30+00:00
1283,1003313758,38931,2021-09-03 11:19:41+00:00
1284,1003313758,38926,2021-09-03 08:50:52+00:00
1285,1003313758,38878,2021-09-02 07:21:52+00:00
1286,1003313758,38866,2021-09-01 14:16:50+00:00
1287,1003313758,38857,2021-09-01 10:28:09+00:00
1288,1003313758,38849,2021-09-01 07:03:10+00:00
1289,1003313758,38838,2021-08-31 17:40:17+00:00
1290,1003313758,38837,2021-08-31 16:38:50+00:00
1291,1003313758,38827,2021-08-31 12:59:42+00:00
1292,1003313758,38825,2021-08-31 11:30:54+00:00
1293,1003313758,38816,2021-08-31 07:13:49+00:00
1294,1003313758,38809,2021-08-31 05:32:11+00:00
1295,1003313758,38807,2021-08-30 19:22:51+00:00
1296,1003313758,38800,2021-08-30 13:12:01+00:00
1297,1003313758,38799,2021-08-30 13:05:10+00:00
1298,1003313758,38789,2021-08-30 10:14:59+00:00
1299,1003313758,38780,2021-08-30 07:04:40+00:00
1300,1003313758,38777,2021-08-30 06:41:25+00:00
1301,1003313758,38770,2021-08-29 14:50:17+00:00
1302,1003313758,38762,2021-08-29 08:36:49+00:00
1303,1003313758,38756,2021-08-28 12:57:31+00:00
1304,1003313758,38755,2021-08-28 10:32:21+00:00
1305,1003313758,38754,2021-08-28 10:08:33+00:00
1306,1003313758,38741,2021-08-27 21:00:02+00:00
1307,1003313758,38738,2021-08-27 18:30:06+00:00
1308,1003313758,38708,2021-08-27 05:44:19+00:00
1309,1003313758,38696,2021-08-26 12:58:01+00:00
1310,1003313758,38694,2021-08-26 10:52:04+00:00
1311,1003313758,38689,2021-08-26 10:45:06+00:00
1312,1003313758,38673,2021-08-25 17:34:37+00:00
1313,1003313758,38667,2021-08-25 12:30:43+00:00
1314,1003313758,38663,2021-08-25 11:26:46+00:00
1315,1003313758,38660,2021-08-25 10:45:45+00:00
1316,1003313758,38654,2021-08-25 07:16:36+00:00
1317,1003313758,38643,2021-08-24 14:30:06+00:00
1318,1003313758,38624,2021-08-24 07:50:16+00:00
1319,1003313758,38620,2021-08-24 04:45:11+00:00
1320,1003313758,38618,2021-08-23 15:25:54+00:00
1321,1003313758,38612,2021-08-23 11:56:52+00:00
1322,1003313758,38599,2021-08-23 08:39:05+00:00
1323,1003313758,38597,2021-08-23 08:17:53+00:00
1324,1003313758,38591,2021-08-23 06:48:54+00:00
1325,1003313758,38585,2021-08-22 14:27:22+00:00
1326,1003313758,38567,2021-08-21 16:10:41+00:00
1327,1003313758,38544,2021-08-20 12:36:08+00:00
1328,1003313758,38535,2021-08-20 08:55:50+00:00
1329,1003313758,38531,2021-08-20 06:50:38+00:00
1330,1003313758,38515,2021-08-19 11:41:15+00:00
1331,1003313758,38508,2021-08-19 11:06:40+00:00
1332,1003313758,38507,2021-08-19 10:45:38+00:00
1333,1003313758,38506,2021-08-19 10:37:32+00:00
1334,1003313758,38499,2021-08-19 10:19:28+00:00
1335,1003313758,38493,2021-08-19 07:22:06+00:00
1336,1003313758,38467,2021-08-18 11:11:35+00:00
1337,1003313758,38466,2021-08-18 10:55:07+00:00
1338,1003313758,38463,2021-08-18 09:33:59+00:00
1339,1003313758,38438,2021-08-17 12:38:16+00:00
1340,1003313758,38433,2021-08-17 10:28:57+00:00
1341,1003313758,38427,2021-08-17 08:53:53+00:00
1342,1003313758,38420,2021-08-17 05:57:12+00:00
1343,1003313758,38409,2021-08-16 11:10:26+00:00
1344,1003313758,38404,2021-08-16 09:37:11+00:00
1345,1003313758,38396,2021-08-16 08:17:55+00:00
1346,1003313758,38375,2021-08-14 09:03:00+00:00
1347,1003313758,38370,2021-08-13 15:13:48+00:00
1348,1003313758,38358,2021-08-13 11:29:09+00:00
1349,1003313758,38341,2021-08-12 16:13:58+00:00
1350,1003313758,38335,2021-08-12 13:42:06+00:00
1351,1003313758,38294,2021-08-11 10:45:06+00:00
1352,1003313758,38289,2021-08-11 09:20:06+00:00
1353,1003313758,38267,2021-08-10 13:14:13+00:00
1354,1003313758,38260,2021-08-10 08:55:07+00:00
1355,1003313758,38254,2021-08-10 07:17:53+00:00
1356,1003313758,38252,2021-08-10 07:00:59+00:00
1357,1003313758,38227,2021-08-09 05:54:13+00:00
1358,1003313758,38220,2021-08-08 14:45:44+00:00
1359,1003313758,38219,2021-08-08 14:00:54+00:00
1360,1003313758,38202,2021-08-06 16:33:03+00:00
1361,1003313758,38198,2021-08-06 13:19:22+00:00
1362,1003313758,38180,2021-08-06 05:26:14+00:00
1363,1003313758,38174,2021-08-05 16:47:11+00:00
1364,1003313758,38166,2021-08-05 13:04:09+00:00
1365,1003313758,38161,2021-08-05 10:55:27+00:00
1366,1003313758,38159,2021-08-05 10:26:46+00:00
1367,1003313758,38142,2021-08-04 16:42:18+00:00
1368,1003313758,38122,2021-08-04 07:48:06+00:00
1369,1003313758,38119,2021-08-04 06:02:42+00:00
1370,1003313758,38113,2021-08-03 17:04:24+00:00
1371,1003313758,38106,2021-08-03 13:58:49+00:00
1372,1003313758,38101,2021-08-03 09:12:49+00:00
1373,1003313758,38081,2021-08-03 06:26:58+00:00
1374,1003313758,38076,2021-08-02 19:48:27+00:00
1375,1003313758,38075,2021-08-02 19:40:05+00:00
1376,1003313758,38056,2021-08-02 09:26:48+00:00
1377,1003313758,38050,2021-08-02 07:08:23+00:00
1378,1003313758,38048,2021-08-02 06:57:30+00:00
1379,1003313758,38036,2021-08-01 12:58:07+00:00
1380,1003313758,38018,2021-07-31 08:11:37+00:00
1381,1003313758,38016,2021-07-31 06:32:59+00:00
1382,1003313758,38006,2021-07-30 16:14:13+00:00
1383,1003313758,37995,2021-07-30 12:44:46+00:00
1384,1003313758,37992,2021-07-30 11:13:01+00:00
1385,1003313758,37982,2021-07-30 09:15:20+00:00
1386,1003313758,37977,2021-07-30 08:47:33+00:00
1387,1003313758,37959,2021-07-29 19:17:57+00:00
1388,1003313758,37952,2021-07-29 13:17:06+00:00
1389,1003313758,37951,2021-07-29 12:14:31+00:00
1390,1003313758,37947,2021-07-29 11:07:56+00:00
1391,1003313758,37922,2021-07-28 14:06:04+00:00
1392,1003313758,37907,2021-07-28 09:26:55+00:00
1393,1003313758,37886,2021-07-27 17:16:30+00:00
1394,1003313758,37871,2021-07-27 11:56:27+00:00
1395,1003313758,37846,2021-07-26 14:07:08+00:00
1396,1003313758,37845,2021-07-26 13:35:49+00:00
1397,1003313758,37840,2021-07-26 12:16:51+00:00
1398,1003313758,37835,2021-07-26 10:21:47+00:00
1399,1003313758,37833,2021-07-26 09:22:11+00:00
1400,1003313758,37827,2021-07-26 07:51:18+00:00
1401,1003313758,37794,2021-07-23 17:05:11+00:00
1402,1003313758,37787,2021-07-23 11:10:58+00:00
1403,1003313758,37785,2021-07-23 10:39:59+00:00
1404,1003313758,37775,2021-07-23 07:02:31+00:00
1405,1003313758,37773,2021-07-23 06:57:42+00:00
1406,1003313758,37764,2021-07-22 16:43:41+00:00
1407,1003313758,37763,2021-07-22 16:16:50+00:00
1408,1003313758,37753,2021-07-22 12:46:36+00:00
1409,1003313758,37744,2021-07-22 07:46:24+00:00
1410,1003313758,37732,2021-07-21 18:09:16+00:00
1411,1003313758,37731,2021-07-21 16:12:01+00:00
1412,1003313758,37720,2021-07-21 13:50:30+00:00
1413,1003313758,37719,2021-07-21 13:28:30+00:00
1414,1003313758,37697,2021-07-20 16:19:03+00:00
1415,1003313758,37690,2021-07-20 11:10:11+00:00
1416,1003313758,37685,2021-07-20 10:15:15+00:00
1417,1003313758,37678,2021-07-20 07:46:56+00:00
1418,1003313758,37649,2021-07-19 09:39:17+00:00
1419,1003313758,37640,2021-07-19 08:00:37+00:00
1420,1003313758,37625,2021-07-18 17:16:32+00:00
1421,1003313758,37622,2021-07-18 14:32:37+00:00
1422,1003313758,37621,2021-07-18 13:53:30+00:00
1423,1003313758,37615,2021-07-18 08:40:35+00:00
1424,1003313758,37604,2021-07-17 21:02:35+00:00
1425,1003313758,37586,2021-07-16 23:11:47+00:00
1426,1003313758,37551,2021-07-16 07:07:40+00:00
1427,1003313758,37534,2021-07-15 13:29:33+00:00
1428,1003313758,37533,2021-07-15 12:59:21+00:00
1429,1003313758,37521,2021-07-15 10:08:56+00:00
1430,1003313758,37514,2021-07-15 09:23:19+00:00
1431,1003313758,37506,2021-07-15 07:27:31+00:00
1432,1003313758,37503,2021-07-15 07:18:17+00:00
1433,1003313758,37499,2021-07-14 19:48:57+00:00
1434,1003313758,37470,2021-07-14 07:56:08+00:00
1435,1003313758,37469,2021-07-14 07:41:02+00:00
1436,1003313758,37461,2021-07-13 18:01:12+00:00
1437,1003313758,37445,2021-07-13 11:34:43+00:00
1438,1003313758,37441,2021-07-13 10:34:10+00:00
1439,1003313758,37434,2021-07-13 08:20:08+00:00
1440,1003313758,37431,2021-07-13 07:46:12+00:00
1441,1003313758,37428,2021-07-12 21:39:14+00:00
1442,1003313758,37392,2021-07-12 07:13:00+00:00
1443,1003313758,37391,2021-07-12 06:56:58+00:00
1444,1003313758,37389,2021-07-12 06:03:58+00:00
1445,1003313758,37386,2021-07-11 18:56:32+00:00
1446,1003313758,37374,2021-07-11 05:35:45+00:00
1447,1003313758,37371,2021-07-10 15:32:31+00:00
1448,1003313758,37344,2021-07-09 14:31:24+00:00
1449,1003313758,37341,2021-07-09 13:49:29+00:00
1450,1003313758,37339,2021-07-09 13:34:36+00:00
1451,1003313758,37312,2021-07-09 07:50:45+00:00
1452,1003313758,37310,2021-07-09 06:51:47+00:00
1453,1003313758,37295,2021-07-08 12:52:01+00:00
1454,1003313758,37291,2021-07-08 11:35:52+00:00
1455,1003313758,37288,2021-07-08 10:07:53+00:00
1456,1003313758,37284,2021-07-08 09:18:34+00:00
1457,1003313758,37270,2021-07-07 16:11:04+00:00
1458,1003313758,37265,2021-07-07 13:36:18+00:00
1459,1003313758,37263,2021-07-07 12:57:13+00:00
1460,1003313758,37258,2021-07-07 11:19:06+00:00
1461,1003313758,37231,2021-07-06 12:12:24+00:00
1462,1003313758,37229,2021-07-06 11:58:00+00:00
1463,1003313758,37226,2021-07-06 09:58:35+00:00
1464,1003313758,37225,2021-07-06 09:23:20+00:00
1465,1003313758,37218,2021-07-06 07:16:45+00:00
1466,1003313758,37151,2021-07-03 08:25:24+00:00
1467,1003313758,37138,2021-07-02 12:49:34+00:00
1468,1003313758,37135,2021-07-02 11:30:15+00:00
1469,1003313758,37128,2021-07-02 08:51:55+00:00
1470,1003313758,37124,2021-07-02 08:41:06+00:00
1471,1003313758,37123,2021-07-02 08:38:43+00:00
1472,1003313758,37095,2021-07-01 11:53:13+00:00
1473,1003313758,37089,2021-07-01 11:07:49+00:00
1474,1003313758,37073,2021-07-01 07:09:55+00:00
1475,1003313758,37068,2021-06-30 18:57:19+00:00
1476,1003313758,37066,2021-06-30 18:03:53+00:00
1477,1003313758,37044,2021-06-30 10:40:03+00:00
1478,1003313758,37028,2021-06-30 08:28:02+00:00
1479,1003313758,37016,2021-06-30 06:01:44+00:00
1480,1003313758,37011,2021-06-29 20:48:26+00:00
1481,1003313758,37004,2021-06-29 12:25:09+00:00
1482,1003313758,36992,2021-06-29 10:04:01+00:00
1483,1003313758,36955,2021-06-28 11:09:29+00:00
1484,1003313758,36948,2021-06-28 10:41:07+00:00
1485,1003313758,36945,2021-06-28 10:33:43+00:00
1486,1003313758,36930,2021-06-28 07:38:39+00:00
1487,1003313758,36918,2021-06-27 19:03:57+00:00
1488,1003313758,36916,2021-06-27 16:26:46+00:00
1489,1003313758,36911,2021-06-27 13:35:47+00:00
1490,1003313758,36907,2021-06-27 10:13:04+00:00
1491,1003313758,36906,2021-06-27 08:47:19+00:00
1492,1003313758,36901,2021-06-27 06:21:44+00:00
1493,1003313758,36893,2021-06-26 14:00:19+00:00
1494,1003313758,36870,2021-06-25 13:11:17+00:00
1495,1003313758,36859,2021-06-25 10:14:40+00:00
1496,1003313758,36853,2021-06-25 08:17:58+00:00
1497,1003313758,36848,2021-06-25 07:51:35+00:00
1498,1003313758,36847,2021-06-25 07:15:31+00:00
1499,1003313758,36838,2021-06-24 15:16:44+00:00
1500,1003313758,36833,2021-06-24 12:41:17+00:00
1501,1003313758,36816,2021-06-24 07:52:33+00:00
1502,1003313758,36806,2021-06-23 14:52:11+00:00
1503,1003313758,36804,2021-06-23 14:15:51+00:00
1504,1003313758,36762,2021-06-22 11:36:54+00:00
1505,1003313758,36745,2021-06-21 14:09:23+00:00
1506,1003313758,36737,2021-06-21 11:11:16+00:00
1507,1003313758,36729,2021-06-21 07:25:05+00:00
1508,1003313758,36703,2021-06-19 09:07:11+00:00
1509,1003313758,36700,2021-06-19 08:18:18+00:00
1510,1003313758,36697,2021-06-19 07:59:43+00:00
1511,1003313758,36678,2021-06-18 11:07:42+00:00
1512,1003313758,36669,2021-06-18 08:01:50+00:00
1513,1003313758,36660,2021-06-18 07:04:15+00:00
1514,1003313758,36634,2021-06-17 11:51:48+00:00
1515,1003313758,36633,2021-06-17 11:43:43+00:00
1516,1003313758,36629,2021-06-17 09:18:04+00:00
1517,1003313758,36618,2021-06-17 07:22:39+00:00
1518,1003313758,36609,2021-06-16 14:48:37+00:00
1519,1003313758,36601,2021-06-16 10:57:46+00:00
1520,1003313758,36596,2021-06-16 09:21:09+00:00
1521,1003313758,36585,2021-06-16 08:02:16+00:00
1522,1003313758,36543,2021-06-15 08:04:44+00:00
1523,1003313758,36529,2021-06-14 10:15:03+00:00
1524,1003313758,36504,2021-06-13 11:27:18+00:00
1525,1003313758,36500,2021-06-13 09:09:07+00:00
1526,1003313758,36481,2021-06-12 18:17:32+00:00
1527,1003313758,36478,2021-06-12 15:36:27+00:00
1528,1003313758,36464,2021-06-12 08:57:00+00:00
1529,1003313758,36453,2021-06-11 14:59:51+00:00
1530,1003313758,36443,2021-06-11 12:54:22+00:00
1531,1003313758,36436,2021-06-11 11:09:43+00:00
1532,1003313758,36431,2021-06-11 09:13:33+00:00
1533,1003313758,36428,2021-06-11 09:02:17+00:00
1534,1003313758,36427,2021-06-11 08:39:14+00:00
1535,1003313758,36415,2021-06-10 14:41:15+00:00
1536,1003313758,36404,2021-06-10 12:41:32+00:00
1537,1003313758,36402,2021-06-10 12:01:42+00:00
1538,1003313758,36399,2021-06-10 10:48:36+00:00
1539,1003313758,36391,2021-06-10 08:09:26+00:00
1540,1003313758,36366,2021-06-09 11:31:33+00:00
1541,1003313758,36356,2021-06-09 08:57:33+00:00
1542,1003313758,36336,2021-06-08 11:27:08+00:00
1543,1003313758,36333,2021-06-08 11:11:56+00:00
1544,1003313758,36332,2021-06-08 10:59:52+00:00
1545,1003313758,36330,2021-06-08 10:20:32+00:00
1546,1003313758,36328,2021-06-08 09:44:54+00:00
1547,1003313758,36327,2021-06-08 08:48:52+00:00
1548,1003313758,36323,2021-06-08 08:16:04+00:00
1549,1003313758,36316,2021-06-08 05:49:39+00:00
1550,1003313758,36312,2021-06-07 15:25:59+00:00
1551,1003313758,36300,2021-06-07 09:54:47+00:00
1552,1003313758,36297,2021-06-07 09:27:50+00:00
1553,1003313758,36291,2021-06-07 07:37:23+00:00
1554,1003313758,36276,2021-06-06 09:43:07+00:00
1555,1003313758,36254,2021-06-04 18:14:09+00:00
1556,1003313758,36247,2021-06-04 15:31:46+00:00
1557,1003313758,36239,2021-06-04 12:19:23+00:00
1558,1003313758,36227,2021-06-04 10:33:46+00:00
1559,1003313758,36223,2021-06-04 09:03:07+00:00
1560,1003313758,36212,2021-06-03 15:56:23+00:00
1561,1003313758,36210,2021-06-03 15:10:10+00:00
1562,1003313758,36191,2021-06-03 08:37:08+00:00
1563,1003313758,36190,2021-06-03 08:27:19+00:00
1564,1003313758,36179,2021-06-02 13:41:01+00:00
1565,1003313758,36172,2021-06-02 10:30:13+00:00
1566,1003313758,36169,2021-06-02 09:38:16+00:00
1567,1003313758,36148,2021-06-01 14:38:58+00:00
1568,1003313758,36130,2021-06-01 10:46:25+00:00
1569,1003313758,36127,2021-06-01 09:44:11+00:00
1570,1003313758,36113,2021-06-01 06:44:21+00:00
1571,1003313758,36110,2021-05-31 18:21:01+00:00
1572,1003313758,36108,2021-05-31 17:00:14+00:00
1573,1003313758,36100,2021-05-31 13:03:55+00:00
1574,1003313758,36099,2021-05-31 12:37:01+00:00
1575,1003313758,36095,2021-05-31 11:22:22+00:00
1576,1003313758,36088,2021-05-31 08:22:27+00:00
1577,1003313758,36082,2021-05-31 06:19:33+00:00
1578,1003313758,36052,2021-05-28 18:59:26+00:00
1579,1003313758,36039,2021-05-28 15:28:23+00:00
1580,1003313758,36034,2021-05-28 12:07:46+00:00
1581,1003313758,36011,2021-05-28 07:12:51+00:00
1582,1003313758,36004,2021-05-27 13:54:37+00:00
1583,1003313758,35983,2021-05-27 10:02:05+00:00
1584,1003313758,35979,2021-05-27 09:51:24+00:00
1585,1003313758,35964,2021-05-27 07:26:09+00:00
1586,1003313758,35936,2021-05-26 10:32:27+00:00
1587,1003313758,35934,2021-05-26 10:13:24+00:00
1588,1003313758,35926,2021-05-26 08:00:38+00:00
1589,1003313758,35904,2021-05-25 11:03:25+00:00
1590,1003313758,35865,2021-05-24 12:40:29+00:00
1591,1003313758,35853,2021-05-24 10:20:39+00:00
1592,1003313758,35848,2021-05-24 08:04:22+00:00
1593,1003313758,35845,2021-05-24 08:01:13+00:00
1594,1003313758,35841,2021-05-23 16:41:07+00:00
1595,1003313758,35834,2021-05-23 09:10:06+00:00
1596,1003313758,35831,2021-05-23 08:37:08+00:00
1597,1003313758,35805,2021-05-21 14:48:08+00:00
1598,1003313758,35804,2021-05-21 12:57:21+00:00
1599,1003313758,35780,2021-05-21 07:25:41+00:00
1600,1003313758,35777,2021-05-21 07:17:31+00:00
1601,1003313758,35769,2021-05-20 16:29:50+00:00
1602,1003313758,35761,2021-05-20 13:10:34+00:00
1603,1003313758,35758,2021-05-20 11:32:38+00:00
1604,1003313758,35735,2021-05-19 16:31:23+00:00
1605,1003313758,35730,2021-05-19 13:22:05+00:00
1606,1003313758,35727,2021-05-19 11:56:01+00:00
1607,1003313758,35713,2021-05-19 08:59:29+00:00
1608,1003313758,35711,2021-05-19 08:17:03+00:00
1609,1003313758,35702,2021-05-19 05:11:42+00:00
1610,1003313758,35700,2021-05-18 15:11:58+00:00
1611,1003313758,35694,2021-05-18 12:01:34+00:00
1612,1003313758,35692,2021-05-18 11:07:28+00:00
1613,1003313758,35688,2021-05-18 10:35:58+00:00
1614,1003313758,35682,2021-05-18 09:57:58+00:00
1615,1003313758,35679,2021-05-18 08:40:35+00:00
1616,1003313758,35674,2021-05-18 07:47:49+00:00
1617,1003313758,35663,2021-05-17 14:15:38+00:00
1618,1003313758,35650,2021-05-17 10:32:45+00:00
1619,1003313758,35648,2021-05-17 10:01:47+00:00
1620,1003313758,35637,2021-05-17 08:04:22+00:00
1621,1003313758,35624,2021-05-16 10:36:35+00:00
1622,1003313758,35618,2021-05-15 16:23:27+00:00
1623,1003313758,35602,2021-05-15 08:01:18+00:00
1624,1003313758,35596,2021-05-15 06:59:30+00:00
1625,1003313758,35578,2021-05-14 14:19:44+00:00
1626,1003313758,35569,2021-05-14 11:34:39+00:00
1627,1003313758,35565,2021-05-14 10:19:41+00:00
1628,1003313758,35544,2021-05-13 17:30:04+00:00
1629,1003313758,35530,2021-05-13 11:05:46+00:00
1630,1003313758,35527,2021-05-13 10:17:01+00:00
1631,1003313758,35501,2021-05-12 15:16:59+00:00
1632,1003313758,35486,2021-05-12 12:04:29+00:00
1633,1003313758,35460,2021-05-12 05:39:14+00:00
1634,1003313758,35453,2021-05-11 13:10:41+00:00
1635,1003313758,35442,2021-05-10 18:32:29+00:00
1636,1003313758,35440,2021-05-10 17:41:01+00:00
1637,1003313758,35393,2021-05-09 07:06:00+00:00
1638,1003313758,35392,2021-05-08 20:23:53+00:00
1639,1003313758,35384,2021-05-08 10:41:52+00:00
1640,1003313758,35374,2021-05-07 11:54:07+00:00
1641,1003313758,35367,2021-05-07 10:25:48+00:00
1642,1003313758,35365,2021-05-07 09:51:33+00:00
1643,1003313758,35362,2021-05-07 08:19:34+00:00
1644,1003313758,35348,2021-05-06 15:45:03+00:00
1645,1003313758,35336,2021-05-06 10:20:29+00:00
1646,1003313758,35322,2021-05-05 12:51:06+00:00
1647,1003313758,35319,2021-05-05 11:37:23+00:00
1648,1003313758,35298,2021-05-04 11:57:59+00:00
1649,1003313758,35281,2021-05-03 14:23:46+00:00
1650,1003313758,35267,2021-05-03 08:17:13+00:00
1651,1003313758,35266,2021-05-03 07:12:19+00:00
1652,1003313758,35253,2021-05-01 18:17:11+00:00
1653,1003313758,35240,2021-05-01 07:24:54+00:00
1654,1003313758,35225,2021-04-30 08:54:58+00:00
1655,1003313758,35221,2021-04-30 08:06:57+00:00
1656,1003313758,35216,2021-04-30 04:36:15+00:00
1657,1003313758,35203,2021-04-29 14:17:38+00:00
1658,1003313758,35191,2021-04-29 10:06:07+00:00
1659,1003313758,35189,2021-04-29 09:17:36+00:00
1660,1003313758,35165,2021-04-28 13:29:53+00:00
1661,1003313758,35156,2021-04-28 11:11:46+00:00
1662,1003313758,35153,2021-04-28 10:41:06+00:00
1663,1003313758,35152,2021-04-28 10:29:35+00:00
1664,1003313758,35135,2021-04-27 15:42:32+00:00
1665,1003313758,35132,2021-04-27 14:14:44+00:00
1666,1003313758,35122,2021-04-27 11:52:50+00:00
1667,1003313758,35118,2021-04-27 09:56:34+00:00
1668,1003313758,35117,2021-04-27 09:51:43+00:00
1669,1003313758,35111,2021-04-27 07:52:41+00:00
1670,1003313758,35072,2021-04-26 06:24:17+00:00
1671,1003313758,35067,2021-04-25 20:26:39+00:00
1672,1003313758,35037,2021-04-24 11:36:46+00:00
1673,1003313758,35035,2021-04-24 11:18:22+00:00
1674,1003313758,35017,2021-04-23 12:45:23+00:00
1675,1003313758,35011,2021-04-23 11:19:21+00:00
1676,1003313758,34994,2021-04-23 09:02:33+00:00
1677,1003313758,34992,2021-04-23 08:19:30+00:00
1678,1003313758,34985,2021-04-23 06:38:10+00:00
1679,1003313758,34966,2021-04-22 10:29:35+00:00
1680,1003313758,34961,2021-04-22 09:23:32+00:00
1681,1003313758,34958,2021-04-22 07:28:38+00:00
1682,1003313758,34937,2021-04-21 16:41:37+00:00
1683,1003313758,34922,2021-04-21 15:11:41+00:00
1684,1003313758,34921,2021-04-21 14:10:29+00:00
1685,1003313758,34895,2021-04-21 08:29:35+00:00
1686,1003313758,34884,2021-04-20 16:29:21+00:00
1687,1003313758,34870,2021-04-20 14:08:27+00:00
1688,1003313758,34868,2021-04-20 13:17:40+00:00
1689,1003313758,34852,2021-04-20 08:33:05+00:00
1690,1003313758,34844,2021-04-19 19:05:52+00:00
1691,1003313758,34837,2021-04-19 13:35:51+00:00
1692,1003313758,34825,2021-04-19 10:29:28+00:00
1693,1003313758,34800,2021-04-18 09:54:12+00:00
1694,1003313758,34778,2021-04-17 06:39:11+00:00
1695,1003313758,34764,2021-04-16 10:58:55+00:00
1696,1003313758,34761,2021-04-16 10:25:29+00:00
1697,1003313758,34757,2021-04-16 09:39:22+00:00
1698,1003313758,34744,2021-04-15 20:06:36+00:00
1699,1003313758,34733,2021-04-15 11:13:05+00:00
1700,1003313758,34732,2021-04-15 10:30:18+00:00
1701,1003313758,34726,2021-04-15 09:31:28+00:00
1702,1003313758,34725,2021-04-15 09:20:06+00:00
1703,1003313758,34717,2021-04-15 07:39:41+00:00
1704,1003313758,34704,2021-04-14 18:38:19+00:00
1705,1003313758,34694,2021-04-14 12:10:39+00:00
1706,1003313758,34689,2021-04-14 10:22:48+00:00
1707,1003313758,34675,2021-04-14 06:36:43+00:00
1708,1003313758,34673,2021-04-14 05:36:13+00:00
1709,1003313758,34667,2021-04-13 16:55:48+00:00
1710,1003313758,34635,2021-04-13 08:07:58+00:00
1711,1003313758,34616,2021-04-12 14:26:26+00:00
1712,1003313758,34614,2021-04-12 13:13:50+00:00
1713,1003313758,34607,2021-04-12 12:19:11+00:00
1714,1003313758,34602,2021-04-12 09:05:34+00:00
1715,1003313758,34597,2021-04-12 08:24:09+00:00
1716,1003313758,34589,2021-04-11 19:51:41+00:00
1717,1003313758,34569,2021-04-11 07:35:00+00:00
1718,1003313758,34559,2021-04-10 14:10:38+00:00
1719,1003313758,34558,2021-04-10 14:08:11+00:00
1720,1003313758,34552,2021-04-10 09:36:10+00:00
