Sr. no.,Channel ID,Post ID,Post
62,1247556894,5579,"❄️**Сніг у дворах та в парках зранку прибирають 3,6 тисячі працівників і 97 одиниць техніки керуючих компаній та 811 працівників і 67 одиниць техніки «зеленбудів»

**🅿️Закликаємо водіїв не паркуватися обабіч вулиць та доріг, аби не заважати працювати спецтехніці.

 🚗А також бути уважними за кермом і при наближенні до пішохідних переходів та місць розташування дитячих установ знижувати швидкість до мінімуму."
63,1283359437,40095,"Распространяемые украинскими каналами сообщения о заходе ВСУ чуть ли не в городскую черту Ясиноватой [не соответствуют действительности](https://t.me/medvedev_note/5436). Укронацисты продолжают бить по городу из артиллерии, но прорыв обороны не подтверждается. В самой Ясиноватой украинскими снарядами ранены семь мирных жителей.

@voenkorKotenok"
64,1351029634,88,"Посмотрел «Капитан Волконогов бежал» – кино, которое было закончено (это важно) еще год назад. Нахожусь под огромным впечатлением.
 
Петербург, по логике и контексту – конец 30-х, по языку – как будто сейчас. Молодые и атлетичные сотрудники НКВД арестовывают, пытают и расстреливают людей, но в какой-то момент сами попадают под чистки внутри ведомства. Капитану Волкогонову (его играет Юра Борисов), который в последний момент уворачивается от расправы, является уже убитый товарищ (Никита Кукушкин) и говорит: хочешь попасть в рай – попроси прощения у родственника любого из тех, кого мы замучили.
 
Фильм – очень необычный и очень смелый разговор про покаяние и про то, как без этого покания государство рано или поздно снова превращается в монстра – что и произошло с Россией сейчас.
 
Количество рифм с войной – зашкаливает. Так, пытки одной из жертв, профессора, начинаются с вопроса: «Признаете ли вы, что разрабатывали новый вирус с целью организовать на территории нашей страны смертельную эпидемию?». Еще раз: фильм сделан задолго до того, как в повестке российской пропаганды появились биолаборатории, где то ли США, то ли Украина «разрабатывали этническое оружие геноцида русской нации».
 
Но самый сильный и самый актуальный диалог фильма – телефонный разговор Волконогова с начальником (Тимофей Трибунцев), который возглавляет погоню.
 
– Я не понимаю, капитан. Ты на всю голову ебнутый или только на полкачана? Ты на хрена ходишь людей теребишь?
– Мне прощение надо получить.
– Че? Какое прощение?
– Я в рай хочу попасть. Слушай, а вот если б тебе надо было повиниться за все, что ты на службе творил, ты б какие слова сказал?
– Мне каяться не в чем. Я Родине служу.
– Ну, там это не проканает.
 
Не думаю, что в сегодняшней России это кино выйдет в прокат. Надеюсь, что его создатели (режиссеры и соавторы сценария – Наташа Меркулова и Алексей Чупов) смогут реализовывать свой талант и дальше вне зависимости от географии."
65,1498939244,36728,"Под ударом инфраструктурный объект, заявили местные власти."
66,1457892982,26960,"**❗️Цели ударов по Украине достигнуты, заявили в Минобороны РФ.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
67,1080134301,17328,"В Китае эпично горит 200-метровый небоскреб. 

Здание «Чайна телеком» загорелось в городе Чанша провинции Хунань. Судя по кадрам, огонь распространился по всем этажам. О количестве погибших и пострадавших пока неизвестно. Китайские СМИ сообщают, что у здания работают около 30 пожарных расчетов."
68,1283359437,43154,"Центр Донецка - под огнем ВСУ. По предварительным данным, бьют из ""Градов"".

@voenkorKotenok"
69,1511148555,13975,"‼️Харьковская область, Украина, декабрь 2022.

Косплей переходит на новый уровень, вместо жалких белых крестов из баллончика, на технику уже наносят классические кресты вермахта."
70,1511148555,14440,"**Хохлы. 3 по 200 и 3 пидарка в плен.**

Укронатовцы пошли к бендере."
71,1511148555,10976,"‼️🏴‍☠️🇺🇦 Массовые исчезновения военных ВСУ после наступлений на фронте
Теперь и во Львове на митинг вышли родственников пропавших без вести солдат и офицеров 24-й бригады ВСУ.

💤На Харьковском, Херсонском и Донецком направлении можно пошукать. Люди ещё не поняли?"
72,1144404150,13504,"❗️ В ДНР вновь сработали средства противовоздушной обороны Союзных сил.

@warjournaltg"
73,1144404150,11969,"**⚡️🇺🇦 **Сделали инфографику по невосполнимым потерям украинской стороны по состоянию 22.00 1 марта 2022 года.
#Украина
@rybar

__*Поддержать нас: 4377 7278 0346 9118__"
74,1109403194,36267,"Херсонское направление. Кадры с той стороны. Хлопцы ехали на танке, но что-то пошло не так. Это опять же к вопросу о том, что русские войска отступают без боя. А в укропском танке кондиционер взорвался.

@sashakots"
75,1366346975,52878,"Что делать, когда поймали на горячем, а разработанная операция слишком тупая? Срочно забрасывать все фейками. 

И вот уже оказалось, что муж убийцы дочери Дугина - на Миротворце с 2014 года! Он организовывал референдум в ДНР! 

Вот и поймали хитрых фальсификаторов из ФСБ. 

Но только то Александр, а то Андрей, то Сергеевич, а то Павлович, а перейдя по ссылке на Миротворце мы видим абсолютно другого человека (!!!), но какая разница?! 

Надо что-то делать. Срочно. Пусть даже и тупое. Но надо.

Истинно говорю вам - не удивлюсь, если ночью по АЭС что-то будет"
76,1080134301,20828,"Жительнице Нижнего Тагила так надоели шумные соседи, что она в 2 часа ночи залила монтажной пеной их дверь.

Женщина обработала пеной дверь по периметру, а также личинку замка. Из-за этого хозяева не смогли выйти утром из квартиры"
77,1457892982,28512,"**Украина деоккупирует Херсон: у них есть и возможности, и соответствующий настрой, — глава Пентагона **😏

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
78,1469021333,14563,"**🔥****Латвія продовжує декомунізацію

**Цього разу місцева влада Лудзи, що на сході Латвії, видала розпорядження для демонтажу пам'ятної стели ""військам II прибалтійського фронту"". 

😄Місцева вата волає про варварство, вандалізм та нацистів у латвійському уряді."
79,1498939244,36283,Уничтоженная украинская БМП-2 на временно оккупированной части ДНР
80,1511148555,10038,"💤Думаю версия смертника не так и фантастична.

Не стоит забывать какая пиздобратия воюет за ВСУк. Там достаточно много ичкерийцев и прочих симпатизирующих запрещенным бомжам, для которых эта война «джихад» против России.

Украина взрастила и растит множество радикальных ублюдков всех мастей, действия которых будут подрывать безопасность региона и Европы еще много десятков лет."
81,1283359437,38887,"**Самое главное из форума общественности в Херсоне:**

🔸Приняли политическую  декларацию  ""Русский Херсон""

🔸«Земля эта благодатная, теплая, открытая, красивая - она, как раз, и есть неотъемлемая часть большой, очень большой страны, которая носит городе имя Россия», - заявил глава администрации Владимир Сальдо

🔸Более тысячи жителей Херсона и области приняли участие в форуме

С трибуны свое мнение высказали руководители общественных организаций и коллективов, а так же активисты соседней Запорожской области

**«Будущее - вместе с Россией» - решили люди.**

@voenkorKotenok"
82,1080134301,21176,"**В Подмосковье пьяный пассажир зарезал попутчика, выбросил тело на ближайшей остановке и продолжил бухать. 

**Двое мужиков ехали в электричке на станции Дмитров, позже в вагон зашел другой пассажир и присоединился к ним. Мужчины распивали горячительные напитки, а потом поссорились. Один из них достал нож и ударил попутчика сначала в сердце, а потом в живот. 

После чего они с приятелем **выкинули труп на следующей остановке и пошли дальше бухать**."
83,1080134301,17518,Украинка высказалась про объявление частичной мобилизации в Российской Федерации🔥
84,1144404150,16292,"Эвакуация мирных жителей с недавно освобожденной территории завода «Азот» в Северодонецке.

@warjournaltg"
85,1164348791,6425,"ТРОФЕЙНЫЙ ТАНК ВСУ. 
ЗА КАДРОМ: «СОРВАЛИ ПОДКРЫЛКИ. ВЫЯСНИЛОСЬ, МЕТАЛЛ В ЕВРОПЕ ДЕЛАТЬ НЕ УМЕЮТ, МНЕТСЯ, КАК ПЛАСТИЛИН».  

Трофеи- это всегда хорошо. Знаете ли, что во время Великой Отечественной у нас на каждом фронте были целые трофейные бригады, их знамена хранятся в знаменном фонде Музея Вооруженных Сил (который чуть не оттарабанили в парк «Патриот»). 

Трофеи надо, по возможности, показывать.  

https://t.me/garmaev_alexander/1046"
86,1469021333,11188,"🔴**""Московія повертається до Радянського союзу"" - Байден**

Всі почули? До СРСР, не до Рейху..."
87,1093357968,10219,"Андрюха, (БЕЗРУК АНДРЕЙ ПАВЛОВИЧ), который собирался приехать ко мне домой резать рашистов. Не утруждай себя, скоро будем в Запорожье. Ты там же, на Музейной 42Б живешь? Паспорт на 5423 заканчивается? Я сам в гости заеду.

@sashakots"
88,1457892982,30527,"**⚡️Общий залп российских ракет, летевших в Украину, по состоянию на 9 утра составлял 72 ракеты, — УП

**Повреждены энергообъекты на востоке и на юге страны. Будут аварийные отключения света.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
89,1511148555,13622,"🇬🇪🖕🇺🇦‼️🇬🇪🇺🇦 **Грузия не может и не станет оказывать военную помощь Украине.

**Сегодня на брифинге в посольстве Украины поверенный по делам Украины в Грузии Андрей Касьянов обвинил Тбилиси в отсутствии помощи Киеву оружием, боеприпасами и техникой. Ему ответил исполнительный секретарь ""Грузинской мечты"" Мамука Мдинарадзе:

__""Грузия оказывает гуманитарную помощь за гранью своих возможностей и не может и не будет оказывать военную помощь, поскольку после Украины страна номер один, которая находится под риском, не может быть зафиксирована как военный сторонник""__, - заявил Мдинарадзе."
90,1469021333,14514,"🔄**Ситуація на фронтах станом на 28 жовтня: на східному фронті без змін

****⏩****На кордоні з біломосковією **[-](https://deepstatemap.live/) без змін. Вороги з рб почали різні експерименти над технікою і вивчають західні зразки озброєння, які використовує ЗСУ.

**⏩****На** **Сватівському** напрямку - тривають активні бойові дії по всій лінії зіткнення. Заява Гайдая про взяття під контроль траси Сватове-Кремінна викликала не тільки подив у нас, а й в тих, хто на тому напрямку. Через необдумливу заяву, схоже довелося зреагувати навіть речнику ОК ""Схід"". ЗСУ дійсно вже певний час тримають трасу під ВОГНЕВИМ контролем. Ми в черговий раз звертаємо увагу на шкідливість надуманих перемог.  

**⏩****Бахмутський **відтинок - складна ситуація зберігається, увага в ці дні прикута не стільки до Бахмута, скільки до Білогорівки. 

**⏩****Авдіївський** відтинок - без змін, вчорашні уточнення по Мар'їнці були сукупними.
 
**⏩****Запорізький **відтинок - без змін. 

**⏩****Херсонський** відтинок - без змін. Обидві сторони прощупують одна одну.

🔄Оновлення вночі не буде.

🇷🇺На жаль, зараз ми пожинаємо плоди мобілізації ворога. Мобілізовані, хто з досвідом строкової служби, а хто без, як-ніяк, але закрили прогалини в багатьох місцях. Звісно, ми ще очікуємо як вплине на оборонні можливості ротація ворога на Херсонщині. Не всім це сподобається, але ми переходимо в стан схожий на Другу світову. Команда Залужного з допомогою іноземних партнерів змогла підняти чисельний і якісний склад ЗСУ, що почало проявлятися з середини серпня. Натомість, ворог мобілізував і відправить більше 200 тисяч чоловік в зону бойових дій. Наші хлопці зараз знищують взвод ворога на першій лінії, а на наступній лінії їх вже аж 4. 

[🖍](https://deepstatemap.live/#6/49.438/32.053)У випадку **неточностей на карті**, ви можете нам повідомити через бот @newsdeepstatebot. 

🛑Нагадуємо, що в загальному доступі не може існувати точної карти бойових дій, а інформацію, як переможну так і не дуже, завжди краще сприймати зі скепсисом і чекати візуальних підтверджень чи повідомлення ГШ ЗСУ. Ну і звісно, довіряйте перевіреним джерелам."
91,1469021333,14863,"🕶 **Адвент. День 7 - село Берестове, Донеччина

**🔫 Ворог не міг взяти місто піхотними підрозділами, тому для того, щоб змусити ЗСУ відійти, було прийнято рішення просто стерти село артилерією. Більшовикам дуже дорого обійшлося його зайняти.

🇺🇦 deepstatemap.live/#16/48.7543/38.2568

⬇️У коментарях світлина без стиснення."
92,1109403194,35637,"Глава администрации Красного Лимана из города докладывает об обстановке. Она стабильная, населенный пункт под нашим контролем. Мирному населению поставляется гуманитарка.

@sashakots"
93,1498939244,30854,"Также Никополь. Жгут позиции всу, в прямом смысле."
94,1498939244,29503,"Герани уже в Одессе, хохлушки, готовьте дырочки."
95,1498939244,30001,"Докладываю с мест, мобилизованные офицеры дрочат строевой подготовкой провинившихся мобилизованных (синька, барагоз и т.д). 

Всё нормально.

https://t.me/mig41/20906"
96,1511148555,8228,🇷🇺🇺🇦 Крухово. Результат ночного удара ВС РФ по «учебной штаб-квартире» ВСУ.
97,1457892982,24345,"**“Я думаю, что мое время тоже пришло. Пока меня не выкинули”, — Кадыров заявил, что ""засиделся"" на посту главы Чечни

**Киев за 3 дня взял, пора на покой😂

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
98,1144404150,17302,"#Нам_пишут

**ВСУ устроили геноцид украинского народа!

**__""Захистники"" устроили настоящий геноцид собственного народа. Все ВСУшники - террористы!
Почему?! Да потому что они убивают собственных граждан: каждый Божий день они закидывают поля на севере Харьковской области своими минами-лепестками!

ВСУ не хотят, чтобы мы растили зерновые, чтобы мы жили... Фермеры, дети, домашние животные... - вот, кто страдает от террористов.

""Чемодан, вокзал, Россия"" - говорят нацисты. Хорошо, я вас услышал. Сегодня я был вынужден уехать из родного поселка Глубокое в Белгородскую область. Уже мечтаю принять российское гражданство и пойти в армию, чтобы отомстить киевским боевикам!

__Вот такое эмоциональное письмо получили от подписчика - комментарии будут лишними."
99,1498939244,31433,Х-101 летит по направлению западных областей страны 404.
100,1080134301,19330,🇮🇱 Ночные удары ЦАХАЛ по целям в секторе Газа.
101,1247556894,4447,"⛈**У Києві на місцях підтоплень вже працюють дорожники  

**☔️Найінтенсивніші опади пройшли у Святошинському і Солом’янському районах. Через залповий дощ виникли підтоплення на просп. Леся Курбаса і на б-рі Ромена Роллана.  

🦺Чергування бригад продовжується на вул. Олени Теліги, вул. Скляренка, вулицях біля ст. м. «Лівобережна».

🚜Залучено 24 одиниці техніки гідрослужби. Загалом «Київавтодор» має 91 одиницю спецтехніки і спецзасобів для ремонту й очистки системи зливової каналізації. Серед них мотопомпи, гідромонітори, насосні станції.

📞У разі виявлення місць підтоплень на проїжджій частині чи тротуарах звертайтесь до диспетчерської КК «Київавтодор» за тел.: 284-74-19."
102,1457892982,23630,"**Партизаны в Мелитополе работают.** 

Час назад солдат России пытался добиться несовершеннолетнюю девушку прямо на улице одного из микрорайонов города. В итоге **оккупанту «подрезали» горло**, — сообщает мэр города Иван Фёдоров.

Символично, что это произошло на улице Героев Украины.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
103,1144404150,16643,Прилет в Новой Каховке. Судя по всему детонация склада БК.
104,1144404150,14113,"🇷🇺🇺🇦 Штурмовики Су-25 ВКС России работают над Донецком.

@warjournaltg"
105,1498939244,30064,"Владимир Путин подписал указ об осеннем призыве граждан РФ на военную службу.

На всякий случай напоминаем, что ежегодный осенний призыв на срочную службу никто не отменял. Не падайте в обморок. 😊"
106,1366346975,54164,"⚡️ **ВСУ нанесли не менее 20 ударов по прибрежной линии Энергодара**. 

С мест сообщают о том, что ВСУ нанесли не менее 20 артиллерийских ударов по прибрежной линии Энергодара в окрестностях ЗАЭС. Информацию подтвердили в городской администрации.

@opersvodki"
107,1498939244,36830,"Кривой Рог, охота на мопед"
108,1536211233,957,"A Russian court recognized Meta as an “extremist organization” and banned Facebook and Instagram. The blocking will start immediately.

Российский суд признал Meta “экстремистской организацией” и запретил Facebook и Instagram. Блокировка начнется немедленно."
109,1366346975,57655,Азовсталь. Пролетая над гнездом кукушки
110,1469021333,9260,"❗️Затриманий диверсант, що влаштовував підпали в Київській області"
111,1283359437,38201,"Работа русских саперов по разминированию освобождённых территорий в Харьковской области.

@voenkorKotenok"
112,1469021333,10282,"Херсонський термінал Нової Пошти, русня перерила всі посилки😔
Ми впевнені, що компанія компенсує гроші за ось таку неприємну ситуацію."
113,1469021333,12881,"👌**Борис Джонсон отримує ""вотум довіри"" внаслідок засідання Консервативної партії

**✅**""За""** - 211
⛔️**""Проти""** - 148"
114,1511148555,8326,"Пачка дохлых хохлов. Вмерли.
Не идентифицированы.

Полоса наступления 11-го полка армии ДНР. Много убитых свинособак из ВСУ. 
Естественно их не жалко и на них всем похуй 😊"
115,1511148555,9400,"Пачки дохлых хохлов. Заебашили мыкол . Лежат думают над своим поведением. Плотно держали оборону, но из за отсутствия навыков военного дела были отправлены в ад к своему кумиру!

Не помним,не скорбим,вообще похуй на свинопидоров."
116,1283359437,41675,"**__Максим Фомин: О «расстрельных» списках военкоров
__**
Максим Фомин — «Владлен Татарский» — доброволец, писатель — о том, что накат на военкоров может быть личной инициативой, интригой отдельных личностей, но мало имеет отношение к делу.
Считаю эти списки мелким недоразумением, мы продолжаем работать, продолжаем воевать. Победа будет за нами! 

@voenkorKotenok"
117,1109403194,36296,"А вот еще пишут: «Вы написали про жителей Карталы отца и сына. У нас в селе Криулино,  Свердловской области, произошло аналогичное. Сын в операции с февраля. По мобилизации попал отец. Но по стечению обстоятельств, нужное количество людей было уже набрано. Потом оказалось, что 3 человека ещё не хватает. Предложили добровольцам. И отец вышел. Сказал пошёл помогать сыну. Вот такие наши мужики».

https://t.me/sashakots/36295"
118,1536211233,314,Captured Russians near Kharkiv
119,1457892982,26751,"**❗️Турция планирует организовать переговоры России и 5 стран Запада по Украине, **__— __[Milliyet

](https://www.milliyet.com.tr/yazarlar/ozay-sendir/turkiye-baris-masasinda-el-buyuttu-6837006)Сообщается, что Турция изучила все выступления Путина с начала войны и пришла к выводу, что **Москва хотела бы заключить долгосрочную сделку с Западом**. Поэтому Эрдоган планирует усадить** за стол переговоров Россию, США, Францию, Германию и Британию.

**""**Анкара также уважает волю Украины **и говорит по открытым каналам, что **война должна вернуться к миру без применения тактического ядерного оружия"".** Первые комментарии к плану со стороны Вашингтона очень позитивны.

Очень интересные вещи происходят🤔

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
120,1283359437,40403,"По предварительным данным, в результате сегодняшнего ракетного удара ВКС России поражена плотина через Ингулец в районе н.п. Искровка в 22 км к северу от Кривого Рога.

@voenkorKotenok"
121,1283359437,38255,"**Лекарство от украинского террора

**(отрывок из моего [интервью](https://segodnia.ru/content/258091) о ситуации в зоне СВО)

**- Приходят сообщения об активности вражеских ДРГ на брянском направлении…

**- Считаю, что пограничные направления Белгородской, Курской, Брянской, Воронежской, Ростовской областей, Крыма и других субъектов необходимо усиливать. Это позволит минимизировать случаи, когда группы и наряды российских пограничников попадают в засады и несут потери. А если слушать лишь тех, кто призван успокаивать общество и одергивать бьющих в набат, тогда у нас всё всегда будет идти по плану, как и шло в Донбассе 8 лет без передыху на мир. И всё бы ничего, но лично мне больно, когда убивают детей, и когда у русских людей опускаются руки.

Многие в России еще не понимают, что ситуация — на грани. Это война, и замалчивание, игнорирование проблем грозят фатальными последствиями.

**- Киев разворачивает террористическую активность в освобожденных Россией районах Харьковской, Запорожской, Херсонской областях. Есть лекарство от этого?

**- Лекарство одно — антитеррор. Умеем это делать хорошо и системно, хотя бы на примере Чечни и в целом контртеррористической операции (КТО) на Северном Кавказе. Но снова вопросы — а где силы и средства на проведение КТО, где спецы? Они же не кончились, не ушли в запас и в отставку все сразу в размере полутора миллиона человек (или сколько у нас ветеранов боевых действий за КТО на Кавказе).

С террором нужно бороться, а не только гуманитарные макароны раздавать в Энергодаре и Святогорске. Убили в Новой Каховке начальника милиции. Как идет поиск убийц? Где показательные задержания и ликвидации участников бандеровского подполья, нейтрализация ДРГ?

За жестокость врага нужно наказывать двойной и тройной жестокостью. Это не я придумал — это жизнь, это примеры из истории в борьбе с бандеризмом, терроризмом и прочими «измами». А противник настолько обнаглел, что позволяет выкрадывать членов семей глав пророссийских администраций и насиловать их на камеру «в назидание» другим. Такое прощать врагу нельзя, потому что тогда закончится Россия.

@voenkorKotenok"
122,1080134301,14445,🇷🇺🇺🇦 Кадры пуска «Калибров» с борта фрегата Черноморского флота по объектам ВСУ.
123,1469021333,9025,Під Харковом розбита колона градів рф
124,1144404150,14255,"**Жители Славянска сообщают, что ВСУ заминировали в городе Купеческий мост.
**Украинские «защитники» готовятся сдать Славянск по сценарию Мариуполя**.

**https://t.me/ukrainian_guide"
125,1498939244,32933,⚡️Наиболее целесообразным вариантом является организация обороны по барьерному рубежу реки Днепр — Суровикин
126,1080134301,19775,"**Ракеты достигли целей и в Одессе. 

**Также прилёты зафиксированы ещё в Кривом Роге, Харькове, Житомире, Черкассах, Киеве."
127,1164348791,5138,"Именно, и возглавлял его в свое время полковник Ахмедов, который на той неделе был уничтожен под Киевом во время подготовки диверсии против российских войск.

https://t.me/Sladkov_plus/5136

@sashakots"
128,1511148555,10306,Сегодняшние подарки 🎁
129,1457892982,26824,"**⚡️Киев. Последствия прилетов. СМИ пишут, что одна из ракет упала возле памятника. Люди сидят в укрытиях. Столицу не атаковали уже давно и вот...

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
130,1457892982,27196,"**❗️Взрывы в Запорожье. Тревога в некоторых областях на востоке

**Также, сообщают о взрывай в Николаеве.**

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
131,1457892982,27479,"**⚡️Появились фото из полигона в Белгородской области, где граждане СНГ застрелили российских вояк 

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
132,1080134301,20620,"В Москве мужчина **пришёл с работы домой и немного приохуел. 

Она**: «давай купим собачку, она такая хорошая». 

**Собачка**:"
133,1536211233,60,"🇬🇧  Biden announces Nord Stream 2 pipeline sanctions, EU to hit Russian officials, companies and lawmakers. Ukrainian cities defy Russian invasion threat.

🇺🇦  Байден оголошує про санкції щодо ""Північного потоку 2"", ЄС завдасть удару по російських чиновниках, компаніях і законодавцях. Українські міста кидають виклик загрозі російського вторгнення."
134,1093357968,8131,"«У меня русская душа, давно хотела… А тут военные, вы кто, спрашиваю, хлопцы? А они - русские. Да не может быть! Слава тебе Богу! 8 лет ждали. Спасибо вам!»

Жители освобожденного села Николаевка, которое на Волновахском направлении, встречают армию ДНР. Репортаж из села.

@sashakots"
135,1511148555,13092,"😂😂😂😂

[Конфликт🔥Z Подписаться](https://t.me/konfliktworld)"
136,1536211233,1447,"⚡️**Another Russian General Has Been Killed In Ukraine

**According to [Inform Napalm](https://t.me/@informnapalm) investigation, Major General of the Russian Army Roman Kutuzov (call sign ""Fog"") was eliminated in Ukraine today.

It is reported that he was killed in the village of Nikolaevka, Luhansk region.

**⚡️В Украине убит еще один российский генерал**

По данным расследования [Inform Napalm](https://t.me/@informnapalm), сегодня в Украине ликвидирован генерал-майор Российской армии Роман Кутузов (позывной ""Туман"").

Сообщается, что он был убит в селе Николаевка Луганской области."
137,1080134301,15832,"🇰🇿🏴‍☠️**Очередной казах встал на неправильный путь

**Старый маразматик рассказывает, что россияне, оказывается, всегда были рабами. А в случае спецоперации в Казахстане, армию России ждёт быстрое поражение."
138,1469021333,13710,"**📍Один із підписників геолокував удар по кацапам в Цупівці

**deepstatemap.live/#16/50.2779/36.1728

[Магазин](https://deepstateua.shop/)▫️[Твітер▫️](https://twitter.com/Deepstate_UA)[Ютуб](https://www.youtube.com/channel/UCMGRXVYg1wMA6e4zTGX-DwQ)▫️[Мапа](https://deepstatemap.live/)▫️[Написати нам▫️](http://t.me/newsDeepStatebot)[Звіти](https://sites.google.com/view/deepstate-donate/report?authuser=0)"
139,1109403194,35527,"Пишут, что Украина обстреляла свою ТЭЦ в Кременчуге. Яка сумна новина)

@sashakots"
140,1144404150,13975,"🇷🇺🇺🇦 Председатель Днепропетровской областной государственной администрации заявил, что в результате сегодняшнего ракетного удара ВС РФ по Новомосковскому району полностью уничтожено железнодорожное полотно и контактная сеть на одном из участков. 

Также, он добавил, что неизвестно смогут ли восстановить сообщение на данном участке.

@warjournaltg"
141,1164348791,5595,"​[Некоторые](https://telegra.ph/file/bc3de17312464c1c0742d.jpg) особенности военного строительства неонацистской организации «Азов». 

   Есть утверждение, что неонацисты украинской организации «Азов» весьма влиятельны в криминальном сообществе Незалежной. Не знаю, на каком уж это основании. Но, ни одна около, или полностью криминальная структура в мире, даже наркокартели Южной Америки, не достигли такого размаха военного **внегосударственного **строительства (партизанские движения Колумбии, в которых я работал, не в счет). 

Первое и главное, это то, что Азов создал себе esprit de corps - дух, традиции, гордость, братство,чувство сопричастности... Всё то, что отличает настоящую военную элиту от просто хороших воинских частей. Плюс аура таинственности. Не секретности, как, скажем, у наших «Альфы» и «Вымпела», а именно тайны, как у **охотников дозо **(вариант боевого крыла вуду), - с которыми я встречался в Африке. 

Организаторы «Азова» оттолкнулись от нескольких ребрендингов, в поисках самой подходящей эстетики, дошли до создания (копирования) своих обрядов и церемоний, знаков приветствия, не скупились на свой стиль спортивной одежды и камуфляж  оригинальной «азовской» расцветки. Многие роты имеют свои собственные эмблемы и названия, кроме положенных номеров. 
Но вот в чем дело: все атрибуты очень и очень близки к нацистской тематике. По сути и форме. 


Каждый небольшой этап жизни солдат сопровождается экзаменами и испытаниями, а потом церемониями их поощрения, дипломами и значками. В общем итоге у каждого «азовца» воспитывается чувство избранности. Да, это всё, по отдельности - мелочи, но в купе мощно работает.

Азов не скупится на подготовку личного состава. И эта организация заимствует всё, что можно из истории и современности разных армий. В итоге они создали три отдельные  ""школы"" «Азова»: рядовую, сержантскую и офицерскую, по американскому образцу. 
И пропускают через эти школы большое количество новобранцев и опытных боевиков своего общества.  

Инструкторский состав школ «Азова» ротируется, то набираясь боевого опыта в поле, то методического в своих учебных центрах.   

Кроме базовой боевой  подготовки в «Азове» есть курсы по воинским учетным специальностям, постоянная переподготовка и получение различных дополнительных знаний и навыков. В общем, для простоты понимания, военная школа «Азова», это что-то типа американской/английской армии с постоянными курсами, получением дополнительных нашивок и квалификаций и особой важностью сержантского состава, дополненное обрядами и эстетикой Третьего Рейха. 

Кроме того Азов имеет собственные инженерные техцентры, где обслуживает свои подразделения, а в будущем планировал ремонтировать, модернизировать и производить оружие и технику уже для продажи. Центры эти лишены бюрократии, зато тесно связаны с войсками, получают обратную связь и суммируют опыт применения боевой техники и оружия в том де Донбассе, что дает возможность грамотно формулировать технические задания для украинского ВПК. 

«Азов» наладил тесное сотрудничество с производителями одежды и снаряжения. Взаимный интерес: «Азов» испытывает образцы и экспериментирует,  
ткачи-милитаристы выполняют большие заказы и пользует рекламу.  В итоге «Азов» смог получить мотивированного, хорошо вооружённого, снаряженного и обученного боевика. 

Имея большой кадровый резерв, «Азов» пропускает через свои школы огромное количество людей, и спокойно отпускает их в другие подразделения, и на гражданку, распространяя своё влияние на все значимые институты Украины. 

Вот такой рывок совершил «Азов» превратившись из уличной банды  в элитное подразделение всего лишь  за 8 лет. Да, пользуясь лучшим мировым и собственным опытом, да, не испытывая недостатка в деньгах, но не отвлекаясь, при этом, на различные игры, парады и шоу, не обманываясь сами, и не обманывая никого другого. 

Этот враг учился военному делу настоящим образом. Элита элит «Азова» была доведена до выхода с поднятыми руками в плен в Мариуполе. Не так страшен этот неонацистский черт, как его малюют."
142,1093357968,11604,"Из Донецка сообщают, что союзные силы начали подавлять огневые точки ВСУ в Марьинке к юго-западу от столицы ДНР. 

Именно из Марьинки регулярно велись обстрелы Петровского района Донецка. Сейчас известно о поражении четырёх позиций украинских формирований. 

@epoddubny"
143,1080134301,14574,"Джо Байден упал с велосипеда, катаясь возле своего загородного дома в Рехобот-Бич, штат Делавэр

На втором видео причина падения😄"
144,1144404150,17905,"❗️Последствия минометного обстрела со стороны Украины поселка Теткино в Курской области.

Основной удар пришелся на территорию, принадлежащую агрокомплексу «Глушковский». Она расположена на стыке двух населённых пунктов — Тёткино и Попово-Лежачи. Разбит зерноток, пострадали различные сооружения, автомобили, трансформаторная подстанция и линия электроснабжения. Чудом обошлось без жертв среди сотрудников. 

@warjournaltg"
145,1511148555,10258,"✅🔥🔥🔥🚀

Украинские СМИ сообщили о новой волне взрывов в Киеве."
