Sr. no.,Channel ID,Post ID,Post
73,1164348791,6926,"Я НЕ СТОРОННИК ТАНКОВОГО БИАТЛОНА. Я – СТОРОННИК КЛАССИЧЕСКОЙ БОЕВОЙ ПОДГОТОВКИ. 

И не раз подчеркивал свою позицию, считая, что эта игра отвлекает людей от боевой подготовки и внепланово изнашивает технику и вооружение. Кстати, это понимание я составил из неоднократно услышанных мною высказываний воюющих рядовых и командиров. 

Но если есть альтернативное моему мнение, надо его учитывать. Тем более, если это мнение чемпиона мира по танковому биатлону, офицера интенсивно воюющего в рамках СВО. 

Вероятно, истина где-то посередине. Надо изучать результаты проведения танкового биатлона в войсках и развивать его рациональное зерно!"
74,1093357968,12017,"Спасибо братцы, будем жить!

https://t.me/WarDonbass/76909"
75,1144404150,12065,"**❗️Информация для жителей и военнослужащих Украины:

**• Если Вы являетесь мирным жителем одного из городов Украины, Вы можете прислать нам **на гарантиях полной анонимности** любую информацию о местонахождении, передвижении ВСУ, нацбатальонов и ТрО, а также информацию, способствующую скорейшей завершении спецоперации! 

Если рядом с указанном Вами местоположении ВСУ имеются **мирные жители**, просьба уведомить **на каком расстоянии они находятся от военных**, чтобы обеспечить безопасность гражданских. Самим после передачи нам данных, лучше укрыть себя и своих близких.

Вся информация будет напрямую **доведена до Вооружённых сил России** на гарантиях полной анонимности!!!

• Если Вы **военнослужащий Украины**, и хотите **сложить оружие**, можете также связаться с нами и мы Вам обеспечим **мирный переход** в безопастное место, а после окончания боевых действий, **без уголовного преследования**, мы Вас **передадим домой**, к родным и близким.

**Связаться с нами анонимно Вы можете по контакту — ****@RSOTM_Z_BOT**"
76,1080134301,19071,"🤡🇺🇦**Контрнаступление по-украински** (отрицательное)

▪️ На первом видео:  из интересного можно отметить уничтоженный танк, у которого после детонации БК оторвало башню. 

▪️На втором: стремительное контрОтступление с раненым побратимом, причём остальные бросили эту троицу только пятки сверкали"
77,1283359437,39655,"❗️ [РУССКОЕ КИНО](https://t.me/russian_mov) теперь в телеграм

Если вы не знаете что посмотреть вечером с семьей, то [наш телеграм канал Русское кино](https://t.me/russian_mov) вам поможет!

Мы собрали для вас лучшие русские фильмы для любого возраста, которые вы можете посмотреть абсолютно БЕСПЛАТНО. 

Подписывайтесь на [Русское кино](https://t.me/russian_mov)!"
78,1498939244,34642,"ВСУ снова обстреляли жилые кварталы в центре Донецка, на данный момент известно о двух погибших гражданских 

Фото @WarInMyEyes"
79,1247556894,2159,"**На лівому березі Києва радіаційний фон у нормі!

**Станом на 7:00 у м. Києві на лівому березі зафіксовано показник радіаційного фону 0,14 - 0,16 мкЗв/ годину при нормі 0,26 мкЗв/год.

ℹ️  Зберігайте спокій та довіряйте лише офіційним джерелам інформації."
80,1164348791,5221,"ДОНБАСС, СИТУАЦИЯ С БЕЗОПАСНОСТЬЮ. 

У меня есть ощущение, что в ДНР военные предпринимают дополнительные серьезные меры предосторожности вокруг Мариуполя.  

Появились новые усиленные блокпосты, на которых, совместно, российские морские пехотинцы и чеченские бойцы проверяют транспорт и людей. 

Одна из причин: «азовцы» и  украинские военные активизировали попытки просочиться из Мариупольского котла. Кроме этого военная полиция выполняет функции подразделений контроля. 

Полиция ДНР все плотнее контролирует сам город, фильтрует беженцев, расширяет штат отделов за счет недавних сотрудников МВД Украины (они проходят проверку, и параллельно несут службу прекрасно зная местность и обстановку). 

Мы репортеры, давно привыкли к принципам безопасности в ДНР: если ты соблюдаешь правила, никто никогда дополнительно ничего не предъявит. Нарушаешь? Хоть ты генерал, добро пожаловать на подвал. Тут парни резкие."
81,1457892982,28852,"**Как поменялась риторика на болотах. Теперь они говорят, что терять Херсон не унизительно, и РФ не жалеет, что приняла Херсонщину в свой состав🤡

**Первая позорная армия мира.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
82,1366346975,55007,"1. Накрытие скопления пехоты и техники противника в лесопосадке в районе Угледара.
2. Уничтожение танка ВСУ на Авдеевском направлении.

Источник: https://t.me/RtrDonetsk"
83,1366346975,57943,"Украина ...
 Посол Ирана был выслан из-за использования Россией иранских беспилотников против Украины.

 Что касается России, то она не выслала турецкого посла из-за использования Украиной турецких  байрактаров против России.
 политика это искусство..."
84,1164348791,5786,"ЧТО НАС ЖДЕТ В РАМКАХ СВО? ТОЧНЫЙ ПРОГНОЗ НИКОЛАЯ СТАРИКОВА. 

Если хоть метр останется для неонацистской Украины, она и оттуда будет по нам стрелять. Вывод: даже метра нельзя оставлять. 

https://t.me/rt_russian/118360"
85,1498939244,34401,🤔🤔🤔
86,1144404150,17961,"**__Изюмская школа №13 была готова к учебному году... теперь здесь руины.

__**По этому зданию украинские боевики нанесли удар из РСЗО HIMARS. В школе не располагались российские военные: это очевидный акт террора против мирных жителей Изюма. К счастью, при ударе никто не погиб, но теперь изюмским школьникам начать учебный год не удастся. Очередное преступление украинских нацистов против собственного народа зафиксировано на видео.

[👔 Тактический галстук](https://t.me/tacticalnecktie)"
87,1366346975,55746,"Ряд украинских ресурсов распространяет сегодня это фото в виде доказательства уничтожения самарского СОБРа.

Эта информация не соответствует действительности. Само фото сделано в марте 2022 года. По поступающей информации [**бойцы самарского СОБРа**](https://t.me/opersvodki/8483) сегодня выходили на связь. 

Продолжаем следить за развитием ситуации. 

@opersvodki"
88,1469021333,10650,Село Мощун на Київщині практично вже не існує
89,1080134301,17882,"**⚡️«Украина не будет проводить никаких переговоров с Россией, пока президентом РФ является Путин»** — экстренное заявление Зеленского

Чуть раньше он также заявил, что **Украина сегодня подаёт заявку на вступление в ускоренном порядке в НАТО**"
90,1366346975,56920,https://youtube.com/shorts/li88uXCiWZU?feature=share
91,1457892982,24734,"**Армии РФ, если что, больше не существует😏

**Не мы говорим, русаки говорят.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
92,1366346975,54336,"⚠️Уралвагонзавод в особом режиме обеспечит страну танками

На тагильском предприятии ввели особый режим, чтобы гарантированно обеспечить нашу армию новыми танками. Работников завода смогут привлекать к сверхурочной работе, которая будет оплачиваться в двойном размере.

Кроме того, гендиректор УВЗ Александр Потапов принял решение повысить зарплату работникам на 35% за выполнение гособоронзаказа. 

✊ Мы поздравляем концерн «Уралвагонзавод» с 15-летием! Само тагильское предприятие, впрочем, основано ещё в 1936 году. Каждый второй танк Т-34, принявший участие в боевых действиях Великой Отечественной войны, был произведён Уралвагонзаводом — за время войны завод выпустил 25 тыс. 266 легендарных «тридцатьчетвёрок»."
93,1080134301,18726,"**Кадры ночного** прилета по администрации Энергодара.** 
**
Боевиками ВСУ были нанесены удары из РСЗО HIMARS."
94,1469021333,11203,🎥Парадний танк русні. Тепер він проїде парадом в Донецьку після нашої перемоги
95,1498939244,29515,Момент прилёта барражирующего боеприпаса по порту Одессы.
96,1247556894,5652,"⚡️🚇Рух метро тимчасово зупинено на всіх гілках. Підземні станції працюють як укриття

❗️Повітряна тривога триває! Будь ласка, залишайтеся в укриттях!

✔️Про відновлення руху повідомимо додатково."
97,1457892982,24615,"**Коротко об обстановке на фронте

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
98,1366346975,50067,"Карта подземных газохранилищ Украины и их наземная инфраструктура.
Как представляется, объекты на территории Западной Украины вполне себе интересны в качестве целей для ударов. Например в ответ на обстрелы платформ ""Черноморнефтегаза"".
Важно помнить, что Украина смогла ввести в строй за 30 лет только одно ПГХ.
Все остальное - наследство СССР. Потеря любого ПГХ для Украины считай безвозвратна."
99,1457892982,30504,"❗️**Кроме ракет россияне могут массировано ударить беспилотниками, — Житомирская ОВА

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
100,1498939244,30792,В Виннице взрывы.
101,1469021333,10082,"⚡️Прес-секретар Запорізької АЕС Андрій Туз прокоментував ситуацію:

«Розбомбили все, що можна, у тому числі й блоки та все інше. Наразі інформацію уточнюють, складно все сказати. До станції виїхала біла машина, представники російських військових. Блимає фарами. Зараз визначається, чи виходитимуть до них на переговори, чи що далі діяти»"
102,1283359437,41270,"""В Госдуме председатели комитетов по обороне и безопасности, противодействию коррупции подписали **письмо Генеральному прокурору,** чтобы разобраться, куда всё делось, потому что финансирование тыла производилось в прошлом в полном объеме. **Вопрос - где это всё**?""  

-  бывший командующий 58 армией, генерал-лейтенант запаса, депутат Госдумы Андрей Гурулев"
103,1109403194,34769,"Очередной танк демилитаризирован в Васильевке (Херсонское направление) экипажем Ка-52.

@sashakots"
104,1469021333,12133,"⚡️**Верховна Рада поки не планує забороняти в країні діяльність Української православної церкви Московського патріархату - заявив спікер Парламенту Руслан Стефанчук**

__""Ми тривалий час обговорювали це питання в межах наших політичних фракцій і груп. І попри те, що всі десь всередині мають своє внутрішнє рішення, яке багато в чому збігається з тим, про що ви говорили, ми домовилися так: під час війни ми не маємо права ухвалювати жодного закону, який розколює українське суспільство"" - __пояснив спікер

🤔Питання Московської церкви в Україні вже визначено однозначно і час покаже, чи розуміють це у владі. Чи на часі вирішувати його прямо зараз - думки явно розділяться. Пишіть про них в коментарях⤵️"
105,1457892982,26774,"**Как взрывоопасная фура на Крымском мосту проскочила проверку? 

**А вот так😉. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
106,1080134301,18450,"ВСУ снова ударили по Белгородской области. В результате прилёта в посёлке Октябрьский начался сильный пожар, слышны взрывы."
107,1469021333,12318,"[​​](https://telegra.ph/file/a7fe2a75c9d99145a1f71.jpg)#ГУРінформує
**❗ В рФ готуються до епідемії холери в прикордонних з Україною областях**

▪ Головний державний санітарний лікар росії Анна Попова підписала постанову «Про додаткові заходи щодо профілактики холери». Особлива увага приділяється додатковим заходам з профілактики у прикордонних з Україною регіонах: Брянська, Курська, Бєлгородська, Воронезька, Ростовська обл., Краснодарський край та окупований Крим.

▪ Керівникам територіальних управлінь федеральної служби з питань нагляду у сферах захисту прав споживачів і добробуту людини («Роспотребнадзор») доручено:

 - до 15 травня підготувати лабораторії для проведення досліджень на холеру, посилити контроль за торговельними об’єктами, місцями масового скупчення людей, а також поінформувати населення про заходи з профілактики хвороби;
 - до 1 червня забезпечити готовність медичних установ до проведення протиепідемічних заходів та підготувати розрахунок необхідних для цього препаратів.

▪ Ймовірно, наприкінці травня – початку червня керівництво рФ може вдатись до провокацій у прикордонних з Україною районах. Відповідальність за це традиційно спробують перекласти на Україну, звинувативши у «застосуванні біологічної зброї»."
108,1080134301,16366,"Маркетологи в столице необъятной продолжают придумывать способы завлечь людей в свои заведения. Так, например, в примерочной ТЦ Москвабада заметили коврики с лицами западных политиков.

Теперь россияне, пришедшие купить новинки белорусского трикотажа смогут развлечься"
109,1144404150,17130,"⚡️В Харькове уничтожены две американские пусковые установки РСЗО «HIMARS», также уничтожены 53 украинских националиста и иностранных наемника — Минобороны России"
110,1144404150,13265,"Министерство обороны Турции заявило об успешной нейтрализации [ранее обнаруженной](https://t.me/warjournaltg/13259) в Черном море дрейфующей мины.

@warjournaltg"
111,1536211233,1154,"Ukrainian serviceman carrying a child injured by Russia's missile strike into a Kramatorsk hospital

Украинский военнослужащий несет ребенка, пострадавшего от российского ракетного удара, в больницу Краматорска"
112,1080134301,18621,Мемы из Иранских соц. сетей
113,1109403194,37341,"Новоселовское находится примерно на полпути между Сватово и Купянском.
Опираясь на Новоселовское, противник несколько раз пытался атаковать расположенную к востоку от нее Куземовку, чтобы продвинуться к северо-западу от Сватово. Там он получил по голове, понеся тяжелые потери в людях и технике.
В случае потери противником Новоселовского, наступать на Сватово с Купянского направления будет проблематично. ВС РФ в свою очередь, контролируя Новоселовское, могут начать создавать предпосылки для наступательных действий к юго-востоку от Купянска в ходе зимней кампании."
114,1366346975,53321,"❗️**За последние сутки ВСУ семь раз нанесли удары из крупнокалиберных орудий по району Запорожской АЭС** — Минобороны РФ

В ведомстве отметили, что украинские войска продолжают артиллерийские обстрелы Запорожской атомной электростанции и города Энергодар. 

__«Обстрелы велись с огневых позиций украинских войск в районах населенных пунктов Никополь, Марганец, Высшетарасовка и Червоногригоровка, расположенных на противоположном берегу Каховского водохранилища. Ответным огнем артиллерии российских Вооруженных Сил огневые средства противника подавлены»,__ — отметили в Минобороны РФ."
115,1511148555,11997,"🔶**Тайваньский политик во время парламентской кампании использовал фото Зеленского со слоганом: ""Буду бороться за Тайвань, как Зеленский борется за Украину""**

**💤Обратите внимание на номер слева 🤦🏻‍♂️ 
Это говорит о том что всё связанное с Усраиной превращается в дерьмо**"
116,1457892982,23389,"**❗️Предварительно очевидцы слышали несколько взрывов в районе аэродрома Бельбек. После них была слышна сирена и видели машины МЧС

**МЧС, куда спешим?😏

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
117,1511148555,14667,**RT креативит последнее время 🤣🤣🤣**
118,1366346975,56441,"Ракетный удар по располаге укронацистов в Днепре, вид сверху. Прям в яблочко."
119,1498939244,33019,💥 Взрывы и воздушная тревога в Николаеве
120,1511148555,12946,"✅✅✅**🇷🇺🇺🇦ФСБ и Росгвардия накрыли целую украинскую агентурную сеть в ЛНР, нашли оружие и взрывчатку. Теперь завербованным СБУ грозит двадцать лет тюрьмы.**"
121,1457892982,27245,"**""Если начнется ядерная война, надо находиться поближе к эпицентру, так быстрее всё закончится"", — **в РПЦ на России призвали провести ""духовную мобилизацию"", а тем, ""кто осуждает — закрыть свой рот"" 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
122,1093357968,8528,"🇺🇦 В **Харькове** сегодня ночью военнослужащие ВСУ попытались вывезти семьи из осажденного города через юго-западный коридор. 

На одном из блок-постов члены нацбатов обстреляли колонну автобусов. Погибли около **30 человек**, в т.ч. **7 детей**.
#Украина #Харьков 
@rybar

__*Поддержать нас: 4377 7278 0407 7977__"
123,1469021333,9807,"👉🏻Оновили мапу

https://bit.ly/3t7ICgb

Прохання в коментарях вказати неточності, так як карта йде далі в ЗМІ."
124,1283359437,40057,"Сегодня ночью и завтра в течение дня можно ожидать попыток противника выйти на окраины Купянска, а также попыток перерезать дорогу Купянск-Изюм."
125,1457892982,26017,"**❗️""Специальная военная операция"" после ""референдумов"" станет ""контртеррористической""** - Аксенов.

Судя по всему, объявления войны Украине не будет.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
126,1283359437,41862,"Создатель ЧВК Вагнера Евгений Пригожин [подтвердил](https://t.me/Prigozhin_hat/1849), что в России началось создание Народного ополчения для отражения натиска с запада.

В частности, в Белгородской области создание и подготовку ополчения к боевым действиям курирует представитель Пригожина Герой России Андрей Богатов.

Кроме того, в области, как и в других регионах РФ, прежде всего, недавно возвращенных, в т.ч. ЛДНР, активно идет возведение «Линии Вагнера» — системы фортификационных сооружений (окопы, траншеи, блиндажи, противотанковые рвы и т.д.) для отражения возможного наступления противника.

@voenkorKotenok"
127,1129015804,12737,"Поддерживаемые США боевики группировки ""Джейш Магавир Ас-Саура"" заявили, что их расположение в сирийской провинции Хомс подверглось удару. Неизвестные выпустили БПЛА-камикадзе в направлении части Ат-Танф. Взрыв частично разрушил здание и забор, но никто из боевиков не пострадал. Предположительно, за ударом стоит одна из проиранских группировок в регионе.

Ранее шиитская группировка ""Асхаб Аль-Кахф"" утверждала, что на территории части Ат-Танф американцы и их союзники занимаются [вербовкой](https://t.me/directorate4/11969) молодых людей для отправки их на Украину."
128,1247556894,5674,"На Софійській площі вже практично змонтували та розпочинають прикрашати символічну ялинку незламності.

Цього року головна ялинка країни - штучна, заввишки 12 метрів. Її прикрасять енергозберігаючими гірляндами, що світитимуться від генератора. Підсвічення ялинки, скоріш за все, відбуватиметься в певні години. Також поруч з генератором облаштуємо точки для підзарядки гаджетів, розмістимо їх в цікавому наметі, залишу поки інтригою, в якому саме☺️

Новорічне дерево прикрашають іграшками минулих років, близько тисячею куль синіх і жовтих кольорів та білими голубами. Верхівку головної ялинки вінчатиме герб України. Нижня частина ялинки буде оформлена стендами з прапорами країн, що допомагають Києву впоратися з викликами та наслідками війни.

Нагадаю, що цьогоріч ялинку встановлюємо та прикрашаємо за рахунок меценатів і бізнесу, генератор теж надали благодійники. Місто коштів не витрачає. 

Масових розважальних заходів, фудкортів, ярмарків та атракціонів на Софійській площі цьогоріч не буде."
129,1498939244,30321,"Последствия ночных ударов дронами камикадзе Герань-2 по расположению всушников в городе Белая Церковь Киевской области. Разрушения весьма серьёзные.

Кстати, забор с колючей проволокой как бы недвусмысленно намекает, что это не детский сад."
130,1283359437,41038,"⚡️Путин: затевая санкционный блицкриг против РФ, Запад полагал, что сможет по своей команда ""построить"" весь мир. Но подобная перспектива возбуждает только политических мазохистов и поклонников других нетрадиционных форм международных отношений. Людей нельзя накопить напечатанными долларами и евро, а надутой, виртуальной капитализацией невозможно обогреть дома.

@voenkorKotenok"
131,1511148555,9503,"В сети появилась информация, что российский блогер **Михаил Лазутин** «**Лев против**», который вчера перешёл границу в **Верхнем Ларсе**, был избит грузинскими националистами.

💤Нормально съездил долбаеб 😂"
132,1109403194,32676,"Из наблюдений в Рубежном да и в других городах ЛНР. Могу сравнивать с Киевской и Харьковской областями, где работал последние 2,5 месяца.

Местные общаются охотно и без опаски. И это главное, что отличает их от жителей других регионов, где проходила и проходит специальная военная операция. В Киевской и Харьковской областях народ в большинстве своем журналистов боится, как огня. А здесь легко идут на контакт. Хотя в их условиях можно быть злым на весь мир сразу. 

Я долго думал, в чем разница между жителями Донбасса и, к примеру, Харьковщины. А потом прострелило – определенность. Гражданам ЛДНР четко объяснили, что Российская Федерация полностью освободит республики и обеспечит безопасное проживание в них. Это сейчас названо приоритетной целью нынешнего этапа СВО. И у людей есть фундаментальная уверенность, что мы отсюда не уйдем. Ее очень не хватает людям в других областях.

@sashakots"
133,1511148555,13187,"Два друга решили посетить 10 самых дорогих ресторанов Москвы надев комуфляжную форму со знаками V. 
И вот что из этого получилось...
Эксперимент в сравнении с Саратовским пабом, где бородатый ублюдок, видимо сочувствующий нашим врагам не пустил добровольца в военной форме!"
134,1366346975,53432,"25 августа, Военная хроника. Главные события этого дня. 

@milchronicles"
135,1109403194,34027,"🔥Штурмовики Су-25 в объективе коптера отрабатывают по Лисичанской нефтебазе. Во-первых, это красиво.

@sashakots"
136,1469021333,12558,"🤕**Пропагандисти Кремля шукають фашистів вже в Польщі

**🤔__Польща, Литва, Фінляндія - хто наступний?__"
137,1469021333,14719,"**🇷🇸Сербія - російський анклав всередині Європи

**💭__«Велика Сербія», Косово, югославські війни та русофілія - чому Сербія залишається союзником московії в Європі, попри її паралельний інтерес до ЄС?

__**👇Читайте за посиланням на нашому блозі:

**https://deepstateua.com/sierbiia-rosiiskii-anklav-v-sieriedini-ievropi/"
138,1109403194,36906,"Для многих ""испугавшийся патриотов"" сбежавших через из России через Верхний Ларс, это путешествие оставило столь незабываемые впечатления, что они решились на такого рода татуировки.
[ГЕНЕРАЛ-АРМАГЕДДОН](https://t.me/ZOVushi3)
[обсудить](https://t.me/+oCOKqlQ0dj9lNjky) | [прислать новость](https://t.me/armageddonets)"
139,1366346975,54350,"**ВСУ обстреляли Токмак, удары пришлись по элеватору — сгорело 15 тысяч тонн зерна

**По [информации ](https://t.me/tokmak_ru/2166)канала «Главное в Токмаке», около 3-4 часов утра ВСУ нанесли порядка 20 ударов по Токмаку — часть снарядов сбила российская ПВО. 

Удары пришлись по гражданским объектам, в том числе по элеватору — значительные разрушения получило зернохранилище, там сгорело 15 тысяч тонн зерна.

Представитель ВГА Запорожской области Владимир Рогов подтвердил информацию об обстрелах и опроверг сообщения украинской стороны о том, что ВСУ уничтожили склад с боеприпасам."
140,1498939244,30691,"А они будут продолжать! Бить надо ДО ПОБЕДНОГО, а не только в ответ! 

Никаких полумер!!!!!!!!

https://t.me/SolovievLive/133125"
141,1144404150,11462,"❗️**Обращение к украинским читателям:

**Мы знаем, что в Киеве, а также крупных** **городах Украины проводится мобилизация населения по формированию отрядов территориальной обороны. Если вы идейный патриот, мы не собираемся вас переубеждать в ваших желаниях. Ваш выбор. Но если вдруг вы или ваши близкие, имеете нейтральное или положительное отношение к происходящему, поверьте, постарайтесь избежать зачисление в подобные отряды.

Сейчас кончилась первая фаза, по частичному или полному уничтожению ВМС, сил ПВО/ПРО, аэродромов, складов с ГСМ и боеприпасами. Сегодня будет взята пауза, после чего силам ВСУ будет предложено мирно разойтись по домам сложа оружие. Но после истечения отведённого времени, будет уже работа всех возможных огневых средств по живой силе наших оппонентов. Останетесь в своих городах со своими близкими, мы не будем бомбить мирные города с населением. Также исключительно по возможности передвижение по загородным дорогам, дабы не попасть под перекрёстный огонь одной из сторон."
142,1129015804,13199,"В северной Сирии при ударе БПЛА ВС Турции в провинции Эль-Хасака погибли четыре человека. По предварительным данным, целью военных стало укрепление арабо-курдских сил неподалеку от г. Эль-Камышлы. Отмечается, что выпущенная беспилотником ракета взорвалась в опасной близости от ковидного госпиталя. 
 
С начала 2022 года в северо-восточной части Сирии турецкие дроны нанесли пятьдесят ударов. При налетах погибли сорок человек, более семидесяти получили ранения. Подавляющее большинство жертв ударов - представители ""Сирийских демократических сил""."
143,1080134301,15983,"**Жестокое избиение двое на одного

**В Краснодаре прошлой ночью два неадеквата жестоко избили парня посреди улицы.
Что являлось причиной такой агрессии - непонятно.
Однако, очевидно, что целью издевательства было, если не «убить», то «покалечить» точно.

Информации о степени тяжести травм полученных жертвой и полицейской проверки по факту данного инцидента пока нет"
144,1366346975,52815,"Пишут, что личные данные этой Вовк ещё в апреле были в информационной базе «Немезиды». 

Так, минутку. А въезжающих/выезжающих по этой базе не проверяют? 

Украина, к примеру, всех и каждого по «Миротворцу» проверяла. По совершенно дурацкому «Миротворцу», где Роджер Уотерс и Юрий Куклачёв, да. 

Вот каски и броники, а также прочие волонтёрско-журналистские радости через границу месяца четыре возили со скандалами. 

Зато оперативника «Азова» впустили и выпустили."
145,1511148555,8449,"**‼️‼️‼️В Балаклее и Чугуеве поражены пункты нацбата «Кракен» и 92-й бригады ВСУ,** уничтожено до 300 украинских военнослужащих и до 15 единиц военной техники, сообщает МО РФ"
146,1144404150,14758,"Подписчики канала осматривают место денацификации ДРГ ВСУ и удивляются, что одним выдают современную экипировку, а другим устаревшее барахло. На всех не хватает? 
В любом случае им это уже не пригодится.

@ragulinho"
147,1469021333,14069,"**➕Мартове, що ближче до Вовчанська під нашим контролем

**Зараз головне задача мабуть не дати втекти всім. Потрібен обмінний фонд, треба повертати хлопців, в тому числі з Азовсталі."
148,1457892982,25703,"**❗️С сегодняшнего дня всем этим категориям граждан РФ запрещен выезд за границу 

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
149,1283359437,38429,"Уничтожение цели над Донецком.

@voenkorKotenok"
150,1536211233,1713,"**⚡️Biden to request $11.7 bln in Ukraine aid**

U.S. President Joe Biden will request $11.7 billion in emergency funding from Congress to provide lethal aid and budget support to Ukraine. 

⚡️** Байден запросит $11,7 млрд на помощь Украине**

Президент США Джо Байден запросит у Конгресса $11,7 млрд. чрезвычайного финансирования для оказания летальной помощи и бюджетной поддержки для Украины."
151,1469021333,9005,Міноборони підтвердили інформацію від Маляр щодо знищення ДРГ на оболоні.
152,1366346975,50356,"**Покупатель отказался от украинской кукурузы на судне Razoni из-за задержки в поставке — теперь зерну ищут нового покупателя

**Razoni было первым судном, которое[ покинуло ](https://t.me/readovkanews/39587)Одессу в рамках соглашения по разблокировке черноморских портов. Зерно должны были отправить в ливанский Триполи, но из-за задержки в поставке на пять месяцев покупатель отказался от сделки.

На борту сухогруза находится 26 тыс тонн кукурузы, сейчас груз простаивает на юге Турции — поставщик ищет ему нового покупателя. Сам сухогруз вчера [изменил](https://t.me/readovkanews/39892) первоначальный пункт назначения."
153,1283359437,37531,"**__Русские должны __**[**__усилить__**](https://segodnia.ru/content/256955)**__ нажим
__**
**- На что рассчитывает противник, фактически отказываясь от переговоров с Москвой, с военной точки зрения? 
Какие козыри может и готова применить Россия для ликвидации угрозы своей безопасности и самого существования на юго-западном направлении?
**
- США рассчитывают вести войну, как минимум, до конца года. Болтовня про переговоры сейчас не актуальна. США рассчитывают на Украине добиться успеха своей стратегии «войны до последнего украинца», которая позволит оправдать огромные издержки для экономик США и ЕС. 

Если у них не получится добиться этих успехов до середины осени, ближе к началу зимы США и ЕС ожидают тяжелые экономические и социальные последствия. Время в этом вопросе играет на РФ. 

Разумеется, РФ должна усиливать нажим на Украину, продолжая методично уничтожать ее военную, промышленную и логистическую инфраструктуру. И наносить удары в том числе и по местным центрам «принятия решений».

@voenkorKotenok"
154,1498939244,31850,"Крамник, анализ. Всё по делу.

https://t.me/kramnikcat/2666"
155,1498939244,30103,"Присоединение к России ДНР, ЛНР, Запорожской и Херсонской областей делает практически невозможным завершение конфликта вокруг Украины — Жозеп Боррель"
156,1080134301,20574,"Украинка выложила юмористическое видео, где отметила «высокий» уровень культуры политической элиты Украины."
157,1109403194,33869,"⚡️**Под Камышевахой полк Кадырова** **взял в котёл 24 бригаду ВСУ. 

**Сдаваться в плен они не захотели, за что и поплатились своими жизнями. **24 бригада **полностью уничтожена. Очень жёсткие кадры с Попасной в закрытом канале [**Прямой Эфир**](https://t.me/+9jWcYyq_710xNGZi). Слабонервным просьба не смотреть."
158,1283359437,42127,"**⚡️Путин**: мы предложили создать газовый хаб на территории Турции, Анкара согласилась. У нас много совпадающих векторов взаимных интересов. Поскольку Эрдоган всегда думает о национальных интересах, турки являются непростыми, но надежными партнерами.

@voenkorKotenok"
159,1283359437,44076,"Президентский указ, признающий Георгиевскую ленту символом воинской славы России, что автоматически означает более серьезную ответственность в случае ее осквернения, традиционно практикуемого российскими либералами.

@voenkorKotenok"
160,1144404150,18222,"🤡 Генштаб Украины – как средство дезинформации. 

Намедни украинский ГШ заявил, что из-за высоких потерь на Донбассе, ВС РФ вынуждены перебрасывать подкрепления из Сирии. Не надо быть семи пядей во лбу, чтобы понять, насколько это тупой фейк. 

Контингент ВС РФ в САР – это контингент ВС РФ в САР. Российские военнослужащие продолжают выполнять возложенные на них обязанности в различных частях этой далекой страны, начиная от солнечной Латакии и заканчивая пустынной местностью Дейр эз-Зора. Все передвижения войск из Сирии в Россию являются **плановой ротацией**. В ГШ Украины не в курсе длительности сирийских командировок? 

Приложим к посту пару недавних фото с ротации российских военнослужащих в аэропорту города Камышли, который фактически является крайней точкой подконтрольной законному правительству САР территории на северо-востоке страны. Дарим фотографии хохлосми, подписывайте их как __«русские выводят войска из Сирии для войны с Украиной!»__ и наслаждайтесь перемогой в своем выдуманном мире.

@warjournaltg"
161,1498939244,36150,"БПЛА ""Форпост-РУ"" уничтожает украинский танк.

@btr80"
162,1144404150,16772,"🚀 Местные источники сообщают о четырех взрывах в Днепре.

@warjournaltg"
