Sr. no.,Channel ID,Post ID,Post
66,1536211233,1887,"**🔴DAILY REPORT WITH KEY NEWS🔴**

**Available on Medium:**

**🇬🇧**[**English**](https://medium.com/p/259b8f6e101e)
**🇺🇦**[**Ukrainian**](https://medium.com/p/9712fbe11c50)
**🇩🇪**[**German**](https://medium.com/p/3b242942fdca)
**🇫🇷**[**French**](https://medium.com/p/12732bd6a1bf)** **
**🇪🇸**[**Spanish**](https://medium.com/p/812218a2c117)
**🇷🇸**[**Serbian**](https://medium.com/p/de3798f28d02)
**🏳**[**Russian**](https://medium.com/p/d8b64cf8e326)** **

**Please share our recap with all of your friends and colleagues**"
67,1164348791,6015,"Часть 3. 

И сегодня ЧВК воюют на Украине в первых рядах, увеличивая свою численность и окончательно оформляясь как квази-армии. Есть некоторые критики этой ситуации, говорящие о том, что у нас уже есть одна армия, государственная, которая имеет свои проблемы роста и развития. И если вначале ЧВК за счёт трезвого бизнес-подхода и гибкости могли подхватить из армейских рук часть задач, то сегодня это стало устойчивой практикой. Военные не могут взять террикон? Бойцы идут на штурм и берут.
 
ЧВК (по мнению некоторых экспертов – квази-армия) подменяет собой Вооружённые Силы, не придём ли мы так к созданию параллельных армий? Точнее: зачем нам одновременно армия, которая нас не очень устраивает, и параллельные квази-армии, как умножение наших проблем развития силовых структур (государственных и частных) проблемы в будущем? Не заболеют ли частные армии теми же проблемами, которыми болеет наша армия? Не превратиться ли наша армия, такими темпами, из армии в материальное обеспечение при ЧВК, ССО и ополченцах?
 
Мы ведём длительную войну, которая требует гибкого и сложного обеспечения и в тылу, и на фронте, это далеко не самая сильная сторона наших вооружённых сил. Тут нам, по-моему, уже сегодня могли бы помочь классические ЧВК, но их нет (охрана груза, логистика его доставки, безопасность тыловых объектов). А нет их потому, что наши ЧВК воюют на фронте. Некоторые эксперты находят, что нам пора системно осмыслить всю эту проблематику и принять стратегические решения. Хорошо было бы сказать, что у нас много времени для этого, но это не так, время закончилось ещё вчера. Может лучше иметь одну хорошую армию, и много настоящих ЧВК?
 "
68,1536211233,1107,"**Chernihiv destroyed by 70%**

According to the mayor of the city, Vladyslav Atroshenko, Chernihiv resembles Bucha, and in some areas it looks like Mariupol.

**Чернигов уничтожен на 70%**

По словам мэра города Владислава Атрошенко, Чернигов напоминает Бучу, а в некоторых районах похож на Мариуполь."
69,1498939244,33640,"**Главное из сегодняшних комментариев Кремля:

**— О [продлении](https://t.me/voenacher/33624) «Зерновой сделки»: РФ получила заверения ООН, что работа по экспорту ее товаров, в том числе удобрений, будет финализирована;

— Вариант продлить зерновую сделку бессрочно не рассматривался;

— О [новых](https://t.me/voenacher/33639) членах СПЧ:** **другие лица становятся лидерами общественного мнения;

— Киев однозначно не хочет никаких переговоров, цели СВО должны быть достигнуты;

— [Публичных](https://t.me/rbc_news/63048) переговоров не бывает;

— Продолжение СВО не зависит от погодных условий. 

**Главное из интервью замглавы МИД РФ Сергея Рябкова:

**— Итоги выборов в Конгресс не повлияют на курс США на Украине, иллюзий быть не должно. Республиканская партия Соединенных Штатов разделяет курс на нанесение стратегического поражения РФ на Украине;

— Переговорная позиция Москвы, обеспечивающая территориальную целостность в составе всех субъектов, принятых в РФ, незыблема.

__Собственно, продолжаем работать дальше.__"
70,1366346975,54374,"💥 В ходе безуспешных атак населённых пунктов Архангельское, Ольгино и Терновые Поды противник понёс значительные потери и был отброшен российскими войсками. В районе населённого пункта Сухой Ставок разгромлен батальон 57-й мотопехотной бригады ВСУ. В настоящее время завершается уничтожение его остатков."
71,1283359437,40097,"Нанесен артиллерийский удар по центру Донецка. Есть погибшие. По Кировскому, Куйбышевскому, Киевскому районам города также бьёт 155-мм артиллерия ВСУ. Очень много прилётов.

@voenkorKotenok"
72,1093357968,9471,"Стратегические бомбардировщики США B-52H Stratofortress, дислоцированные на авиабазе Фэрфорд в Великобритании, накануне совершили полет над Европой, Средиземным и Северным морями.

Самолёты отработали взаимодействие с британскими, датскими, чешскими, венгерскими, греческими и итальянскими истребителями и с наземными авианаводчиками из Болгарии и Венгрии.

@epoddubby"
73,1093357968,8226,"▪️ Глава Калмыкии сообщил о гибели на Украине сержанта контрактной службы Константина Манджиева. 

При исполнении служебного долга в ходе спецоперации по защите Донбасса трагически погиб наш земляк, сержант контрактной службы Вооруженных Сил Российской Федерации Константин Юрьевич Манджиев.

Константин выбрал для себя путь воина, защитника мира и справедливости. Эта профессия всегда была и остаётся особенно почётной в нашей республике.

Приношу семье погибшего героя глубочайшие соболезнования. Жители России и Калмыкии разделяют вашу скорбь! Константин Манджиев навсегда останется примером."
74,1080134301,14805,Удары по позициям ВСУ в районе населённого пункта Пески.
75,1469021333,14760,"❔**Багато хто скаржиться і любить задавати питання - __""Чому так довго немає світла?""

__**❕Ось вам відповідь. Цінуйте ці зусилля і вірте в нашу перемогу. Здаватися ми точно не будемо!

**✊🏻🇺🇦****#Тримаємося_задля_перемоги****!**"
76,1093357968,12315,"Удары по позициям врага в районе Авдеевки. 

Наша артиллерия выбивает в день до 1000 чел личного состава киевского режима. А их всё гонят и гонят на убой."
77,1366346975,58391,"Донбасс, день первый.
Заехали на Донбасс мы со стороны ЛНР. Предполагалось, что работать будем в районе самого Луганска. Но встречающий нас офицер сразу сказал, что работа предполагается вблизи передовой в районе Лисичанска, так как возможности возить и размещать личный состав в Луганске пока нет.
-…Так что думай и решай, как будешь тренировать в зоне ленточки. Пока только так…
  В общем-то в этой ситуации было две проблемы - беспилоты противника и арта, которую они наводили. Так что помимо плана самих занятий пришлось еще заняться подбором мест их проведения. Ну и количество людей, присутствующих на одном занятии, пришлось пересмотреть в меньшую сторону опять же из соображений безопасности. 
Остановились пока на подготовке малых групп из числа добровольцев.
 Когда прибыли на место, нас встретил хмурый парень и повел в располагу, расположенную в подвале разрушенного здания на одном из хуторов. Я сразу обратил внимание на довольно толково выбранное место для располаги и систему охраны и озвучил это бойцу.
- Так мы ж тут уже 8 лет уже воюем. Прятаться научились. Жизнь заставила. Вы только сами тут связью поменьше пользуйтесь, особенно видео… Хаймарс здесь можно запросто поймать. Так что не стоит включать режим Бога и думать «это не про нас». Ошибись, расслабься и прилетит как миленький. Они, вон, до Алчевска достают, а тут-то чем угодно накинут и помимо Хаймарсов…
   Подвальчик оказался довольно большой и уютный, на несколько отделений. И что самое главное в зимнее время - он был теплый. Жильцами подвала оказались молодые ребята интеллигентного вида, которые копошились в каких-то приборах, разложенных на столе. 
- Вы и есть та команда, с которой мне предстоит работать?
- Наверное…Нам завтра велено выйти на тренировку. Выходит вы наш инструктор? 
- Ну да…
- Нас только половина будет. Остальные на передке сейчас, мы через пару дней их менять пойдем. А они сюда к вам…
  Парню этому, как я потом узнал от него, всего 19 лет. Здесь он воюет добровольцем с весны этого года. И вся эта группа, с которой я начал занятия, состоит из молодых ребят от 19 до 27 лет. 90 процентов из них представители интеллигенции, к армии и военному делу вообще не имеющие прежде никакого отношения. Забегая наперед скажу, что именно эта группа интеллигентных ребят окажется самой толковой и быстро обучаемой среди всех остальных."
78,1511148555,13511,🚀💥**Хорошего понедельника ПИДАРАСЫ!**
79,1109403194,32754,"Премия Дарвина. Один из сдающихся нацистов на правой руке носит шеврон дивизии СС «Галичина». Другой - стилизацию эмблемы 3-й танковой дивизии СС «Мертвая голова». Денацификация, как она есть. Ну и фашизм, которого на Украине нет.

[Фото](https://t.me/truekpru/76350) @truekpru

@sashakots"
80,1144404150,13136,🇷🇺🇺🇦Ракетный удар под Краматорском
81,1498939244,33750,"Удивительные открытия. Внезапно людям не нравится сидеть в темноте сутками из-за желания Зели и его свиты продолжать воевать и выслуживаться перед заокеанскими хозяевами.  А ведь это ещё зима не наступила, там глядишь ещё больше людей прозреют..."
82,1469021333,14229,"[🔄](https://deepstatemap.live/)**Ситуація на фронтах станом на 27 вересня

🔘На** С**ватівському** напрямку - звільнено Куп'янськ-Вузловий, Піски-Радьківські, Рубці, Рідкодуб та Коровій Яр. Кацап суттєво просів на флангах, боєздатні частини сидять в Лимані. Точаться бої, але варто відмітити, що вибудовувати оборону по Осколу у ворога не вийшло, хоч у період з 15 по 21 сюди прибули резерви. 

🔘**Бахмутський **відтинок - бої тривають по всій лінії від Білогорівки до Зайцевого. Поки результат невідомий. Судячи з невдалої атаки ЗСУ зі Спірного у східному напрямку, сам населений пункт під нашим контролем.

🔘**Авдіївський** відтинок - без суттєвих змін, ситуація напружена, йдуть бої.

🔘**Запорізький **відтинок - без змін. 

🔘**Херсонський** напрямок - без суттєвих змін.

🗳Найближчі дні 28-30 вересня будуть складні не тільки у військовому плані (як було постійно), а ще й в політичному. Готуються фейкові результати фейкового референдуму в 4 областях. Біля Куп'янська було спіймано мобілізованого кацапа, який 21.09 тільки став на службу. Надалі ситуація буде схожа, ворог кидатиме мобілізовані піхотні з'єднання і відправлятиме масу на штурм позицій або просто ними закриє весь фронт і тоді вже наша артилерія зробить свою справу. Механізація та моторизація мобілізованих навряд відбудеться, хіба що доукомплектування наявних частин. 

🖍У випадку **неточностей на карті**, ви можете нам повідомити через бот @newsdeepstatebot. 

🧷Нагадуємо, що в загальному доступі не може існувати точної карти бойових дій, а інформацію, як переможну так і не дуже, завжди краще сприймати зі скепсисом і чекати візуальних підтверджень чи повідомлення ГШ ЗСУ. Ну і звісно, довіряйте перевіреним джерелам."
83,1366346975,48917,"БОИ НА ГРАНИЦЕ СЕРБИИ И КОСОВО. 
ЧТО ЭТО, ВТОРОЙ ФРОНТ СЕРБСКО-РОССИЙСКОГО ПРОТИВОСТОЯНИЯ ЗАПАДУ? ИЛИ ЗАМАНУХА БРЮССЕЛЯ?

Ребята, а никак Запад решил сместить информационные акценты на играющую в самостоятельность Сербию? Украина - всё?!?! 

А что, тут и второй фронт России, и отвлечение от набивших оскомину украинцев, и, возможно, новая, более уютная переговорная площадка с Москвой (Лавров, вон, не особо Блинкена жалует). 

То есть, всё, Украину оставили России, на запчасти?   

Есть у меня и другая версия: Сербия, пока НАТО в луже задом пузыри пускает, решила сама по шиптарам вдарить (шИптар - пренебрежительное название сербов косовских албанцев, то есть косовАр). 

Тоже неплохой ход. И нам подмога. И еще одно наше присутствие в Европе намечается, в Сербии и Косово, а почему бы и нет? 

Теперь ждем движения от китайцев. Не пора ли им Тайвань потревожить? 

https://t.me/SolovievLive/118758"
84,1469021333,13864,"**🇺🇦У День Незалежності раді оголосити про запуск сайту-блогу ґрунтовної аналітики** [deepstateua.com

](https://deepstateua.com/)🫴🏻Запрошуємо авторів долучитися до нашого нового проекту. Це ваш шанс знайти нову аудиторію, адже ми будемо публікувати дайджест останніх 5 статей на каналі. Крім того, автори, що матимуть від нас кредит довіри зможуть вести авторський блог.

📋Для того, **щоб приєднатися, потрібно написати нам в бот ****@newsDeepStatebot**** **в такому форматі:
1. Блог.
2. ПІБ або нікнейм автора.
3. Ваш досвід та попередні публікації.
4. Побажання чи питання нам.

🤝Ставайте частиною грунтовної аналітики та професійних думок. Донесіть своє бачення суспільству, адже, можливо, саме ви станете тим лідером, до якого прислухаються."
85,1109403194,36197,"Судя по всему, тот самый иранский дрон Мохаджер-6, выловленный хохлами в Черном море. Похоже, ошибка пилотирования. По-крайней мере, следов повреждения не видно. Ну и ничего страшного, учимся на ходу.

@sashakots"
86,1144404150,12096,"⚡️🇷🇺 **Брифинг Минобороны России**:

▪️ силы ДНР за ночь продвинулись на 27 км, взяты под контроль Новогригоровка, Новониколаевка, Вишневатое, Вольное, Листвянка и Антоновка, силы ЛНР при огневой поддержке российских сил продолжили вышли на рубеж Богуславка – Тельмаховка – Калиновка

▪️ российские силы за прошедшие сутки взяли под контроль населенные пункты Приображенка, Комсомольское, Загорное, Дорожнянка, Решетиловское, Константиновка, Шевченко, Чубаревка, Пролетарское и Любимовка
 
▪️ силы ДНР продолжают сжимать кольцо вокруг Мариуполя, по вошедшим в город подразделениям народной милиции боевики ""Азова"" и ""Айдара"" ведут огонь с позиций, оборудованных в школах, больницах, роддомах и детских садах

▪️ российские военные за сутки ударом высокоточного оружия большой дальности уничтожили склад боеприпасов в воинской части в Житомире, где хранились противотанковые ракетные комплексы Javelin и NLAW

▪️ всего за время операции поражены 2037 объектов военной инфраструктуры Украины, среди них 71 пункт управления и узлов связи, 98 комплексов ПВО С-300, ""Бук М-1"" и ""Оса"", 61 радиолокационная станция

▪️ уничтожены 66 самолетов на земле и 16 в воздухе, 708 танков и других боевых бронемашин, 74 реактивных системы залпового огня, 261 орудие полевой артиллерии и минометов, 56 беспилотников.

@warjournaltg"
87,1109403194,34460,"**Президенту Украины Владимиру Зеленскому отказали в возможности выступления на саммите крупнейшего в Южной Америке торгово-экономического объединения МЕРКОСУР.** 

О возможности выступить на мероприятии Зеленский ранее просил президента Парагвая, где пройдет саммит.

«Не было единого мнения о возможности такого общения», - объяснили свое решение организаторы форума.

[Подробнее

](https://www.kp.ru/online/news/4840091/)[Подписаться на @truekpru](https://t.me/+p3pOHrMFlcI0NWRi)"
88,1457892982,28699,"**В Украине значительно сократят Кабмин: 20 Министерств объединят в 14

**Из-за такого новшества, будет также **массовое сокращение штата этих министерств и** других центральных органов избирательной власти. Многие из них** лишатся более 50% штата.

**Украинские СМИ [сообщают](https://zn.ua/ukr/POLITICS/vlada-uzhodila-novu-strukturu-urjadu-planujuchi-zalishiti-14-ministerstv-zamist-20-znua-diznalosja-detali.html), что **этот проект уже согласован.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
89,1144404150,16749,"Мехвод этого Т-64 не соблюдал безопасную дистанцию, в результате чего танк был затрофеен. Экипаж машины без вести пропал.

@razved_dozor"
90,1457892982,25298,"**⚡️ВСУ взяли под полный огневой контроль всю территорию Херсонщины** - спикер ОК Юг Гуменюк.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
91,1498939244,34716,"Главарь офиса президент Украины Ермак заявил, что ЕС и G7 должны были установить потолок цен на российскую нефть на уровне 30 долларов за баррель"
92,1511148555,10521,"**ФCБ опубликовала фотографии подозреваемых в организации взрыва на Крымском мосту, снимок рентгена грузовика, а также видео досмотра.**

Главное из заявления: 

— Организатором было главное управление разведки минобороны Украины, его руководитель Кирилл Буданов, сотрудники и агентура

— Бомба была закамуфлирована в рулоны со строительной полиэтиленовой пленкой на 22 паллетах общим весом 22,77 тонны и в начале августа отправлена из порта Одессы в болгарский Русе 

— К организации переправки груза из Болгарии в порт Поти (Грузия), а затем в Армению были привлечены граждане Украины Михаил Владимирович Цюркало (1975 года рождения), Денис Олегович Ковач (1979) и Роман Иванович Соломко (1971), граждане Грузии Сандро Иносаридзе и брокер по имени Леван и гражданин Армении Артур Терчанян (1985);

— С 29 сентября по 3 октября в Ереване в терминале «Трансальянс» груз был растаможен по правилам ЕАЭС, была произведена подмена документов

— На зарегистрированном в Грузии грузовике DAF груз 4 октября пересек российско-грузинскую границу через «Верхний Ларс» и 6 октября был доставлен и разгружен на оптовой базе Армавира в Краснодарском крае

— 7 октября при содействии Соломко, гражданина Украины Владимира Васильевича Злоба (1987) и еще 5 установленных граждан России документы на груз снова были изменены, отправителем было указано ООО «ТЭК-34» (Ульяновск), а получателем несуществующая фирма в Крыму

— В этот же день паллеты были загружены в грузовик гражданина России Махира Юсубова (1971), который выехал в Симферополь, а 8 октября в 06.03 при следовании по Крымскому мосту был осуществлен подрыв

— Контроль за передвижением груза по всему маршруту и контакты с участниками преступной схемы осуществлял сотрудник ГУР украинского минобороны, использовавший для координации как виртуальный анонимный номер, купленный в интернете, так и зарегистрированный на гражданина Украины Сергея Владимировича Андрейченко (1988) из Кременчуга

— Задержаны 5 граждан России, 3 граждан Украины и Армении, участвовавшие в подготовке преступления"
93,1457892982,29343,"Годами ранее бывший глава фракции за Януковича агитировал за  “русский язык” 

Ну а сегодня он защищает “украинскую идентичность” и переименование украинских городов (во время полномасштабного вторжения больше же нечем заниматься)...

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
94,1457892982,30834,"**Вероятность повторного наступления со стороны Беларуси остаётся низкой, но она всё равно остаётся, — Буданов

**По его словам, российские войска в Беларуси **не выстроены в штурмовые порядки, а из мобилизованных учебных лагерей отправляют воевать на восток Украины. **Также для проведения атаки на полигонах **не хватает бронетехники.

**Напомним, что российские пропагандисты [разгоняют инфу](https://t.me/ukrinformator/30815) о якобы **новом вторжении русни со стороны Беларуси в ночь с 25 на 26 декабря.** ISW [сообщают](https://www.understandingwar.org/backgrounder/russian-offensive-campaign-assessment-december-23), что **РФ просто создает видимость подготовки к зимнему вторжения для отвлечения** **сил ВСУ** от других направлениях. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
95,1283359437,42404,"Экс-министр инфраструктуры Украины Владимир Омелян: **«Наша цель — уничтожить Кремль».

**У нас некоторые оживились по поводу того, что Вашингтон призывает Киев прислушаться к Москве и начать переговоры. Вроде бы появилась какая-то ""партия мира"", да еще и Европа будто бы недовольна затянувшимся конфликтом, который невыгоден никому — это разрушение инфраструктуры, нормальных условий проживания для миллионов людей, и поэтому ""всё окончится миром"".

Но украинские деятели напоминают нам о своих целях, и это очень очень хорошо — они нас трезвят, вводят в состояние тревоги за будущее нашей страны, потому что цель — уничтожение России. И поставлена она не Украиной. Все эти говорящие головы фрикообразного вида — в лучшем случае всего лишь трансляторы.

Действительно, руины Кремля прекрасно входили бы в их планы, они бы там не раздавали печеньки, а просто танцевали в сатанинской пляске. Собственно, так было уже век назад, когда в Кремле ритуально отплясывали определенные лидеры. Теперь хотят повторить, будучи уверенными, что они всё это дело аннигилируют гораздо глубже и серьёзнее. 

Они уже не будут оставлять шансов на возрождение России в той или иной форме, как субъекта на мировой арене. Только тотальное уничтожение, подчинение и расчленение. Вопрос ставится именно так.

@voenkorKotenok"
96,1469021333,12539,**😍ССО знищують склад боєприпасів та окупантів**
97,1511148555,9365,"**⚡️⚡️В Беларуси началась внезапная проверка боевой и мобилизационной готовности войсковой части 06752, которая будет проходить в течение месяца, — **Минобороны республики.
**
**В ходе проверки будут отрабатываться ряд вопросов, основными из которых станут призыв и восстановление навыков военнообязанных, снятие с хранения военной и специальной техники с целью проверки ее боеготовности."
98,1093357968,12757,"**Эксклюзивный фрагмент пранка с экс-омбудсменом Украины Людмилой Денисовой. Часть 1.
Об информационной войне на Украине.**
 
В ходе нашего разговора с бывшим уполномоченным Верховной Рады по правам человека, от лица Майкла Макфола, Денисова рассказала, зачем придумывала многочисленные безумные фейки о российской армии. Экс-омбудсмен поделилась историями, как с помощью дезинформации обрабатывала западных парламентариев, а также о том, как украинская разведка просит ее продолжать раскручивать подобные «новости».

📢 [Новые пранки и самые актуальные новости на канале Вована и Лексуса](https://t.me/Russiacalling)"
99,1536211233,1120,"**⚡️ The border in the Sumy region is again under the control of the Armed Forces of Ukraine — General Staff**

⚡️ **Граница в Сумской области снова под контролем Вооруженных сил Украины — Генеральный Штаб**"
100,1498939244,33765,"ООН призывает расследовать сообщения о нарушениях прав человека и привлекать виновных к ответственности, заявил заместитель председателя генерального секретаря ООН Фархан Хак, комментируя видеозапись с расстрелом безоружных российских военнослужащих представителями ВСУ"
101,1109403194,34309,"Из Москвы присылают. Красивое)

@sashakots"
102,1457892982,29653,"В Китае третий день подряд  антирекорды по коронавирусу - **опять более 35 тысяч заболевших. 

**На видео - массовые карантинные госпитали, которые срочно открыли в КНР. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
103,1469021333,11729,"⚡️**У нью-йоркському метро в районі Брукліну скоєно напад - повідомляє NY Magazine**.

Невідомий у протигазі та будівельному жилеті відкрив вогонь по людях. Наразі відомо про 5 загиблих осіб та 13 госпіталізованих"
104,1498939244,36620,"Власти Украины хотели бы провести к концу февраля ""мирный саммит"" на площадке ООН с ее генсеком в качестве возможного посредника — глава МИД

Тарасики, вы шо, а как же до последнего хохла?"
105,1144404150,18711,"🛬 Обломки штатно отработавшего БПЛА-камикадзе «Герань» в Киевской области.

@warjournaltg"
106,1144404150,16238,"**Вы наши герои!

**Военно-полевая почта доставила в воинские части, участвующие в специальной военной операции, письма от воспитанников Московского суворовского училища:

__""Вы наши герои и мы равняемся на Вас"" - такими словами начинается одно из обращений юного суворовца...__"
107,1144404150,15476,"⚡️Нанесен ракетный удар по объекту инфраструктуры в Кривом Роге.

@warjournaltg"
108,1498939244,32433,"[❗️🇷🇺🇺🇦 ](https://rybar.ru/piwigo/i.php?/upload/2022/11/01/20221101205702-3072a5ce-xx.jpg)**Хроника специальной военной операции
**__за 1 ноября 2022 года

__**🔻Белгородская и Курская области

**▪️Украинские формирования нанесли удары по селу Козинка в Грайворонском районе **Белгородской области**, один человек ранен, повреждена гражданская инфраструктура.

▪️ВСУ обстреляли из минометов посёлок Краснооктябрьский в **Курской области**, пострадавших нет, поврежден один жилой дом.

**🔻Северо-восточные регионы Украины:

**▪️Российские артиллеристы отработали по целям в Сеньковке и Гае **Черниговской области,** а также Александровке и Волковке **Сумской области.

**▪️В** Харьковской области** ВС РФ отработали по целям в приграничной Ольховатке, Волчанске, Казачьей Лопани, Стрелечьей и Чугуновке.

**🔻Старобельское направление (**[**карта**](https://t.me/rybar/40799)**):

**▪️14 омбр ВСУ попыталось вновь начать наступление на участке** Первомайское — Орлянка**, однако попав под огонь российской артиллерии и понеся потери, противник отступил.

**▪️**В связи с потерями ВСУ на **Купянском участке** украинское командование рассматривает возможность контрнаступления ВС РФ на Купянск. Восточнее города возводятся оборонительные сооружения.

▪️На **Сватовском участке** 71 оебр украинской армии перешла Жеребец в районе Стельмаховки и готовится к штурму российских позиций.

▪️На** Лиманском участке** против планирует возобновить наступление на Краснопоповку с целью выхода к Кременной с севера. 

К **Площанке **перебрасываются дополнительные подкрепления ВСУ, цель которых заблокировать дорогу Сватово — Кременная.

▪️На** Лисичанском участке** артиллерия ВС РФ при поддержке ВКС России огнем поразили опорный пункт противника и вынудили отступить его в Серебрянку.

**🔻Донецкое направление:

**▪️Украинские формирования в очередной раз обстреляли** Донецк, Горловку, Макеевку** и** Ясиноватую.

🔻Луганская Народная Республика:

**▪️В ЛНР против нанес удары по **Сватово,** повредив газопровод, и **Краснореченскому**, в результате чего был ранен ребенок.

**🔻Запорожское направление (**[карта](https://t.me/rybar/40798)**):

**▪️В **Запорожской области** противник концентрирует дополнительные силы: части 65 омбр переброшены на рубеж **Белогорье — Чаривное**. Еще одна колонна военной техники замечена у **Новояковлевки.

**▪️В окрестностях **Каменского** формирования 9 полка особого назначения нацгвардии Украины организовали передовой наблюдательный пункт, по которому ВС РФ ранее нанесли удары.

**🔻Центральная** **Украина**:

▪️В **Полтаве** российские силы с помощью БЛА «Герань-2» нанесли удары по объектам противника, после чего в городе возник сильный пожар.

▪️Беспилотниками-камикадзе поражены несколько целей в **Днепропетровске.

🔻Южный фронт: Николаевско-Бериславское направление

**▪️ВС РФ ночью нанесли несколько ракетных ударов по **Николаеву, **один из которых пришелся по месту дислокации ВСУ в гимназии имени Николая Аркаса.

[**Карта в большом разрешении

**](https://rybar.ru/piwigo/upload/2022/11/01/20221101205702-3072a5ce.jpg)**Foreign versions: **[**DE **](https://rybar.ru/piwigo/upload/2022/11/01/20221101205707-beee777f.jpg)**|**[** EN**](https://rybar.ru/piwigo/upload/2022/11/01/20221101205710-70dd8a55.jpg)** |**[** **](https://rybar.ru/piwigo/upload/2022/10/30/20221030204602-a772101f.jpg)[**ES **](https://rybar.ru/piwigo/upload/2022/11/01/20221101205713-3f680f29.jpg)**| **[**FR **](https://rybar.ru/piwigo/upload/2022/11/01/20221101205716-7cb08fb3.jpg)**|**[** **](https://rybar.ru/piwigo/upload/2022/10/28/20221028195647-bb067d8f.png)[**IT 

**](https://rybar.ru/piwigo/upload/2022/11/01/20221101205719-7bccb7fa.jpg)#дайджест #Бахмут #Донецк #Запорожье #карта #Луганск #Россия #Славянск #Украина
@rybar

__*Поддержать нас:__ `4377 7278 0407 7977` |` 0x4739352b67Da6F4064757627D92A08EaDd3fb6b6` (ETH) |` 33i1BwMuzeYTAUNtiLa6CjvaHtTVYNJfnp `(BTC)"
109,1283359437,39686,"**__Шли на Марьинку. Пехоты много полегло
__**
Даниил Романов — танкист 100-й омсбр НМ ДНР — о боевой работе в районе Волновахи и Марьинки под Донецком.

@voenkorKotenok"
110,1511148555,12066,"Вот этот недоблргер ебучий и облсранный тиктокер, «троллит» нашего ГЕРОЯ - бойца!"
111,1080134301,20122,"**Фото последствий ""фильтрации"" в с. Малая Рогань Харьковской области.

**После ""освобождения"" населенного пункта, нацисты из ВСУ при участии отморозков из нацбата ""Кракен"" провели массовые зачистки с последующей казнью мирных людей, которых посчитали ""коллаборантами"".

Ни следствия, ни суда, как водится у нацистов, никто не проводит. Ещё одно подтверждение многочисленных военных преступлений украинских формирований."
112,1469021333,9370,"Просимо вибачення, коментарі були тимчасово недоступні через навалу ботів. Зараз відновили, але в обмеженому режимі."
113,1093357968,11895,"**Рекомендуем вам канал:**

[**РАБОТА В МОСКВЕ И МО**](http://t.me/rabota_moskva_i_mo)

Смотрите сами: каждый день они публикуют вакансии в Москве - постоянная, временная, удаленная работа, стажировки и др.

[Подпишитесь](https://t.me/rabota_moskva_i_mo) и будьте в курсе как обстоят дела с работой в Москве.

Ссылка: t.me/rabota_moskva_i_mo"
114,1366346975,56632,"Продолжаются атаки на Лиман, под обстрелами далеко не побегаешь в поисках дров, поэтому мы привезли людям компактный уголь"
115,1511148555,8077,"**В результате контрнаступления на Херсон ВСУ удалось занять все морги Николаевской, Одесской и Криворожской областей.😂**"
116,1457892982,26093,"**Война закончится через несколько месяцев после того, как падет Донецк или Луганск**, считает советник главы ОП Михаил Подоляк 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
117,1469021333,11511,"🔞**Ще тіла в Мотижині (Бучанський район), знайдені в підвалі дитячого табору

**Як там наша Женевська конвенція поживає!?

Кацапи - не люди."
118,1080134301,14791,"Солдаты ВСУ, которые сдались в плен в Горском и Золотом."
119,1457892982,28778,"**Русня намекает на ответку за Херсон

**Цитата представителя Госдумы: ""Мы готовы посеять хаос и панику...**Добивать энергетическую инфраструктуру**, чтобы ни у кого и шансов не было  подумать, что в период похолодания будут комфортные условия для проживания"".

Мы такое уже видели: когда русне напихивают за воротник  на поле боя — русня хватает свои ракеты и лупит ими по мирным. Безусловно, после новостей по Херсону** нас ждёт очередная ракетная истерика.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
120,1283359437,41617,"То, что осталось от МиГ-29 из авиагруппы ""Украинские соколы"" после боевого контакта с беспилотником ""Герань-2"".

@voenkorKotenok"
121,1366346975,57562,"**Бойцы ЧВК ""Вагнер"" столкнулись с иностранными наемниками под Артемовском/Бахмутом в ДНР 

**Находки были сделаны во время боев за местную распределительную подстанцию.

""Вагнеровцами"" обнаружены документы израильского военного и куча зарубежного оружия, которое ВСУ побросали при отступлении. 

На кадрах от @zvezdanews видно, что украинские нацисты разграбили все административные помещения. Но ""вагнеровцам"" удалось восстановить водоснабжение, а также завладеть оружейными ""подарками"" от НАТО"
122,1080134301,18997,"**Массовый драка со стрельбой возле питерского ТЦ «Невский центр». 

**Говорят, что замес начался из-за того, что группа парней приставала к девушкам, но тут появились знакомые девушек."
