Sr. no.,Channel ID,Post ID,Post
63,1366346975,49580,"**Подвиги резервистов на подступах к Артемовску — они воюют наравне с профессиональными военными, чтобы отстоять родную землю

**Военкор Readovka на подступах к городу Артемовск пообщалась с бойцом разведотдела 2 АК НМ ЛНР с позывным «Серб» о подвигах резервистов. Обычные жители, многие из которых впервые взяли в руки оружие, воюют наравне с профессиональными военными — именно их считают настоящими героями. 

__«Настоящие герои — это люди, которые сами пришли в военкоматы, которые изъявили желание защищать свою родину. Это как бы не громкие слова абсолютно. Эти люди по 4-5 месяцев находятся на позициях, они воюют наравне с ЧВК, они идут сразу за ними, осуществляют подвоз боеприпасов, питания и эвакуацию раненых», __— отмечает «Серб».

Резервисты совершают настоящие подвиги на всех направлениях. Неподготовленные ребята с самого начала спецоперации противостоят регулярной украинской армии, которых обучали вся Европа и Америка. Обычные рабочие шахтеры, которые не были связаны ни с войной, ни с армией, уверено защищают свои территории — и получается это у них успешно."
64,1469021333,9288,"❗️Уже навіть самі окупанти визнають, що все пішло не за планом. Це той самий Гіркін, що в 2014 захоплював Слов'янськ та Краматорськ"
65,1109403194,34808,"Как купить квартиру в Москве за 3,5 млн рублей? Какие унылые ЖК через год будут стоить, как дача олигарха?

В этом [канале](https://t.me/+LqS_MhSOm28yNjQ6) собирают всё что нужно знать, чтобы заработать на недвижимости:
- Старты продаж и брони
- Закрытые акции от застройщиков
- Разборы **всех **московских ЖК с точки зрения инвестиций

**Подпишитесь, чтобы заработать:
**[https://t.me/nedvizhna24](https://t.me/+LqS_MhSOm28yNjQ6)"
66,1164348791,6493,"**«Он плачет и просит научить его ходить».**

К нам в проект обратилась 67-летняя Раиса Александровна с просьбой помочь оплатить лечение сыну Александру. Мужчина пять лет назад попал в аварию и до сих борется с тяжёлыми последствиями черепно-мозговой травмы. 

После ДТП Александра парализовало. Он не помнил имена своих детей и мамы, ел через зонд, не разговаривал, лежал и смотрел в одну точку. Сейчас мужчина в сознании, всё и всех вспомнил, к нему вернулась речь, но ходить он так и не начал.

Мать-пенсионерка ухаживает за сыном, переворачивает его, поднимает, пересаживает с кровати в инвалидное кресло. 
«Мне тяжело одной его таскать, здоровье не то. Ему нужно двигаться, рефлексы есть, нужна помощь специалистов», — говорит женщина.

В московском центре «Три сестры» Александру помогут встать на ноги. Но денег на лечение у семьи нет. Весь доход — две пенсии. 

Осталось собрать 436 850 рублей.

Реквизиты для оказания помощи
Номер карты: 5469 3800 2456 7165
Получатель: Раиса Александровна Пашинова (мама Александра)"
67,1498939244,34503,"Город Попасная в ЛНР, практически полностью разрушенный в ходе боевых действий, восстановят частично, чтобы запустить железнодорожное сообщение и возобновить работу западной фильтровальной станции, заявил врио главы ЛНР Леонид Пасечник"
68,1283359437,42475,"От подписчика — работа реактивной артиллерии по позициям укронацистов на Запорожском направлении.

@voenkorKotenok"
69,1469021333,15006,"**🕶**** Адвент. День 25 - Бородянка, Київщина

**Кацапи принесли зло й на Київщину, один із його символів - це зіпсоване футбольне поле в Бородянці. Який сенс було цим займатися - невідомо. Цікаво, що поруч із символом знищена Бородянська селищна рада та будівля Юнеско (насправді центр реабілітації, але місцеві називали її саме так). В останній допомагали діткам з потребами, були центри творчості, гуртки та проводилися змагання для школярів. Все це зруйнував кацапський солдат. 

Звісно, ми всі бачили центр і район ""кола"" на Варшавці, де ворожі ФАБи знищували цілі будинки. Але на момент знімку, українці вже розчистили ту територію.  

🇺🇦 deepstatemap.live/#16/50.6488/29.9424

⬇️У коментарях світлина без стиснення."
70,1366346975,56667,"У Украины не закончится техника, вооружение и деньги, в этом я вынужден согласиться с противником. Но, у Украины могут закончиться солдаты. Как бы они не представляли себя воюющей нацией, сколько реальных потерь за чужие интересы они способны выдержать, перед тем как сломаются? И да, каждое следующее украинское наступление будет заканчиваться тем, что им надо будет вставать из укрытий и идти под огонь. Много там желающих делать это за откровенно чужую землю? 

https://t.me/nm_dnr/8990"
71,1080134301,20358,"**«Вот взять бы и ударить по Красной площади»

**Украинский журналист Дмитрий Гордон сожалеет, что Запад не предоставил соответствующие ракеты"
72,1093357968,8533,"Российский гумштаб сообщает, что украинская сторона сегодня утром согласилась на открытие гуманитарных коридоров по предложению России, за исключением тех, что направлены на территорию РФ.

В свою очередь, российские военные сообщают, что за три часа на объявленных шести гуманитарных коридорах зафиксировано 172 обстрела со стороны украинских войск и нацбатов. 

Украинской стороной не выполнено ни одного условия для эвакуации людей. 

@epoddubny"
73,1129015804,13840,"В северной Сирии возобновились боевые действия между ""Хайат Тахрир Аш-Шам"" (ХТШ) и ""Третьим корпусом"" объединения ""Джейш Ватания Сурия"". Обе стороны обвинили друг друга в нарушении ранее достигнутого [соглашения](https://t.me/directorate4/13801). Боевики ХТШ обстреляли лагерь беженцев неподалеку от н.п. Кафр-Джанна артиллерийскими минами. Опасаясь стать жертвами боестолкновений мирные жители были вынуждены покинуть поселение.

СМИ утверждают, что банда Аль-Джулани казнила не менее восьми курдов в г. Африн. Для обороны города террористы приготовили шестнадцать начиненных взрывчаткой машин, управлять которыми должны иностранцы, в т.ч. уроженцы Чечни и Дагестана. ХТШ удалось выбить наемников Анкары из н.п. Джабаль Аль-Халидия и Анаб в провинции Алеппо. По словам представителя ХТШ, дальнейшие цели группировки: Эль-Баб, Азаз и Джераблус.

Противостоящие боевикам Аль-Джулани группировки организовали оборону г. Азаз. Накануне там прозвучали призывы к [мобилизации](https://t.me/directorate4/13827), а уже сегодня на улицах началась раздача оружия всем желающим добровольцам."
74,1457892982,23915,"⚡️**В Запорожской области жители видели самолеты, которые выпустили ракеты и развернулись. После этого была слышна работа ПВО. Информации по прилетам пока нет

UPD:** В Запорожской ОВА официально подтвердили, что сработало ПВО.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
75,1498939244,35882,"Гаагский трибунал вынес первый приговор косовским сепаратистам за военные преступления. 

Бывший глава разведки из «Армии освобождения Косово» Салих Мустафа, который управлял пыточной тюрьмой, приговорён к 26 годам тюрьмы."
76,1080134301,17826,Кумиры молодежи были замечены на той самой грузинской границе. 🤡
77,1093357968,8160,"**🇷🇺🇺🇦 Пробирающий до глубины души ****#РусскийШепот**** офицерской мамы
**
__Напечатайте мои слова, очень прошу! Я мать русского офицера, который сейчас участвует в боях с нацистами на Украине. Мне больно и страшно, но я молюсь за него и за всех наших воинов, чтобы Бог дал силы всё выдержать и сберег всех ребят, чтобы все вернулись домой. 

Но я молюсь и о том, чтобы никто не смалодушничал и не опозорил чести мундира! Чести своей страны! Мы-русские, с нами Бог! А если Он с нами, то кто против? 

Визжат сявки с экранов, нас и так тошнило от этих рож, которые уже достали педерастией своей в ток-шоу всеразличных! Они показали всё своё гнилое нутро! Они не русские, пусть не обольщаются! Они скунсы вонючие, все эти Урганты, Галкины, Макаревичи, Познеры и остальная типа интеллигентская шваль! 

Пинком бы их под зад в Гевропу и Америку! Почему их никто ни за что не сажает, не выгоняет? На хрена нам вся эта сволочь? Наших детей калечить?? 

Мы-русские, наши дети русские, мы боимся за них и гордимся тем, что мы их матери! Держитесь сынки! Нацизм должен быть уничтожен, за детей Донбасса, за ветеранов, с которых срывают георгиевские ленточки и бьют сапогом в лицо, за тех ребят, что сейчас гибнут! Честь вам и слава, русские бойцы! Мы с вами, мы молимся за вас!

__#Россия #Украина
@rybar"
78,1366346975,52040,"**Артиллерийским огнем 100 бригады армии ДНР уничтожено подразделение ВСУ.**

В районе н.п.Невельское артиллерийским огнем 100 бригады армии ДНР было деморализовано целое подразделение противника. Украинские боевики, оставив свои позиции, обратились в бегство, но это их не спасло -  они были уничтожены.

@opersvodki"
79,1511148555,11871,"⚡️На судью Верховного суда ДНР совершено покушение, он находится в тяжёлом состоянии с огнестрельными ранениями, заявили в МВД республики.

Вечером 4 ноября в Углегорске было совершено покушение на судью Верховного суда ДНР А. Никулина. Полиция ищет преступника. Состояние пострадавшего очень тяжёлое."
80,1469021333,11952,"🛸**Цікавий барахлольот вчора був збитий. 

**Безпілотний розвідувальний вертоліт «Горизонт Ейр S-100». Це московитська модифікація 🇦🇹австрійського розвідувального БПЛА Camcopter S-100. 

📝За ліцензією з 2010 року виготовляється в кацапстані. Цей БПЛА стоїть на озброєнні прикордонної служби ФСБ. Станом на 2017 у московії таких було близько 30, ймовірно за 5 років їх кількість збільшилася. У ході війни збитий вперше."
81,1469021333,12927,"📌Розіграш проведено, результати та звіт про передачу коштів можете знайти в [Інстаграм автора](https://www.instagram.com/stories/highlights/17929971185146916/). Загальними силами було зібрано більш ніж 15 000 гривень, які вже відправлено Патронатній службі ""Янголи Азову"".

Дякуємо всім, хто взяв участь в розіграші і поширив інформацію про нього. Доки кацапи збирають на гумові чоботи ми в силах разом забезпечувати наших бійців дронами, авто, формою та іншим необхідним і в цьому наша сила. 

**Разом до перемоги!**"
82,1080134301,20399,"**Трое беженцев из Нигерии 11 суток провели в открытом океане.

**За это время судно, идущее из Лагоса в Лас-Пальмас на Канарах, преодолело 2 700 морских миль. Беженцы провели полторы недели сидя в одной позе снаружи корабля. В сантиметрах от волн 😨"
83,1109403194,36873,"А бывают и такие письма от родных мобилизованных:

«Жив-здоров наш мобилизованный и сегодня на фронте  он отмечает свой юбилей-25 лет, поздравьте пожалуйста моего братишку. 

Татьков Александр Алексеевич. Он мобилизован из города-героя Волгограда, состоит в … мотострелковом батальоне, в роте связи, является командиром отделения. Где конкретно находится конечно мы не знаем. На связь выходит редко, не жалуется, боевой настрой всегда высокий. 

Расписался со своей любимой девушкой сразу после получения повестки, очень достойный шаг. Я его крестная! Пожалуйста, если есть возможность найти его и поздравить!!!»

Надеюсь, он увидит это поздравление. С днем рождения, тезка!

@sashakots"
84,1469021333,14795,"🕶🕶🕶** на фронтах станом на 28 листопада

****⏩****На кордоні з біломосковією **[-](https://deepstatemap.live/) без змін. 

**⏩****На** **Сватівському** напрямку - бої тривають, про зміни невідомо.

**⏩****Бахмутський **відтинок - з'явилися [підтвердження](https://t.me/DeepStateUA/14790) присутності ворога в Озарянівці. Бої тривають в Курдюмівці, Зеленопіллі та Андріївці. Згідно даних, якими володіємо, ворог ці три населені пункти не контролює, хоч і заявляє про це.

**⏩****Авдіївський** відтинок - незначні уточнення, без суттєвих змін.
 
**⏩****Запорізький **відтинок - без змін. 

**⏩****Таврійський** відтинок - без змін. 

🔄Оновлення протягом 2-3 хвилин.

🇺🇦Ми почали новий прийом продуктів [**на каналі ЗСУ Help**](https://t.me/help_deepstateua/221) для наших бійців, які зараз у найгарячішій точці. Нагадуємо підписатися, якщо хочете бути корисними фронту.

[🖍](https://deepstatemap.live/#6/49.438/32.053)У випадку **неточностей на карті**, ви можете нам повідомити через бот @newsdeepstatebot. 

🛑Нагадуємо, що в загальному доступі не може існувати точної карти бойових дій, а інформацію, як переможну так і не дуже, завжди краще сприймати зі скепсисом і чекати візуальних підтверджень чи повідомлення ГШ ЗСУ. Ну і звісно, довіряйте перевіреним джерелам."
85,1498939244,31444,Путин: главы регионов будут наделены дополнительными полномочиями для обеспечения безопасности
86,1469021333,12575,"**🇺🇦Тут цей, Україна виграла Євробачення 

**🙏Poland sends 230+ tanks and 12 points to Ukraine. Thanks other countries - Lithuania, Moldova, Latvia, Romania, France and Germany. 

Ну і звісно цікаві 12 балів від Хорватії сербам. Сподіваємося Євробачення-2023 вже не буде потреби дивитися)"
87,1144404150,13840,"— Стреляют, стреляют по нам! Работают! Ответку давай!
— Принял!

Эксклюзивные кадры боя изнутри БТР во время подавления миномётных позиций нацбата «Азов». Было попадание в наш БТР из гранатомёта, на этот раз в башню. Экипаж не пострадал, огневую точку уничтожили морские пехотинцы РФ. Видео от нашего военкора Андрея Филатова @FilatovCorr. 

@milchronicles"
88,1080134301,17033,"В Киеве две малолетние хуебляди сильно избили и залили перцовым баллончиком беззащитную девочку, которая даже не сопротивлялась. 

Что думаем ребят?"
89,1511148555,9942,"„__У нас нет никакой и не может быть никакой другой объединяющей идеи, кроме патриотизма__.“ - Владимир Владимирович Путин.

С днем рождения! 🇷🇺"
90,1080134301,19056,🇺🇦Бедолага ВСУшник с прискорбием рассказывает как в их автомобиль прилетел ПТУР
91,1469021333,11096,"🇺🇦**На Миколаївщині прощаються з десантниками із 79-ки, які загинули при ракетному обстрілі казарми. Вічна пам'ять захисникам!**

Ракети - єдина ефективна зброя проти нас. В звичайному бою ""друга армія світу"" вигрібає як сомалійські бабуїни."
92,1366346975,49814,"МИД Китая официально заявил о том, что надо усилить стратегическое сотрудничество между КНР и РФ и что страны должны теснее взаимодействовать на международной арене. 
О чем собственно и говорилось ранее - провокационная поездка Пелоси на Тайвань объективно выгодна РФ, так как она очевидно подтолкнет Китай к более тесному сотрудничеству с РФ и разрушит надежды тех кругов американского истеблишмента, которые выступали против политики администрации Байдена, развязывающей войну на 2 фронта и подталкивающей Китай к России."
93,1093357968,8603,"Киев постоянно выступает с предложениями о проведении переговоров Путина и Зеленского — Песков

@epoddubny"
94,1247556894,2540,"🍞**У столиці сформовано двотижневий запас необхідних продуктів харчування для двох мільйонів киян, які залишились у місті

**✔️Місто підготувалося до можливих дій у разі блокади. Ті два мільйони киян, які не полишили свої домівки, не залишаться сам-на-сам у разі погіршення ситуації.

✔️Столична влада у співпраці з бізнесом зробила максимум для того, щоб відкрились магазини та аптеки, а ціни у них зберігались на доступному рівні. 

🤍Місто вдячне українським та закордонним партнерам, які змогли у найкоротший термін забезпечити великі та маленькі магазини найнеобхіднішими товарами і організували їх майже безперебійну доставку. 

❕Крім того, в столиці виплачуються зарплати і пенсії, тому  просимо мешканців Києва за можливості не тільки купувати все необхідне у магазинах, а й  оплачувати комунальні послуги, які надаються у повному обсязі. А також  допомагайте тим, хто поруч!"
95,1366346975,48932,"П**одразделения Международного противоминного центра Вооруженных Сил Российской Федерации прибыли в Донецк

**Жители Донецка зафиксировали наибольшее количество «Лепестков» на проспектах Мира, Ватутина и Богдана Хмельницкого, переулке Орешкова, улицах Университетская, Челюскинцев, Любавина и Щорса. Горожанам советуют не выходить из дома без острой необходимости и категорически не пускать бесконтрольно детей на улицу.

Специально для устранения такого подлого и нечеловеческого поступка в Донецк прибыли российские военные инженеры из состава Международного противоминного центра. Саперы проверяют улицы, парки, скверы и дворы Донецка. Им помогает робототехнический комплекс разминирования «Уран-6». Работу российских инженеров запечатлел корреспондент «Военной платформы».

#Инженерные_войска #Россия #Разминирование #Саперы #МПЦ #Донецк 

@militaryPlatform"
96,1144404150,15978,"**Российские реактивщики не только отлично справляются с денацификацией противника в Харьковской области, но и творчески подходят к своей работе**"
97,1536211233,1086,"The Verkhovna Rada of Ukraine voted for a law to increase taxes by 50% for international companies that refused to leave the Russian market.

Верховная Рада Украины проголосовала за закон о повышении на 50% налогов для международных компаний, которые отказались выходить с российского рынка."
98,1498939244,35687,"Некоторым критикам не понравился наш [крайний ролик](https://t.me/rian_ru/188559). Говорят, что слишком мрачно все показано. Нужно, мол все снимать в позитивном ключе, а такие работы оставить на потом.

С такой точкой зрения я сталкиваюсь не первый раз. Большие начальники  хотят видеть подтянутых и чистых бойцов, которые без потерь уничтожают танковые колонны врага. А после этого командным голосом без запинки докладывают на камеру точный расход боеприпасов. Им почему-то кажется, что такой репортаж – самый лучший.

Позволю себе не согласится с ними. Любой репортаж должен быть построен по законам драмы. И это означает, что главный герой обязан пройти через перипетии (трудности) перед тем как достигнуть цели. Если трудностей нет, то и сопереживать нам некому.  Именно поэтому репортажи про солдат в чистой форме не вызывают эмоционального отклика у зрителя. Ну как вы можете сопереживать очередному брифингу?

Не стоит забывать, что наш народ уже многое узнал об этом конфликте. У миллионов людей здесь воюют родственники. Им бесполезно рассказывать о том, как все хорошо. Они точно знают, что на передовой тяжело! Да, именно тяжело! И об этом нужно рассказывать. Потому что тот, кто держит оборону три месяца в мокрых окопах – тот герой. Не смотря ни на что, эти мужики преодолевают себя. Они терпят это все чтобы вы жили в теплых квартирах и спокойно отметили Новый год. В этом вся суть. В этом и есть зерно репортажа. А то, что солдаты в неуставной форме и не бритые – это пустяк. Я думаю, им можно простить этот маленький нюанс.

Александр Харченко"
99,1109403194,32885,"⚡️Рубежное в эти минуты находится под артиллерийским обстрелом ВСУ. Снаряды рвутся в израненой жилой застройке.

@sashakots"
100,1511148555,12248,"**‼️Наши бойцы освободили Опытное в ДНР**

Это населенный пункт под Авдеевкой - одно из самых горячих мест на фронте."
101,1498939244,33995,"По всей Украине продолжают действовать плановые отключения электроэнергии. 

Про аварийные отключения снова ничего не сказано, их возможность не исключается."
102,1366346975,52924,"[​](https://telegra.ph/file/3c56dbab5481da6802cf9.jpg)**«Тризубец независимости». Только для своих **🫢

Не люблю слово «кринж», но это тот самый случай, когда по-другому и не скажешь. Минкульт Салорейха предложило гражданам на День независимости приветствовать друг друга жестом, названным «Тризубец независимости». И это не шутка, потому что с этим жестом на разные лады запечатлелись: сам мениздр Сашок #Ткаченко, певицы ртом #Джамала и Надежда #Дорофеева, хип-хоперша #АльонаАльона. Говорят, министерство разослало просьбу выложить такое же селфи по другим представителям местного шоу-биза и блогерам, но это не точно.

И все бы ничего, но этот жест уже используется в западной поп-культуре, откуда его эти балбесы и содрали. Содрали да не загуглили. Так вот, **этот жест на самом деле называется «**[**Шокер**](https://en.wikipedia.org/wiki/Shocker_(hand_gesture)**» и используется с сексуальным подтекстом, выраженным смешной фразой «Два в парадный — один в шоколадный».** Иными словами, показывающий этот жест кому-либо как бы говорит «я тебя поимею», но только в особо изощренной форме. Вы уже поняли, что не стоит этот жест показывать, например, своим американским друзьям. 😜

Ну и вишенка на торте: рекламное агенство «Банда», которая и придумала этот дебильный флешмоб по заказу Минкульта, уже удалило фотки доверчивых звездулек и признало свой эпичный зашквар со словами «[Извините, про*бали](https://www.instagram.com/p/ChkFpv6tA9e/); будем выгребать заслуженно». Но мне все-таки интересно, с такими темпами — когда ж все-таки дойдет дело до самолетиков из соломы и свиного говна? 🤔

★ [Канал #МОНТЯН!](https://t.me/+KZ9Qi833lHFhNjJi)
­"
103,1144404150,12654,"🇷🇺🇺🇦 МЧС России доставляют гуманитарную помощь в Мариуполь.

Видео: @bolshiepushki
 
@warjournaltg"
104,1457892982,30807,"**⚡️Энергосистему Украины полностью востановить возможно только к лету, если не будет новых обстрелов — глава минэнерго **[Галущенко

](https://forbes.ua/money/chi-mozhliviy-blekaut-vsiei-ukraini-dumayu-u-nikh-ne-viyde-ministr-energetiki-german-galushchenko-pro-vidnovlennya-energosistemi-ukraini-intervyu-22122022-10660)""Было уже девять массированных атак: по 70–100 ракет одновременно. Но на самом деле обстрелы энергетической инфраструктуры проходят каждый день. Они бьют дронами, из артиллерии"", — сказал он.

Министр говорит, что сейчас цифры дефицита критические, а единственный способ что-то улучшить — больше ПВО.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
105,1129015804,12456,Исламское государство опубликовало фотографии и видеозапись [обстрела](https://t.me/directorate4/12419) объекта ВС Таджикистана с территории Афганистана. Для теракта боевики использовали семь реактивных снарядов. После инцидента на границе правительственные войска страны перевели в режим повышенной боевой готовности.
106,1366346975,54333,"⚠️**После смерти очередного наёмника власти США вновь призвали своих граждан покинуть Украину.

**Как пишет 19FortyFive, общее число убитых в стране американцев выросло до семи. В частности, среди них оказались журналист Брент Рено, ветераны морской пехоты Вилли Джозеф Кансел, Стивен Забельски и Джимми Хилл.

Кроме того, в засаду в ДНР в июле попали Люк Люцишин и Брайан Янг, а ещё один гражданин США, 50-летний капитан морской пехоты в отставке Грэйди Курпаси, пропал без вести 26 апреля на юге Украины, где воевал со своей группой.

Последним из уничтоженных наёмников сейчас является 24-летний Джошуа Джонс. Факт его смерти подтвердил Госдеп."
107,1080134301,20028,🤬🇺🇦Украинские нацисты издеваются над русскими пленными🇷🇺
108,1093357968,10871,"Проведена демилитаризация порта Мариуполя и освобождение от затонувших судов и других препятствий его подходных каналов и внутренних акваторий.

В ходе разминирования было обнаружено более 12 тыс. ВОП и единиц вооружения. 

@epoddubny"
109,1144404150,12332,"🇺🇦 Сидящий в Киеве **Андрей Цаплиенко** показывает «российскую» ракету комплекса «Точка-У», которая не «вибухнула» в контролируемой ВСУ **Авдеевке** к северу от **Донецка**.

Только это украинская «Точка-У».

На видео видны последствия нештатного срабатывания двигателя. Судя по всему, двигатель сдетонировал практически сразу после взлёта, из-за чего ракета упала с небольшой высоты (корпус не деформирован). 
#Донецк #Украина #фейк
@rybar

__*Поддержать нас: 4377 7278 0407 7977__"
110,1283359437,40838,Разбитая техника ВСУ на подступах к Красному Лиману.
111,1080134301,19500,"⏺  **Республиканцы получают большинство в палате представителей США

**Это следует из прогнозов на основе данных NBC. У республиканцев 219 кресел, а у демократов — 216.

Окончательный подсчёт голосов затянется на месяцы. Выборы проходят с огромным количеством нарушений."
112,1129015804,13975,"[​](https://telegra.ph/file/bb475dc878541d1b4edf4.jpg)В Нигерии террористы попытались освободить из тюрьмы сотни товарищей. В ночь с 29 на 30 октября боевики совершили нападение на воинскую часть в н.п. Вава неподалеку от нигерийско-бенинской границы. В гарнизоне под стражей содержатся тысяча шестьсот шестьдесят девять джихадистов. Ранее там проводились суды над боевиками ИГ и ""Боко Харам"".

Террористы попытались взять штурмом главные ворота части, однако активные действия военных позволили дать им отпор. Боевики планировали использовать начиненную взрывчаткой машину, но по какой-то причине не смогли это сделать. Для обороны части военным пришлось задействовать авиацию. По сообщениям очевидцев, нападение было масштабным, но ликвидировать удалось только восьмерых боевиков. Несколько военнослужащих ВС Нигерии получили ранения. По неподтвержденным данным, правительственным войскам удалось пленить трех нападавших, в т.ч. одного из полевых командиров.

Ответственность за теракт пока никто не взял, но многое указывает на причастность к нему боевиков Исламского государства. **Одним из лейтмотивов пропаганды группировки является **[**утверждение**](https://t.me/directorate4/12250) **о необходимости освобождения пленных единомышленников. Например, по схожему плану было совершено нападение в столице **[**Нигерии**](https://t.me/directorate4/12905), где джихадистам удалось освободить часть заключенных. К слову, президент Нигерии провел сегодня экстренное совещание с силовиками из-за сообщений о готовящемся в Абудже нападении террористов. 28 октября посольства Великобритании и США выступили с предупреждениями об опасности нахождения в столице Нигерии."
113,1457892982,28209,"**❗️Более длительные и жёсткие отключения света могут быть по всей Украине, так как наша энергосистема связана между собой, — заявил Тимошенко

**Пока ограничения вводятся в** Киеве, Киевской, Житомирской, Черниговской и Черкасской областях. **Отключения могут длиться **дольше 4 часов** и, скорее всего, **они продлятся до конца дня.

**В связи с этим, **украинцев во всех областях призывают экономить электроэнергию.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
114,1511148555,10762,"🆘🆘🆘**Херсонское Направление.

**Первая волна - отбита!"
115,1536211233,308,"First StarLink stations for Ukrainian Army in Ukraine! Thanks Elon Musk!

On photo: Ukraine’s Minister of Digital Transformation"
116,1093357968,10693,"По украинским каналам активно распространяется фото воронки (первое фото) с подписью, что мол так ВСУ знiщело российский склад с вооружением. Поэтому я поставил вторую фотографию, на которой видно  сам взрыв. В реале это было перед штурмом села Долгенькое, у ВСУ взорвалась цистерна с какой-то химией и знiщела склад ВСУ с ПТУРАми. Перемога на  деле оказалась зрадой, причем зрадой с запахом жареных солдат ВСУ."
117,1144404150,16004,"**⚡️Взаимопомощь на Юго-востоке

**Мы запускаем новый гуманитарный проект [**Взаимопомощь: Юго-восток**](https://t.me/vp_uv)** ****@vp_uv**, который поможет жителям юго-восточных регионов Украины и освобожденных территорий Новороссии. 

Пока это всего лишь небольшой Telegram-канал, где мы будем публиковать полученные просьбы или предложения о помощи. Кроме того, мы хотим агрегировать полезную информацию о работе администраций, аптек, полиции, волонтерских групп, социальных служб и обо всех жизненно важных для мирных жителей мелочах.

Просьбы или предложения помощи направляйте в бот обратной связи **@lena_se_bot**. 

Мы публикуем следующие сообщения:

▪️ Просьбы/предложения, которые касаются лекарств и медицинской помощи;

▪️ Просьбы/предложения, которые касаются продуктов питания, хозтоваров, гигиенических средств и т.д.;

▪️ Просьбы/предложения, которые касаются поиска пропавших без вести;

▪️ Просьбы/предложения, которые касаются транспорта: перевозки людей или продуктов;

▪️Просьбы/предложения, которые касаются связи, трудоустройства на работу.

Всех желающих помочь проекту также просим обращаться в чат обратной связи **@lena_se_bot****.

Ваш ****@rybar****

**__*Поддержать нас:__ `4377 7278 0407 7977`"
118,1283359437,41098,"Утром была нанесена серия ударов по оккупированному Украиной Запорожью. До этого над городом работала ПВО. Поражены военные объекты и инфраструктура двойного назначения.

@voenkorKotenok"
119,1498939244,36423,Тревожно...
120,1536211233,1546,"Zelenskyy: Britain's support for Ukraine should not change, no matter what happens in London power circles. Britain's role in defending freedom is truly global."
121,1109403194,33973,"Наш с вами УАЗик пал смертью храбрых, на котором двигался НАШ ДОРОГОЙ БРАТ @vysokygovorit. С Старше Эдды всё хорошо, обошлось.

Это последствия 155мм снарядов.

Целых 4 месяца войны пережил, хороший был, из всех жоп вывозил, трудяга.

Будем собирать на новый, свои добавим, чё делать, а то щас все под прицелы отложено, но если получится собрать, будем рады, отчёт пришлём.

Карта та же на Дмитрия Конаныхина, ведущего Радио России: 2202203207229198"
122,1469021333,13500,"⚡️**Продовжуємо **[наш збір](https://t.me/DeepStateUA/13492)** для добровольчого загону УНСО. Поки хлопці поїхали вбивати русню, давайте накидаємо їм трохи коштів**😈

💰**Залишилося зібрати** -** 100 000 грн. Ми ж зможемо, правда?😏

♨️ЗАКЛИКАЄМО НАШИХ КОЛЕГ ДО РЕПОСТУ

**💢Кожна ваша копійка буде величезним вкладом в цей дуже необхідний збір❗️

📨Здійснити переказ ви можете через: 

📌сайт https://sites.google.com/view/deepstate-donate/main. Переказ здійснюється через сервіс portmone. Комісія близько 1%, але все йде через захищений протокол сервісу. (👈🏻**Тут ви можете слідкувати за звітами і бути впевненим, що ваші кошти пішли за відповідним спрямуванням**) 

📌приват `5168755444374546` (Микула Р.) 
📌моно `5375411417067597` (Микула Р.)

📌PayPal: ua_monolit@ukr.net

**🇺🇦Наближаємо нашу Україну до перемоги разом!**"
123,1366346975,53796,"Мыкола обыкновенный, упоротый."
124,1283359437,41026,"Тем временем в ожидании речи Президента рубль обновляет **восьмилетние** **максимумы** в отношении доллара и евро. Европейская валюта уже торгуется на уровне осени 2014 г. 

До начала выступления Владимира Путина пять минут.

@voenkorKotenok"
125,1511148555,14676,"🤡🤡🤡На Украине повесили куклы деда Мороза и Снегурочки. Надпись на плакате ""Они хотели заменить нам св. Николая"".

**💤Это не страна, это мрак, просто вдумайтесь как их взяли в оборот.**"
126,1511148555,10972,**🚀****💥****🔥****Сообщают о взрывах в Житомирской и Черниговской областях!!!**
127,1080134301,16439,А вот так украинки в Польше проводят вечера👍
128,1093357968,12307,"**Росгвардейцы задержали более 130 пособников ВСУ и СБУ в Херсонской и Запорожской областях.
**
Пособники были причастны к деятельности националистических организаций.

В ходе обысков было найдено десять тайников с вооружением и боеприпасами. Изъяты: ПТРК NLAW иностранного производства, 82-мм миномёт, два 14,5-мм крупнокалиберных пулемёта Владимирова, 33 гранатомёта и более 70 выстрелов к ним, снаряд РСЗО, 13 ракет к переносным противотанковым ракетным комплексам «Метис» и «Фагот», свыше 130 единиц огнестрельного оружия, 55 ручных гранат различных модификаций, пять «коктейлей Молотова», более 16 тыс. боеприпасов различного калибра к стрелковому оружию, 4,5 кг наркотических веществ. Обезврежено 8,4 кг тротила и более 20 мин и артиллерийских снарядов.

@MilitaryCriminal"
