Sr. no.,Channel ID,Post ID,Post
77,1366346975,50675,"[​​](https://telegra.ph/file/c91894c1ca74709f72714.png)**Карта военных действий и ситуация на фронтах вечером 9 августа

**Сегодняшний день был насыщенным на разного рода события, главными из которых стали, конечно, взрывы в Крыму. В 15:20 [начали поступать](https://t.me/readovkanews/39969) сообщения о серии взрывов в поселке **Новофедоровка**, **Сакского** района. Позже выяснилось, что это детонирует склад с БК на военном аэродроме морской авиации ВМФ, расположенном в непосредственной близости от поселка. Сразу [появилось](https://t.me/readovkaru/1186) множество версий произошедшего. Министерство обороны же [заявило](https://t.me/readovkanews/39972), что никакого огневого воздействия со стороны противника по обвалованной площадке хранения боеприпасов на аэродроме не было. Основной версией причин взрывов рассматривается возгорание из-за нарушений правил пожарной безопасности. На данный момент [известно](https://t.me/readovkanews/39982) об одном погибшем, девяти пострадавших, [в том числе](https://t.me/readovkanews/39974) двух детях. Следствие продолжает проверку. 

Также стоит отметить сегодняшние заявления украинских политиков, которые вызвали смешки и недоумение в русскоязычном Telegram. Советник главы офиса Зеленского Михаил Подоляк[ заявил](https://t.me/voenacher/26884), что контрнаступление украинских войск на Херсон, ярко анонсируемое последние несколько месяцев, было не чем иным, как «частью информационно-психологической операции». 
Сам же Зеленский [призвал](https://t.me/readovkanews/39954) страны Запада «запретить въезд всем гражданам РФ, а тех, кто уже уехал из России — отправить обратно», что вызвало в среде либералов возмущение и негодование.
    
⚔️ **Обстановка на фронтах за уходящие сутки:
** 
На линиях соприкосновения ситуация сегодня не сильно изменилась, отметим только самые интересные моменты.
 
Хорошие новости [приходят](https://t.me/readovkanews/39975) из-под **Соледара**, там 6-й казачий полк НМ ЛНР успешно [занял](https://t.me/readovkanews/39975) завод KNAUF. Бои уже перешли на городские улицы, прилегающие к заводу. Контроль над заводом осложнит положение сил ВСУ, обороняющихся в селе **Бахмутском**, которое штурмует ЧВК «Вагнер». Но до полного освобождения города еще очень далеко, что представляет из себя город рекомендуем [ознакомиться](https://t.me/sashakots/34805) в репортаже Коца. 

**На Артемовском (Бахмутском) направлении** появилась информация, что [наши заняли](https://t.me/strelkovii/3064) завод шампанских вин «АРТВИН».[ Судя](https://t.me/boris_rozhin/60010) по поступившим фото, на подступах к городу идут весьма активные бои. Российская артиллерия наносит удары по позициям в районе подстанции в **Веселой Долине** на юго-восточных подступах к городу.

**На Донецком направлении**, продолжается продавливание врага на окраине **Песок**, фиксируется медленное продвижение в **Марьинке** и **Спартаке**. Интенсивные бои так же на **Угледарском** рубеже. Темп, очевидно, замедлился на всей донецкой линии. Но наша арта, ракетчики и ВКС продолжают нещадно [прожаривать](https://t.me/readovkanews/39962) противника по всей линии. МО [сообщает](https://t.me/readovkanews/39962) о сбитом МИГ-29 «поветряных» сил Украины у н.п. **Троицкое**.   

▪️**Калибровка** [пришла](https://t.me/voenacher/26876) давеча в [Николаев](https://t.me/boris_rozhin/59956), [Умань](https://t.me/boris_rozhin/59982), **Никополь, Харьков,** а также [Винницкую](https://t.me/readovkanews/39962) и **Запорожскую** области. 

▪️**Прилеты.** Сегодня ПВО активно и результативно работало над **Белгородчиной**, враг результата не достиг. Традиционно под обстрелами страдали районы **Донецка**. Так же сообщается об ударах по **Волновахе** и **Токмаку**, попало по складам с БК и гражданской инфраструктуре. 

▪️**Из интересного:** на Украине [уничтожены](https://t.me/readovkanews/39961) 335 наемников, еще 389 сбежали — сообщает Минобороны РФ.

[Пришла](https://t.me/boris_rozhin/59975) новая партия свежих пленных ВСУ.

YouTube удалил стрим «Обыкновенного Царизма» c Евгением «Топазом» Рассказовым — но запись доступна в Telegram, [очень рекомендуем](https://t.me/readovkanews/39957)! 

▪️**В мире:** США [направит](https://t.me/voenacher/26870) укрорейху новый пакет военной помощи на 1 миллиард долларов. Но новых Хаймарсов ей пока не видать. 

Из Северной Кореи скоро прибудут первые группы строителей отстраивать ДНР."
78,1498939244,34179,"Во Львовской, Одесской, Днепропетровской, Киевской областях и самом Киеве сегодня действуют аварийные отключения вместо плановых. 

В разных регионах начинают пытаться возвращать электротранспорт. В Одессе запустили трамваи, но те почти сразу остановились."
79,1283359437,37849,"Молодые патриоты Херсона привели в порядок барельеф Героя Советского союза генерала Василия Маргелова, который во время Великой Отечественной войны освобождал Херсон от фашистов. 

Нет места фашистам и в современном Херсоне! Это город русских героев!

@voenkorKotenok"
80,1511148555,8556,⚡️**Процесс дедолларизации неизбежен** — Путин.
81,1093357968,11506,"**❗️Не менее 12 ударов нанесено по Харькову

**По данным «Иди и смотри», в городской промзоне пожар, работает воздушная тревога.

💬__«Двенадцать прилетов в Индустриальном районе. Прилеты в промзону, частный сектор»,__ — рассказал источник канала.

По его словам, также зафиксированы удары на улице Ньютона (юго-восток города).

**__@smotri_z__**"
82,1536211233,168,"⚡️⚡️⚡️**MINUS ONE RUSSIAN HELICOPTERS AND SU-25 IN DONETSK REGION

⚡️⚡️⚡️ МІНУС ОДИН РОСІЙСЬКИЙ ГВИНТОКРИЛ ТА СУ-25 В ДОНЕЦЬКІЙ ОБЛАСТІ**"
83,1164348791,5760,"🌹🌹🌹Спасибо! 
Надо сказать, тут сотни тысяч чьих-то детей несут свой Крест в СВО. Самый тяжелый Крест - солдатский. Мы лишь равняемся на них. 
Но, конечно, приятно!  

https://t.me/margaritasimonyan/11652"
84,1080134301,20521,Украинский боксер Денис Беринчик перед вчерашним боем с французом Иваном Менди вышел на ринг в форме ВСУ
85,1457892982,26179,"**Завтра станет понятно, кто будет наступать,** – Арестович.

«Анонсы громкие с обеих сторон. Центральный вопрос для нас: будут ли они продолжать наступать всеми этими мобиками с этих типа «присоединенных территорий». 

Одно дело, когда они продолжают наступать, другое дело, когда они только обороняются. Завтра к вечеру будет если не ответ, то наметки к ответу».

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
86,1144404150,17086,"**УкроСМИ сообщают, что сегодня ночью ВС России нанесли удар в Харькове по «Заводу имени Малышева», который специализировался на выпуске и ремонте тяжелой и легкой бронированной техники.

**Фотография демилитаризованного объекта прилагается."
87,1511148555,7889,"**Итальянские власти запретили возложение венков в память о Дугиной возле российского консульства

**Об этом рассказал доброволец, представившийся как **Лоренцо**. Со слов Лоренцо, он лично знал погибшую в теракте девушку. Сам Лоренцо представляет общественное движение «**Восток – Солидарность Донбасс**»

«__Консульство было закрыто, а итальянские военные, охраняющие дипмиссию, не позволили положить цветы к воротам__» - рассказал итальянский доброволец."
88,1511148555,8225,"МАГАТЭ в докладе по итогам миссии на ЗАЭС: обстрелы станции и ее окрестностей нужно прекратить для поддержания физической целостности АЭС...  
 
**💤Охуительный отчет! А где «ебаные хохлы хотят ядерную катастрофу устроить и ебашут по АЭС»????**"
89,1080134301,15864,"В Нижневартовске появился кандидат на поездку к Кадырову, для убедительных извинений"
90,1469021333,9356,Чернігів така сама ситуація. Бережіть себе
91,1144404150,17490,"🇷🇺Расчеты РСЗО 1 танковой армии продолжают уничтожать позиции ВСУ на славянском направлении. Российские войска смогли обеспечить существенное преимущества перед ВСУ в артиллерии, из-за чего украинские войска несут огромные потери в живой силе и технике.

@razved_dozor"
92,1144404150,14429,"🇷🇺🇺🇦 Обломки сбитой ракеты «Точка-У», которая сегодня утром была запущена ВСУ по тыловой территории ДНР и сбита в районе города Снежное.

По данным экспертов оперативной группы СЦКК, в направлении н.п. Снежное ВСУ выпустили две ракеты «Точка-У» кассетного типа, одна из которых была сбита ПВО, а вторая успела частично выпустить кассетные боевые элементы, что привело к [повреждениям гражданской инфраструктуры](https://t.me/warjournaltg/14361).

@warjournaltg"
93,1144404150,17986,"**❗️Кадры переброски вооружения, военной техники и личного состава транспортными вертолетами Ми-26 армейской авиации ВКС России в зоне проведения СВО в Харьковской области

**[Подписаться на Zvezdanews](https://t.me/zvezdanews)"
94,1469021333,14619,"**🇺🇦**** Миролюбівка скоро повернеться до мирного життя в Українському тилу, **зараз фронт тікає від неї все далі разом з кацапами

📍https://deepstatemap.live/#12/46.7372/32.3098"
95,1511148555,14594,"**💤Скорее всего Зеленский проходил у неё экспресс курс горлового минета, перед поездкой в резиденцию Байдена.**"
96,1283359437,41409,"Освобожденный Северодонецк

Когда едешь в город, вдоль трассы тянется сосновый лес, как вдоль Бердского шоссе в родном Новосибирске. Вот только весь этот лес голый, хотя хвойные деревья не опадают.  

Он выжжен, почти мертв, так же как сам Северодонецк, в котором нет почти ни одного целого здания. 

В город мы поехали сами, на двух внедорожниках и газели, которые загрузили обогревателями. Сами, потому что в момент загрузки фуры в Донецке пришла информация, что мы отступили из Лимана, фронт приблизился к Лисичанску, и водители отказались туда ехать.

Но мы обещали и поэтому поехали. 

Отдельное спасибо настоящим мужчинам из Ночных Волков Донбасса за то, что дали кров на своей базе в Луганске и сопроводили в Северодонецк.

Выгрузив обогреватели в администрации, пообщались с мэром города. Сильный и честный мужик, который борется за город несмотря ни на что.

Однако, ситуация следующая: 

Запустили Северодонецкий Азот, от него решили вести отопление - хаймерс разбомбил тепловой пункт. 

Отремонтировали бывшее здание ООН, создав там штаб ЖКХ для компаний, которые получили подряд на восстановление домов: остекление квартир и проводку отопления - здание разбомбил хаймерс.

Сделали общественную бесплатную столовую из ресторана, где кормили 2 тыс. человек - здание разбомбил хаймерс.

На вопрос: «почему здесь в здании сидите, опасно ведь?», он ответил: «а в любом случае прилетит, они очень точно бьют, а сидеть где-то надо».

Компания по остеклению, которая по заявлениям местного населения (которое недавно в РФ, еще не узнало о 282 статье, и о том, что у преступности нет национальности) занималась не остеклением, а мародерством. 

Тожероссияне (со слов населения, возможно специально врут бабушки и женщины с детьми) начали организовывать производство, обходя все цеха в округе и забирая станки. Местные думали: «ну ладно, главное окна будут!». Однако застеклив пару домов, компания снялась с места и убежала, не известно со станками или без, но с домашней утварью.

А я еще сначала не понимал почему нашего вида (черный джип, тактическая одежда, бороды, южная внешность) так шугаются местные.

Ну а другой подрядчик убежал после попадания хаймерса в штаб. И сейчас городская администрация пытается своими силами отремонтировать несколько независимых котельных, чтобы хоть как-то и где-то дать отопление.

Итак, в городе 800 домов, которые теоретически можно восстановить и в которых живут люди, в 500 домов упорный мэр все равно планирует провести центральное отопление, однако сейчас нет ни в одном. Стекол тоже нет. Электричество есть в 150 домах.

В городе единственный магазин в центре, один ларек с кофе, где местные заряжают телефоны.

Единственный фаст фуд - это стол на улице, где продают пирожки. 

Мы остановились купить пирожков и стали раздавать бесплатно их тем бабушкам и детям, которые были рядом. Люди благодарили с опаской и слезами на глазах. Со слезами, за чертов пирожок за 25 рублей!!!

А мне было больно, горько и стыдно.

Город втоптанный в средневековье, обворованный и освобождённый, пожалуй, точно только от цивилизации.

Послушайте, освобожденные нами люди уже 5 месяцев живут в подвалах и готовят еду на кострах. С детьми в этих подвалах и могилами во дворах!!!

Если город нельзя сейчас восстановить, то поставьте временное жилье по контейнерной технологии, как построили город на 20 тыс. жителей в чистом поле на Амурском ГПЗ, только в Северодонецке нужно не 20 тыс., а хотя бы 2-3 тыс.

Самое печальное, что люди все равно за русских только потому, что Азовцы вели себя хуже. 

Когда ехали обратно, загрузив в машину уцелевшие вещи родителей нашего друга и его матушку, я показал видео, которое снял по дороге из Лисичанска в Северодонецк. Мать указала на высотное полуразрушенное здание на видео со словами: «а в этом здании неделю сидела снайперша Азова и расстреливала мирное население, всех, кто бежал по этой дороге, пока здание не разрушили»

Вот такое море людского горя. 

Которое мы обязаны уменьшить. 
Ведь русские своих не бросают, а там в подвалах живут свои. 
Живут спустя 5 месяцев после освобождения, но на свободу это мало похоже."
97,1080134301,16954,"🗣🇺🇦 **«Я деморализован!»

**Очередные укровояки (на этот раз 66 бригада ВСУ) отказываются воевать, район Красногоровки.

К ним даже был прислан какой-то отъевшийся хряк из штаба, дабы уговорить боевиков выйти на позиции.
Не получилось. Тогда хряк перешёл на прямые угрозы."
98,1283359437,37711,"Украинские СМИ сообщают подробности обмены Тайры из Азова на Адама Гриценко – сына замполпреда Чечни в Крыму Мурада Саидова.  Согласно данным издания OBOZREVATEL , Тайру вернули Киеву в обмен на то, что Гриценко был отпущен на все четыре стороны. Также СБУ гарантировало, что его больше никто из силовиков трогать не будет. При этом сам Адам, являясь гражданином Украины и прожив всю жизнь в этой стране, остался на Украине. Вернулся ли он домой в Мариуполь (находится под контролем российских войск, там сейчас многими процессами заправляет его отец) или остался в другом украинском регионе, не сообщается."
99,1080134301,20973,"**⚡️Генассамблея ООН приняла внесенную РФ резолюцию:

** __«Борьба с героизацией нацизма, неонацизмом и другими видами практики, которые способствуют эскалации современных форм расизма, расовой дискриминации, ксенофобии и связанной с ними нетерпимости».
__ 
Сообщается, что «за» проголосовали 120 стран, «против» высказались 50, «воздержались» — 10.

**Украина, Польша, Германия, Финляндия, Италия и др. страны голосовали против.**"
100,1469021333,9867,"Енергодар, зараз. Люди не бажають бачити у себе в місті окупантів"
101,1469021333,11000,"В репортаж CNN потрапило як український ""Козак-2"" тягне трофейний пересувний пункт розвідки та управління вогнем артилерії 1В119 на базі БТР-Д"
102,1080134301,15012,Жириновский в 2012 году на украинской передаче
103,1080134301,15518,Пиво на вечер отменяется
104,1457892982,29678,"**❗️На** **следующей неделе могут произойти новые массовые ракетные обстрелы Украины с последующими затяжными отключениями света**, — **Арахамия

**""Нужно заранее заготовить в сухом виде продукты на длительный период, потому что есть информация о том, что на следующей неделе могут быть новые ракетные удары и новые блэкауты"", - сказал он.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
105,1144404150,19118,"**Мобилизация женщин на Украине продолжается

**Без особого афиширования на Украине продолжается мобилизация женщин.

На данный момент **обязательному призыву в ВСУ подлежат все женщины, имеющие воинское звание (служившие ранее в армии или закончившие кафедры военной подготовки).

**При этом, до недавнего времени такие женщины могли выехать за границу, однако не так давно и у них начались сложности."
106,1283359437,38007,"И снова о том и о тех, кто против нас:

95% пленных, которые были освобождены Киевом в результате обмена, подвергались пыткам, российские следователи проверят эти факты, заявили в СК РФ.

Вывод один - нет жалости к врагу. Никакой. Мирные - вопрос отдельный, индивидуальный. А жесты доброй воли лучше оставить на мирное время, когда змей измены будет сокрушен, и не просто повержен, а полностью уничтожен, чтоб снова не вылез из схрона лет через 50. 

@voenkorKotenok"
107,1366346975,50112,"Тихий
Пески
Август 2022"
108,1247556894,3041,"**⚡️Відсьогодні для громадського транспорту відкривається Південний міст

**🚌 Через Південний міст курсуватимуть автобуси №22 від вулиці Медової до вулиці Тростянецької та №91 від вулиці Анни Ахматової до станції метро Голосіївської.

🚗Для автомобільного сполучення лівого й правого берега Києва працюватимуть Північний та Дарницькі мости.

❗️Водії мають пропускати машини «швидкої» допомоги та машини з гуманітарною допомогою."
109,1366346975,52898,"обстановка на востоке Украины
__к исходу 22 августа 2022 года

__▪️В **Харьковской области** значимых изменений линии фронта нет. Российские войска нанесли несколько ракетных ударов по объектам ВСУ в Харькове, идут артиллерийские дуэли у линии соприкосновения.

▪️На **Бахмутском (Артемовском) направлении** продолжаются бои.
➖ В **Соледаре **силы Народной Милиции ЛНР смогли занять территорию гипсового карьера у предприятия Кнауф-Гипс. Столкновения идут в районе улицы Залевского и завода огнеупорных материалов.
➖Продолжается штурм **Бахмутского** в пригородах Соледара.
➖После освобождения поселка **Зайцево **в пригородах Горловки союзные силы ведут бои за железнодорожную станцию Майорская. 

▪️На **Донецком направлении** ВС РФ с Народной милицией ДНР наступают в пригородах **Донецка**, пытаясь отодвинуть линию фронта от столицы республики:
➖ Силы НМ ДНР двигаются со стороны** Старомихайловки** по направлению к **Невельскому.
**➖100 бригада Народной Милиции ДНР после длительной артиллерийской подготовки приступила к занятию опорных пунктов ВСУ на **Донецкой КАД.
**➖Украинские формирования в очередной раз обстреляли города **Донецкой агломерации:** погибло несколько мирных жителей, не менее 7 человек ранено.

▪️В **Запорожской области** стороны продолжили вести артиллерийские дуэли у линии соприкосновения: российские войска нанесли удары по позициям ВСУ у **Гуляйполя, Ольгинского, Дорожнянки** и **Малой Токмачки.

**▪️На **Криворожском** **направлении** ВС РФ поразили цели у **Широкого **и** Зеленодольска.

**[**Карта в большом разрешении

**](https://i.ibb.co/Sdfzt9q/22-08-ru-1.jpg)**Foreign versions of Eastern Ukraine map: 
**[**DE**](https://i.ibb.co/MS80mwT/22-08-de-1.jpg)** | **[**EN**](https://i.ibb.co/0CZFCG9/22-08-eng-1.jpg)** |**[** ES **](https://i.ibb.co/HxGTwRW/22-08-esp-1.jpg)**|**[** FR**](https://i.ibb.co/Ntd6XZ4/22-08-fr-1.jpg)** | **[**IT 

**](https://i.ibb.co/pKRpzgP/22-08-it-1.jpg)#дайджест #Бахмут #Донецк #Запорожье #карта #КривойРог #Луганск #Россия #Славянск #Украина

Источник: [@rybar](https://t.me/rybar/37581)"
110,1093357968,11064,"«Постоянные разрывы, постоянно возле школы»

**Житель Светлодарска, бывший военный ВДВ, — о том, как ВСУ обстреливали город. **

@MilitaryCriminal"
111,1457892982,25928,"**Сегодня США подняли самолеты, отслеживающие стратегическое ядерное оружие.

**Штаты подняли в небо одни из самых редких и уникальных самолетов RC-135S ""Cobra Ball"", которых на вооружении США** всего 3.** Они использовались** для слежки за советскими МБР (за стратегическим ядерным оружием).

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
112,1080134301,19513,"**Блогера Некоглая задержали в Москве. 
**Но не за видео с «пародией» на раненого российского солдата, которое он публиковал ранее, а за «нарушение миграционного законодательства». 

Как  оказалось, он гражданин Молдавии. Завтра его ждёт суд по административной статье 18.8 КоАП РФ. Блогеру  грозит штраф от 5 до 7 тысяч рублей и возможная депортация из РФ."
113,1457892982,28595,"**Белгород. Горит нефтебаза. Сегодня автоматически хороший день

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
114,1093357968,8330,"И вновь, как было уже в 2008 году, «ужасы» российской агрессии иллюстрируют последствиями ударов ВСУ по Донецку. Для таких уготовлен отдельный ад. 

@epoddubny
***
Сбор средств для организации помощи населению Донбасса и других регионов освобожденной Малороссии. 

Перечисление средств в фонд РГМ, фонд им. Елизаветы Глинки и распределение в Донбассе контролирую лично. 

2202 2032 5864 7967

карта МИР"
115,1129015804,13537,"В сети появилась видеозапись с беженцами, которые разместились неподалеку от малийского г. Гао. Переселенцы были вынуждены покинуть родной г. Талатайе после того, как 6 сентября его захватили боевики Исламского государства. Тогда жертвами террористов стали более тридцати человек, в т.ч. несколько бойцов военно-политической группировки ""Движение за спасение Азавада"". После разграбления населенного пункта джихадисты сожгли его.

Всего с марта по сентябрь 2022 года при нападениях боевиков ИГ в области Гао погибли более девятисот мирных жителей и десятки бойцов арабо-туарегских объединений."
116,1511148555,10574,⚡️❗️В Белгороде попадание во многоэтажку
117,1469021333,13792,"🔥**Наша команда DeepState продовжує випускати хронологію російсько-української війни 

🎥172-й день війни** вже на нашому **YouTube** каналі. Скоріше переходьте та дивіться.

**▶️****https**://youtu.be/yBmQCyo3d34

✅Не забуваємо [про підписку](https://www.youtube.com/channel/UCMGRXVYg1wMA6e4zTGX-DwQ/)"
118,1109403194,36826,"Артиллерия ЛНР разматывает любителей покататься на пикапах. Соледарское направление.
 
@sashakots"
119,1093357968,11705,"Вместо комплексов ""Точка-У"", ВСУ будут использовать американские баллистические ракеты для РСЗО HIMARS, - заявил начальник ГУР МО Украины Кирилл Буданов. 

[...] ""Мы будем сражаться с помощью HIMARS. Если получим снаряды большей дальности [ATACMS, до 300 км], будем применять и их"".

@epoddubny"
120,1511148555,12834,"Крымск. 
Краснодарский край.
Говорят что сегодня.

Что происходит пока непонятно.
Ждём оф инфы.

Если кто может подтвердить или опровергнуть, напишите 

**Упд: походу видео сегодняшнее.
Нигде не бьётся.
Подписчики из Крымска подтверждают.
Случилось это чуть менее часа назад.

Ждём оф инфу

**[Конфликт🔥Z Подписаться](https://t.me/konfliktworld)"
121,1469021333,12268,"[​​](https://telegra.ph/file/6bfa5156c95232cc82106.jpg)#ГУРінформує 
**⚡В ОРДЛО скасовано медогляд для «призовників», єдиний вихід – хабар**

▪ росіяни практично вичерпали ресурс для примусової мобілізації в ОРДЛО. З метою виконання встановлених планів з постачання «живої сили», з 20 квітня там призупинено проведення медичних оглядів мобілізованого особового складу. Офіційне пояснення: «у зв’язку з браком спеціалістів». Наразі потенційні «призовники» не мають змоги отримати документи, що підтверджують будь-які проблеми зі здоров’ям.

▪ Тих, хто має явні проблеми зі здоров’ям (каліцтво, інвалідність, важкі гострі захворювання) або встиг отримати на руки необхідні документи, все одно мобілізують, але розподіляються у підрозділи матеріально-технічного забезпечення.

▪ З метою виявлення ще не мобілізованих чоловіків призовного віку, російська військова поліція проводить систематичні рейди на вулицях та за місцем ймовірного проживання «призовників».

▪ Єдина альтернатива примусовій мобілізації – виплата хабаря за встановленими розцінками (залежать від віку, спеціальності та стану здоров’я). Зокрема, в окупованій Горлівці розмір хабаря з метою ухилення від служби становить від 5 тис. рос. руб, якщо сплатити безпосередньо на місці затримання. При доправленні в районні відділи «МВС» – від 75 тис. рос. руб."
122,1129015804,13681,"Спецслужбы Турции заявили о задержании восемнадцати боевиков Исламского государства, еще один был ликвидирован. Операции прошли на прошлой неделе сразу в нескольких н.п. в северной Сирии. При обысках в домах джихадистов силовики изъяли вооружение, СВУ и компоненты для их изготовления, в т.ч. 350 кг взрывчатки. На счету задержанных не менее четырех нападений на турецких военных. По данным спецслужб, террористы готовили серию терактов против ВС Турции и связанных с Анкарой организаций на территории Сирии."
123,1469021333,12197,"**⚡️Структура хакерських груп, які з 23 лютого почали атаки на об'єкти нашої інформаційної інфраструктури**"
124,1536211233,572,"“Close the sky over Ukraine for all these terrorists! Make a humanitarian zone! We are human beings! It’s your duty to protect human beings, and you can do it! If you don’t do it and don’t provide us with planes so that we can protect ourselves at the very least, there is only one conclusion to be drawn — you too want us to be killed slowly,” — Zelenskyy."
125,1366346975,48841,"В Донецке нашли кассету Урагана с минами и с самоликвидатором. Взорваться могут в любой момент. Время самоликвидации зависит от температуры воздуха. Деревья также заминированы, любое дуновение ветра может стать смертельным."
126,1164348791,5809,"УКРАИНА, КАКОВО БУДУЩЕЕ ВЕТЕРАНОВ ВОЙНЫ С РОССИЕЙ И ДОНБАССОМ? 

Мы, россияне, обязательно победим неонацистов на Украине. Может не так быстро, как мечтали, не нокаутом, но удушающим приемом это точно, что победим. У ядерной державы России выхода другого нет.   

И как тогда сложится судьба «ветеранов ато»? Россия не будет платить этим людям ни пенсию, ни пособие за инвалидность, ни компенсацию за гибель кормильца. 

И? Дальше? В чем прикол нынешнего участия в войне с нами? Гроб сосновый и дети-сироты? Это не «пропаганда» и не «информационный удар», не «москальская агитка». 

Это будущая проза жизни сотен тысяч украинских мужиков. В чем смысл их сегодняшних действий? Если даже при «выигравшей войну Украине» ветеранам АТО скоро нечем будет платить. 

https://t.me/legitimniy/12763"
127,1498939244,34444,"В общем так весь день будет, судя по всему, и не только сегодня"
128,1511148555,11580,"🏴‍☠️**СБУ угрожает смертной казнью сотрудникам полиции в Запорожской области**, сообщили в УВД по Мелитополю и Мелитопольскому району.

Один из местных жителей получил сообщение о том, что он приговаривается к смертной казни из-за сотрудничества с РФ. Ему ""настоятельно рекомендуют"" вывезти семью на территорию, контролируемую Украиной. А если пенсионер решит выехать в другие российские регионы, СБУ угрожает расправиться с его сыном, который находится в Запорожье."
129,1080134301,20517,"Григорий Лепс швырнул микрофон на пол на концерте в Санкт-Петербурге.

Во время исполнения своего хита «Самый лучший день» он вдруг перестал петь, а потом и вовсе ушёл со сцены. Музыка при этом продолжала играть.

Артист уже рассказал в соцсетях причину:

«Непростой вчера был концерт. Не всё прошло по плану, многое не удалось, приболел... Но вы были невероятны!»"
130,1109403194,34558,"Трофейное богатство 7 бригады.

@sashakots"
131,1457892982,29608,"Пропаганда РФ. В ход пошли экстрасенсы и тарологи🤦‍♂️🤦‍♂️.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
132,1469021333,14305,"**🔄**** Мапу оновлено. Це звісно не останнє за сьогодні

**Останні тижні ми ще й зайняті покупками на фронт (яких стало значно більше)[,](https://deepstatemap.live/) те що ви купуєте поїхало/їде/поїде у бік Херсону, Лиману, Бахмута та Куп'янська. Закрили велику партію по дощовикам та термобілизні. 

Щоб бути в курсі наших волонтерських справ приєднуйтесь на канал ЗСУ help @help_deepstateua. Звіти та трекінг транзакцій доступний на нашому сайті help.deepstateua.com. Зараз через завантаження є затримка. 

🙏🏻Ми дякуємо всім, хто долучається. Хлопці дуже задоволені."
133,1109403194,37605,"Виктор Бут о том, к какой сделке его склоняли в США:

- Первый аспект – они хотели сэкономить деньги. Суды в США очень дорогие. Процесс обходится примерно в один миллион долларов. А мой судебный процесс, как мне потом говорили, обошелся казне более чем в 3,5 миллиона долларов. Поэтому там система устроена так, что если прокурор склоняет обвиняемого к сотрудничеству, он получает премию за то, что сэкономил бюджетные деньги. В моем случае мне грозили пожизненным заключением. 

Давление при этом оказывали не только на меня, но и на семью. Обращались даже к моей супруге от лица «правительства США». Ей говорили, что если я пойду на сотрудничество, мне скостят срок, а семье могут дать грин-карту. Также меня склоняли к тому, чтобы я дал негативную информацию о президенте страны, хотя никакой информации я, естественно, не имел и иметь не мог.

[Большое интервью ](https://www.spb.kp.ru/daily/27482/4691562/)

@sashakots"
134,1247556894,5770,[**Віталій Кличко: **](https://t.me/vitaliy_klitschko/1717)У Києві можуть бути перебої зі світлом. Зарядіть телефони та інші пристрої. Зробіть запас води.
135,1469021333,12320,"**🚀Сьогодні московська ракета Х-59 розбила фермерський хлів

**Ідіот з міноборони буде звітувати, що вони знищили 88 Абрамсів. Скоро вони довбатимуть по нашому чорнозему, розповідаючи, що там ховаються солдати Вермахту ще з 1943го року."
136,1469021333,11391,"☢️ **Радіаційний фон у Зоні відчуження був підвищений з першими заходами російської броньованої техніки, оскільки там можна переміщатися тільки асфальтними дорогами, а колеса пошкодили верхній шар ґрунту.
**
Про це повідомив Ярослав Ємельяненко, член громадської ради при Держагентстві з управління Зоною відчуження в ефірі UAразом.

__«Поки вони не відключили системи радіаційного моніторингу, ми спостерігали, що фон перевищує контрольний для тих територій, а там він є досить високим. Але за територію зони весь цей бруд вітром не розноситься. Після звільнення зони доведеться проводити процес ліквідації, як у 1986 році – мити зі спецрозчином дороги та будівлі, закопувати фортифікаційні споруди ЗС РФ»__, - зазначив він.

За словами Ємельяненка, зовнішнє опромінення не дуже шкідливе для організму, «а ось те, що солдати наковталися радіоактивного пилу, дуже шкідливо: на їхні організми впливають зсередини альфа- та бета-частинки, що є прямим шляхом до онкології та інвалідності»."
137,1457892982,26414,"❗️**Совфед РФ единогласно ратифицировал договоры о вхождении «Л/ДНР», Запорожской и Херсонской областей в состав России

**Цирк🤡

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
138,1511148555,12233,"‼️🇷🇺🏴‍☠️ **В Белгородской области схвачена спецгруппа ВСУ, подготовленная в Европе

**ДРГ состояла из трех человек. У одного из боевиков изъяты поддельные документы и оружие."
139,1129015804,14562,"Власти Мали заявили о крушении БПЛА Bayraktar TB2 в области Мопти. Беспилотник выполнял учебно-тренировочный полет и разбился при посадке неподалеку от г. Дуэнца. О причинах летного происшествия не сообщается. Жертв на земле удалось избежать. 

22 декабря ВС Мали получили два Bayraktar TB2 для борьбы с боевиками Исламского государства и связанной с “Аль-Каидой” группировкой ""Джамаат Нусрат Аль-Ислям Валь-Муслимин""."
