Index,channel_id,post_id,date,Post,Trans,Label,Type
37.0,1375124677.0,53494.0,2025-04-18 11:13:29+00:00,"**🇺🇸🇾🇪 EE.UU. bombardea el puerto yemení de Ras Issa en el Mar Rojo**

Se reportan 38 muertos y 102 heridos, tras el bombardeo por EEUU.

🌍📡  🇻🇪 𝐂𝐚𝐧𝐚𝐥 𝐏𝐚𝐭𝐫𝐢𝐚 𝐃𝐢𝐠𝐢𝐭𝐚𝐥

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/43sxGxA

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",**🇺🇸🇾🇪 US bombs Yemeni port of Ras Issa on the Red Sea** 38 dead and 102 wounded reported after the US bombing. 🌍📡 🇻🇪 Digital National Patria Channel Telegram https://t.me/PatriaDigital Instagram https://bit.ly/43sxGxA WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K,Yes,A
38.0,1375124677.0,59254.0,2025-09-17 00:33:36+00:00,"Presidente Nicolás Maduro  precisó que si en Venezuela existiera una grave crisis política caracterizada por confrontación o violencia interna, lo cual es inexistente dicha situación tendría que ser canalizada como históricamente se ha hecho: mediante el diálogo directo, cara a cara, entre los venezolanos y las venezolanas.

En ese sentido, rechazó categóricamente las pretensiones de algunos sectores, a quienes calificó como “blancos criollos de los apellidos”, que han promovido amenazas contra el país, tales como el lanzamiento de misiles, bombardeos, bloqueos o intentos de invasión.

En ese contexto reafirmó que frente a estas pretensiones hay un consenso nacional, ya que entre el 93% y el 95% de los venezolanos y las venezolanas rechazan y repudian las amenazas militares del gobierno estadounidense contra la República Bolivariana de Venezuela-.

[Madelein García ]

🌍📡  🇻🇪  𝗖𝗮𝗻𝗮𝗹 𝗣𝗮𝘁𝗿𝗶𝗮 𝗗𝗶𝗴𝗶𝘁𝗮𝗹.

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/43sxGxA

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","President Nicolás Maduro clarified that if a serious political crisis characterized by internal confrontation or violence were to exist in Venezuela—which it does not—such a situation would have to be addressed as it has historically been: through direct, face-to-face dialogue among Venezuelans. In this regard, he categorically rejected the claims of certain sectors, whom he described as ""white Creoles by surname,"" who have promoted threats against the country, such as missile launches, bombings, blockades, or attempted invasions. In this context, he reaffirmed that there is a national consensus against these claims, as between 93% and 95% of Venezuelans reject and condemn the military threats from the U.S. government against the Bolivarian Republic of Venezuela. [Madelein García] 🌍📡 🇻🇪 𝗖𝗮𝗻𝗮𝗹 𝗣𝗮𝘁𝗿𝗶𝗮 𝗗𝗶𝗴𝗶𝘁𝗮𝗹. Telegram https://t.me/PatriaDigital Instagram https://bit.ly/43sxGxA WhatsApp channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",No,
39.0,1409438904.0,15538.0,2023-03-22 17:28:47+00:00,"🇻🇪⚠️🗡️ **Intentó asesinar a su hermano con un cuchillo. Detalles: 👇🏻**

https://alertas24.com/sucesos/intento-asesinar-a-su-hermano-con-un-cuchillo/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🇻🇪⚠️🗡️ **He tried to kill his brother with a knife. Details: 👇🏻** https://alertas24.com/sucesos/intento-asesinar-a-su-hermano-con-un-cuchillo/ 📡📲 Join our news channel on Telegram and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,Yes,A
40.0,1375124677.0,60247.0,2025-10-15 10:12:15+00:00,"🚨🇻🇪🚔 Desde la Región de Estratégica de Defensa Integral Capital N8 y en el contexto de la ejecución del **Plan Independencia 200**, fueron activados los **Órganos de Dirección para la Defensa Integral (ODDI)** en la ciudad de Caracas.

🌍📡 🇻🇪  𝗖𝗮𝗻𝗮𝗹 𝗣𝗮𝘁𝗿𝗶𝗮 𝗗𝗶𝗴𝗶𝘁𝗮𝗹.

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/43sxGxA

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","🚨🇻🇪🚔 From the Capital N8 Strategic Region of Integral Defense and within the context of the execution of **Plan Independence 200**, the **Directorate Bodies for Integral Defense (ODDI)** were activated in the city of Caracas. 🌍📡 🇻🇪 Digital National Channel. Telegram https://t.me/PatriaDigital Instagram https://bit.ly/43sxGxA WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",No,
41.0,1409438904.0,21133.0,2023-11-09 15:35:49+00:00,"🇻🇪🏡✝️ **Hallaron muerto a joven en Maracay**

https://alertas24.com/sucesos/hallaron-muerto-a-joven-en-maracay/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🇻🇪🏡✝️ **Young man found dead in Maracay** https://alertas24.com/sucesos/hallaron-muerto-a-joven-en-maracay/ 📡📲 Join our Telegram news channel and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,No,
42.0,1409438904.0,43674.0,2025-11-05 20:27:07+00:00,"🚒🚑 **Un muerto y dos heridos al derrumbarse un pozo minero en El Callao**

 https://alertas24.com/un-muerto-y-dos-heridos-al-derrumbarse-un-pozo-minero-en-el-callao/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Suscríbete a Alertas 24 en YouTube para recibir más contenido relevante al instante:**

https://youtube.com/@Alertas24

Alertas 2️⃣4️⃣",🚒🚑 **One dead and two injured after a mine shaft collapses in El Callao** https://alertas24.com/un-muerto-y-dos-heridos-al-derrumbarse-un-pozo-minero-en-el-callao/ 📡📲 Join our news channel on Telegram and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Subscribe to Alertas 24 on YouTube to receive more relevant content instantly:** https://youtube.com/@Alertas24 Alertas 2️⃣4️⃣,No,
43.0,1409438904.0,31892.0,2024-10-10 13:45:27+00:00,"⚽✝️ **Hallan muerto en la piscina de su casa al futbolista George Baldock**

https://alertas24.com/hallan-muerto-en-la-piscina-de-su-casa-al-futbolista-george-baldock/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",⚽✝️ **Footballer George Baldock Found Dead in His Home's Swimming Pool** https://alertas24.com/hallan-muerto-en-la-piscina-de-su-casa-al-futbolista-george-baldock/ 📡📲 Join our Telegram news channel and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram for more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,No,
44.0,1409438904.0,16908.0,2023-06-03 21:16:06+00:00,"🇻🇪🇵🇦🗣️** ""He entendido que si no tienes un contacto o alguien influyente mueres en el intento"": Hermana de venezolano desaparecido en Panamá**

https://alertas24.com/nacionales/he-entendido-que-si-no-tienes-un-contacto-o-alguien-influyente-mueres-en-el-intento-hermana-de-venezolano-desaparecido-en-panama/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣","🇻🇪🇵🇦🗣️** ""I've understood that if you don't have a contact or someone influential, you die trying"": Sister of Venezuelan missing in Panama** https://alertas24.com/nacionales/he-entendido-que-si-no-tienes-un-contacto-o-alguien-influyente-mueres-en-el-intento-hermana-de-venezolano-desaparecido-en-panama/ 📡📲 Join our news channel on Telegram and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣",No,
45.0,1409438904.0,29252.0,2024-07-29 19:21:02+00:00,"🚨🗳️🇻🇪 **Decenas de manifestantes de Las Minas de Baruta salen a recorrer las calles de Lomas de La Trinidad y Terrazas de Club Hípico mientras vecinos se van sumando a la caminata.**

[Vía Alberto Torres y Crónica Uno]

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🚨🗳️🇻🇪 **Dozens of protesters from Las Minas de Baruta marched through the streets of Lomas de La Trinidad and Terrazas de Club Hípico as residents joined the march.** [Via Alberto Torres and Crónica Uno] 📡📲 Join our Telegram news channel and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,No,
46.0,1409438904.0,22896.0,2024-01-12 17:31:05+00:00,"💊🩺 **FundaRedes: Profesor Tarazona padece 10 patologías y consume 19 medicamentos diarios en medio de su detención **

https://alertas24.com/nacionales/fundaredes-profesor-tarazona-padece-10-patologias-y-consume-19-medicamentos-diarios/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",💊🩺 **FundaRedes: Professor Tarazona suffers from 10 illnesses and takes 19 medications daily while in detention** https://alertas24.com/nacionales/fundaredes-profesor-tarazona-padece-10-patologias-y-consume-19-medicamentos-diarios/ 📡📲 Join our news channel on Telegram and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,No,
47.0,1409438904.0,33691.0,2024-11-25 16:45:21+00:00,"🇮🇷🇮🇱 **Líder supremo de Irán: ""Debe dictarse la pena de muerte para Benjamín  Netanyahu""**

https://alertas24.com/lider-supremo-de-iran-debe-dictarse-la-pena-de-muerte-para-benjamin-netanyahu/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣","🇮🇷🇮🇱 **Iran's Supreme Leader: ""Benjamin Netanyahu Must Be Sentenced to Death""** https://alertas24.com/lider-supremo-de-iran-debe-dictarse-la-pena-de-muerte-para-benjamin-netanyahu/ 📡📲 Join our Telegram news channel and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣",No,
48.0,1375124677.0,35190.0,2023-12-06 19:59:16+00:00,"🔵** Delsa Solórzano condena órdenes de captura contra opositores y asegura que la medida es una violación a los acuerdos de Barbados. **

Estamos documentando los casos para remitirlos a los organismos internacionales correspondientes, en defensa de los DDHH.

[Con información de Polianalitica]

📡  🇻🇪 𝗥𝗘𝗗𝗘𝗦 𝗦𝗢𝗖𝗜𝗔𝗟𝗘𝗦

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/4aeiHsj

Canal en WhatsApp
https://bit.ly/3MfVxXZ

Facebook
http://bit.ly/3ltIQ1j

X
http://bit.ly/3YGIjHr

WhatsApp Apure
https://bit.ly/3Jla3fG",🔵** Delsa Solórzano condemns arrest warrants against opposition members and asserts that the measure violates the Barbados agreements. ** We are documenting the cases to refer them to the relevant international organizations in defense of human rights. [With information from Polianalitica] 📡 🇻🇪 SOCIAL MEDIA Telegram https://t.me/PatriaDigital Instagram https://bit.ly/4aeiHsj WhatsApp Channel https://bit.ly/3MfVxXZ Facebook http://bit.ly/3ltIQ1j X http://bit.ly/3YGIjHr WhatsApp Apure https://bit.ly/3Jla3fG,No,
49.0,1246484941.0,56585.0,2025-07-29 15:57:49+00:00,"Con la humildad de un obrero, de un hombre de a pie, hace un año recibí la credencial que me proclamó como Presidente Electo de la República Bolivariana de Venezuela, para el período 2025-2031. Este mandato del pueblo lo asumo cada día con un profundo compromiso que los apellidos y el imperialismo nunca perdonarán porque es la esencia de nuestra Revolución.

Recordamos aquel momento, sabiendo que la Paz de Venezuela triunfó, a pesar de los intentos de instaurar la violencia con ataques coordinados, la acción de mercenarios y sicarios para generar división, intolerancia y odio, sin embargo logramos restablecer la tranquilidad en tiempo récord. En 48 horas los comanditos terroristas fueron derrotados; demostramos que el amor siempre vencerá.

Que la Paz y la unión entre todas y todos sea irreversible y grande ¡Esa es nuestra meta!","With the humility of a worker, an ordinary man, a year ago I received the credential that proclaimed me President-Elect of the Bolivarian Republic of Venezuela for the 2025-2031 term. I assume this mandate from the people every day with a profound commitment that notion of family ties or imperialism will ever forgive, for it is the essence of our Revolution. We remember that moment, knowing that peace triumphed in Venezuela, despite attempts to instill violence through coordinated attacks, the actions of mercenaries and hired killers to sow division, intolerance, and hatred. Nevertheless, we managed to restore tranquility in record time. In 48 hours, the terrorist cells were defeated; we demonstrated that love will always prevail. May peace and unity among all be irreversible and great! That is our goal!",No,
50.0,1246484941.0,37660.0,2023-11-10 18:26:34+00:00,"**#MCU**** || ****#Venezuela**** presenta Mapa Geopolítico de Sanciones al Grupo de Amigos en Defensa de la Carta de la ****#ONU**** de ****#Ginebra**

El viceministro de Políticas Antibloqueo del Ministerio del Poder Popular de Economía y Finanzas, William Castillo Bollé, presentó este jueves el Mapa Geopolítico de Sanciones, elaborado por Venezuela, a los embajadores representantes permanentes de los Estados miembros del Grupo de Amigos en Defensa de la Carta de las Naciones Unidas – Capítulo Ginebra, y a la Relatora Especial sobre las repercusiones negativas de las medidas coercitivas unilaterales en el disfrute de los derechos humanos, Alena Douhan.

#10Nov
https://n9.cl/jfrn1","**#MCU**** || ****#Venezuela**** presents Geopolitical Map of Sanctions to the Group of Friends in Defense of the UN Charter ****#UN**** in ****#Geneva** The Vice Minister of Anti-Blockade Policies of the Ministry of People's Power for Economy and Finance, William Castillo Bollé, presented this Thursday the Geopolitical Map of Sanctions, prepared by Venezuela, to the ambassadors and permanent representatives of the member states of the Group of Friends in Defense of the Charter of the United Nations – Geneva Chapter, and to the Special Rapporteur on the negative impact of unilateral coercive measures on the enjoyment of human rights, Alena Douhan. #10Nov https://n9.cl/jfrn1",No,
51.0,1409438904.0,14052.0,2023-01-10 03:08:01+00:00,"🚨💥🚗 **AHORA. Accidente de tránsito en Yaracuy deja dos muertos y dos heridos:
**
La noche de este lunes se produjo un accidente de tránsito en la Troncal 11 (carretera Chivacoa -Nirgua) en el municipio Bruzual, estado Yaracuy.

El periodista César Antonio Montes informó hace minutos que todos los involucrados iban en el mismo vehículo.

El conductor perdió el control, impactó el carro contra un árbol y el mismo estalló. Dos personas murieron en el sitio carbonizadas, mientras que las otras dos presentan serias quemaduras, detalló.

Los heridos serían dos hombres, de 20 y 32 años. Trascendió que todos son del estado Lara.

De momento, se desconocen más detalles.

📸 Foto: Yaracuy Al Día.

**En desarrollo...**

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

 https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣","🚨💥🚗 **NOW. Traffic accident in Yaracuy leaves two dead and two injured:** A traffic accident occurred Monday night on Trunk Road 11 (Chivacoa-Nirgua highway) in the Bruzual municipality, Yaracuy state. Journalist César Antonio Montes reported minutes ago that all those involved were in the same vehicle. The driver lost control, crashed the car into a tree, and the vehicle exploded. Two people died at the scene, burned beyond recognition, while the other two suffered serious burns, he detailed. The injured are reportedly two men, ages 20 and 32. It has been reported that all are from Lara state. Further details are currently unknown. 📸 Photo: Yaracuy Al Día. **Developing story...** 📡📲 Join our Telegram news channel and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣",No,
52.0,1375124677.0,63713.0,2026-01-19 12:08:38+00:00,"**Tragedia en España: Se eleva a 39 la cifra de muertos en el descarrilamiento de tren en Adamuz.**

El balance de la tragedia aumentó durante la noche, situándose en 39 muertos a primera hora de la mañana del lunes, según una portavoz del Ministerio del Interior. El balance previo era de 21 fallecidos.

 https://acortar.link/L2SDmX

[Alberto News]

🌍📡 🇻🇪  𝗖𝗮𝗻𝗮𝗹 𝗣𝗮𝘁𝗿𝗶𝗮 𝗗𝗶𝗴𝗶𝘁𝗮𝗹.

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/43sxGxA

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","**Tragedy in Spain: Death toll rises to 39 in Adamuz train derailment.** The death toll from the tragedy rose overnight, reaching 39 by early Monday morning, according to a spokesperson for the Interior Ministry. The previous death toll was 21. https://acortar.link/L2SDmX [Alberto News] 🌍📡 🇻🇪 Digital National Channel. Telegram https://t.me/PatriaDigital Instagram https://bit.ly/43sxGxA WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",No,
53.0,1409438904.0,43704.0,2025-11-07 18:39:09+00:00,"🇻🇪🚔 **Hombre abusó y embarazó a sus dos hijastras adolescentes en Zulia**

https://alertas24.com/hombre-abuso-y-embarazo-a-sus-dos-hijastras-adolescentes-en-zulia/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Suscríbete a Alertas 24 en YouTube para recibir más contenido relevante al instante:**

https://youtube.com/@Alertas24

Alertas 2️⃣4️⃣",🇻🇪🚔 **Man abused and impregnated his two teenage stepdaughters in Zulia** https://alertas24.com/hombre-abuso-y-embarazo-a-sus-dos-hijastras-adolescentes-en-zulia/ 📡📲 Join our news channel on Telegram and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Subscribe to Alertas 24 on YouTube to receive more relevant content instantly:** https://youtube.com/@Alertas24 Alertas 2️⃣4️⃣,Yes,C
54.0,1409438904.0,36453.0,2025-02-16 23:23:01+00:00,"✝️🚣‍♀ **Protección Civil localiza cuerpo de pescador desaparecido en playa de Falcón**

https://alertas24.com/proteccion-civil-localiza-cuerpo-de-pescador-desaparecido-en-playa-de-falcon/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",✝️🚣‍♀ **Civil Protection locates body of missing fisherman on Falcón beach** https://alertas24.com/proteccion-civil-localiza-cuerpo-de-pescador-desaparecido-en-playa-de-falcon/ 📡📲 Join our news channel on Telegram and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,No,
55.0,1409438904.0,25039.0,2024-03-27 22:41:39+00:00,"🚔✝️ **Detenido un hombre en Lara por matar a tubazos al novio de su exesposa**

https://alertas24.com/sucesos/detenido-un-hombre-en-lara-por-matar-a-tubazos-al-novio-de-su-exesposa/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🚔✝️ **Man arrested in Lara for beating his ex-wife's boyfriend to death with a pipe** https://alertas24.com/sucesos/detenido-un-hombre-en-lara-por-matar-a-tubazos-al-novio-de-su-exesposa/ 📡📲 Join our Telegram news channel and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram for more relevant content:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,Yes,A
56.0,1375124677.0,57712.0,2025-08-03 00:39:23+00:00,"Vicepresidente de Movilización del PSUV, Nahum Fernández, expresó que este sábado se ha visto una manifestación de amor de fe y un pueblo venezolano que cree en Jesús Cristo.

En este sentido, recordó que por Decreto del Presidente Nicolás Maduro, el primer sábado de agosto anualmente, se celebrará el Día Nacional ""**La Marcha para Jesús**"" , destinado a que el pueblo evangélico marche por todas las calles del país expresando su sentir.

🌍📡  🇻🇪  𝗖𝗮𝗻𝗮𝗹 𝗣𝗮𝘁𝗿𝗶𝗮 𝗗𝗶𝗴𝗶𝘁𝗮𝗹.

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/43sxGxA

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","PSUV Vice President of Mobilization, Nahum Fernández, stated that this Saturday witnessed a demonstration of love and faith, showing the Venezuelan people's belief in Jesus Christ. He recalled that, by decree of President Nicolás Maduro, the first Saturday of August will be celebrated annually as the National Day ""The March for Jesus,"" intended to allow the evangelical community to march through the streets of the country expressing their faith. 🌍📡 🇻🇪 Digital National Channel. Telegram https://t.me/PatriaDigital Instagram https://bit.ly/43sxGxA WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",No,
57.0,1409438904.0,42972.0,2025-09-29 22:57:32+00:00,"🇨🇱✝️ **Hallan cuerpo de joven venezolano desaparecido en Chile**

https://alertas24.com/hallan-cuerpo-de-joven-venezolano-desaparecido-en-chile/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Suscríbete a Alertas 24 en YouTube para recibir más contenido relevante al instante:**

https://youtube.com/@Alertas24

Alertas 2️⃣4️⃣",🇨🇱✝️ **Body of young Venezuelan man missing in Chile found** https://alertas24.com/hallan-cuerpo-de-joven-venezolano-desaparecido-en-chile/ 📡📲 Join our news channel on Telegram and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Subscribe to Alertas 24 on YouTube to receive more relevant content instantly:** https://youtube.com/@Alertas24 Alertas 2️⃣4️⃣,No,
58.0,1409438904.0,42170.0,2025-08-27 22:33:30+00:00,"🚔🙎🏻‍♂️ **Detenido por abuso sexual a una niña de 11 años**

https://alertas24.com/detenido-por-abuso-sexual-a-una-nina-de-11-anos/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Suscríbete a Alertas 24 en YouTube para recibir más contenido relevante al instante:
**
https://youtube.com/@Alertas24

Alertas 2️⃣4️⃣",🚔🙎🏻‍♂️ **Man arrested for sexually abusing an 11-year-old girl** https://alertas24.com/detenido-por-abuso-sexual-a-una-nina-de-11-anos/ 📡📲 Join our news channel on Telegram and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Subscribe to Alertas 24 on YouTube to receive more relevant content instantly:** https://youtube.com/@Alertas24 Alertas 2️⃣4️⃣,Yes,"C, A"
59.0,1375124677.0,48645.0,2024-12-02 01:35:57+00:00,"**🔵 🇪🇸 🇺🇸 🇳🇱.🇨🇷 Fracasó protesta mundial convocada por MCM**

Oposición no respondió a la jornada de protesta mundial convocada por MCM y Edmundo González Urrutia para exigir a la CPI que actúe contra el gobierno de Venezuela, entre los países dónde se reportaron actividad figuran EEUU, España, Colombia, Costa Rica, Japón, Países Bajos, Venezuela entre otros, la asistencia fue muy baja y no logro llenar las calles o puntos de concentración establecidos,

En Madrid, España, fué uno de los puntos de concentración dónde se observó más participación, dónde se realizó una movilización.

Observen las imágenes y saquen sus conclusiones.

📷 Cortesía


🌍📡  🇻🇪 𝐂𝐚𝐧𝐚𝐥 𝐏𝐚𝐭𝐫𝐢𝐚 𝐃𝐢𝐠𝐢𝐭𝐚𝐥

https://t.me/PatriaDigital

Instagram
https://bit.ly/4aeiHsj

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","**🔵 🇪🇸 🇺🇸 🇳🇱.🇨🇷 Global Protest Called by MCM Fails** The opposition did not respond to the global day of protest called by MCM and Edmundo González Urrutia to demand that the ICC take action against the Venezuelan government. Among the countries where activity was reported were the US, Spain, Colombia, Costa Rica, Japan, the Netherlands, and Venezuela, among others. Attendance was very low and failed to fill the streets or designated gathering points. Madrid, Spain, was one of the gathering points where the most participation was observed, and a demonstration took place. Observe the images and draw your own conclusions. 📷 Courtesy 🌍📡 🇻🇪 Digital National Patria Channel https://t.me/PatriaDigital Instagram https://bit.ly/4aeiHsj WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",No,
