Sr. no.,Channel ID,Post ID,Post,HRV (Yes/No),"Type (A,B,C,D)"
76,1457892982,28960,"⚡️**Оккупанты готовятся бежать уже и с левого берега Херсонщины**🤷🏻‍♂️

На сегодня ""освободители"" запланировали** эвакуацию коллаборантов с семьями из временно оккупированной Новой Каховки**. Их будут вывозить из** города в сторону Арабатской стрелки**, [сообщает](https://sprotyv.mod.gov.ua/2022/11/11/okupanty-pochaly-evakujovuvaty-kolaborantiv-z-novoyi-kahovky/) Центр национального сопротивления, созданный ССО Украины. 

Вместе с этим, **местная ""администрация"" рассылает людям соответствующие сообщения**.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
77,1283359437,42606,"11 ноября мы ушли из Херсона. А более века назад, 11 ноября 1920 г. по новому стилю главнокомандующий Русской армией генерал Петр Врангель отдал приказ об эвакуации из Крыма. История любит символизм.

@voenkorKotenok",No,
78,1109403194,35748,"❗️**СРОЧНО.ВАЖНО**

**ВСУ обстреляли центральный район Донецка **

❗️__Погибли 13 мирных граждан __

**За происходящей ситуацией можно напрямую следить в **[канале ЧП Донецк](https://t.me/+kqHwVRD3nhNlMTA6)** 

Подписаться** 👇

[https://t.me/+kqHwVRD3nhNlMTA6](https://t.me/+kqHwVRD3nhNlMTA6)",Yes,B
79,1366346975,48856,"**🇺🇦🇷🇺Разбитая техника противника в Харьковской области

**Силы киевского режима пытались укрыть танки и БМП в лесопосадках,но техника была обнаружена и уничтожена огнём артиллерии.

Фото: @warjournal

@anna_news",Yes,C
80,1511148555,8796,"**⚡️Зеленский же объявил, что не готов и не хочет разговаривать с Россией, ну не готов, не надо — Путин**",No,
81,1469021333,14391,"**📍****Друзі, починаємо наш п'ятничний географічний квест о 20:00

Заходимо і реєструємося - ****https://www.geoguessr.com/join/EC3F****

**👨‍👩‍👧‍👦Перші три місця зможуть стати учасниками нашого OSINT-діалогу, але звісно після верифікації. Переможцям писати в наш бот @newsdeepstatebot (не забудьте скрін місця)",No,
82,1080134301,19745,База,No,
83,1366346975,50846,"""Как только армия России привыкнет к войне - начнутся слайды и ВКС (видеоконференцсвязь)""

(с) BS⚓",No,
84,1144404150,18143,"❗️Суммируя еще не закончившийся день, украинский режим:

– совершил теракт в здании Генпрокуратуры ЛНР, убит генпрокурор и его заместитель.**

– **нанес удар из HIMARS по центру Херсона, получила ранения начальник департамента труда Алла Бархатнова, ее водитель убит.

– совершил убийство заместителя мэра Бердянска по ЖКХ Олега Бойко и его жены, возглавлявшей городскую избирательную комиссию.

@warjournaltg",Yes,A
85,1144404150,18866,"🔥 На месте прилёта в Днепропетровске начался мощный пожар.

@warjournaltg",Yes,B
86,1129015804,13125,"В Мозамбике при нападении боевиков Исламского государства в провинции Кабу-Делгаду погибли два человека. Целью террористов в округе Макомия стал транспорт, принадлежащий представителям христианских общин. Джихадисты остановили машину, вытащили двух мужчин из салона, а затем обезглавили их. Также исламисты обстреляли конвой с продовольствием, который направлялся в отдаленные христианские поселения. Несколько человек получили ранения, но смогли уйти от преследовавших их боевиков ИГ.

На прошлой неделе террористы совершили несколько аналогичных нападений в округе Нангаде. Тогда от рук исламистов погибли три человека.",Yes,A
87,1366346975,50563,Сигал во время визита на Донбасс встретился с главой ДНР.,No,
88,1498939244,35528,"Последствия вчерашнего обстрела рынка «Маяк» в Донецке из РСЗО «Град»

@WarInMyEyes",Yes,B
89,1511148555,13823,"💢💢💢💢💢💢💢💢💢💢**
💤Вот посмотрите что эти выблядки делали с мирными жителями. Судя по салатовым шортам это совсем не военный. Просто мирный житель. Как так можно было издеваться над человеком а потом просто зверски его убить. И после всего этого кто то считает что у этих падонков нет фашизма??? Мы уничтожим каждую фашисткую мразь, которая как раковая опухоль обвила Украину!**",Yes,A
90,1093357968,13666,"«Чисто автоматически я нажал на спусковой крючок»

**Боец 74-го отдельного разведывательного батальона ВСУ Алексей Томилин рассказал, как убивал и добивал мирных жителей.**

По его словам, жительница Мариуполя Галина Харитонова высказалась в поддержку России. Украинских бойцов не смутило, что она мирная жительница и без оружия — сослуживец Томилина выстрелил ей в затылок из пистолета, а после этого сам Томилин решил добить её, выстрелив в грудь.

«Ко мне подошла пожилая женщина, лет 70, с заявлением о том, что она уважает и гордится детьми Владимира Владимировича Путина. Находясь на посту, я услышал громкий разговор [сослуживца] Куриленко и, выходя из подъезда, услышал одиночный выстрел из пистолета. Выйдя из подъезда, я увидел, что Куриленко прячет пистолет марки ПМ себе за пояс, а в 2 м от него, с левой стороны, лежит женщина с пулевым ранением в голове.

Мы её отнесли, это метров 30. В этот момент женщина то ли выдохнула, то ли вдохнула — издала звук. И чисто автоматически я нажал на спусковой крючок, и произошёл выстрел в область грудной клетки».

@MilitaryCriminal",Yes,A
91,1283359437,42635,"С сегодняшнего дня временной столицей Херсонской области является г. Геническ на берегу Азовского моря.

Об этом сообщили в администрации региона.

@voenkorKotenok",No,
92,1093357968,10216,"Офисный Рэмбо из Казахстана, который с утра анонимно обещал убить всю мою семью и «месить» нас (видимо, русских) в Казахстане, после деанона записал пафосное обращение. В котором рассказал о своем отношении к специальной военной операции и моей роли в ней, но уже ни словом не обмолвился о том, что хотел делать утром - убивать и месить.

Дорогой Уали Аскарулы Бейскенов, 29.09.1993 гр, проживающий на пр. Туран в Нур-Султане. Ты, мелкий холуй в Программе развития ООН (UNDP) в Казахстане, слишком много о себе думаешь. Я не пытался тебя напугать, хотя ты испуганно тер переписку, поняв, что анонимность в интернете - это миф. 

Мне безразлично, что ты думаешь об СВО и о том, что должны думать мои дети и жена. Я на тебя внимание обратил только потому, что ты угрожал убить мою семью. Не я твою жену Жулдыс Акмалиденовну и сына Уали Торехана, дай Бог им здоровья и долгих лет жизни с таким-то папкой. А ты - мою. Покажи им свои сообщения мне (я сделал скрин для твоего удобства) - они будут тобой гордиться? 

@sashakots",Yes,C
93,1283359437,41049,"__**Геннадий Дубовой: Почему не берем их в плен
**
Геннадий Дубовой — военкор Новороссии, доброволец СВО — о  том, обстрелы везде, а тыла по факту уже нет: враг бьёт не только по столице ДНР, но и практически по всей территории Донбасса, чтоб вызвать панику и лишить нас тыла.

__@voenkorKotenok",Yes,D
94,1366346975,48524,"Мы все почему-то иронизируем по поводу слова ""скрепы"". Если разобраться, это хорошее слово, которое рассказывает о вещах, которые нас объединяют.

Вот возьмем пример США. Скрепы американского народа это:
 
1.Христианская протестантская этика.
2.Трудолюбие.
3.Предпринимательский дух.
4.Эффективность.
5.Уважение закона.

Ты мог быть дворянского рода или простолюдин, но это ровным счетом ничего не значило — покажи на что ты способен! Например, стоит дурак во главе какого-нибудь ведомства, но убрать его и поставить на его место умного коллегу нельзя — он не знатного рода. Или не партийный. Другие скрепы. 

Я уверен, что США начали шататься, так как то, на чём Америка стала великой уходит. Сейчас не важен предпринимательский дух — важно как ты относишься к ЛГБТ-сообществу, не важно трудолюбие — важно трансгендер ты или нет.

Какие наши скрепы?

Я пока знаю одну —Победа в Великой Отечественной войне. МИ-6, ЦРУ, СБУ и Моссад сделали всё, чтобы отвратить от неё максимальное количество людей, через принудительное абсурдное почитание и дурацкие фильмы. Эта скрепа должна была приготовить русских к новым испытаниям. Дать понимание, что ты не имеешь право не взять в руки оружие, если ты потомок победителя, когда твоя Родина будет проходит жесткие времена. Это должен был быть главным лейтмотивом каждого 9 мая. Сейчас, когда враг обстреливает Брянскую, Курскую, Белгородскую области военкоматы ломятся от добровольцев?
Ну, ладно, речь сейчас не о войне, а о том, что нас скрепляет. 

Что делает нас монолитом? Можете писать мысли в личку, но только в виде пунктов. 1...2...3... и т.д.",Yes,B
95,1247556894,4288,"🚇**На станції метро «Лісова» відкрили вестибюль №1 в напрямку «Чернігівської»

**✔️У повному обсязі функціонують станції «Дарниця» та «Видубичі».

❌Без зупинки поїзди слідують повз станції «Хрещатик», «Дніпро», «Гідропарк», «Майдан Незалежності». Також наразі не працює пересадочний вузол «Хрещатик»-«Майдан Незалежності».

✔️Інтервал руху поїздів у метро в пікові години становить 4-5 хвилин, у міжпіковий час – 8-10 хвилин.

❕Нагадуємо, що під час повітряної тривоги підземні станції метрополітену працюють як укриття.  Для використання підземних станцій як укриття необхідно пройти через турнікети ручного контролю біля контролера.",No,
96,1457892982,26834,"**❗️Сообщают о пролёте ракеты над Черниговом

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
97,1283359437,43629,"На днях в сети глаз зацепило видео укронавтов, а точнее, выродков из чеченского мира — т.н. ичкерийцев, которые воюют за нацистский Киев против России. Эти выродки кичились тем, что завербовали в ислам украинского бойца, который, предав веру отцов, бодро под камеру прочитал шахаду.

С этим — беда, предают веру ни за понюшку табаку. Но такое происходит (в единичных случаях) и на нашей стороне. Нет-нет, но поступает информация, что иной русский в таких формированиях, как «Ахмат», например, принимает ислам. По некоторым данным, за отказ от Христа и переход в магометанство таких поощряют рублем. Сумма невелика по сравнению с иудиными серебренниками, но вполне достаточна для тех, кто меряет веру деньгами. Такой продаст и предаст за пятак.

Не агитирую и не призываю кару Небесную на головы тех, кто отступил и ушел в иную плоскость, отказавшись от Спасителя. И без меня есть Грозный Каратель, Судья неподкупный и справедливый, который воздаст каждому за дела его.

Отмечу лишь, что путь предателя — путь в пропасть, и, как правильно, предатель плохо заканчивает. Особенно тот, кто предает Христа.

@voenkorKotenok",No,
98,1351029634,70,"6. Путин утверждает, что основные столкновения России – не с регулярной украинской армией, а с отрядами неонацистов и бандеровцев, и вот от этого ушам, конечно, больнее всего. Ладно, что неонацисты выполняют приказания главнокомандующего-еврея. Ладно, что в числе тех, кто этому главнокомандующему предлагает помощь – премьер-министр Израиля.
 
Любой, кому люди еще нужны, кто общается со своими друзьями и родными в Украине, в курсе: обороняться там вышли примерно все.

В том числе те, для кого Бандера совсем не герой и кто каждое 9 мая встречает с той же горечью и теплотой, как это делают в Петербурге, Волгограде и Москве. Эти люди – граждане современной Украины, которые защищают свой дом. 
 
7. Не знаю, есть ли еще люди, которые имеют на Путина хоть какое-то влияние, но, допустим, есть. Не знаю, как они сейчас засыпают и просыпаются и что тренируют между пробуждением и сном. Но всем им – от Ротенбергов до Тимченко, от Чемезова до Грефа, от Абрамовича до Мордашова, от Кудрина до Эрнста – хочется напомнить одно: человеческое достоинство сейчас – не в Крымских мостах и не в победах в Лиге чемпионов. Достоинство – в том, чтобы высказать вашему начальнику свою позицию (а у многих из вас она много где совпадает с моей) и объяснить ему, что за катастрофа происходит прямо сейчас.
 
8. Финальное и главное: эта война должна быть немедленно закончена.",No,
99,1247556894,4624,"‼️**Міська влада закликає киян не наражати себе на небезпеку та безумовно дотримуватися комендантської години із 23:00 до 05:00

**🚨Комендантська година використовується правоохоронними органами, військовими, спеціальними підрозділами для проведення контрдиверсійних і антитерористичних заходів. Тож порушники наражають на небезпеку себе та інших містян. 

❗️Нагадуємо: заборонено перебувати на вулиці та в інших громадських місцях, переміщатися транспортом без перепустки або пішки. Також у комендантську годину слід дотримуватися режиму світломаскування. 

✔️Виходити можна тільки під час повітряної тривоги – щоб дійти до найближчого укриття. Обов’язково слід мати при собі документи, що посвідчують особу.

❗️Нехтуючи простими речами, ви наражаєте на небезпеку себе та інших. А також створюєте конфліктні ситуації із силами безпеки та оборони міста, що може відволікати їх від виконання важливих завдань.

🙏🏻Будь ласка, будьте свідомими та бережіть себе. Разом переможемо!

▫️▫️▫️

‼️**The city authorities urge Kyivans to remain vigilant and abide by curfew hours from 23:00 to 5:00

**🚨Curfew is used by law enforcement, military, and security forces to perform counter-diversion and anti-terrorist operations. Those who violate curfew are endangering themselves and their fellow citizens.  

❗️Please remember that it's strictly forbidden to be in the streets or public places and move around the city on foot or in any vehicle. During curfew, blackout discipline must be observed.  

✔️One can only leave their homes to head to the nearest shelter if air raid sirens go off. It's imperative to have your identity documents with you.

❗️Disregarding simple rules leads to conflicts and misunderstanding with law enforcement and territorial defense units, distracting them from carrying out important tasks.

🙏🏻Please remain vigilant and stay safe. Together we will win!",No,
100,1511148555,8434,"**🤣****отличная песня и видеоряд****🤣**
**🔥****хохол, ты не нужен своей стране****🔥**
**‼️****подними руки! Сдайся и возможно продолжишь жить****‼️**",No,
101,1498939244,30694,"Братцы, сёстры, друзья! Не останавливаемся, распределяем коптеры среди подразделений! Спецназ группы ""О"" передаёт всем привет и большое спасибо! 

Работаем💪",No,
102,1457892982,23816,"**⚡️Из-за **[**обстрела**](https://t.me/c/1457892982/23783)** частного сектора в Синельниковском районе Днепропетровской области погиб ребёнок 11 лет, — Кирилл Тимошенко

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",Yes,A
103,1080134301,16414,"В Одессе🇺🇦 всё стабильно, там чайки обнесли очередного синяка, пока он спал",No,
104,1469021333,11617,Кільком десяткам орків більше не знадобиться нічник😁,No,
105,1109403194,33187,"Видео с трофейного беспилотника, на котором зафиксирован оператор. Так украинцы наблюдали за происходящем в Красном Лимане с безопасного расстояния.

@sashakots",No,
106,1283359437,39067,"**Сводка МО РФ от 7 августа 2022 г. Главное:

**- Нанесен удар по временному пункту дислокации подразделений 72-й механизированной бригады ВСУ в Артемовске - уничтожено до 130 боевиков;
- В Дзержинске поражен временный пункт дислокации гаубичной батареи 95-й отдельной десантно-штурмовой бригады ВСУ;
- В Харькове на территории ТЭЦ-3 и Карповского сада ликвидировано более 100 боевиков;
- Оперативно-тактической и армейской авиацией, ракетными войсками и артиллерией поражены 176 объектов;
- В районе н.п. Часов Яр (ДНР) уничтожена пусковая установка зенитного ракетного комплекса «Бук-М1»;
- В районе Вознесенска Николаевской области поражен арсенал с 45 тыс. тонн боеприпасов;
- В рамках контрбатарейной борьбы подавлены четыре взвода РСЗО «Град» и три артиллерийских взвода;
- Сбиты восемь украинских БПЛА.

@voenkorKotenok",No,
107,1109403194,37399,"**Друзья, мы запускаем сервис «СВОя доставка»**: https://t.me/SVO_mail/3

Мы будем возить солдатские посылки в зону СВО. Уже есть помещение в Копанях. В планах в Скадовске и Каланчаке. После Геническ и  Мелитополь. Пока всё упирается в проверенные кадры.

**Кто меня читает давно, помнит, что мы с марта возим в зону СВО гуманитарную помощь и передаём посылки для наших парней. Наверное, пришло время переводить это в официальную плоскость. Тем более, сейчас родные мобилизованных мечутся, не зная, как передать посылки и письма своим близким на передовой.  

**Если мыслить глобально, на длинную дистанцию, я хочу из этого проекта увидеть возможность помощи ветеранам СВО, о которой [я писал ранее](https://t.me/RSaponkov/4034).

Например, чтобы ветеран СВО мог купить свой грузовой автомобиль и иметь гарантированную работу. Ну или продажа франшизы на те же перевозки и перечисление дохода в фонд помощи ветеранам СВО.  Но это пока контуры.

На короткой дистанции в планах помочь моим друзьям, которые поверили в русский мир в Херсоне, работали с нами и остались ни с чем. Именно эти люди будут работать в «СВОей доставке» на первом этапе.  Так же в планах другие направления бизнеса, направленного на поддержку ветеранов. Если взлетит с доставкой, буду двигаться дальше.  

**__Доставка будет стоить денег, но мы постараемся, чтобы несмотря на боевые действия, границы и блок-посты, посылка приходила на фронт по цене обычного сборного груза внутри России.__**",No,
108,1457892982,23901,"**Петушилин и реакция на маленькую ""бавовну""

**— Испугались?
— Обосрался.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
109,1469021333,9691,🇹🇷**Туреччина застосовує конвенцію Монтре і закриває Босфор для військових суден**,No,
110,1511148555,14559,**От перемоги до зрады**,No,
111,1080134301,17796,"Держите свои шишки, пацаны!

Работяга из Украины бросил свою старую жизнь, перебрался в Нидерланды и стал... бабой с хуем трапом по имени Джулия Харденберг.

Изи вариант не получить повестку, запоминайте",No,
112,1469021333,11693,"🐔**В окупованому Херсоні рашистські підстилки знищили меморіал, де були портрети українських бійців та Небесної сотні

**Такі випадки показують які ми придурки, коли приймали закон про декомунізацію в тій редакції, яка є.

Московити знищують будь-яку пам'ять про наші втрати, незалежно від політичних поглядів.

Якщо після війни не буде прийнято нормальний закон який передбачатиме демонтаж мемеріальних пам'яток чужим арміям, разом з могилами не українських бійців, то це говоритиме про чергову хвилю національної імпотенції.

На останній світлині скріншот з Луганщини, там знищують меморіали нашим бійцям.",No,
113,1080134301,19315,Воспитание в детских садах Стерлитамака,No,
114,1511148555,11813,"**От подписчика
**🇺🇦🇩🇪Вот такие листовки распространяли украинские бешенцы   в немецком городе, где последующем был сожжен дом, в котором они жили

__Это называется, где живут, там и срут__",No,
115,1080134301,16714,Обычный кот с Украины 😁,No,
116,1080134301,16199,Немножко утренней гимнастики из Одессы😄🇺🇦,No,
117,1536211233,597,"First foreign volunteers are in Ukraine 🇺🇦 

Первые иностранные добровольцы в Украине 🇺🇦",No,
118,1283359437,39721,"**__Военный эксперт Борис Рожин о попытках ВСУ перейти в контрнаступление 29 августа 2022 г., специально для канала Vоенкор Котенок Z __****__@voenkorKotenok__****__:

__**1) В районе Благодатного, Снигирёвки, Высокополья и Давыдова Брода противнику существенных успехов добиться не удалось, несмотря на понесенные потери.

В районе поселка Сухой Ставок противник смог продвинуться с плацдарма у Андреевки и сейчас  пытается закрепиться в поселке, чтобы попробовать охватить позиции ВС РФ у Давыдова Брода.

2) Противник продолжает активно наносить удары по Бериславу, Новой Каховке, в районе Херсона. Уничтожен, как минимум, 1 склад боеприпасов и повреждена баржа, использовавшаяся для переправы через Днепр. 
ВС РФ наносят удары на криворожском и никопольском направлениях. 

По данным МО РФ, противник в ходе сегодняшних боев потерял около 50 единиц тяжелой и легкой бронетехники, 2 штурмовика, более 560 в/с убитыми. 

3) На фоне обстрелов Берислава и переправы через Днепр противник пытается усилить нажим на р. Ингулец для  продвижения к Бериславу. Несмотря на то, что на большинстве участков наступление ВСУ закончилось неудачно, пока не разрешился очередной кризис на Ингульце, рано говорить, что наступление полностью провалилось.

@voenkorKotenok",Yes,A
119,1109403194,32875,"Кстати, совпадение ли, «Азовсталь» взяли в третью годовщину инаугурации клоуна Зеленского

Вот и скажите, что Шойгу не умеет в троллинг😂

@MakarenkoLive",No,
120,1144404150,12330,"**🇷🇺🇺🇦 В Минобороны России опубликовали кадры высадки тактического десанта подразделений Воздушно-десантных войск и взятие под контроль одного из аэродромов на территории Украины. 

**Передовые подразделения Воздушно-десантных войск осуществили высадку десанта с вертолетов посадочным способом, организовали круговую оборону вокруг аэродрома и обеспечили прием основных сил десанта. 

На видео показаны действия подразделения ВДВ, а также вооружение десантников, которое кроме стрелкового вооружения включает противотанковые управляемые комплексы и минометы. 
#Россия #Украина
@rybar

__*Поддержать нас: 4377 7278 0407 7977__",No,
121,1283359437,41735,"Серия ударов по целям в Киеве, Одессе, Сумской и Днепропетровской областях. По Киеву массово отработали беспилотники. Поражено здание ""Укрэнерго"" и район ж/д вокзала.

@voenkorKotenok",No,
122,1080134301,17896,"🚀🇷🇺**Доброе утро, мы из России

**Кадры боевой работы расчетов самоходных реактивных систем залпового огня «Град»",No,
123,1511148555,14069,"Твиттер базовый. Илон Маск выпилил возможность регать аккаунты в твиттере с украинских номеров телефона, а также убрал из трендов и рекомендаций посты которые связаны с войной и Украиной😊

Теперь хохлы и еврокуколды визжат и просят вернуть всё обратно.. Ну теперь точно в миротворец запишут, и никакие старлинки не помогут!🤣


**💤Бля вот это ЗРАДА 😂😂😂😂
Свиней за воротник заткнули потому что в интернете пишут чистейший пиздёж и выплескивают агрессию на всех у кого иное мнение. По этому свинособакам удалили нахуй +380 😂😂😂😂**",No,
124,1144404150,13091,"🇷🇺🇺🇦 Расширенный репортаж журналиста китайского телеканала CGTN-Русский Дмитрия Маслака из охваченного боями Мариуполя.

@warjournaltg",No,
125,1283359437,42908,"Голландский военный ресурс Oryx сообщает, что Анкара поставила Киеву системы РЭБ и управляемые реактивные системы залпового огня TRLG-230, которые могут работать в связке с ""Байрактарами"". 

Данные РСЗО были отправлены на Украину еще летом, но до сих пор не фигурировали на каких-либо роликах или фотографиях. Кроме того, ожидается поставка ракет «воздух-воздух» с инфракрасной головкой самонаведения для ""Байрактаров"".

@voenkorKotenok",No,
126,1144404150,15002,"❗️Кадры сдачи в плен украинских военных с территории Азовстали в Мариуполе.

На ютуб-канале британского таблоида The Sun видео стыдливо именуется как «эвакуация раненых украинских военных в **украинский Новоазовск**».

@warjournaltg",Yes,D
127,1498939244,31021,В Харькове и области перебои с электричеством.,No,
128,1457892982,28130,"⚡️**ВСУ контролируют все мосты через Днепр в Херсоне, россияне не смогут покинуть город в случае уличных боев — Резников

**""Не совсем верю в то, что россияне будут иметь возможность вести уличные бои. Мы контролируем все мосты на реке Днепр, используя HIMARS и другую артиллерию. И для них рискованно оставаться в Херсоне, потому что они потом не смогут сбежать, как это сделали в Изюме"", - сказал Резников в интервью Fox News. 

Русня, пакетами запаслись?

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
129,1498939244,31610,"Этим утром по Донецку было выпущено как минимум 10 снарядов калибра 155-мм, сообщил мэр города Кулемзин",No,
130,1093357968,10803,"Друзья, ну я понимаю украинские СМИ кормят говном свою аудиторию, рассказывая, что мы с @epoddubny навели хохлов на «Тюльпан» своими репортажами.  У них и на «Азовстали» эвакуация через спецоперацию. 

Но давайте соблюдать информационную гигиену и мимо таких эпистолярных дефекаций проходить, брезгливо прикрыв нос. 

Во-первых, на кадрах совершенно другая позиция. Во-вторых, с той позиции, которую снимали мы, «Тюльпан» уехал быстрее нас. Это оговаривалось заранее. 

Еще позабавил опус о том, что мы уничтожаем мосты, чтобы остановить продвижение ВСУ. Ага, в данном кокоетном случае - чтобы остановить их продвижение в свой тыл) 

@sashakots",No,
131,1536211233,344,https://youtu.be/wxrCVUnhWsw,No,
132,1457892982,29482,"**""Я не обвиняю русских, думаешь, мне война с Россией нужна?""**, **— президент Польши Дуда попался на уловку российских пранкеров, выдавших себя за Эманюэля Макрона

Разговор был о ракете, упавшей в Пшеводуве. **В канцелярии польского президента позже подтвердили, что это правда, и уже начато расследование, как это стало возможно.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
133,1498939244,33218,"**Байден и Си Цзиньпин проводят на Бали свою первую встречу как лидеры своих стран. **

Си Цзиньпин заявил Байдену о необходимости работать со всеми странами, чтобы принести надежду на мир и уверенность в глобальной стабильности.

Он сказал, что готов провести честные переговоры по стратегическим двусторонним вопросам, обсудить региональную и глобальную ситуацию.

А Байден заявил, что они с Си несут ответственность, чтобы показать, что США и Китай могут преодолеть разногласия и не допустить, чтобы конкуренция переросла в конфликт.

По его словам, мир ожидает, что США и Китай сыграют ключевую роль в решении глобальных проблем.",Yes,C
134,1283359437,38769,"Наглядное видео, как выглядит взрыв ""лепестков"", которые ВСУ разбрасывают над Донецком. Осторожно, ненормативная лексика.

@voenkorKotenok",No,
135,1144404150,19262,"**СБУ ""напомнила**"" **комбригу 14 омбр ВСУ  о его элитной недвижимости в Крыму 

**Как мы неоднократно [писали](https://t.me/dillfrash/10095), в настоящее время комбриг 14 омбр ВСУ Охрименко находится под следствием СБУ.

Тот факт, что он работал на российские спецслужбы и попытался их кинуть, в итоге признали даже в Донецке. 

Телеграм-канал ""[Джокер ДНР](https://t.me/JokerDPR/245)"" подтвердил нашу информацию о получении русскими хакерами доступа к данным командования ВСУ именно через Охрименко.

Сегодня же наши подписчики из 14 омбр сообщают, что до солдат бригады довели информацию о приобретении Охрименко при странных обстоятельствах элитной недвижимости в Крыму, а также неоднократных случаях незаконного пересечения Охрименко границы с полуостровом.

Данная информация обнародована контрразведкой СБУ, так как офицеры  бригады уверены в том, что задержание Охрименко связано с его конфликтом с Сырским (командующий СВ ВСУ) и напротив дружескими отношениями с Залужным.

Российским властям, в свою очередь, рекомендуем национализировать собственность продажного комбрига (на фото).",Yes,D
136,1093357968,12576,"Прямо сейчас в бессмертие идёт 144 мсд. То, что делали и  делают  488 мсп, 254 мсп, 59 тп, 99 сап, будет записано огненными буквами на страницах славной военной истории России. Когда-нибудь после победы вспомните про славных смоленских и брянских парней, они это заслужили. 

Горжусь дружбой с ними, горжусь тем, что делил и буду делить с этими парнями сухпай и рюмку. Горжусь тем, что под огнём мы шутили и будем шутить. 

Хохол прет ордами на Оскольском фронте невзирая на потери. Его техника горит, трупы устилают населённые пункты и лесопосадки. «Тонкая красная линия» из русских гвардейцев сдерживает его наступ, удобряя и так плодородный чернозём Слобожанщины солдатами ВСУ. 

Скоро, уже очень скоро подойдут вновь сформированные части и подразделения, враг  будет разбит, унижен и уничтожен. Ну а пока именно они, ведущие непрерывные бои уже на протяжении 7 месяцев против превосходящего противника, хранят Россию.",No,
137,1093357968,9794,"🇺🇸🇺🇦 **Гражданин США Цезарь Квинтана погиб в Мариуполе, пытаясь найти своего сына.

**Подписчики прислали ссылку на [репортаж Андрея Руденко](https://t.me/RtrDonetsk/4774), где боец ВС ДНР ""Керчь"" демонстрирует паспорт американского гражданина Цезаря Квинтана (Cesar Quintana), погибшего в Мариуполе при невыясненных обстоятельствах и захороненного на указанном бойцом участке кладбища в поселке Моряков.

В ролике утверждается, что Квинтана  участвовал в боевых действиях на стороне украинской армии.
Но так ли всё, на самом деле?

Цезарь Квинтана был женат на гражданке Украины Антонине Аслановой. Супруги разошлись, и в 2020 году Антонина увезла сына на Украину, 
Цезарь пытался вернуть сына и даже сделал сайт ""[Верните Александра домой](https://bringalexanderhome.com/)"", на котором собирал документы по делу и подписи под [петицией](https://www.change.org/p/demand-for-ambassador-kvien-to-request-the-ukrainian-minister-of-justice-return-alexander?utm_content=cl_sharecopy_32480674_en-US%3A3&recruiter=620855063&utm_source=share_petition&utm_medium=copylink&utm_campaign=tap_basic_share) о возврате ребенка. 

Когда на Украине начались боевые действия, Цезарь отправился в Мариуполь спасать своего сына, где и погиб. Он не был военным и вряд ли принимал участие в боевых действиях на стороне украинской армии. Скорее всего, он разделил судьбу многих тысяч мирных жителей Мариуполя, став жертвой войны.

Мы соболезнуем родственникам Цезаря Квинтана. Не всякий гражданин иностранного государства, погибший в Мариуполе, являлся наемником и воевал на стороне ВСУ.  

#США #Украина
@rybar",Yes,C
138,1247556894,4776,"**Київ: важливе на сьогодні** 🔵🟡

👩‍⚕️Вимушені переселенці у столиці отримують необхідну медичну допомогу безкоштовно та безвідмовно.

👷‍♂️Триває ремонт вулиці Шовковичної. Дорожники оновлюють бруківку на ділянці від вулиці Дарвіна до вулиці Басейної. 

🦙У столичному зоопарку поповнення у родині альпак. 

👩‍🚒Для містян провели безпекові тренінги за участю рятувальників, саперів, медиків та психологів.

**Детальніше:** https://bit.ly/3zX8gZV

**Kyiv: important news** 🔵🟡

👩‍⚕️ Internally displaced persons receive the necessary medical care for free and upon request.

👷‍♂️ The renovation of Shovkovychna Street in Kyiv is underway. Road workers are renewing the cobblestone from Darwin Street to Baseina Street. 

🦙 Kyiv Zoo has a new addition to the alpacas family. 

👩‍🚒Rescue workers, sappers, medics, and psychologists have held security training for Kyivans.

**More details:** https://bit.ly/3zX8gZV",No,
