Sr. no.,Channel ID,Post ID,Post,HRV (Yes/No),"Type (A,B,C,D)"
69,1366346975,53332,"⚡️**Электроснабжение Запорожской области, Херсона, Новой Каховки и Голопристанского района восстановлено после утренних **[**обстрелов**](https://t.me/opersvodki/8068)**, сообщили в региональных администрациях.**

@opersvodki",Yes,B
70,1511148555,13524,🔥🔥**РАБОТАЙТЕ БРАТЬЯ!**🔥🔥,No,
71,1080134301,15826,"На кладбище в Мюнхене осквернили могилу Бандеры.

Хотя как можно осквернить Бандеру - не совсем понятно, ведь он сам оскверняет кладбище в Мюнхене.

Украинцы уже негодуют и ищут российский след.",No,
72,1457892982,29969,"**На Донбассе русня вовсю использует запрещенное химическое оружие, — Военно-морские Силы ВСУ

**Речь идет об **аэрозольных гранатах ""К-51**"". После разрыва такой гранаты человек, попавший в радиус действия дезориентирован на 20 минут из-за приступов кашля, и поражения глаз газом. Использование таких боеприпасов является **прямым нарушением Конвенции**, которую Россия подписала в 1993 году.

Русня от бессилия швыряется чем попало, но это их не спасет.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
73,1469021333,13713,"📢""**__мамулічка нада свалівать__**"", **маємо численні повідомлення, про втечу туристів з Сакського району

**Тікайте поки є можливість, ЗСУ вже поряд😈",No,
74,1457892982,27888,"**Этот сериал американцы сняли еще в 2016 году, а как будто сегодня

**""Я продавал оружие украинцам. Русским я продавал электронику и комплектующие для беспилотников и ракет"". Сериал ""Элементарно"", 4 сезон 9 серия. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
75,1129015804,13962,"Жертвами двойного теракта в г. Могадишо стали сто человек, более трехсот получили ранения. Количество погибших может увеличиться, т.к, некоторые раненые находятся в критическом состоянии. Власти обвиняют в случившемся связанную с ""Аль-Каидой"" группировку ""Аш-Шабаб"". Однако МТО не спешит брать ответственность. Самый смертоносный теракт в истории страны, который [произошел](https://t.me/directorate4/619) в 2017 году, также приписывают группировке. Тогда при взрыве начиненного взрывчаткой грузовика погибло пятьсот восемьдесят семь человек.",Yes,A
76,1080134301,17737,"✊🏻🇷🇺“**Давай, Путин, не подводи нас! Мы за тебя руками и ногами!**”

Жители ЛНР активно и эмоционально выбирают Россию и родной русский язык. Украинский же им и даром не нужен.",No,
77,1457892982,30750,"⚡️**А вот и фото прибытия Зеленского в США.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
78,1283359437,42738,"В Киеве прилет по зданию генштаба ВСУ и оперативного командования.

@voenkorKotenok",No,
79,1080134301,17032,"🔥🇷🇺🇺🇦 Донбасс. То, что осталось от транспортного средства ВСУ.",No,
80,1109403194,37314,"После публикации [истории](https://t.me/sashakots/37196) женщины, которая в обстреле ВСУ колонны беженцев под Купянском потеряла своих детей, откликнулись многие подписчики.

Светлана занимается росписью елочных игрушек, и читатели хотели купить их, чтобы поддержать женщину.

Пишите ей на Телеграм +79883344914

@sashakots",Yes,B
81,1144404150,15637,"Вчерашние фотографии работы штурмовой авиации, это был как бы анонс.
Анонс вот этого видео, под песню, которая была гимном моего поколения и которая, надеюсь, будет гимном для следующих поколений. 

Работайте братья! ✊",No,
82,1511148555,12838,"Спутниковые кадры 404 для сравнения, фотографии ночного освещения за 27 января 2022 года и 23 ноября 2022 года

💤я не понял, хуле там лампочки еще горят????

[Конфликт🔥Z Подписаться](https://t.me/konfliktworld)",No,
83,1457892982,30810,"**Энергосистему Украины восстановят по новому образцу, учитывая постоянную угрозу, — министр энергетики Украины Галущенко

** ""**Мы же будем жить в милитарных угрозах всю свою жизнь, мы должны строить энергосистему с учетом того, что в любой день по ней может быть нанесен удар ракетой, артиллерией, дронами**. Безусловно, мы будем отстраивать и первый критерий – это безопасность, а дальше точно будет более новая и с последними достижением техники"", — сказал он.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
84,1366346975,56806,"**⚡️В Приднестровье задержан военнослужащий подозреваемый в государственной измене

По версии следствия через социальную сеть он передал  «британской журналистке» информацию о военной технике.

На самом деле под видом журналистки с военнослужащим общались сотрудники зарубежных спецслужб, которые собирают информацию разведывательного характера о приднестровской армии и оперативной группе российских войск в Приднестровье.

Информацию «британской журналистке» военнослужащий согласился передать за вознаграждение в $500. За государственную измену ему грозит до 20 лет тюрьмы. Это не первый случай вербовки. В последнее время иностранные спецслужбы проявляют активный интерес в отношении Приднестровья.**",Yes,D
85,1457892982,23626,"**Вдоль Антоновского моста фиксируют баржи. **Возможно, готовят +- нормальную переправу. Ее начали строить со стороны Херсона с северной стороны моста пару дней назад.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
86,1498939244,35673,"**В Сербии заявили, что косовские албанцы силой захватили власть в Северной Косовской Митровице. 

**__«Сегодня албанцы правовым насилием и односторонними действиями заняли депутатские места, принадлежащие сербам в сербском муниципалитете Косовска-Митровица, хотя за них никто не голосовал и у них нет никакой поддержки сербского народа»__, — заявил глава Канцелярии по Косову и Метохии при кабмине Сербии Петар Петкович.

СМИ сообщают, что косовары в среду вошли в здание муниципалитета, под охраной боевиков из ""полиции Косово"", провели заседание совета муниципалитета, на котором назначили депутатов из числа албанцев. Назначенные депутаты принесли ""присягу"", после чего ""избрали"" главу муниципалитета. Им стал албанец Неджат Углянин.

__«События ясно показывают, что главная цель Приштины и Альбина Курти в том, чтобы не севере не было ни одного серба»__, — подчеркнул Петар Петкович.",Yes,C
87,1080134301,20616,**Неизвестный с разбега в спину пнул Арнольда Шварценеггера**,No,
88,1457892982,29647,"**Удалось в два раза сократить количество людей, у которых отключается электрика. Но ситуация серьезная, сегодня были отключения у 12 млн абонентов. Сложнее всего в Киеве и области, Одесчине, Львовщине, Винничене и Днепропетровщине**, — Зеленский

Также президент призвал украинцев осознано потреблять электроэнергию, а власти на местах - делать работу качественнее, потому что есть много жалоб.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
89,1080134301,20760,"**— Я не заснял, нужен повтор!

— Они, видишь, не засняли, нужно въ*бать тебе ещё раз. 

**Это слова учеников 122-й школы в Перми, которые избили, а потом заставили извиняться на коленях новенькую одноклассницу. 

Девочку поймали после уроков возле пятиэтажки на улице Льва Толстого. Окружили и предъявили за переписку с парнем одной из восьмиклашек. Ну а потом начали издеваться. Пока толпа улюлюкала и смеялась, приревновавшая пацанесса нанесла несколько ударов и поставила испугавшуюся ровесницу на колени.",No,
90,1080134301,14378,"Таджик из мема **«метро Люблино»** депортирован обратно на родину из-за отсутствия регистрации. 

На кадрах можно наблюдать, как его встречали дома",No,
91,1366346975,58264,"Не на что не претендуя хочу представить вариант боевого пояса. 
Комплектация производилась с учётом специфики оператора, наличия у него личного короткоствольного оружия чехла для ПБС и соответственно подсумков для магазинов для пистолета. 
Но есть общие принципы сбора боевого пояса. 
1. Задняя часть ВСЕГДА свободна,если это не сделать то невозможно будет нормально носить ни один рюкзак. 
2. Расположение аптечки ( сколько копьев об это сломано) расположить слева ближе к животу. Таким образом вы сможете до неё дотянуться любой рукой. В случае ранения человек в 90 процентах случаев принимает позу имбриона скручиваясь на земле. Если аптечка будет где нибудь на заднице, оказать самопомощь будет практически невозможно. 
Аптечка для второго эшэлона не должна быть громоздкой. В ней должно быть самое необходимое, чтобы остановить кровотечение. 
1.Турникет+ резиновая лента.
2.Ножжицы
3.ИПП 
4.Салфетки. 
Дополнительные турникеты и ИПП должны быть в плечевых карманах кителя. 
Продолжение следует.",Yes,A
92,1366346975,52647,"МО РФ сообщает, что в результате ракетных ударов под Одессой уничтожен склад ракет для РСЗО HIMARS, а также зенитных ракет западного производства (предположительно, для ЗРК NASMAS).
Также в рамках ударов на Херсонском направлении в порядке проверки готовности к ""наступлению ВСУ на Херсон"" уничтожено более 100 человек личного состава и 2 гаубицы M777.",No,
93,1093357968,9623,"Z-зарисовки из жизни тыловых городов ДНР. 

@LittleOwlRu",No,
94,1109403194,34750,"Владлен, конкретно в этом случае корректировка ведется с Залы. А к передку гаубицу подтягивают, чтобы нивелировать разницу в дальности стрельбы с «тремя топорами» и повысит точность прямо скажем не снайперской гаубицы «Гиацинт Б».

Но парни и танки из нее уничтожают практически на предельной дальности. Когда корректировка идет в режиме реального времени напрямую между оператором БПЛА и командиром артиллерийского расчета. Без промежуточных звеньев. При этом находятся они в разных местах.

https://t.me/vladlentatarsky/15343",No,
95,1144404150,12099,Российское Минобороны публикует кадры боевого применения вертолетов - экипажи Ка-52 противотанковыми управляемыми ракетами уничтожили бронетехнику украинских националистов,No,
96,1283359437,44052,"В Киеве, Николаеве, Одессе и Харькове серия взрывов. В Харькове остановилось метро.

@voenkorKotenok",No,
97,1283359437,44057,"Подтверждается поражение промышленного предприятия в Голосеевском районе Киева. 

В Одессе после прилета по инфраструктурному объекту наблюдаются перебои со светом и водоснабжением.

@voenkorKotenok",No,
98,1144404150,17175,"💥Наша артиллерия хоронит украинских вояк в лесах под Изюмом:💥

__""Слышны крики оттудова""

""Да тут разх**рили""

""Как забрать людей, я не знаю""

""Там пацаны лежат, кричат""

__Работайте, братья!

**__Осторожно, ненормативная лексика!

__**#тактический_перехват 

[👔](https://t.me/tacticalnecktie) [Тактический галстук](https://t.me/tacticalnecktie)",No,
99,1080134301,15947,"[⁉️](https://t.me/HarryPukich) «Г**оворят, царь — ненастоящий!» 

В США набирает популярность версия, что на посту президента находится не Джо Байден. 

**Американцы начали замечать, что Байден, будучи вице-президентом заметно отличается от своего «двойника», который сейчас, по мнению конспирологов, и правит США.

__Могли бы и менее «забаганного» клона взять в таком случае...

__**Тоже видишь разницу? —** 👍

[Гарри Пукич ⚡️](https://t.me/HarryPukich)",No,
100,1109403194,34687,"Ещё немного информации происходящем подконтрольном ВСУ Краматорске. 

Местная администрация буквально выдавливает население из города. Так, в частности, мой собеседник слышал, как чиновник возмущался, что город отключили от газа, воды и электричества, но люди все равно не выезжают. «Нормальные уехали, а это не люди», - отвечал другой. 

При этом ехать людям особо и некуда. Обещания Верещук - фейк. Люди уезжают, но быстро возвращаются, поскольку нигде их не ждут, а кое где очень сильно не любят. 

В центральных и западных областях, к примеру, за жильё просят 10-15 тысяч гривен в месяц. Плюс - оплата коммуналки. При этом трудоустройство возможно исключительно через военкомат, а местные жители всегда рады указать военным, где проживает беженец. 

Есть ли социальное жилье? Для примера рассказали историю беременной женщины, которую поселили в детском саду, но через месяц попросили на выход. 

Тем временем «освободившееся» жильё в городе занимают военные. Люди возвращаются, а дом или квартира уже размародерена и живут в ней служивые люди. Чаще ситуацию удаётся разрешить с помощью местной полиции, которая худо-бедно держит украинских вояк под контролем. 

Она же гасит конфликты, которые то и дело затевают военнослужащие из западных регионов. По большей части - из нацбатов. Они цепляют людей, провоцируют, а после бьют. 

Военкоматы в городе трудятся без сна и отдыха. Повестки вручают у банкоматов, в магазинах и даже в церкви. Залужному нужно «мясо». 

Настроения в городе оригинальностью не блещут. Люди боятся и хотят, чтобы все поскорее закончилось. В Россию хотят, да. В ДНР - нет. Оно и понятно. 

Ах, да! Те беженцы, что поумнее, пытаются самоорганизовываться и вместе переживать все тяготы и лишения, но власть в регионов подобное не одобряет и всячески препятствует. Разобщёнными проще управлять.",No,
101,1093357968,12161,"Корреспонденты РИА Новости и Известий раскрыли секрет атомного борща в Энергодаре. Особый ингредиент засвечен на видео.

Война войной, а обед на ЗАЭС  🤙",No,
102,1469021333,9433,Івани мародерять банк на Херсонщині,No,
103,1093357968,10122,"МИД РФ: Состоялся обмен российского лётчика Константина Ярошенко на американца Тревора Рида.


@epoddubny",No,
104,1283359437,41589,"Белгород — третий раз за сутки работает ПВО.

@voenkorKotenok",No,
105,1469021333,12380,**В Житомирі демонтували Мікі Мауса**,No,
106,1366346975,57776,Проезжая Попасную.,No,
107,1366346975,53171,"**Обратная конверсия
Часть 2:**

«Мне, как человеку родившему и работающему в городе оружейников, было горько видеть, как построенных в советское время мощные заводы один за другим превращались в торговые центры, — говорит Александр Захаров. — Но есть способ как быстро и многократного увеличить выпуск беспилотных аппаратов. Нами разработана концепция переоборудования торговых центров, в которых до начала СВО торговали в основном товарами западных брендов, в заводы по конвейерному производству трех типов отечественных беспилотников».
 
Первый в России проект по конвейерной сборки сконцентрируется на производстве трёх основных типов беспилотных летательных аппаратов и обеспечит потребность любого потребителя. Кроме сохранения рабочих мест и поддержания уровня налоговых отчислений переоборудование торговых центров в заводы военной техники и вооружения позволит наладить не только конвейерный выпуск хорошо зарекомендовавшей себя продукции, но и обеспечит создание новых разработок, что повысит престиж страны.
 
«Я давно хранил мысль, что придёт время и промышленность вернётся в те места, где мы в 90-х годах потеряли заводы под различные офисные и торговые центры. Сейчас нужно смотреть на уход иностранных компаний как на возможность создать новые рабочие места и обеспечить рынок продукцией необходимой для нашего потребления» — говорит Александр.",No,
108,1498939244,33777,"""Заградительные отряды - мы о них и не думали. Мы знали, что от паники наши потери  были большими, чем в боях. Мы были заинтересованы в заградотрядах. Сегодня, думая о приказе 227, я понимаю, какова сила правды. Когда нам утешительно врали, мы отступали и дошли до Волги; когда нам сказали правду, мы начали наступать и дошли до Берлина""
Григорий Чухрай, кинорежиссёр. 

Просто поразительные слова про ложь и правду...",No,
109,1457892982,29269,"**В Киеве сегодня выпал первый снег

**Также снегопад прогнозируется в пятницу. Температура воздуха опустится до -2 градусов. На дорогах ожидается гололедица, поэтому необходимо ""переобуть"" свои автомобили и не превышать скоростной режим.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
110,1283359437,39858,"Сообщают, что в Токмаке вычислили украинского корректировщика пособничавшего нацистам.
При задержании аки смертник ИГИЛ подорвал себя гранатой.",Yes,D
111,1366346975,49381,"⚡️Залужный просит Зеленского срочно вернуть на восточный фронт артиллерию, которую готовили для контрнаступления. Сейчас ВСУ сравнивают с землей в Песках/Авдеевке/Бахмуте/Соледаре/Северске, а контрбатарейной работы никто не ведёт, из-за требования Офиса Президента сорвать референдум в Херсонской и Запорожской области. Главнокомандующий ВСУ настаивает на сворачивание подготовки к контрнаступления и переходу к обороне, чтобы не потерять сейчас Донецкую область.",No,
112,1283359437,39260,"ВСУ нанесли новый ракетный удар по Энергодару - погиб мужчина, выгуливавший собаку. Также ранена девушка.

@voenkorKotenok",Yes,A
113,1144404150,13935,"❗️Средства ПВО ВС РФ/НМ ДНР перехватили украинскую ракету ""Точка-У"" над Шахтерском.

Обломки сбитой ракеты упали в мк-рн №7, повреждения получили множество домов, ранены мирные жители: двое взрослых, один ребёнок. **Кроме этого, один ребёнок погиб**. 

@warjournaltg",Yes,A
114,1511148555,10514,"✅✅✅В КИЕВ ЛЕТЯТ ПОДАРКИ 🎁 🚀🔥
ОБЪЯВЛЕНА ВОЗДУШНАЯ ТРЕВОГА",No,
115,1247556894,5651,Вибух у Голосіївському районі. Не залишайте укриттів! Атака на столицю триває.,No,
116,1093357968,10328,"Не нацист. Просто приверженец ультра-правой идеологии. А ещё повар, сантехник и инженер",No,
117,1498939244,36476,тревожно...,No,
118,1511148555,12006,"**💤****Я вот подумал и придумал.
А почему у нас нет блюд таких как: 
**✅**Украинский свинорщь 
**✅**Пельмени из молодых хохлят
**✅**Салат пидарас Зеленский с креветками/курицей
**✅**Селедка под чубом
**✅**Хохлячьи ушки в кляре

Да потому что мы не ебанутые сатанисты как они ****🤷‍♂️****🤷‍♂️****🤷‍♂️**",No,
119,1283359437,39966,В Бердянске еще один взрыв в районе Слободка.,No,
120,1511148555,13957,**Минус два питуха**. **Самоликвидировались**.,No,
121,1247556894,5237,"👩🏻‍🏫**Усі столичні навчальні заклади перейшли у дистанційний режим, оскільки повітряна тривога була оголошена до початку навчального процесу.**",No,
122,1498939244,32911,"Удачная контрбатарейная борьба-основа будущего успеха. Ланцеты и Кубы наносящие удары по артиллерии противника это то, что мы ждали больше полугода. Очень надеюсь, что таких ударов в скором времени станет еще больше, а наши бла-камикадзе увеличат как время нахождения в воздухе, так и боевую часть. Когда в машину с пехотой или в орудийный расчёт  попадает 10, а лучше 20 кг взрывчатки, объективный контроль смотрится намного красивее.",No,
123,1283359437,44038,"В Константиновке, оккупированной украинскими формированиями, продолжается детонация боеприпасов после сегодняшнего прилета по военному объекту.

Данный населенный пункт находится к юго-западу от Бахмута и к югу от Краматорска.

@voenkorKotenok",No,
124,1469021333,10452,🔥Доїздився,No,
125,1109403194,33167,"Находки русского спецназа в Мариуполе - в одной из школ была оборудована располага ВСУ.

@sashakots",No,
126,1366346975,54281,"2 дня назад украинский генштаб [сообщал](https://t.me/ukrainian_guide/3572) о наступлении российских войск в районе сел Светличное-Дуванка. Сегодня благодаря полтавской администрации выяснилось, что в ходе наступления был ликвидирован **старший офицер ВСУ майор Владимир Зайцев**.",No,
127,1511148555,14048,"⚡️Азербайджанские «экологи» в Арцахе оказались сторонниками группировки УГ⚡️

Выдающие себя за экологов азербайджанские активисты, которые устроили провокацию в том числе против мировтроческой миссии РФ в Арцахе, в реальности оказались активными сторонниками террористической группировки «Украинское Государство». Они открыто это показывают в своих соцсетях.

Кадры с места событий не оставляют сомнений в намерениях «экологических активистов». Если сначала ими декларировались «экологические» задачи, то спустя несколько часов креатива и таланта доиграть роль экоактивистов до конца не хватило, и провокаторы приступили к прямым нападкам на российских миротворцев. 

Помимо неофашистких жестов «серых волков», мата, оскорблений и откровенных подталкиваний к драке о провокаторах отлично говорит их бэкграунд в социальных сетях - откровенно проукраинский, нацистский и русофобский соответственно. На одном из видео «экоактивист» буквально вытирает ноги о флаг Донецкой народной республики, нового региона России, кровью добывшим себе место в составе нашей страны. Фактически провокатор вытер ноги о флаг России. 
Это не говоря о том, что человек на видео открыто поддерживает не только турецкое неофашистское движение «Бозкурт», но и вдохновляется нацистами из ВСУ и «Азова»*.

Напомним, что утром 12 декабря власти Азербайджана прибегли к очередной провокации на трассе Горис-Степанакерт. Группа переодетых в гражданское сотрудников спецслужб и наёмных активистов под видом «экологов» прибыла в район Шуши на единственную дорогу, связывающую Арцах и Армению. Под предлогом требований с целью якобы попасть на золотые  прииски, азербайджанские провокаторы уже сутки блокируют проезжую часть для любого автотранспорта, в том числе с продовольствием и лекарствами.

Также вечером стало известно, что Азербайджан перекрыл подачу природного газа в Арцах с целью усилить гуманитарный кризис.",No,
128,1283359437,39205,"В районе ЗАЭС поднимается дым. Укронацистские ресурсы радостно рапортуют об очередном обстреле.

@voenkorKotenok",Yes,B
129,1498939244,36526,Очередная за сегодня масштабная воздушная тревога из-за активности нашей авиации в Белоруссии,No,
130,1080134301,15789,Сахарный бум добрался и до Казахстана!,No,
131,1366346975,56217,"**‼️🇷🇺Случайно снял свою смерть: русская ДРГ уничтожает ВСУ на Харьковском направлении. 

**Бывший АТОшник Володимир Ворошов пошел в Харьковскую тероборону из-за своей лютой ненависти к русским. Слишком самоуверенный боевичок снимал на камеру свои похождения и случайно заснял собственную смерть в результате образцово показательной работы российского спецназа. Полное видео со съёмками с тлф [тут
](https://t.me/ragulinho/2263)Страничка уничтоженного [instagram.com/killayoffu22
](https://instagram.com/killayoffu22/)**t.me/RVvoenkor**",No,
132,1511148555,8076,"Неудачная операция ВСУ по переброске морпехов по воде.
Свинобомжи",No,
133,1469021333,14386,"📍** 6 жовтня кацапи почали заявляти про взяття Спірного**, при цьому все по класиці: ""вагнер молодець, яйця генералу полизані"". Сьогодні почали з'являтися свіжі відео і на них фігурує удар з танка по нашим позиціям східніше села. На жаль, на відео 2 наших захисника загинуло - така ціна відбиття атаки

deepstatemap.live/#12.75/48.8124/38.2505",Yes,A
134,1283359437,41852,"⚡️**Путин на Совбезе:** ""В ДНР, ЛНР, Херсонской и Запорожской областях вводится **военное положение"".

**@voenkorKotenok",No,
135,1144404150,19179,"Бойцы 1 ТА Западной группировки показали работу ТОС-1А  ""Солнцепек"" от первого лица. 

@razved_dozor",No,
136,1351029634,89,"Александр Баунов @baunovhaus – журналист, политолог, исследователь античности, дипломат (в прошлом) и просто очень умный человек – новый герой вДудя.

ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА

Когда 20 лет назад молодой президент Путин приезжал с визитом в Афины, Баунов писал ему речь («Мы переболели авторитаризмом в его тяжелой форме»). Что именно случилось с Путиным за это время? Становимся ли мы похожими на государство-казарму? Почему российская дипломатия – это провал? Может ли Алла Пугачева остановить войну?

https://youtu.be/rY_XyEVHK5M",No,
137,1080134301,17389,⚡️ Эксклюзивные кадры задержания украинской ДРГ российскими бойцами СпН в мае этого года под Красным Лиманом.,Yes,D
138,1469021333,9726,Васильків,No,
139,1093357968,11716,"Союзные силы продолжают подавлять огневые точки противника на Донецком направлении. В течение ночи в районе Авдеевки и Невельского были ликвидированы более 20 членов вооружённых украинских формирований. Также были уничтожены одна установка РСЗО «Ураган», две БМ-21 «Град».

@epoddubny",No,
140,1144404150,14741,"На Мемориале Славы в районе села Мордвиновка Мелитопольского района торжественно предали земле останки 40 солдат, погибших при освобождении Мелитополя во время прорыва линии немецкой обороны «Вотан»  17 октября 1943 года

[Вежливые и Заботливые](https://t.me/v_and_z)",Yes,A
141,1109403194,36769,"«Наберитесь терпения. Белгород - сила!»

Уроженец Белгорода, воюющий в батальоне «Алания» на Запорожском направлении, обратился к землякам.

@sashakots",No,
142,1469021333,11767,🇺🇦**Ще один Т-72Б3 до колекції**🥰,No,
143,1469021333,9071,"Суми, спіткнувся і впав",No,
144,1498939244,33050,Украинское орудие и буксирующий его грузовик стали очередной жертвой «Ланцета»,No,
145,1366346975,53862,"Практически сразу с началом Великой Отечественной войны был сформирован институт представителей Ставки верховного главнокомандования. Для них не было разработано должностных инструкций, однако нет никаких сомнений в том, какая ключевая задача стояла перед ними. Проистекала она из порочной практики генералов ""скрывать неудачи"". Представители Ставки должны были предоставлять И.В.Сталину объективную информацию о ситуации на вверенном им участке. 

Когда Маленков решил, что достаточно просто ставить подпись под донесениями Жукова, то Сталин очень четко объяснил ему его роль и главную задачу: __""Мы посылали Вас не в качестве комиссара к Жукову, а как члена ГКО, и Вы должны были нас информировать""__. Маршал Василевский отправленный в качестве представителя Ставки, вовсе упустил эту задачу из виду и Сталин направил ему крайне резкую телеграмму:

__""Сейчас уже 3 час. 30 мин. 17 августа, а Вы еще не изволили прислать в Ставку донесение об итогах операции за 16 августа и Вашей оценке обстановки. Я давно уже обязал Вас, как уполномоченного Ставки, обязательно присылать в Ставку к исходу каждого дня операции специальные донесения. Вы почти каждый раз забывали об этой своей обязанности и не присылали в Ставку донесений... Последний раз предупреждаю Вас, что в случае, если Вы хоть раз еще позволите себе забыть о своем долге перед Ставкой, Вы будете отстранены от должности начальника Генерального штаба и будете отозваны с фронта"".

__Позже обязанности представителей Ставки расширили и конкретизировали, но задача предоставлять объективную информацию Верховному, не позволяя командующему фронтом приукрашивать ситуацию, по-прежнему оставалась ключевой. 

Очень важно помнить о том, что порок ""нежелания расстраивать начальство"" неистребим. И нет большей глупости, чем благодушно ему потворствовать. Потому что талантливые командиры никогда не смогут превзойти талантливых определителей ""позорного недуга в подвиг"". Может, к поражению это и не приведет, но однозначно цену победы увеличит многократно.",No,
146,1469021333,13985,"📸**СБУ «Альфа» у Високопіллі** 

З'являється все більше фото та відео зі звільненого селища, що вкотре спростовує тези московицьких пропагандонів про ""баї на югє пасьолка"". 

Світлини: __Роман Бочкала__",No,
147,1366346975,53991,"**⚡️Еще кадры последствий удара ВСУ по городу Берислав Херсонской области

**По сообщению местных властей, полностью уничтожена школа в н.п. Шляхово. Ранее в ней обучалось 130 детей, учебное заведение готовилось к приему учеников 1 сентября.

Также ракетными ударами ВСУ разрушена крыша многоэтажного жилого дома, здание школы № 4. Разрушено здание городского центра занятости.

▶️ [Подписаться на СМОТРИ](https://t.me/smotri_media)",Yes,B
148,1093357968,11748,"Интересно, что удар по колонии в Еленовке, в ходе которого погибли по предварительным данным 40 «узников Азовстали, украинцы нанесли на фоне многочисленных интервью пленных «азовцев», которые появились в разных СМИ в последние дни. Боевики «Азова» много рассказывали о своих преступлениях против мирного населения, внесудебных казнях, пытках… А также о том, что к террору против гражданских причастно высшее руководство страны.

Конечно, удар Хаймарсом по своим бывшим захистникам - это и попытка закрыть рот навсегда, и запугать тех, кто выжил. Ну и я даже не сомневаюсь, что убийство пленных боевиков повесят на Россию. Или уже повесили?

@sashakots",Yes,D
149,1164348791,6703,"ДОРОГИЕ АРТИЛЛЕРИСТЫ РОССИИ! СО СВЕТЛЫМ ДНЁМ **РВИА!** 

       Желаю вам новых стволов для имеющихся орудий! Желаю, чтоб у вас было много-много разведывательных артиллерийских систем! 

       Желаю вам нескончаемого запаса недавно произведенных боеприпасов, и огромной тучи «Орланов-30» над позициями противника. 

        А вам, ребята здоровья и нашей общей Победы.",No,
150,1080134301,16964,🔥🇷🇺🇺🇦 Донбасс. Кадры работы чеченского спецназа в зоне СВО. Точная дата съёмки неизвестна.,No,
151,1511148555,9993,"**‼️🏴‍☠️🇫🇮 Уничтоженная колонна техники врага при наступлении на Давыдов брод на Херсонщине:
**▪️Первая потеря финского БТРа Sisu Pasi XA-185 (по другой версии это французский БТР VAB)
▪️Также на кадрах уничтоженный бронеавтомобиль Козак-2 ВСУ (47°12'48.3""N 33°09'57.3""E).
▪️И уничтоженный бронеавтомобиль ВСУ, предположительно КрАЗ Кугуар/Спартан.
 
💤Каких только тварей не занесло на поле брани.",No,
152,1144404150,14873,"**Неонацисты там повсюду: Очередной иностранный волонтер не побоялся рассказать правду о войне на Украине**❗️

🇺🇦🇫🇷Из Украины во Францию вернулся бывший боец французского спецназа и автор книги «__Вставай и иди благодаря науке__» Адриен Боке, несколько лет назад получивший тяжелую травму позвоночника, дал интервью Sud Radio и без купюр рассказал, каким выдалось его пребывание на Украине.

**__Он рассказал про венные преступления ВСУ, о неонацистах из «Азова» и поставках западного вооружения им. Отдельно он отметил события в Буче.

__**@razved_dozor",Yes,A
153,1366346975,48600,"Ну а в Германии начали переживать за своего министра здравоохранения.

Пишут, что происходит ""залипание"" министра, а иногда это называют переходом в режим ""энергосбережения"".

@OpenUkraine",No,
154,1498939244,30107,"🇷🇺 Что ж, в российском информационном пространстве начался информационный переворот против Минобороны России — точнее его руководства и командования на местах. 

В одном ряду Рамзан Кадыров, Евгений Пригожин, подконтрольные Лубянке каналы, представители силовиков всех мастей — от Росгвардии до ВС РФ, подключаются депутаты Госдумы — выходцы из Минобороны России. 

Всех не устраивает одно: сработавший накопительный эффект от многолетних «успешных» докладов от командования на местах. Сейчас это вылилось в очередной провал на фронте. 

Подобные попытки всколыхнуть общество были и до этого. Но сейчас они инициированы сверху. Будет ли от этого толк — покажет время. 
#Россия 
@rybar

__*Поддержать нас:__ `4377 7278 0407 7977`",No,
155,1511148555,11250,"✅Новая партия дохлых пидарасов
Дружно за ручку к Бандере в конуру!
✅Не скорбим, ✅не помним, ✅вообще похуй на вонючих свинособак! ✅Горите в аду!🔥",No,
156,1498939244,30030,Запись исторической церемонии подписания договоров о вхождении новых регионов в состав России,No,
