Sr. no.,Channel ID,Post ID,Post
47,1498939244,32680,"Киев жалуется Западу, что наши удары вывели из строя от 35 до 45 процентов объектов энергетики. Если учитывать тот момент, что всю энергетическую инфраструктуру Украины  строили в советское время, причем строилась она с большим запасом, для населения в 50 миллионов человек и очень развитой промышленности, то для достижения нужного нам результата, необходимо выбить еще процентов 35. Если удары будут продолжены с таким же системным подходом как сейчас, то к концу ноября на территории Диких земель, то есть бывшей Украины, станет очень весело."
48,1511148555,9563,"⚡️⚡️⚡️Западные СМИ продолжили негативную тенденцию и поддержали заявления политиков, о том что Украину не надо брать в НАТО. Для Офиса Президента это большой информационный удар, на который на Банковой не рассчитывали. 


💤Есть информация что главный высер хохлятской страны 404 не согласовал свои действия с западом о написании бумажки о вступлении в НАТО. Западу это очень не понравилось и теперь они пытаются задвинуть тему в дальний шкаф со скелетами!
А пидарас Зеленский вызвал на себя волну негатива со стороны   Рогулей. Ну долбаёб что тут еще сказать. Когда мы зайдем в Киев нужно сказать местным хохлам, что примем капитуляцию только после повешения пидараса зеленского на Крещатике. Нелюдь должен быть уничтожен!"
49,1144404150,17413,"🇷🇺🇺🇦 ВС РФ поразили объект в **Николаеве.

**По словам местных жителей, сирены воздушной тревоги до прилета не звучало. В городе прозвучало несколько взрывов.

Судя по всему, удар был нанесен баллистической ракетой.
#Николаев #Россия #Украина
@rybar

__*Поддержать нас:__ `4377 7278 0407 7977`"
50,1080134301,20234,"**Вчера во время матча Англия-США американский футболист вытер руки об жилет фотографа перед тем, как вбросить аут!**"
51,1498939244,35276,"💥В Харькове и области прогремели взрывы, после чего была объявлена воздушная тревога. В Херсоне также продолжают греметь взрывы."
52,1283359437,41512,"Последствия удара беспилотниками по Ладыжинской ТЭС в Виннице.

@voenkorKotenok"
53,1469021333,8695,"**🚜Встановлено локацію ДТП в окупованому Криму за участі військової техніки - 45.13481283760375, 35.****37568091312341****
➖➖➖➖➖➖➖➖➖➖
💬**[Обговорення в DeepStateЧаті
](https://t.me/chatDeepState)[🛎Повідомити новину](http://t.me/newsDeepStatebot)"
54,1498939244,34499,Измельчал европеец. Блохастый хвост собакой машет😏
55,1469021333,14695,"**📍**** Ворог продемонстрував підбиття нашого танку. Увагу звернули на те, що локація всього в 1.7км на захід від Площанки

**Локація - deepstatemap.live/#16/49.2028/38.0525"
56,1283359437,42990,"**• Быть воином – жить вечно! •**

Кадры, которые сняты противником, на них видно, что раненый на Бахмутском направлении боец «Группы Вагнера», не дожидаясь того, как его могут взять в плен, пытается лёжа уйти из жизни пустив себе пулю в сердце. 

Неизвестно, удалось ли ему это сделать, так как видео обрезано, но на кадрах видно, что правая рука у «музыканта» перебита и ему физически сложно это выполнить.

В виду отсутствия кадров, как по нему ещё живому скидывают подвесные заряды с квадрокоптера, можно предположить, что уйти из жизни самому ему всё-таки удалось. После этого его добивает противник с воздуха."
57,1247556894,5174,"**Київ: найважливіше за сьогодні **🔵🟡

⚡️Зранку та вдень Київ зазнав масованих ракетних обстрілів. Повітряна загроза в столиці загалом тривала понад 7 годин.

🚑За попередніми даними, у Києві від російських обстрілів сьогодні загинули 6 людей, 51 особа постраждала. 42 людини госпіталізовані до медзакладів.

💥Зазнали пошкоджень різного ступеню: 45 житлових будинків, 6 закладів освіти, 2 заклади соціальної сфери, 6 закладів культури, 5 закладів охорони здоров’я, 2 адмінбудівлі. 

⚡️Також ударів агресора зазнали 5 об‘єктів критичної інфраструктури та ЖКГ столиці. Частково обмежене електропостачання промисловим клієнтам та частині побутових клієнтів.

❗️Столична влада закликає мешканців та бізнес відсьогодні з 17:00 до 22:00 обмежувати використання електроенергії.

🚎Унаслідок ракетного обстрілу зазнала пошкоджень контактна мережа столичного тролейбусу на деяких ділянках в центрі міста. 

🙏🏻Містян просять не ігнорувати сигнали повітряної тривоги і одразу прямувати в укриття. Варто брати з собою теплий одяг, воду, запас їжі, зарядні пристрої для телефонів.

**Детальніше: **https://cutt.ly/3Bzkodo

**Kyiv: Important news of the day** 🔵🟡

⚡️This morning and afternoon, Kyiv saw multiple rocket attacks. The aerial threat in the capital lasted over 7 hours.

🚑According to preliminary information, 6 people were killed, and 51 individuals were wounded by Russian strikes on Kyiv today. 42 people were hospitalized.

💥Various districts, especially the city center, saw varying degrees of damage: 45 residential buildings, 6 educational institutions, 2 social service institutions, 6 cultural institutions, 5 healthcare facilities, and 2 administrative buildings. 

⚡️The aggressor also struck 5 critical infrastructure sites and the capital's housing and communal services. Electricity is being partially limited to industrial clients and some residential clients.

❗️The city authorities urge residents and businesses to limit their electricity consumption from 17:00 to 22:00.

🚎As a result of the rocket attack, the contact network of the capital's trolleybus was damaged in some areas of the city center. 

🙏🏻City authorities urge residents not to ignore air raid sirens and to immediately head to shelters. Consider taking warm clothing, water, food supplies, and telephone chargers with you.

**More details:** https://cutt.ly/3Bzkodo"
58,1469021333,14193,"**🤙🏻Привіт та велика подяка від бійців ДУК ПС, яким ви допомагали зі збором на дрон**. **Він вже на передовій і допомагає знищувати русню**😈

👉🏻Нагадуємо про канал підтримки ЗСУ @help_deepstateua та сайт звітності: https://help.deepstateua.com/.

💳**Наші реквізити**:

📌приват `5168755444374546` (Микула Р.) 
📌моно `5375411417067597` (Микула Р.)
📌PayPal: ua_monolit@ukr.net"
59,1469021333,10175,"Запрацював сайт для іноземних добровольців котрі хочуть приєднатися до війни в Україні - http://fightforua.org
A website for foreign volunteers who want to join the war in Ukraine has been launched - http://fightforua.org"
60,1080134301,20191,Вчера во время матча Бразилия- Сербия был забит пожалуй пока** самый красивый гол этого чемпионата**. Автором гола стал бразилец Ришарлисон
61,1283359437,39687,"**__В США упал Фондовый рынок
__**
После пятничного заявления председателя ФРС Дж. Пауэлла, подтвердившего, что эта структура продолжит ужесточение финансовой политики, Фондовый рынок США вошел в пике. Фондовые индексы упали и не собираются подниматься.

Пауэлл сказал: «Мы целенаправленно движем нашу политику к состоянию, когда она будет серьезно ограничивать экономическую активность». И добавил: «Повышение ставок, замедление экономического роста и ослабление рынка труда сдержат инфляцию, но также и причинят некоторую боль домохозяйствам и бизнесу. Это печальная цена снижения инфляции. Однако неспособность восстановить ценовую стабильность будет означать еще более серьезную боль».

Это значит, что ФРС усиливает ограбление населения США. Инфляция в США разогнана искусственно и ее питают неумеренные траты Белого дома на популистские программы ради победы «демократов» на предстоящих в ноябре выборах в Конгресс и многомиллиардные вливания в «черную дыру» Украины.

За все должны расплатиться беднейшие слои США и «средний класс». В выигрыше - военно-промышленные корпорации и крупные транснациональные банки.

@voenkorKotenok"
62,1469021333,10170,"Окупант з книжкою ""Думай і багатій"""
63,1109403194,32674,"Год назад ушел из жизни один из основателей и руководителей Центра анализа стратегий и технологий (ЦАСТ) **Константин Владимирович Макиенко.

**Константин Владимирович Макиенко родился 25 февраля 1969 года. В 1997 году совместно с Русланом Пуховым Константин Макиенко выступил основателем Центра анализа стратегий и технологий (ЦАСТ) и с тех пор являлся бессменным заместителем директора ЦАСТ по науке, главным организатором исследовательской, научной и творческой деятельности Центра. Константин Макиенко был настоящей душой Центра, двигателем его работ. Креативность и энергия Константина Макиенко стояли у истоков многих успешных начинаний и проектов ЦАСТ. Без Константина Макиенко ЦАСТ никогда не достиг бы своего успеха.
Константин Макиенко был автором большого количества исследований по тематике военно-технического сотрудничества России с зарубежными государствами, одним из ведущих отечественных экспертов по этой проблематике. С его смертью понесло тяжелую утрату все российское оборонное исследовательское сообщество"
64,1080134301,15259,🇬🇧🇺🇦 Иностранные наемники в Северодонеце. Видео украинского журналиста Юрия Бутусова.
65,1283359437,41284,"Несколько прилетов районе Антоновского моста в Херсоне. Ранее над объектом были сбиты два украинских беспилотника.

@voenkorKotenok"
66,1457892982,23807,"**❗️Опять воздушная тревога во многих областях Украины

**Сегодня с укрытий видимо можно и не выходить🤦🏻‍♂️

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
67,1511148555,11326,"✅**Украинские СМИ разносят информацию о якобы десяти иранских инструкторов в Крыму**, **уничтоженных** **ВСУ** — **загвоздка в том, что ссылаются они на самих себя 

**Удивительная перемога произошла в пятницу в украинском медиапространстве. СМИ страны 404 активно разносили информацию о том, что ВСУ якобы успешно «ликвидировали 10 иранских инструкторов дронов», авторитетным поставщиком новости стало издание Jerusalem Post.

Тем не менее, заглянув в статью израильской газеты, читатель сталкивается с еще одним «проверенным» источником информации — неким украинским чиновником, «связанным с подпольем в Крыму» и сообщающим о той самой успешной ликвидации.

💤Они распространяются по всему миру как паразиты и везде сеют дерьмо"
68,1536211233,1670,"We meet this day in different places. Someone - in trenches and dugouts, in tanks and IFVs, at sea and in the air. Fighting for independence on the front lines. Some - on the road, in cars, trucks and trains. Some fight for independence, delivering what they need to those on the front lines. And someone is in a smartphone or a computer. And fighting for independence, too - raising funds so that those on the road have something to take to those on the front lines. We meet this day in different circumstances, conditions and even in different time zones, but with one goal - the preservation of independence and the victory of Ukraine!

We are united.
Happy Independence Day, Ukraine!

- [Zelenskyy](https://www.youtube.com/watch?v=cqRsyh5aV5g&feature=emb_title)

Мы встречаем этот день в разных местах. Кто-то - в окопах и блиндажах, в танках и БМП, на море и в воздухе. Сражаясь за независимость на передовой. Кто-то - на дорогах, в автомобилях, грузовиках и поездах. Некоторые борются за независимость, доставляя все необходимое тем, кто находится на передовой. А кто-то - в смартфоне или компьютере. И тоже борется за независимость - собирает средства, чтобы тем, кто в дороге, было что отвезти тем, кто на передовой. Мы встречаем этот день в разных обстоятельствах, условиях и даже в разных часовых поясах, но с одной целью - сохранение независимости и победа Украины!

Мы едины.
С Днем Независимости, Украина!

- [Зеленский](https://www.youtube.com/watch?v=cqRsyh5aV5g&feature=emb_title)"
69,1109403194,37554,"«Отношение нашего командования к нам — это просто жесть была»

**Пленный боец ВСУ рассказал, что украинских солдат кормят завтраками — провизию не давали, траншеи, чтобы проносить эту провизию, не делали.**

«Изначально даже: заезд на эти позиции — нам сказали: «Три дня [находиться там]». То есть ничего не брать [сказали]. То есть даже сказали еды не брать, типа потерпите».

@MilitaryCriminal"
70,1457892982,23737,"**⚡️А вот и ответка. Точечным ударом ВСУ уничтожили базу орков в Токмаке Запорожской области.** В честь этого бк орков пускают салюты.

Также сообщается о взрывах в Донецке.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
71,1080134301,16513,"Суть игры, успеть увернуться от автомобиля в последний момент. Побеждает самый смелый.

На видео победивший"
72,1247556894,5767,"🌲**Пункти утилізації новорічних ялинок працюватимуть із 4 до 31 січня включно 

**У пунктах утилізації хвойні дерева подрібнюють на щепу, яка використовується для мульчування лунок вічнозелених рослин: узимку мульча допомагає захистити ґрунт від промерзання, а в теплу пору року – зберегти водний баланс.

Загалом працюватимуть 17 пунктів: 11 відкриють у різних районах Києва і ще 6 – на територіях лісництв КП «Дарницьке ЛПГ» та КП «ЛПГ «Конча-Заспа». 

💚У 2022 році кияни принесли на переробку 8,5 тисячі хвойних дерев.

[Мапа розташування пунктів. 
](http://surl.li/efgvq)[Перелік адрес та деталі.](http://surl.li/efgvu%D0%BC%D0%BC)"
73,1366346975,55456,"#эксклюзив
Бомбовый удар ВКС РФ по позициям ВСУ в н.п.Красногоровка выглядит так 😎

@NeoficialniyBeZsonoV"
74,1536211233,362,"⚡According to State Emergency Service of Ukraine, at least five people died after Russians attacked Holocaust memorial in Kyiv cruise missile. Two of them were laying flowers at that moment. At least five injured.

⚡לפי שירות החירום הממלכתי של אוקראינה, לפחות חמישה בני אדם מתו לאחר שרוסים תקפו את אנדרטת השואה בטיל שיוט בקייב.  שניים מהם הניחו פרחים באותו רגע.  לפחות חמישה פצועים."
75,1144404150,18123,"**Кладбище боевиков ВСУ в Изюме: киевские нацисты свое преступление решили превратить в новую Бучу

**Накануне Зеленский обвинил российские войска в убийствах мирных жителей Изюма, могилы которых обнаружили боевики ВСУ при зачистке города. 

Речь идет про лесное кладбище. О нем мы уже [сообщали](https://t.me/dillfrash/6140?single) в истории про майора ВВС Украины Коваленко, тело которого ополченцы ЛНР пытались вернуть родственникам, однако из-за угроз СБУ родне пилота, переговоры пришлось прекратить, а останки похоронить.

По всей видимости, сотни аналогичных историй можно рассказать и про тела других боевиков ВСУ, которых киевскому режиму проще было записать в ""пропавшие без вести"", чтобы не платить компенсации родственникам. 

Что ж, благородство союзных сил не оценили в Киеве и сейчас британские журналисты будут рассказывать про новую Бучу...

PS Об отношении к телам погибших говорят и кресты на могилах, на некоторых из которых даже установлены мемориальные таблички."
76,1283359437,37225,"Видео со стороны американских наемников, которые воюют против русских в Донбассе. Укры грят, что видео сделано в Северодонецке. Тут все обычно для войны — стрельба и мат на английском.

Глупые и озлобленные укры подают это как хороший знак — мол, за нас американцы воюют. На самом деле, это черная метка Украине и самим украинцам — русские схлестнулись с миром содома и будут биться до конца. 

А Украина превратится в пыль на перекрестке империй — настоящих и будущих. Придется снова панские сапоги лизать или прощения просить у русских. 

Ничего, возникнет из неоткуда новый тарас шевченко и будет петь песни покаянные, заунывные, как гимн несостоявшегося государства Украина.   
 
@voenkorKotenok"
77,1469021333,13706,"[🚀](https://i.imgur.com/vn4kDIP.jpeg)**Сьогодні, у 8:52 московія запустила ракету з іранським супутником**.

🛰У московії є серія супутників Канопус-V, всі вони (6 штук) належать так званому ""Союзному гасударству з біломосковією"". Із цих 6, одразу 4 було запущено в 2018 році. Який їх реальний стан з незалежних джерел невідомо, можливо працюють (Недооцінювати ворога не варто), а можливо вже як космічне сміття гуляють на орбіті. 

🔎Після цих запусків у 2018, Іран ними зацікавився. Йому в першу чергу це треба, щоб моніторити свого головного ворога — 🇮🇱Ізраїль, а також багато інших цілей на Близькому сході, яких Ірану вистачає. Чотири роки тривали перемовини і все якось не доходили до практичного результату.   

🧐Аж раптом, 15 липня звільняють ""батутчика"" Рогозіна, на його місце ставлять іншу особу. А 19 липня хуйло [робить](https://t.me/DeepStateUA/13450) перший міжнародний візит після 24 лютого — у Тегеран. Цікавим тут є те, що про цей візит також згадувалось на офіційній сторінці «Роскосмосу», хоч і без подробиць. Зазвичай там лише новини пов'язані з космосом. Вже 3 серпня новий очільник «Роскосмосу» зустрічається з послом Ірану і вони доходять згоди (Принаймні вперше заявляють у ЗМІ) про запуск побудованого московією супутника «Хаям» (названо на честь Омара Хаяма) із цієї серії Канопус-V. 

🗞Анонімні джерела [«The Washington Post»](https://www.washingtonpost.com/national-security/2022/08/04/russia-iran-spy-satellite/) кажуть, що московія домовилась з Іраном ""декілька місяців"" користуватись цим супутником для власних потреб у війні з Україною. На запит вищезгаданого ЗМІ посольство московії у Вашингтоні відмовилось давати коментар.

🇮🇷**Іран сказав**, що спутник належить їм, тож всі рішення пов'язані з керуванням та експлуатацією будуть виконувати їх фахівці. А повідомлення, що з'явились в ""деяких ЗМІ"" про використання супутника для військових цілей ""інших країн"", не відповідають дійсності. 

🔭Іран вже раніше запускав свої супутники власними силами, останній в 2020 році. Його в Пентагоні тоді [прокоментували](https://twitter.com/SpaceForceCSO/status/1254158221243277315) як ""__веб-камера, що вміє крутитись в космосі і навряд вміє передавати інформацію__"". Замовлений у московитів супутник має роздільну здатність 1,2 метра на піксель, для прикладу доступні всім знімки на гугл мапах це 0,5 метрів. Роздільна здатність комерційних супутників компанії **Maxar**, з яких ми декілька разів [роздивлялись](https://t.me/DeepStateUA/12772) Зміїний це 50-30 сантиметрів.

👁А тепер, що це змінює глобально? У московії +1 око в космосі. Декілька десятків очей у них було і раніше, як з цієї серії так і з інших. Технологічно тут нічого нового проривного, ті ж 1,2 метра. Можна припустити, що цей супутник дійсно не буде використовуватись московією (адже у них є такі самі) і це була лише одна з послуг для Ірану, в обмін на яку останній за повідомленням в **ЗМІ** передав БПЛА московитам та можливо буде допомагати іншим чином у майбутньому.

🤷🏼‍♀️До речі, 3 червня московія запускала в пропагандиських цілях ракету з написом зовні ""Донбасс"", тільки цей напис був на тій частині, що відділяється та згорає в атмосфері як сміття (Символізм очевидний)."
78,1080134301,21294,"Топовая закусь к пиву, рекомендуем 🤡"
79,1144404150,19889,"**‼️🇷🇺💥Беспилотник ""Орлан"" заснял работу ПВО украинских боевиков по себе

**Скорее всего, ВСУшники стреляли из ПЗРК ""Игла"" по нашему разведывательному БПЛА, но сбить его не смогли. На кадрах виден инверсионный след от ракеты.
Это уже не первый раз, когда удается ""от первого лица"" заснять [попытки врага](http://t.me/RVvoenkor/34446) сбить наш БПЛА.
**t.me/RVvoenkor**"
80,1498939244,35898,"Пригожин заявил, что гендиректор Русского дома в ЦАР, на которого было совершено покушение, ранее получал записку ""от французов"" с призывом ""русским убираться из Африки"""
81,1283359437,39292,"ВСУ попытались ударить по жилым кварталам н.п. Комсомольское в ДНР, применив ОТРК Точка-У"". 

Обе ракеты перехвачены силами ПВО ВС РФ. Потерь нет.

@voenkorKotenok"
82,1129015804,13637,"В северной Сирии при ударе БПЛА ВС Турции в провинции Эль-Хасака погибли два человека. Жертвами турецкого налета стали полевой командир женского ""Отряда народной самообороны"" и начальник охраны тюрьмы арабо-курдских сил."
83,1093357968,11032,"С 2014 года в ходе вооружённого конфликта на юго-востоке Украины более 140 детей в ДНР и ЛНР лишились жизни, и свыше 400 пострадали. Точные цифры назвать трудно — в последние месяцы они увеличиваются быстрей, чем проходит процесс официального обнародования.

«Погибшие дети могут быть зафиксированы, когда есть официальные документы о гибели. Это длительный процесс. Сейчас я могу заявить, что с момента начала боевых действий более 100 погибших детей. Это жуткое число», — заявила уполномоченный по правам ребёнка Элеонора Федоренко.

@MilitaryCriminal"
84,1129015804,13554,"В сети появилась видеозапись ударов по иностранным боевикам в провинции Идлиб. Целью подразделений ВС САР и летчиков ВКС РФ стали объекты террористов, где они занимались обучением операторов для управления БПЛА. С помощью беспилотников боевики планировали нападения на правительственные силы и российскую военную инфраструктуру в Сирии.

Один из ударов на кадрах похож на появлявшийся ранее в сети ролик якобы с ликвидацией бывшего главаря узбекской группировки “Таухид Валь-Джихад” [Абу Салаха Аль-Узбеки](https://t.me/directorate4/7038). 9 сентября министерство обороны РФ заявило, что организатор теракта в апреле 2017 года в г. Санкт-Петербург был уничтожен ударом самолета ВКС РФ в Идлибе. Джихадистские ресурсы сообщение о смерти Аль-Узбеки отвергли."
85,1247556894,4637,"🏭**Київ продовжує підготовку до зими: виконали випробування на міцність 75% теплових мереж та 80% котельних і станцій теплопостачання**

✔️Це понад 2 тис. км мереж та 184 районні та квартальні котельні й станції теплопостачання в усіх районах Києва.

✔️Станом на сьогодні з початку гідравлічних випробувань виявлено й усунуто більше 1,1 тис. пошкоджень мереж. 

🦺Ремонтні роботи здійснюють 38 аварійно-відновлювальних бригад «Київтеплоенерго». Щодня на чергуванні перебувають близько 100-120 одиниць спецтехніки та майже 1,2 тисячі працівників. Щодоби вони усувають в середньому 30-40 пошкоджень трубопроводів опалення та гарячого водопостачання.

❗️Гідравлічні випробування тепломереж є одним із обов’язкових етапів підготовки до опалювального сезону для всіх українських теплопостачальників. Під час випробувань трубопроводи перевіряють на міцність та усувають слабкі місця: ремонтують ділянки, де можуть статися пориви під час запуску теплоносія чи в умовах мінусових температур."
86,1093357968,9802,"Бойцы НМ ДНР смогли эвакуировать мирных жителей, укрывавшихся от украинских боевиков в Никольском монастыре. 


@epoddubny

***
Сбор средств для организации помощи населению Донбасса и других регионов освобожденной Малороссии. 

Перечисление средств в фонд РГМ и фонд им. Елизаветы Глинки контролирую лично. 

2202 2032 5864 7967

карта МИР

bc1qava2vg3wgx8fvrxqeull77xy359yqrexwsuu80 BTC 

0x47D9b99b239aEE283ba10d8D4D6c2269b22b5208 ETH

rfmFjVDUa7z1a2XC74yQpirdzk76AtCqiZ XRP

LPxD7gErrWSqqwYvmvuzRorLBZ9oMQ1Ngh LTC"
87,1469021333,12396,"**🇫🇮Світлина фінського солдата з навчань ""Arrow-22"". 

Він живий, якщо що**😁"
88,1080134301,15532,Космическая программа Казахстана - забродивший кумыс
89,1536211233,1890,"**⚡️⚡️ Two Russian missiles hit the Polish city of Przewodow**

Poland's National Security Council holds an emergency meeting. It is reported that two people died as a result of the explosion.

**⚡️⚡️Две российские ракеты упали на польский город Пшеводов**

Совет национальной безопасности Польши проводит экстренное заседание. Сообщается, что в результате взрыва погибли два человека."
90,1144404150,14282,"⚡️🇷🇺🇺🇦 Состоялся очередной обмен пленными между Россией и Украиной.

Украинской стороне передано 45 человек. Сколько человек вернулось в Россию – неизвестно. 

@warjournaltg"
91,1498939244,30128,Мобилизованные резервисты со всей страны проходят боевую подготовку на полигонах в ДНР
92,1283359437,38500,"""СТОП УКРАИНИЗАЦИИ ПОЛЬШИ!""

Вот такие буклеты раздают гражданам в Польше. Движение против украинизации и бандеризации Польши рекрутирует все больше новых сторонников.

@voenkorKotenok"
93,1469021333,11288,"🔹**26 березня** - Рамзан Кадиров🐓 опублікував відео, на якому його воїнами у Маріуполі командує Руслан Геремєєв - потенційний організатор вбивства Бориса Нємцова в 2015 році. Офіційно перебуває у розшуку.

🔸**29 березня** - Руслан Геремєєв тяжко поранений лежить у лікарні. (Це повідомляють чеченські телеграм канали)

__Дон дон__"
94,1469021333,11580,"В Новгород-Сіверський мала прийти війна, щоб місцева влада почала виконувати закон про декомунізацію та зняла портрети Леніна та Сталіна..."
95,1144404150,13235,"⚡️⚡️ **Александр Сладков опубликовал** [кадры сдачи](https://t.me/Sladkov_plus/5214) **украинских морских пехотинцев:

**""Сразу скажу, что за тридцать лет моей репортёрской карьеры такую картину я наблюдал первый раз. Двенадцать часов подряд, находясь на нейтральной территории, мы принимали и принимали группы сдающихся украинских морских пехотинцев. Когда в один из моментов вышли сто шестьдесят человек, я, признаться, весьма заволновался, нас было гораздо меньше, но, справились отлично.
 
В группе принимающих, вооружённый и экипированный, и отчасти действующий, как обычный спецназовец, находился министр МВД ДНР Алексей Дикий. Все подробности подготовки и проведения операции будут изложены позже, людьми, имеющими реальное отношение к теме. 

Знаю, что с этим же 501-м (не 503-м, как все сообщают) батальоном параллельно работали рыцари плаща и кинжала, и военная разведка, и одна уважаемая мной высокопрофессиональная и прекрасная коллега, но на другом направлении"".

@opersvodki"
96,1472280635,16795,"Горит подстанция в Усатово. После поражения этой подстанции в городе прекратилось энергоснабжение и подача воды.

✅[Спецоперация на Украине](https://t.me/specops2022). ✅[Подписаться](https://t.me/specops2022)✅"
97,1498939244,32607,"Танк противника уничтожен прямым попаданием, в результате меткого выстрела артиллеристов 11 полка.

Позиции 11 полка были атакованы танком ВСУ. С помощью БЛА на машину противника была наведена артиллерия подразделения, которая уничтожила её прямым попаданием снаряда.

Видео от @nm_dnr"
98,1511148555,8714,А еще жопой пули ловил! Да да это правда! 😂😂😂
99,1144404150,16185,"На площади Победы в пгт Михайловка Васильевского района состоялась церемония возложения цветов к мемориалу «Клятва», посвященная Дню памяти и скорби – дню начала Великой Отечественной войны (1941 год). 

В этот памятный день почтили память погибших в Великой Отечественной войне представители ветеранской организации, глава ВГА пгт Михайловка, глава Бурчацкого сельского совета, представители администрации.
«Скорбь этого дня – одна на всех. Беречь честную память о войне, ее потерях и испытаниях так же важно, как хранить в своем сердце гордость Победы. В этом наш долг перед павшими героями и будущими поколениями» - подытожил глава ВГА пгт Михайловка Сушко И.В. 
На мероприятии также прозвучали стихи, которые прочли представители ветеранской организации и песни военных лет."
100,1283359437,38977,"В результате одного из прилётов в районе ""Donbass Palace"" есть погибшие. Информация уточняется."
101,1144404150,14377,"🇷🇺🇺🇦 Уничтоженный в Мариуполе украинский бронеавтомобиль «Козак».

@warjournaltg"
102,1511148555,10945,"⚡️⚡️⚡️ **СРОЧНО ⚡️⚡️⚡️

**Россия закрывает для полетов семь районов Баренцева моря.
Предполагают, что речь может идти о возможных испытаниях в этих районах ядерного оружия. 
Информация уточняется."
103,1283359437,43463,"⚡️CNN: Баскетболистку сборной США Грайнер обменяли на Виктора Бута.

@voenkorKotenok"
104,1093357968,10005,"После успешного завершения летно-технических испытаний в состав военно-транспортной авиации ВКС РФ был передан новый тяжелый транспортный самолет Ил-76МД-90А.

Модернизированная версия Ил-76МД-90А создана из отечественных комплектующих и оснащена российскими системами и оборудованием. 

@epoddubny"
