Sr. no.,Channel ID,Post ID,Post,HRV (Yes/No),"Type (A,B,C,D)"
78,1283359437,41952,"Лиз Трасс уже вошла в историю Великобритании как самый незадачливый премьер-министр. Подать в отставку с поста главы правительства на 44-й день – это надо было умудриться. Впрочем, на самом деле особого выбора у Трасс и не было. Против нее организовала мятеж верхушка Консервативной партии, несмотря даже на значительные политические издержки.

СМИ Европы и США вовсю забивают умы общественности экспертными соображениями о том, что Трасс подвела некомпетентность в области налогов, экономические фантазии и финансовая безграмотность. Экономические причины отставки – газовая вуаль, накинутая на реальность. Британцы прокололись при диверсии на ""Северных потоках"". И это вызвало ярость континентальных европейцев.

Похоже, что британский след в диверсионном деле против СП-1 и СП-2 обнаружен и зафиксирован. Спецслужбы Соединенного Королевства вряд ли бы сами решились на подрыв газопроводов без санкции премьер-министра. От Трасс они ее и получили.

Лиз Трасс очень хотела помочь своим старшим товарищам из Вашингтона. А теперь она теряет свой пост. Трасс убирают, чтобы кинуть кость разгневанным политико-экономическим кланам Германии. Правду же вряд ли обнародуют в ближайшие годы. Раскол НАТО американцам и британцам не нужен.

@voenkorKotenok",No,
79,1457892982,29795,"**В Мариуполе «Яндекс» начал убирать с карт разрушенные дома в городе

**Об этом [сообщает](https://m.facebook.com/story.php?story_fbid=pfbid02z4Dx7Tv5rt2WUVSf79pmUW92FMVuFN9BS86zVSx89BCWTnAxZNJMwMPS35H516Cl&id=100008934065016) уполномоченный по правам** **человека Дмитрий Лубинец. С «Яндекс.Карт» уже **пропал жилой дом **по адресу: ул. Азовстальская, 33, хотя на **Google Maps** этот дом все ещё **отображается**. 

Таким образом русня пытается скрыть свои преступления.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",Yes,B
80,1283359437,39269,"Главное — во время расслабиться. 

Талибы и лебеди. 

Успокаивает на ночь. 

@voenkorKotenok",No,
81,1469021333,14046,"**📊Згідно з даними Залужного визволено понад 1000 кв. км, а згідно найближчого апдейту в синій зоні 700 кв. км, а в сірій 500 кв км. Сумарно 1200 кв. км.

**[Магазин](https://deepstateua.shop/)▫️[Твітер▫️](https://twitter.com/Deepstate_UA)[Блог](https://deepstateua.com/)▫️[Мапа](https://deepstatemap.live/)▫️[Написати нам▫️](http://t.me/newsDeepStatebot)[Звіти](https://help.deepstateua.com/)",No,
82,1511148555,12021,😡Вот так и взращивают нацизм на Украине. Наглядное видео.,No,
83,1457892982,30721,"**⚡️США дадут Украине системы ПВО Patriot уже в следующем пакете военной помощи, — **[**CNN

**](https://edition.cnn.com/2022/12/20/politics/us-ukraine-munitions-patriot-missiles)Также Штаты направят Украине комплекты высокоточных бомб JDAM. Издание пишет, что все это будет включено в новый пакет** уже на этой неделе.

**Новость — огонь.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",Yes,B
84,1283359437,40683,"Над Донецком работает ПВО. Прилеты в районе Крытого рынка.

@voenkorKotenok",No,
85,1511148555,9676,"Получивший повестку боец ММА Владимир Минеев заявил, что спокойно воспринял новость о призыве.

 Спортсмен уже обратился в 31-ю бригаду ВДВ в Ульяновске, чтобы получить рекомендации к прохождению службы.

""Если Родина требует, значит ей нужны такое парни как я. Поможем"", — отметил он.",No,
86,1144404150,18981,"На полигоне в Белгородской области продолжается подготовка мобилизованных военнослужащих Западной группировки. 

Под руководством командира разведвзвода, ветерана СВО с позывным «Чита», проведены занятия по тактической медицине.

@razved_dozor",No,
87,1080134301,15555,Правильное воспитание мотохрустов,No,
88,1457892982,24908,"**⚡️А вот и видео, как ВСУ входили в Купянск этим утром

**Оккупанты побросали технику и сбежали.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
89,1536211233,1717,"**🔴DAILY REPORT WITH KEY NEWS🔴

Available on Medium:

🇬🇧**[**English**](https://medium.com/p/e23ee5ac599c)**
🇺🇦**[**Ukrainian**](https://medium.com/p/218d9868c9f1)**
🇩🇪**[**German**](https://medium.com/p/b0b24ed4519f)**
🇫🇷**[**French**](https://medium.com/p/9de6ff95c5a1)** 
🇪🇸**[**Spanish**](https://medium.com/p/42113b5cfa66)**
🇷🇸**[**Serbian**](https://medium.com/p/c71dc96a8a3b)**
🏳**[**Russian**](https://medium.com/p/33f25f86cc42)** 

Please share our recap with all of your friends and colleagues**",No,
90,1498939244,30749,Вот вам от парней с ТОС-1А маленький кусочек их ночной работы,No,
91,1511148555,9357,"🇷🇺 ""Россия! Россия! Россия!"" — таким скандированием вчера в Запорожской области встречали оглашение итогов референдума о вхождении региона в состав РФ. Такой выбор сделали 93,11% участников голосования",No,
92,1080134301,18307,"**В Киеве и области вводят почасовые отключения электроэнергии.

**Продолжительность отключений составит не более четырех часов. Отключения планируются с 10 до 14 дня, с 18 до 22 вечера и с 2 до 6 утра",No,
93,1283359437,41030,"⚡️Путин: это неотъемлемое право людей, закрепленное в Уставе ООН, основанное на историческом единстве. Мы всегда будем помнить героев Русской Весны, всех, кто погиб за право говорить на родном языке, сохранять свои традиции, культуру, веру.

@voenkorKotenok",Yes,A
94,1366346975,49173,"**«Мы его забрали в машину, чтобы разделать» — живодеры, застрелившие мишку на обочине в Югре, задержаны

**По словам самих злоумышленников, они забрали тушу медвежонка, разделали ее, после чего сожгли и выбросили в мусорный бак. Один из задержанных заявил, что животное якобы громило его «родовые угодья», поэтому убийство было спланировано — медведя специально выследили и застрелили.

На подозреваемых завели уголовное дело за незаконную охоту и изъяли у них ружье и автомобиль.

Вчера на трассе под ХМАО отбившийся от мамы медвежонок вышел из леса в Югре под поселком Салым и мирно переходил дорогу. Однако рядом остановился УАЗ компании доставки воды Salym aqua, пассажиры которой [застрелили ](https://t.me/readovkanews/39607)животное и увезли мертвое тело с собой.",Yes,D
95,1129015804,12119,"Полиция Израиля опубликовала видеозапись ликвидации террориста, устроившего стрельбу в г. [Бней-Брак](https://t.me/directorate4/12115)",No,
96,1498939244,31941,"Издание Foreign Policy в своей статье «Россия вербует афганских коммандос» пишет, что Российская Федерация может отправить в зону проведения СВО брошенных американцами афганских военных.

«Члены элитного корпуса коммандос армии Афганистана, которые были брошены США и западными союзниками, когда страна пала перед талибами, говорят, что к ним обращаются с предложениями присоединиться к российским военным для ведения боевых действий на Украине.

Соединенные Штаты оставили от 20 000 до 30 000 афганских добровольцев-коммандос, уступив Афганистан талибам в августе 2021 года. Теперь они без работы и без всяких надежд.

Многие коммандос все еще ждут переселения в США или Великобританию, что делает их легкой мишенью для вербовщиков, понимающих менталитет высококвалифицированных бойцов, в том числе и для российских.",No,
97,1366346975,52459,"Очередной дрон прилетел в Севастополе в штаб ЧФ. Зацепил крышу здания. Серьезных повреждений и жертв нет.
Губернатор Севастополя подтвердил факт атаки.",Yes,B
98,1080134301,17855,"**Кадры сборов у одного из военкоматов: Родина сказала ""надо"", ветераны ответили ""есть!""

**— А кто, если не мы?
— Ты где воевал?
— Чечня, ""Первая"".
— А чего меня-то не берут?
— Не знаю, до тебя дойдёт ещё дело.",No,
99,1511148555,9091,"МИД Белоруссии потребовал от Эстонии сократить штат эстонского посольства до одного дипломата и одного работника техперсонала с 1 октября.

Также Белоруссия сократит своё дипломатическое присутствие в Эстонии, а своего посла отзовёт на консультации в Минск.",No,
100,1080134301,14413,🇫🇷🇷🇺~~Марионетка США~~ Президент Франции Макрон о В.В.Путине,No,
101,1469021333,10096,"Запорізьку атомну електростанцію, на жаль, було захоплено. З приводу Енергодара інформації немає. Персонал станції робить все можливе для безпечного продовження її роботи.",No,
102,1144404150,16460,"ЛИСИЧАНСК НАШ)))
Бойцы специального полка полиции имени Героя России А. Кадырова и 6-го казачьего полка имени Матвея Платова водрузили знамя Победы!

Мы с Ростиславом @nezhurka были в центре Лисичанска  
Больше информации на РИА @rian_ru и и @riaphoto",No,
103,1080134301,14798,"Лисичанск, с постамента памяти погибшим Советским воинам в Великой Отечественной войне, укронацистами был снят Т-34

Видимо ленд-лиз не помогает...😁",Yes,A
104,1093357968,8336,"""Путин может окружить Киев танками, но он никогда не завоюет сердца и души **иранского народа**"", - Байден.

Сильно.",No,
105,1511148555,8062,**💤Доброе утро дорогие друзья**,No,
106,1498939244,29783,"Подконтрольные Киеву территории Запорожской области будут освобождать, заявил глава региона Балицкий",No,
107,1536211233,1306,"**Serhiy Volyna writes from Azovstal**

▫️**What I feel?**

It seems like I’m in some kind of hellish reality show where we are the military, fighting for our lives, using every chance to save, and the whole world is just watching an interesting plot! Such scenarios are used in films and series. The only difference is that this is not a movie, and we are not fictional characters! This is real life! Pain, suffering, hunger, torment, tears, fear, death - everything is real!

**▫️What surprises me?**

Cynicism! There is no limit to human cynicism! There are generally accepted rules, they are the same for everyone, certified by a bunch of laws, signatures and seals, but they do not work! Then why are they needed?

**▫️What do I hope for?**

Miracle!!! That the higher powers (in the broadest sense of the word) will find a solution to save us! And this hellish reality show will end...

Higher powers, we are waiting for the result of your actions... Time passes, and time is our lives!

**MARINES - ALWAYS FAITHFUL!
GLORY TO UKRAINE!**",No,
108,1247556894,3393,"🚙**У столиці відновлює роботу приватний бізнес, зокрема автосервісні центри

**✔️Мобільність соціальних служб, автомобілів швидкої допомоги, автомобілів військових та мешканців міста потребують технічної підтримки.

Зокрема, працюють автосервісні центри, що розташовані за адресами: 

▫️вул. Велика Кільцева, 60

▫️вул. Київська, 49 (Бориспільське шосе, 7 хв. від Києва, с. Чубинське).

📲На мапі у застосунку «Київ Цифровий» оновлюють мапу бізнесу столиці, який зараз працює.Мапа також доступна за посиланням: https://bit.ly/kyiv-business

❕Столичних підприємців закликають підтримати економіку: заклади, які працюють, оновлюють на мапах у застосунку «Київ Цифровий». Щоб додати інформацію, потрібно заповнити спеціальну форму: https://cutt.ly/2DewWa8",No,
109,1457892982,29281,"**Стартап дня: мамкины бизнесмены предлагают ""зарезать ваш телефон"", недорого**,** в любое время**😁

Какие времена, такой и бизнес.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
110,1457892982,27248,"**❗️10 000 украинских солдат только что закончили военную подготовку в Великобритании и теперь возвращаются в Украину, чтобы воевать**, — [Visegrad 24

](https://twitter.com/visegrad24/status/1580202746623320064)Это уже вторая группа украинских солдат, завершившая обучение в Великобритании.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
111,1457892982,25148,"🫡🫡🫡

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
112,1498939244,30133,"Вот и Саша Коц пишет о той же самой тупорылой системе согласования. Никто там ниче реформировать не хочет случайно, чтоб быстро как у НАТО, без я начальник - ты дурак?",No,
113,1144404150,14789,"❗️У Чернобаевки в Херсонской области сбиты 5 воздушных целей, ракеты были направлены в северную часть Херсона, сообщили РИА Новости силовики",No,
114,1109403194,37630,"Число жертв обстрелов в ДНР увеличилось в четыре раза после того, как Украина
начала  применять западное оружие. Такие данные сегодня были озвучены в Донецке. 

Между тем, в Пентагоне отметили, что Вашингтон удовлетворён тем, как ВСУ использует поставляемое вооружение. 

[...] ""Результаты на поле боя говорят сами за себя. Мы по-прежнему видим, как украинцы очень эффективно применяют поставляемые США средства, чтобы защищать свою страну и вернуть суверенную территорию"".

Без каких-либо ""трудностей перевода"", понятно, что Пентагон удовлетворен тем, что украинские боевики с помощью американского оружия ежедневно убивают и калечат мирное население Донбасса, Белгородской, Курской, Запорожской и Херсонской областей.  

@epoddubny",Yes,B
115,1511148555,11906,"✅✅✅🇽🇰Спецназ полиции непризнанного Косова ROSU  в нарушение Брюссельских соглашений выдвинулся на населенный сербами север края к городу Косовска-Митровица — газета ""Вечерне новости""",No,
116,1283359437,40965,"**Сводка МО РФ от 29 сентября 2022 г. Главное:

**— В районе Николаева ликвидировано до 80 иностранных наёмников из ""Иностранного легиона"";
— Более 70 боевиков и 14 единиц военной техники уничтожено в районе Купянска;
— Ударами оперативно-тактической и армейской авиации, ракетных войск и артиллерии поражен 301 объект, в т.ч. радиолокационная станция ЗРК ""С-300"";
— В ходе контрбатарейной борьбы в районе Павлограда (Днепропетровская область) подавления реактивная батарея ""HIMARS"", а в районе Гуляйполя — батарея М777;
— Над ДНР и николаевской областью сбиты украинские МиГ-29 и Су-24;
— Уничтожены восемь БПЛА противника;
— В районе Херсона и Новой Каховке перехвачены семнадцать снарядов ""HIMARS"" и противорадиолокационная ракета ""HARM"".

@voenkorKotenok",No,
117,1469021333,13121,"🗺**Зараз всі почнуть навипередки публікувати це сміхотворне повідомлення. А ви почнете цим завалювати нашого бота. Думайте головою та робіть висновки.

**❗️Не ведіться на провокації. Також закликаємо інші канали не публікувати подібну дурню, а думати головою! А краще - [зайдіть на нашу мапу](https://deepstatemap.live/#10.25/46.8469/32.6925) і подивіться реальний стан справ доступний цивільним!",No,
118,1498939244,30185,"Комитет Госдумы по делам СНГ, евразийской интеграции и связям с соотечественниками поддержал ратификацию международных договоров о принятии Луганской и Донецкой народных республик, а также Херсонской и Запорожской областей в состав РФ.

В Госдуме определены депутаты-координаторы по новым территориям: Виктор Водолацкий (ЛНР), Дмитрий Саблин (ДНР), Андрей Красов (Запорожская область) и Глеб Хор (Херсонская область).",No,
119,1283359437,41983,"Не обращаюсь к маститым политологам, не занимаюсь серьезной экспертизой, а просто смотрю на физии двух крайних премьеров Лондона и будущего. 

Выродки, это те, кто с явными признаками вырождения. Англия окажется там, куда стремится всеми фибрами души, если там осталась душа. Дух накладывает отпечаток на материю, физиологию, отсюда всё. 

И да, на Украине украинцы — мясо, которого не жалко, а заказчиками бойни славян выступают именно они — выродки. Вглядитесь в физиономии… 

Здесь как о покойниках — можно ничего не говорить, всё наглядно написано…  

@voenkorKotenok",No,
120,1283359437,37308,"ВСУ продолжают артиллерийский обстрел Горловки. За утро ранены трое мирных жителей. Другие населенные пункты — также под огнём украинской армии. В частности, активно бьют по ЛЭП. Без электричества Докучаевск, Еленовка, Широкий мкр-н Донецка.

@voenkorKotenok",Yes,A
121,1511148555,11638,"🧟‍♂️Прямая трансляция из дурки.
В палате Шульман и Лазерсон рассказывают новости СВО: генерала Лапина расстреляли из пулемёта по религиозным мотивам.

Хохлопропаганда это пздц🤦‍♂️🤦‍♂️🤦‍♂️",Yes,C
122,1283359437,42187,"__Работают танкисты ОБТФ ДНР «Каскад» под Угледаром.

__[__Работают __](https://t.me/dnronline/83806)__спокойно и выверенно, поражая опорники,  бронетехнику противника.

____@voenkorKotenok__",No,
123,1144404150,19208,"**🇺🇦💡 Последствия огневого поражения по Криворожской ТЭС — анализ спутниковых снимков от Рыбаря

**Команда Рыбаря [продолжает](https://t.me/rybar/40989) анализировать спутниковые снимки различных объектов украинской инфраструктуры, по которым ВС РФ наносят удары. Следующая на очереди **Криворожская ТЭС**.

Учитывая важность объекта, мы ожидали увидеть масштабные разрушения инфраструктуры, которые можно бы было хотя как-то зачесть в актив наших войск.

🔻К сожалению, **Криворожская ТЭС** цела. Но это не значит, что нам нечего анализировать: и обнаруженная информация наводит нас на весьма ценные выводы.

**▪️Единственный** след от удара зафиксирован в районе отдельно стоящего  здания (предположительно местного локомотивного **депо**). Объекты генерации и распределения целы. 

▪️В открытом распределяющем устройстве (ОРУ) станции продолжаются строительные работы: предположительно, осуществляется замена или установка нового автотрансформатора. Причиной замены автотрансформатора __может быть__ его вывод из строя.

▪️Бросились в глаза работы по установке заграждений, защищающих силовые трансформаторы на ТЭС и автотрансформаторы на ОРУ. 

▪️Запасы угля на угольном складе ТЭС весьма скромные, что довольно странно, учитывая приближающуюся зиму. 

▪️Ну и самое, пожалуй, интересное — это **полное** отсутствие **дымов** из труб ТЭС. 

🔻Всё это __может__ указывать на то, что котлы, а следовательно, и генерация ТЭС **остановлены**. Это косвенно подтверждает и малое количество личных автомобилей на стоянке у ТЭС: складывается впечатление, что на станции **оставлен минимум персонала **для проведения необходимых регламентных работ по обслуживанию оборудования.

[**Инфографика в высоком разрешении

**](https://rybar.ru/piwigo/upload/2022/11/08/20221108194641-d156d2e2.jpg)[**English version

**](https://rybar.ru/piwigo/upload/2022/11/08/20221108194638-c23b657e.jpg)#КривойРог #разбор #Украина__ __#электричество
@rybar__ 

*Поддержать нас__: `4377 7278 0407 7977`",Yes,B
124,1164348791,6380,"КРАСНЫЙ ЛИМАН ПОД КОНТРОЛЕМ РОССИЙСКИХ ВОЙСК (КОМЕНДАНТСКИЙ ПОЛК ДНР И БАТАЛЬОН БАРС ЛНР). 

Обстановка непростая, но у людей настрой абсолютно боевой. Эти будут стоять до конца. Заехали мы по Дороге жизни, по ней же выехали. 

Ребята своей стойкостью духа просто поразили меня. Готовим репортаж для «Вестей недели» «Телеканал Россия» ВГТРК (воскресение 20:00) в котором и будут все подробности.",No,
125,1283359437,41414,"❗️Кремль: в понедельник, 10 октября, Владимир Путин проведёт совещание с членами Совбеза РФ.

@voenkorKotenok",No,
126,1283359437,38583,"Укронацист из 54-й ОМБр жалуется, что Русская Армия ""ложит"" по ним второй раз подряд.

@voenkorKotenok",No,
127,1283359437,38081,"Так выглядит с беспилотника освобождённый от укронацистов Лисичанск. Хороший пример того, что степень сохранности городов прямо пропорциональна тому, с какой скоростью из них были выбиты украинские боевики.

@voenkorKotenok",No,
128,1366346975,49515,Авиация помогает огнём в районе Марьинки.,No,
129,1469021333,10486,**🧨В Харкові знищено близько 400 багатоповерхівок - Терехов**,No,
130,1080134301,18787,Новая ячейка общества из Одессы🇺🇦 🥰,No,
131,1511148555,9899,"**Прощайте, ихтиандры хуевы.😂**",No,
132,1498939244,34476,"Снова по поводу ПВО.

К сожалению, те действия, что предпринимались по подавлению ПВО в первые недели войны, оказались недостаточными – после того, как активное подавление ПВО прекратилось, украинские зенитчики подняли голову, и к июню действия российской авиации в глубине территории противника оказались резко осложнены, о чем, в частности, говорилось [тут](https://t.me/kramnikcat/2012). Недостаток системности в подходе к этой задаче был обусловлен как [теоретическими причинами](https://t.me/kramnikcat/2013), так и [практическим подходом](https://t.me/kramnikcat/2025) к руководству межвидовыми группировками, в рамках которого ПВО рассматривается как второстепенная цель. 

Сейчас, когда активность наземных военных действий снизилась, под влиянием как погодного фактора, так и сохраняющегося численного перевеса противника, активность авиации напротив, должна расти – но для этого подход к подавлению ПВО на востоке Украины должен радикально измениться.

Сегодня противник на фронте успешно создает зональное ПВО в местах наиболее вероятных действий наших войск. При этом используются как советские системы (С-300, «Бук», «Оса», некоторое количество «Тор»), так и поставленные из-за рубежа («Кроталь»). Группировка ПВО включает в себя до трех комплексов С-300, действующих в сокращенном составе, до 10 пусковых установок Бук-М1, а также прикрывающие ближнюю зону ЗРК «Оса» и «Кроталь». Для успешной борьбы с этими силами с нашей стороны нужны скоординированные действия межвидовых групп, для которых вражеская ПВО будет **единственной целью**. Эти группы должны включать в себя надлежащий набор разведывательных средств – от зарезервированных проходов спутников и «больших» самолетов РТР до «Орланов» и РДГ с пресловутыми коптерами, работающих прицельно на выявление средств ПВО в заданном районе, где их наличие предполагается или обнаружено по факту работы. 

Комплексный подход к обнаружению резко повышает вероятность засечки цели и ее поражения – при условии немедленной передачи данных «стреляющим» подразделениям, будь то дежурящий в воздухе самолет-носитель высокоточного оружия или дивизион «Смерча» с управляемыми боеприпасами. В идеале наземные и воздушные средства должны выделяться для этой задачи без отвлечения на посторонние цели и применяться совместно, находясь в подчинении руководителя операции по подавлению ПВО.

Средства для решения этой задачи есть. Некоторые зарекомендовали себя не очень удачно, но в целом набор высокоточного оружия и ударных дронов позволяет успешно бороться с ПВО – если такая задача будет поставлена,  соответствующие силы будут выделены (не на бумаге) и получат надлежащее управление (не раздергиваясь на иные цели). Еще раз подчеркну, вопрос разведки, управления и концентрации здесь намного важнее, чем табличные ТТХ имеющихся вооружений, которые сами по себе не значат ничего.

Эта работа должна вестись, как минимум, в оперативной глубине (до Днепра), обеспечивая свободу действий авиации как над полем боя, так и в задачах изоляции ТВД.

Ожидаемый результат?

На театре военных действий достаточно ударных самолётов, которые могут оперативно решать вопросы укрепрайонов обычными средствам поражения, отвозя к цели по 6-8 тонн чугуна за раз. 

Там, где войска сейчас стоят по несколько месяцев, авиация будет проделывать проходы за считанные дни. Примеры таких действий есть - работа первых месяцев и отражение сентябрьского наступления противника. Если решить проблему ПВО, мы получим широкую номенклатуру средств поражения,  доставляемую к цели в любую погоду, любое время дня и ночи, от обычных фугасных до тяжелых объемно-детонирующих бомб.

Вопрос времени критически важен. То что весной могло быть проделано относительно легко, сейчас потребует намного больших усилий, а несколько месяцев спустя может оказаться нереализуемым – в таких вещах нужно исходить из худших предположений о возможности наращивания сил противника.",Yes,B
133,1247556894,5366,"У зв’язку зі значним дефіцитом електроенергії – від 20 до 50% – сьогодні система енергозабезпечення міста працює в екстренному режимі. Відтак, електропостачання тимчасово вимикають у всіх районах столиці.

﻿Якщо не буде надзвичайних ситуацій, фахівці “Укренерго” сподіваються протягом 2-3 тижнів усунути дефіцит, спричинений атаками російських варварів на об’єкти критичної інфраструктури. 

Місто робить все можливе, щоб економити споживання електроенергії. Зокрема, на багатьох маршрутах комунального громадського транспорту тролейбуси замінили на автобуси. При цьому метрополітен столиця зупиняти не збирається.

Вчергове закликаю киян та бізнес скоротити споживання електроенергії! Ризик великого блекауту, коли нестача електроенергії може призвести до ще більших наслідків та ще масштабнішого відключення, є. Тому вкрай важливо економити, щоб цього не сталося.",No,
134,1511148555,9564,"**💥Путин может нанести удар по Британии из космоса, выведя из строя ее системы связи и изолировав от мира**, - __газета The Mirror__

__""У него есть возможности в космосе. Мы увидели пример этого в конце прошлого года, когда Россия взорвала объект в космосе, создавшем огромное количество мусора. У России есть ядерные возможности, Россия обладает подводными возможностями""__",Yes,B
135,1498939244,31292,"Да уже и так всё публично, чего стеснятесь то.

Может все проблемы то в закрытости системы МО? Не думали? Допроверялись сами себя ?

Давайте всё же говорить о проблемах, это поможет их решению.",No,
136,1457892982,26956,"**Что мы имеем в итоге:

**▪️Чуть меньше 100 запущенных ракет, половина из которых сбита.
▪️Разрушения объектов инфраструктуры есть, но они не критические.
▪️По военным объектам русня не била. Попадания были по гражданским
▪️Инфраструктурный урон - минимален. Всё, что разрушили - скоро отремонтируют.
▪️Моральный урон - нулевой, украинцы ещё больше будут помогать армии.
▪️Самый большой урон - это человеческие жизни. И за это будет обязательный ответ.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",Yes,B
137,1366346975,57811,"‼️🇷🇺 **Враг пытается прорваться в Лиман:  ""🅾️тважные"" встречают их огнём из каждого дома на передовой 

**Подразделения группировки ""О"" продолжают раз за разом отбивать суицидные попытки украинских боевиков, пытающихся выбить наших бойцов из Лимана. Наши парни вгрызлись в землю, держат оборону и город врагу не сдадут. #эксклюзив с фронта
**t.me/RVvoenkor**",No,
138,1498939244,32690,"Девка, десантник, мы посмотрели и решили, что бельё у тебя не о чем. 
Не знаем чего так Валере понравилось.",No,
139,1080134301,15373,"😂🇺🇦 **«Ахмат-сила, ребят»

**Рамзан Кадыров опубликовал третью часть приключений Зеленского🤡",No,
140,1093357968,9892,"❗️**🇷🇺🇺🇦 Бои на подступах к Лиману: обстановка на 16.00 19 апреля 2022 года

**Не успели опубликовать [сводку на 15.00](https://t.me/rybar/31460), как обстановка изменилась.

ВС РФ развили наступление к югу от н.п.**Пески-Радьковские **и взяли **Яцковку** и **Рубцы**. Развивается наступление в сторону **Александровки**.

[**КАРТА В БОЛЬШОМ РАЗРЕШЕНИИ

](https://i.ibb.co/fNVJJ6z/19-04-16-00-1.jpg)**#Донецк #Изюм #карта #Луганск #Россия #Украина #Харьков
@rybar

__*Поддержать нас: 4377 7278 0407 7977__",No,
141,1469021333,8835,"**Вишгород, російські гелікоптери**",No,
142,1080134301,17039,"В аэропорту Домодедово пьяный мужик пошутил что у него в сумке бомба.  

Шутка не особо удалась",Yes,B
143,1093357968,13604,"Сегодня целый день в районе Кременная-Сватово идут тяжёлые бои. ВСУ  атакуют, моральный дух у них на высоте, что конечно не удивительно, после недавних то событий. К счастью, на данном участке фронта с нашей стороны воюют люди опытные и у хохла сегодня, как и в предыдущие дни, не получилось пробить нашу оборону. По итогу дня хохлы потеряли танк, а наша артиллерия сегодня отработала очень точно. В этом заслуга не только расчётов, но и отличной корректуры от одного очень хорошего парня ( кавалера двух Орденов Мужества) его боевых товарищей и средств наблюдения. На данный момент бои продолжаются.",No,
144,1511148555,13448,"😂Телеканал Золотой ""Дождь"", признанный иноагентом, после скандала с ведущим, заявившим в эфире о помощи российской армии, **рассматривает возможность переезда в Грузию — RT со ссылкой на источник

Гастролёры хуевы**",No,
145,1080134301,14741,"🇷🇺🇺🇦 Украинский военнослужащий опубликовал интересное видео с рассказом о том, как киевские власти не платят зарплату и обещанную президентскую надбавку.",No,
146,1283359437,40158,Лиман наш. Первая хорошая новость тяжелейших последних суток https://t.me/readovkanews/41533,No,
147,1093357968,9111,"Вот такие книги находят бойцы ДНР в освобождённых от украинских боевиков районах Мариуполя. 

Подобная «литература» была в каждом логове неонацистов. Чуть лайтовее, адаптированные под украинскую школьную программу книжечки, были и в образовательных учреждениях. 

@epoddubny",No,
148,1283359437,38631,"**Прочитал, что журналисты РИА ФАН вырезали слова о Боге в интервью военкора. 
**
У Светланы Пикты - популярного блогера с Донбаса Федеральное  Агентство Новостей спросило про казаков на фронте.  
Света ответила, как есть, что казаки - в первую очередь защитники Церкви и своей Родины, что «казачество основано на православной вере и без православия теряет все смыслы защиты Веры и Отечества». 

Через день ей пишет РИА ФАН:  ""простите, мы убрали из вашего комментария про Православие, редакция не хочет делать на этом упор, так как мы светское издание. В результате получилось слишком коротко, не могли бы вы дополнить, но не касаясь церкви"". 

Если это правда так, то журналисты этого агенства - во-первых не очень журналисты (ну это ладно), главное, что они так ещё ничего и не поняли - ни про эту войну ни про тех, кто за нас там умирает. За нас и очень часто как раз за Христа. 

Христа, стяги с Ликом Которого там, на фронте, поднимают все чаще. Христа с молитвой Которому идут в бой и укрываются сутками в сырых грязных блиндажах. Христа, в близости Которого там мало кто сомневается - в окопах неверующих нет. 

Христа, Который берет за руку и ведёт к Себе домой тех, кто из боя не возвращаются. 

И это всё происходит в то самое время, пока какие-то надушенные мальчики и девочки в хорошо- кондиционированном офисе в центре Москвы, попивая ванильный кофе, Этого же Самого Христа стесняются. Точнее, стыдятся. И, заказывая горячий обед из соседнего ресторана, решают, что они-де ""светское издание"" (не путают с советским?) и вырезают слова о Христе. 

Слова тех, для кого Христос - центр и смысл их жизни. И именно поэтому, кстати, для этих людей смысл и центр жизни - спасение и защита других, в том числе и ценой своей жизни. В том числе спасение и этих мальчиков и девочек из риа фан. 

На фронт массово просят прислать иконы, крестики, священников; [**на днях мы освятили в Главном Храме Вооруженных сил много стягов с Ликом Христа и других святынь**](https://t.me/spastv/7622),  которые уже едут на передовую. 
К тем, кто идёт умирать за нас, ещё и потому что именно Христос нам всем этот пример показал. Он тоже за нас всех умер. И самое страшное, что может с нами произойти, если мы этой Жертвы не видим и не умеем ценить, описал Сам Спаситель: 
«Ибо кто постыдится Меня и Моих слов .... того постыдится и Сын Человеческий» (Марк.8:38). 

И вот тогда, если Он нас постыдится, будет уже не до ванильного кофе. 
Поэтому, коллеги, светское издание - не значит лживое издание. Пишите правду. Да и жить по ней не бойтесь.",Yes,A
149,1144404150,14811,**Празднование Дня Победы в прифронтовом  г. Васильевка Запорожской области**,No,
