Index,Post,Trans,Label,Type,Severity,Confidence,Explanation
3238,"В Китае мужчину сбили в ДТП, а потом еще на него наехала прибывшая на место происшествия «скорая» 🙄",,,,,,
3239,Диванный эксперт устроил срач в комментариях ТГ-канала бойца Максима Дивнича и начал оскорблять спортсмена с фейкового аккаунта. Правда его очень быстро сдеанонили.,,,,,,
3240,"**Очевидцы** сообщают, что в Тульской области бабушка избила ребенка из-за того, что он мешал ей **сидеть в телефоне**.",,,,,,
3241,"❗️**Подставили отца

**Две сестрички крымчанки: одна Кутько Светлана, живёт в Симферопольском районе, с. Лекарственное, поздравила украину с Днём независимости, сидя на работе, наклеила стикеры в виде укрофлага на рабочий шкаф, демонстрационно пишет и выкладывает посты на украинском языке.
А вторая сестрёнка живёт в Киеве, Екатерина Кутько и тоже на стороне террористического государств .

Оказалось, чтоо папа их — известный в Крыму человек, депутат нескольких созывов Госсовета при Украине, который при России успешно ведёт бизнес в Крыму.
Занимается сельским хозяйством и являлся учредителем сельхоз предприятия, которое от российского государства за эти годы получило 12 млн рублей помощи.

__Пора проверку устроить бате?
Что думаете?

__👍🏻 — да
👎🏻 — нет",,,,,,
3242,"В Абакане маленькие дикари примотали знакомого к столбу пищевой плёнкой и издевались над ним.

Это произошло прямо на территории школы. Мальчик кричал что ему больно, но хулиганы (13,15, 16 и 17 лет) игнорировали это. Как только он достал ключи, чтобы разрезать плёнку и выбраться, обидчики их забрали, а после и вовсе начали бить его за попытку совершить побег.

Когда видео попало в соцсети, местные следователи церемониться не стали и возбудили уголовное дело по факту незаконного лишения свободы несовершеннолетнего. Эта статья предусматривает до пяти лет колонии",,,,,,
3243,"Полиция Риги ~~смакует~~ показывает кадры разрушения обелиска Освободителям, снятые с воздуха.",,,,,,
3244,"«Мой дед 6 лет служил, с немцами воевал! Я на границе служил в 90-е. А вы тут колбасу-хлеб едите! Русские лентяи стали, русский Иван кончился!»

В Тюмени приезжий устроил суету в автобусе, т.к. ему не позволили проехать без билета. Шумного ксенофоба вынудили выйти на ближайшей остановке",,,,,,
3245,Корректировка огня по позициям ВСУ,,,,,,
3246,"**⚡️⚡️У авиарейса Гвадалахара - Лос-Анджелес загорелся двигатель**. 

Инцидент произошёл сразу после взлёта. Пилоты посадили самолет на ближайшем аэродроме, не покидая Мексику. Никто не пострадал.",,,,,,
3247,Вот и помер дед Максим,,,,,,
3248,"«Он украинец вонючий!»: в Геленджике сегодня ночью парню перерезали горло из-за спора по ситуации в Украине.

По словам очевидцев, 32-летний курортник из Белгорода познакомился на улице с 35-летним жителем Калининского района. Ребята купили водки и пошли выпивать на парковку. Там поссорились из-за расхождения взглядов о ситуации в Украине. Тот, что из Белгорода, достал нож и ударил собутыльника в шею, от чего бедолага скончался.

Убийца попытался скрыться на своем автомобиле, по дороге выбросив нож, но всё равно был оперативно задержан",,,,,,
3249,"В канцелярских магазинах на Украине появились школьные контурные карты, **в которых нет таких городов, как Херсон, Харьков, Донецк, Луганск, Запорожье и Львов**",,,,,,
3250,"Не самый умный грабитель решил  совершить угон, прямо возле полицейского участка в Пасо-дель-Рей.",,,,,,
3251,"Неожиданная встреча в Набережных Челнах.

По словам автора, пешеход после ДТП встал и убежал в неизвестном направлении",,,,,,
3252,"В Казани **обнажённая женщина бегала по оживленной дороге с иконой в руках**. В итоге её сбил автомобиль.

Очевидцы считают, либо голожопая проиграла спор, либо просто наглухо поехавшая",,,,,,
3253,"В Ярославской области поезд снёс 37-летнего велосипедиста.

Невнимательный мужчина получил рассечение головы, а также сломал ногу и ступню.",,,,,,
3254,"Добро пожаловать на курорты Краснодарского края. Вчера в Лермонтово  группа приезжих зацепилась на набережной с местными, но конфликт им показался неисчерпанным. Через некоторое время на подмогу горцам прилетел черный внедорожник с пятью вооруженными бойцами и разборка продолжилась на территории небольшой гостиницы. Пострадали трое мужчин. Из них двое — из группы приезжих чеченцев. По словам местных жителей, один из пострадавших сейчас находится в реанимации.",,,,,,
3255,"**Автоледи протаранила три автомобиля в Химках, **пока её на ходу не остановил прохожий. 

Девушка арендовала каршеринг и отправилась покорять парковку. Но вместо этого въехала аж в три машины подряд. И в конце ещё эпично перепутала педали.",,,,,,
3256,🇷🇺🇺🇦 Глава Чеченской республики Рамзан Кадыров опубликовал новые кадры боевой работы подразделений республиканского спецназа в районе Соледара.,,,,,,
3257,На мемориале Освободителям **Риги** повалена статуя **Родины-матери.**,,,,,,
3258,"🇬🇧🇺🇦**В британском городе Саутенд-он-Си** установили билборд:

Перевод: ""Вам будет холодно зимой
Потому что им нужнее"".

Предлагаем им на этом не останавливаться и установить и другие билборды. Листайте фото. 

Как вам идея?
👍 – кайф
👎 – не кайф
💩 – Я – Борис Джонсонюк

[**Не ZабыVай**](https://t.me/ne_zabivai) — подписывайтесь, чтобы быть вместе с адекватными людьми",,,,,,
3259,"⚡️**У берегов Италии затонула 50-миллионная яхта российского олигарха Геннадия Айвазяна**.

Экипаж яхты «Май Сага» сообщил о попадании воды на борт, а затем эвакуировался. Судно хотели отбуксировать в порт, но погодные условия ухудшились и яхта затонула.",,,,,,
3260,"Известный блогер из Чечни Асхаб Тамаев неудачно заехал в соседний Дагестан — он получил в лицо во время конфликта в Махачкале.

По словам очевидцев, блогер как-то неправильно припарковал машину, чем разозлил другого парня. На парковке быстро организовали лобное место и во время пререканий оппонент ударил Тамаева в лицо.",,,,,,
3261,"В подразделениях ВСУ назрел бунт.

Очередной факт того, что командованию укровермахта плевать на свой личный состав и страну в целом, отправляют ""воинов света"" без вооружения, всестороннего обеспечения и подтверждающих документов (а это для того, чтоб не выплачивать компенсацию и зарплату)",,,,,,
3262,"🤬🇺🇦**Неблагодарные!!!

**В Черноморском (Крым) двое недалёких подростков, один из который сбежал от войны из Украины в Россию (!), поздравили Украину с Днём независимости, пожелали победы над Россией и смерти Российской Федерации.

Как мы видим, вычислили их быстро и извинения себя не заставили долго ждать.
Особенно раскаивалась мать неблагодарного отпрыска.

❓А нужны ли нам такие «люди» в стране? Или нужно отправить их туда, за кого они «болеют»?",,,,,,
3263,"🇰🇿Правильные казахские мысли от правильного казаха.

18+ На видео присутствует нецензурная лексика",,,,,,
3264,"Кто-то спиздил у ребят арбузы, а они и не заметили",,,,,,
3265,"В Орле неизвестный бросил два «коктейля Молотова» в здание администрации области и скрылся. Один человек пострадал.

Судя по кадрам, мужчина подъехал к зданию на велосипеде, остановился и кинул во входные двери две бутылки с зажигательной смесью — первая не загорелся, а вот после второй начался небольшой пожар, который быстро потушили сотрудники администрации.

Метателя ищет полиция",,,,,,
3266,Долго соображали,,,,,,
3267,BLM  воин познакомился с борцовскими приемами,,,,,,
3268,"В **ЕКБ** женщина начала крыть матом людей с черным цветом кожи, но мимо проходящая **толерантная девушка заступилась за них**",,,,,,
3269,Стримы которые мы заслужили🤮,,,,,,
3270,"**ПОДДЕРЖКА — ТОПЛИВО ДЛЯ ЗАЩИТНИКОВ

**Детские письма и рисунки — это **всегда очень** **трогательно**. Поэтому солдатам в ЛДНР особенно приятно их **получать**. 

Поэтому вчера в Московском торговом центре прошёл **мастер-класс по рисованию руками в рамках акции **[«Письма героям»](https://t.me/LetterstoHeroes_bot)**.** Дети с родителями зарядили листочки с рисунками **позитивом**, **поддержкой** **и верой в защитников,** после чего отправили письма. 

__Да чего мы рассказываем, смотрите сами👆

__[ЖИТЬ | Самый добрый проект страны](https://t.me/zhit_news)",,,,,,
3271,Обычный кот с Украины 😁,,,,,,
3272,"🪖🔫 #ЭксклюзивОПЛ: **Комбат ДНР Максим ""Индус"" Дроздов рассказал о своем главном боевом товарище

**Спецкор ОПЛ Евгений **Линин** продолжает свою поездку по линии боев за свободу Донбасса. Сегодня он поговорил с живой** легендой** - командиром батальона резервистов ДНР Максимом Дроздовым (позывной ""**Индус**""). 

""Индус"" рассказал о том, как важно ценить главного друга в бою – **свой автомат.** ""Когда ты любишь своё оружие, то однажды оружие полюбит тебя"", - поделился ""Индус"". ""Если даже это дает на один процент уверенности больше, то это стоит того"", - уверен комбат.

Дроздов воюет с 2014 года, причем постоянно находится на** самых опасных **фронтовых направлениях. До войны он, уроженец Шахтерска, долгое время жил в Индии.

[От Первого Лица](https://t.me/otpervogolitsa)",,,,,,
3273,"**Фермер из Херсона поздравил Украину с ""Днем незалежностi""

**Поздравил от всей души, что аж спалил украинский паспорт и флаг. Учитывая последние события и ужасные действия против своего же населения понять его можно более чем.

""Поле мое спалили ВСУшники. ВСУшники, не россияне""",,,,,,
3274,Ну давай полежим,,,,,,
3275,Украинка в Германии 🤡,,,,,,
3276,"Жена пропавшего резервиста «35-ая бригада морской пехоты ВСУ (р-н г. Николаева)» пытается достучаться до правды, и как показывает практика вышестоящему командованию ВСУ в очередной раз наплевать на эти проблемы. Военное и политическое руководство укроармии снова доказало своё отношение к своим защитникам – очередное пушечное мясо☠️.",,,,,,
3277,"**В приграничном с Крымом городе Геническе Херсонской области задержали накануне вот такого вот красивого персонажа.

**Уже имевший ранее проблемы с законом местный житель 1973 года рождения в порыве то ли нацизма, то ли эксгибиционизма демонстрировал окружающим свои многочисленные нательные росписи – здесь и герб гитлеровской Германии, и фашистская свастика, и эмблема ""СС"", а до кучи – символ небезызвестного, но также запрещённого в России ""Арестанского уголовного единства"" (А.У.Е.).

Разукрашенного красавца задержали, пока что его оформляют по ст.20.3 ч.1 КоАП РФ, проводится проверка его на причастность к иным противоправным действиям.",,,,,,
3278,"В Казани водила выехал на тротуар и сбил ребёнка. 

На кадрах видно, как автомобиль пытается повернуть направо, однако налетает на бордюр и выезжает на тротуар, где находятся пешеходы. На пути встал 8-летний мальчик, которого подкинуло вверх от удара. Также под колёса чуть не попали мать с ребёнком.

По сообщениям из соцсетей, за рулем находилась девушка, которая заявила, что у неё эпилепсия и ей стало плохо. У мальца была разбита голова",,,,,,
3279,"Евгений Ройзман задержан в Екатеринбурге. Экс-мэру вменяют статью 280.3. ""Публичные действия, направленные на дискредитацию использования ВС РФ"".

Политик не раз публично высказывался о действиях российской армии. Сейчас его доставляют в отдел. Ему грозит до 5 лет лишения свободы. Ранее Ройзман политически поддерживал Навального (признан экстремистом) и Ходорковского. Принимал участие в протестных акциях и общался с иностранными дипломатами.",,,,,,
3280,**Вот это видео полиция кипрского города Ларнака убедительно просит не распространять из уважения к культурным особенностям украинского народа.**,,,,,,
3281,"⚡️ **«Полицаи! Фашисты! Всех не разгоните!»

**Полиция Латвии разгоняет граждан, протестующих против сноса памятника Освободителям Риги, несколько человек были задержаны.",,,,,,
3282,"**Кипиш в екатеринбургском метро

**Какой то неадекват накинулся на другого пассажира подземки и понеслась.
Перетекло всё в массовое побоище",,,,,,
3283,Мужик чуть не расплакался,,,,,,
3284,"В Америке всё как обычно, ну, хоть закон он больше нарушать не захочет",,,,,,
3285,Доблестные укровоины спешно бросают свои позиции под канонаду артиллерии ВС РФ🔥,,,,,,
3286,"**Остановите это безумие

**Все мы прекрасно понимаем, что это было вопросом времени, когда всезагребущие руки квир-сатанистов доберутся до самого непорочного и светлого на этой планете, до детей.
От того подобные статьи читать ещё тяжелее.

[""Девочка трансгендер объявлена самой молодой моделью участвовавшей на неделе мод в Нью-Йорке в возрасте 10 лет""

](https://www.mirror.co.uk/news/us-news/transgender-model-10-becomes-youngest-27759107)Со слов родителей парень в 2 года сказал, что он не парень, уже в 4 отказывался надевать штанишки с машинками и пошел к психологу, а в 7 изменил свое имя на женское.
Какой же невероятно осознанный и интересный путь проделал ребенок за 10 лет своей жизни!

Ах, да, забыл сказать самое главное, его родители, вы УДИВИТЕСЬ, тоже трансгендеры.

И бросьте в меня камень, кто думает, что ДЕСЯТИЛЕТНИЙ ребенок может принимать подобные решения без непосредственного, постоянного, ежедневного влияния своих родителей.

В этой ситуации ужасно абсолютно все: и контекст истории про “модельный бизнес” и возраст ребенка и то с каким восхищением это подается в СМИ.

👍🏻– детям это можно
👎🏻– детям этого нельзя
❤️– хорошо, что я живу в России",,,,,,
3287,"🇺🇦🇷🇺 Российские ""Грачи"" идут на сверхмалой высоте в зоне проведения СВО😎",,,,,,
3288,"**В Тюмени мужик проходил мимо конкурса косплееров и напал на анимешников, ибо принял это за гей-парад.**",,,,,,
3289,"Индус попытался запустить салюты с рук. 

Получилось красиво, но смертельно",,,,,,
3290,Ижевский дождь,,,,,,
3291,Как вам массаж?,,,,,,
3292,"В Одессе 🇺🇦 **этиловые переселенцы** устроили какую-то **лютейшую дичь

**Они потеряли ключи от хаты и решили, что это **совсем не повод отменять вечерний бухач**. В ход пошёл пожарный шланг, который к большому удивлению оказался короче, чем расстояние пьяной альпинистки до земли 😁",,,,,,
3293,"**Отхватили за наглость от ГБР

**В Перми два гопника решили устроить попойку прямо в магазине, что очень не понравилось сотруднику ГБР, который оказался там же.",,,,,,
3294,"🗣🇺🇦**Укровояки снова жалуются на своё положение

**Боевики 93 бригады ВСУ из района Соледара постоянно несут большие потери. 
А когда попросили поддержку огнём, их же артиллерия ударила по ним.
В итоге те отказались стоять на позиции, за что их же командиры отдали приказ их разоружить и оставить в окопах, а за отход расстреливать. Неудавшиеся защитники решили предать  гласности всю тяжесть их положения записав это видео.",,,,,,
3295,"**❗️История о запретах русского языка

**Блогер из Киргизии простым языком объясняет радикалам-казахам, к чему приведут их языковые заигрывания.",,,,,,
3296,"**Преступление и наказание

**В Анапе на дорогу выбежал неадекват и начал кидаться на машины.

Это не понравилось одному из водителей, который решил угомонить дебошира.",,,,,,
3297,"**Неизвестный неадекват напал на двух женщин в Норильске. Он пытался придушить и надругаться над своими жертвами.

**На кадрах видно, как мужчина нападает на женщину, валит на землю, накидывает ей на голову пакет и начинает душить. В какой-то момент злоумышленник бросает жертву и убегает.

Следователи уже возбудили два уголовных дела. Сейчас проводится проверка. Личность насильника выясняется.",,,,,,
3298,"**🤬Извинения через 3…2…1…

**В Севастополе группа молодых ребят каталась по городу на старой Honda и распевают гимн запрещенного в РФ нацбата «Азов» ""Ой у лузі червона калина"".

Ребят ищут ФСБ, чтобы те исполнили песню лично для сотрудников",,,,,,
3299,"**Отпускной сезон в этом году в Крыму, конечно, совершенно особенный.**",,,,,,
3300,"Боец Hardcore Fighting Эмиль Перс Бахшиев избил фронтмена поп-группы NLO Степана Рудницкого в московском клубе ""Культура"". 

Автор видео рассказал, что инцидент произошёл вчера ночью на Крымском валу, прямо у входа в заведение. Похорошевший при Сульянове Бахшиев что-то не поделил с музыкантом и выдал ему несколько увесистых чапалахов. Приятели бойца в это время просили не снимать, но… Наши подписчики везде.

После серии ударов от профбойца Степан почувствал себя плохо — и группе пришлось свернуть мини-тур. Сейчас решают, писать заяву или ~~организовывать бой~~ решать мирно.

лещалити х2",,,,,,
3301,Доверили бабушке детей,,,,,,
3302,🇷🇺🇺🇦 Донбасс. Обработка бойцами РФ позиций ВСУ.,,,,,,
3303,"❕ **Продолжается акция «Письма Героям» 

**Военнослужащим - участникам СВО можно отправить письмо через почтовый ящик, находящийся в ТЦ Перово Молл, до 11 сентября.

К акции также можно присоединится, написав письмо онлайн через:
— [Телеграм](https://t.me/LetterstoHeroes_bot) 
— [Яндекс](https://forms.yandex.ru/u/62d6bceac8804e4e439a3091/) 

[Путин Лидер](https://t.me/putin_leader_rus)",,,,,,
3304,"⚡️🇺🇸«**Эм... Где я? А, ну да. Тебе ручка нужна? Держи!**».",,,,,,
3305,🔥🇷🇺🇺🇦 ТОС-1А «Солнцепёк» при корректировке штурмовиков «Сомали» работает по укрепрайонам ВСУ в Песках. 8 августа.,,,,,,
3306,🔥🇷🇺🇺🇦 Потерян Ми-8 ВВС Украины.,,,,,,
3307,"**В Италии беженка с Украины жалуется, что ее поселили в номер с камерой видеонаблюдения.**",,,,,,
3308,"**Детская книга ""Степан Бандера и я"" в одной из библиотек Херсонской области.**",,,,,,
3309,🇷🇺🇺🇦 Российские офицеры водрузили триколор размером 6 на 4 метра на высоте 202 метра над землёй в Херсоне.,,,,,,
3310,А что происходит у всушников?,,,,,,
3311,**В Копенгагене очередной ЛГБТ парад  в поддержку Украины.**,,,,,,
3312,В Одессе своя атмосфера,,,,,,
3313,Пункт назначения в Беларуси.,,,,,,
3314,"Плёнки по 200 гривен? Вы шо ахуели, девки?",,,,,,
3315,"Не менее **16 человек погибли** и ещё около 30 пострадали в провинции Мардин на юге Турции после того, как в толпу въехал грузовик. 

По данным СМИ, у него отказали тормоза",,,,,,
3316,"Политическая борьба вокруг русского языка на Украине продолжается.
В данном случае отказывают выдать деньги и обслужить клиента в ""Кредо банк"" г. Дрогобыч",,,,,,
3317,"Украинцы задался вопросом, почему их пропаганда называет ""оккупацией"" занятие русскими силами бывших украинских городов, но не называет так же запрет на выезд за границу (фактически, удержание в заложниках у украинских властей) жителей подконтрольной территории.",,,,,,
3318,"**🚀🇷🇺 Русский спецназ эффектно уничтожает боевиков ВСУ🇺🇦 на Николаевско-Криворожском направлении

**ПТРК «Корнет» работает с расстояния около 3500 м.",,,,,,
3319,Вот вам и герой Украины фашист-палач СС Степан Бендера,,,,,,
3320,"Житель Сочи заступился за девушку и теперь может присесть.

Судя по записям с камеры, на центральной набережной города патлач слишком агрессивно общался со своей леди. Тут к возлюбленным подошёл случайный очевидец. Он смог отвлечь агрессора, благодаря чему девушка ушла от обидчика. 

Но на этом конфликт не закончился: заступник втащил неадеквату в челюгу (1:20), из-за чего тот рухнул...** и скончался не приходя в сознание**. Сейчас заступившемуся парню грозит лишение свободы. По словам его сестры, он пытался всеми силами привести вырубленного оппонента в чувство, а также вызвал скорую и полицию.

Хлипкие нынче абьюзеры пошли...",,,,,,
3321,"В районе Сызрани неадекватный водятел с молотком пытался догнать молодую пару, потому что **ему не понравилось, как они с ним разговаривали**. 

Итог: он вылетел на встречку и устроил ДТП. От удара шизика выбросило из авто, сейчас он в больнице",,,,,,
3322,"Александр Усик победил Энтони Джошуа и защитил титулы чемпиона мира в тяжелом весе по версиям WBA Super, WBO, IBF и IBO.

Поединок в Джидде (Саудовская Аравия) длился все 12 раундов, Усик победил раздельным решением судей. Теперь у украинского боксера 20 побед (13 – нокаутом) и ни одного поражения.

СМИ сообщали, что за бой боксеры получат одинаковый гонорар – по 40 млн долларов. За первый же бой в 2021 году Джошуа получил 18 млн, Усик – 5.",,,,,,
3323,Укро-лгбт-войска штурмуют запад,,,,,,
3324,В США самолёт рухнул на оживленную улицу. Никто не пострадал,,,,,,
3325,Российские подразделения продолжают продвигаться по всем фронтам. О чем сообщает раненый ВСУшник,,,,,,
3326,"**Крымчанка случайно записала на видео работу системы ПВО, пока гуляла по пляжу.**",,,,,,
3327,"🏴‍☠️ **Легендарная **[**Темная сторона**](https://t.me/+gVZzB67v528zMzEy) **вернулась после блокировки!

**— Разрывные и убойные видосы со всего интернета и только годнота, без цензуры, соплей и ванили!

**Видео для взрослых 21+: **[**t.me/dark_side**](https://t.me/+gVZzB67v528zMzEy)",,,,,,
3328,"""Мы ищем русского солдата послать н@х#й""",,,,,,
3329,На Западе **в церкви** устраивают ЛГБТ-шоу,,,,,,
3330,"❗️**Серьёзное ДТП в Вологодской области: грузовик столкнулся с семью легковушками, все они загорелись.

**Авария произошла на трассе Вологда — Медвежьегорск, движение перекрыто в обе стороны. По данным МЧС, двух пострадавших отвезли в больницу.

Губернатор региона при этом сообщает об одном погибшем и о трёх госпитализированных. По его информации, водитель фуры не справился с управлением.",,,,,,
3331,"Нацизм на Украине? Нет, не слышали...",,,,,,
3332,"**В Харькове открыли первую остановку-укрытие.

**Они имеет 12 сидячих мест и камеры видеонаблюдения. Также на остановке будет около 100 кг песка для тушения возгораний.",,,,,,
3333,"В Махачкале упавшая крыша едва не придавила проходившего мимо дома мужчину. Его спасла реакция и припаркованная поблизости «Нива».

Однако мужчине все же  потребовалась помощь медиков.",,,,,,
3334,"🤯 В Киеве двое пацанов решили предъявить парню за носки, но тот чуть не дал люлей обоим.",,,,,,
3335,"🤯 **В Турции пассажирский автобус врезался в авто с журналистами, а также в припаркованные машины скорой и пожарной** — в результате погибли 16 человек",,,,,,
3336,Её невозмутимость просто поражает,,,,,,
3337,"На данном видео командир роты ВСУ вместе с командиром взвода выводит остатки роты, которым посчастливилось выжить в пекле🔥",,,,,,
3338,This channel can’t be displayed because it was used to spread pornographic content.,,,,,,
3339,"Житель Киева во время ссоры с возлюбленной разгромил бейсбольной битой машину, а потом досталось и ей самой.

Милые бранятся – только тешатся?",,,,,,
3340,Прямая дорога в дурку,,,,,,
3341,Позитивный кружочек получился,,,,,,
3342,🇷🇺🇺🇦 Донбасс. Уже уничтоженная военная техника ВСУ возле жилых домов.,,,,,,
3343,"Крупный пожар рядом с аэропортом в Сочи. Предварительно, горит гаражный кооператив.

UPD: Возгорание локализовано.",,,,,,
3344,"**А это Бахчисарай — здесь также с утра работает ПВО, а местные жители уже находят на земле обломки снарядов.

**При этом жители города сообщили, что взрывов на земеле не было (фото этого ""взрыва"" публиковали паблики и СМИ), все снаряды были сбиты в воздухе.",,,,,,
3345,"В Индии можно умереть, даже просто стоя на остановке",,,,,,
3346,"Агрессивный бородач надавал лещей пенсионеру

В Тобольске классический дорожный конфликт закончился покоями.
Причём агрессор сначала достал пистолет и нажал на курок, только выстрела не было

После этого он принялся насыпать пощечинами пожилому оппоненту",,,,,,
3347,"⚡️ Первые кадры от очевидцев с места происшествия в Севастополе, где в здание Черноморского флота прилетел вражеский БпЛА.

❗️Развозжаев уточняет, что беспилотник был отработан ПВН (пост воздушной обороны флота), и сбит прямо над штабом флота. Упал на кровлю и загорелся. Поражения не получилось.",,,,,,
3348,Спина точно больше болеть не будет,,,,,,
3349,"Укрофашист боится сходить ~~посрать~~ в туалет, так как легко может стать денацифицированным Российской артиллерией🔥😎",,,,,,
3350,"**«Я с грязью как хочу, так и разговариваю»

**В Асбесте (Свердловская область) 21-летний сын единоросса **Дмитрия Александрина, Егор Александрин,** назвал людей **«грязью», **а их машины — **вёдрами.** По его словам, общение с «простыми людьми» — это **ниже его «достоинства».

**В этом году Егорка собирается **стать депутатом городской думы, **прямо как его папаша. Первое общение с избирателями как-то не задалось.",,,,,,
3351,"На кадрах — работа российских ПВО в Евпатории. По предварительным данным, сбили украинский беспилотник.",,,,,,
3352,"🗣🇺🇦«**Ща статью тебе пришью**»

Укровояки из 110 бригады ТрО опубликовали видео о том, как их командир общается с личным составом.",,,,,,
3353,"❗️**В Краснодаре пойман с поличным агент СБУ с позывным ""Арчи"", который сам вышел на Украину с предложением сотрудничества** — ФСБ

Россиянин установил контакт с представителями СБУ и по их заданию за денежное вознаграждение незаконно получал и передавал за рубеж сведения, которые могут быть использованы против безопасности РФ.",,,,,,
3354,По фактам?,,,,,,
3355,"**«Мразь, приехал отдыхать! Гондон!»

**Еще одно видео, только уже из Монако, где украинцы доебываются до Киркорова🤡",,,,,,
3356,"**Синяя драка в Костроме 

**У местного кафе ""У Гриши"" сцепились сильно выпившие мужики.
Причина неизвестна, а местные говоря, что подобную картину наблюдают регулярно",,,,,,
3357,Доставка неизбежна,,,,,,
3358,"**Юные беспредельщики жестоко избили отдыхающих

**В Железногорске-Илимском (Иркутская область) толпа подростков, изрядно принять на грудь, докопались до компании взрослых пар, мирно прогуливающихся в парке. 
Слово за слово и началась бойня. 
Серьёзно пострадали трое – одному мужчине сломали челюсть, второму - ногу, девушке разбили лицо. 

В напавших местные разглядело терроризирующих город шпану.
Теперь им вряд ли удастся отвертеться, так как делом заинтересовались федеральные силовики",,,,,,
3359,"**В Казахстане женщина устроила скандал на рынке, заметив футболку с буквой Z

**Она начала требовать у продавщиц показать товар на камеру и возмущаться ""Правильна ли пропаганда войны в Казахстане?""",,,,,,
3360,Хуёвая рыбалка,,,,,,
3361,"**Борьба в Лас-Вегасе

«Киркоров** в шоке» 😁",,,,,,
3362,В Волгограде пенсионерка попала в больницу после неудачной поездки на троллейбусе.,,,,,,
3363,"РСЗО ""Ураган"" разносит позиции ВСУ на Северском направлении.",,,,,,
3364,"В Москве голый шизоид устроил нудисткую прогулку по городу. 

Когда к нему приехали врачи, он знатно втащил женщине-фельдшеру в лицо",,,,,,
3365,Дети в Одессе🇺🇦 развлекаются как могут или тоже под веществами?,,,,,,
3366,И какая в итоге настоящая?,,,,,,
