Index,Post,Trans,Label,Type,Severity,Confidence,Explanation
2157,"**Момент прилета ВСУ по предприятию в Нижнем Ольшанце Белгородской области

**Так выглядел момент прилета из поселка Разумное, расположенным рядом с селом Нижний Ольшанец (Белгородский район) в Белгородской области. ВСУ ударили по предприятию Сельхозхимия-31, в котором когда-то давно производили картон, сейчас оно — закрыто.",,,,,,
2158,"🇺🇦Украинский воин не боится союзных российских войск, потому что знает, что можно сдаться в плен и к нему будут относится по-человечески.
Но опасность исходит от своих, которые воспользуются любым случаем выстрелить в спину",,,,,,
2159,Россиянка в Германии предлагает бомбануть по Дрездену.😁,,,,,,
2160,"В Калифорнии рэппер Чаки Чак **окуривал на концерте зрителей марихуаной при помощи садового пылесоса-воздуходувки**, работавшего в режиме аэрации.",,,,,,
2161,"СБУ начало кошмарить украинцев которые снимали прилеты, им может грозить вплоть до уголовки.

Официальная причина, отслеживание эффекта от попадания. Реальная, подобные видео сильно осложняют рассказы о перемогах.",,,,,,
2162,ВСУшники выясняют кто из них насрал в помещении,,,,,,
2163,"Как уже сообщало Минобороны, призывная кампания **начнется не с 1 октября, как обычно, а на месяц позже **–** с 1 ноября.** **Завершится **–** 31 декабря**, то есть продлится два месяца вместо трех. Потенциальным призывникам повестки о явке в военкомат будут вручаться лично по месту жительства, по месту работы или учебы. И никто из не поедет в зону СВО. 

А ведь это означает, что **к 1 ноября все мероприятия по частичной мобилизации уже должны окончиться. **У военкоматов просто нет возможности заниматься и срочниками, и частичной мобилизацией. 

Так что если вы не уверены, придёт вам повестка или нет, то 1 ноября (если вы не срочник), то можете тупо расслабиться и заниматься спокойно своими делами дальше. А лучше всего не гадать на кофейной гуще и слушать, что говорят в Минобороны) 

Президент ""прошелся"" по кампании мобилизации крепкими словами: 

— К сожалению, бестолковщины при частичной мобилизации достаточно, проблемы там, видимо, накапливались достаточно долго;
— Все решения по частичной мобилизации, включая соцгарантии и выплаты военным, должны соблюдаться неукоснительно;
— Губернаторы должны держать под контролем соблюдение законодательства при проведении частичной мобилизации.

Ваше мнение: Смогли ли исправить ошибки мобилизации вовремя?

👍– да, всех кого призвали просто так, отправили домой
👎– нет, ошибки до сих пор случаются
🔥– частичная мобилизация окончена. Всё по плану. 

[**Не ZабыVай**](https://t.me/ne_zabivai) — но, согласитесь, что массово повестки уже не приходят",,,,,,
2164,"Зеленский на саммите G7 вновь попросил денег и вооружения у Запада: 
 
— Украина ждёт финансовой помощи от Японии, Канады и Великобритании. 
 
— Украина попросит Италию и Францию предоставить новейшие ЗРК. 
 
— Когда Украина получит достаточную противовоздушную оборону, угроза будет остановлена. 
 
— В настоящее время у нас нет возможности для дипломатии. 
 
Также Зеленский попросил членов G7 о поддержке для международной миссии на границе с Белоруссией. Но добавил, что Украина не планировала и не планирует военных действий против Белоруссии.",,,,,,
2165,"В Ярославле иностранный специалист, работающий в «Пятёрочке», **избил школьника и поставил его на колени**.

Всё началось с того, что сын приезжего оскорбил мать русского паренька. Терпеть такую наглость малец не стал и втащил наглецу, от чего тот побежал жаловаться. Тут на сцену вышел батёк, который решил продемонстрировать свою силу на бедолаге.

Ахуевшего батю нашли и записали с ним извинения.",,,,,,
2166,"🔥🇷🇺🇺🇦 ВСУ обстреляли подстанцию в Шебекино. Снарядами поврежден трансформатор подстанции, заявил губернатор Белгородской области.

Жертв и пострадавших нет, последствия обстрела уже оперативно устраняются.",,,,,,
2167,"🇺🇦Очередные типичные голодные ВСУ распаковывают  российский сухпаек, и удивляются от его содержания",,,,,,
2168,"**__""Не пренебрегайте возможностью обратиться за помощью к русским солдатам""

__**Обращение на украинском радио в Харькове🇺🇦.",,,,,,
2169,"⚡️⚡️**Президент России Владимир Путин и президент Украины Владимир Зеленский примут участие в саммите G20 на Бали**, — глава МИД Индонезии Ретно Марсуди.",,,,,,
2170,"🇺🇦Непрофессиональные  ВСУшники ""грамотно"" используют импортное вооружение по своим же...",,,,,,
2171,"**Рамзан Кадыров:** 

Шанс на какое-либо перемирие безвозвратно упущен стараниями безвольного Зеленского и его осатанелой шайки.",,,,,,
2172,В Африканской пятерочке поймали воришку,,,,,,
2173,🇷🇺🇺🇦 Мощный пожар на месте одного из ракетных ударов в Киеве.,,,,,,
2174,"**🇲🇱🇷🇺Тысячи жителей Мали вышли на митинг в поддержку сотрудничества с Россией.

**Они вышли в городах по случаю избавления от французского военного контингента в стране. Их лидер заявил, что Россия может помочь им в решении проблемы.",,,,,,
2175,Кадры новых ракетных пусков по украинским объектам военного управления и энергетики.,,,,,,
2176,**Мэр Кременчуга сообщает о пуске ракет с территории Беларуси**,,,,,,
2177,🇷🇺🇺🇦 Кадры пожара после прилетов в Виннице. По предварительным данным прогремели три взрыва.,,,,,,
2178,"Украинские СМИ сообщают о взрывах во Львове. В городе пропало электричество.

Главное об обстановке на Украине к этому часу:

— Жители Винницкой области пишут, что в регионе также слышны взрывы.

— Сообщается об ударах по инфраструктуре в Ивано-Франковской области.

— В городе Хмельницкий и Хмельницкой области частично отключили свет.",,,,,,
2179,В Вольногорске Днепропетровской области прилеты.,,,,,,
2180,"**❗️Кадры из Одесской области**. 

Крылатая ракета летит по своим делам",,,,,,
2181,Вы уже знаете что будет,,,,,,
2182,"Во Львове перебои со связью и интернетом. Жители собираются в местах, где можно поймать сигнал.",,,,,,
2183,⚡️Карта зафиксированных ударов ракетами по территории Украины сегодняшним утром,,,,,,
2184,Последствия удара по Ладыжинской ТЭЦ (Винницкая область Украины🇺🇦),,,,,,
2185,🇷🇺🇺🇦 Ивано-Франковская область. Бурштынская ТЭС после вчерашнего удара.,,,,,,
2186,"**В Киеве и области вводят почасовые отключения электроэнергии.

**Продолжительность отключений составит не более четырех часов. Отключения планируются с 10 до 14 дня, с 18 до 22 вечера и с 2 до 6 утра",,,,,,
2187,"Взрывы на данный момент слышны во всех частях Украины. В настоящий момент сообщается о взрывах в Киеве, Хмельницкой области, Черновцах. Ранее поступала информация о взрывах в Одесской области, Николаеве, Виннице и Кривом Роге. Кроме того, сообщается, что ракеты летят в сторону Львова, Тернополя и Ивано-Франковска.

Видео особо нет. Либо у украинцев сели телефоны, либо новая тактика освещения налетов местными ресурсами.",,,,,,
2188,"❗️**Новая ракетная атака по Запорожью под утро. Было 15 взрывов 

**Есть попадания по объектам инфраструктуры. На месте прилётов сильный пожар.",,,,,,
2189,🇷🇺🇺🇦 В Одесской области в районе Березовки прилёт крылатой ракеты.,,,,,,
2190,"**ВСУшница призывает украинских девушек срочно оказать ВСУшникам секс-помощь. 

**Сама она уже не справляется:

__«Так, девочки, срочно нужна помощь ВСУ! Ребята ищут себе жену. У меня такого количества «подруг» просто-напросто нет. Так что, давайте спасайте, а то они меня…. Съедят заживо».__",,,,,,
2191,"**Сегодня ночью будет продолжение обстрелов**, – предсказывает Арестович. 

«Будут работать Калибрами из акватории Черного моря. Будут работать по энергетической инфраструктуре. Разведали цели, что не смогли поразить – захотят поразить дальше.».",,,,,,
2192,"**Вечерний Львов. 

**Большая часть города осталась без электричества после сегодняшних ударов по инфраструктуре Украины.",,,,,,
2193,"**Видео сегодняшнего мощного прилёта ракеты по электроподстанции во Львове🇺🇦

**PS дата на регистраторе не настроена",,,,,,
2194,Чистый ариец с Украины 🤡,,,,,,
2195,"**Наглядный пример, почему СИБЗ – это важно.

**Этому счастливчику с передовой в грудную плиту бронежилета с близкого расстояния прилетело сразу три пули, но защита выдержала и боец остался жив.

Зато с тремя талисманами на память.",,,,,,
2196,"Над Джанкоем (Крым) произошёл взрыв, предположительно, был сбит вражеский  БПЛА.

Сообщается, что 11-летняя девочка получила ранение в плечо после того, как взрывной волной в доме вынесло стекла. Стены дома также упали.",,,,,,
2197,"Флаг ""Азова"", затрофеенный бойцами ЧВК Вагнер в освобожденном недавно поселке Зайцево __(Бахмутское направление).__",,,,,,
2198,"**⚡️ВСУ обстреляли артиллерией посёлок Тёткино в Курской области.

**Всего зафиксировано шесть прилётов, после которых возник сильный пожар в двухэтажном жилом доме, сообщил губернатор региона Старовойт.

По предварительным данным, ранены два человека: мужчина с осколочными ранениями и женщина с ожогами, оба госпитализированы.",,,,,,
2199,🇷🇺🇺🇦 Последствия засады на группу ВСУ. Бойцы РФ осматривают украинский бронеавтомобиль подорвавшийся на мине.,,,,,,
2200,"⚡️**Вечерняя порция российских ракет достигла своих целей в Киеве, Кременчуге, Сумах, Кировограде, Кривом Роге(на фото), Львове (на видео)** **и Черкасской области.**",,,,,,
2201,**СБУ🇺🇦 объявила в розыск заместителя председателя Совета Безопасности Российской Федерации Дмитрия Медведева.**,,,,,,
2202,Очень эмоциональное видео утренних прилетов от киевского школьника,,,,,,
2203,"**⚡️Взрывы в Кременчуге Полтавской области и Кривом Роге!

**На Украине — вторая волна ударов. 

Воздушная тревога в: 
- Полтавской области 
- Сумской области 
- Черниговской области 
- Кировоградской области",,,,,,
2204,Видео прилета двух «Калибров» по киевскому ТЭЦ.,,,,,,
2205,"Глава Николаевской ОВА Виталий Ким заявил, что Россия уже перезарядила корабли и уже готовится снова запускать ракеты из Астрахани по Украине.",,,,,,
2206,Момент одного из утренних прилётов по Киеву.,,,,,,
2207,Неизвестный летательный аппарат разбился сегодня утром недалеко от села Заветного в Ростовской области. Официальных комментариев о произошедшем пока нет.,,,,,,
2208,"**В Киеве и области снова воздушная тревога

Около 90% Львова осталось без света, трамваи и троллейбусы не ходят.**",,,,,,
2209,"**В магазинах Киева закончилась вода, макароны и консервы, а с полок убирают алкоголь,** — очевидцы",,,,,,
2210,"⚡️ **Сильный пожар на ТЭС в Кривом Роге после попадания крылатой ракеты.

**В результате ракетных ударов в городе пропало электричество. Наблюдаются проблемы с водоснабжением.",,,,,,
2211,"🇷🇺🪖 **#ЭксклюзивОПЛ****: Боец ""Индус"" о гуманитарной помощи

**Специальный корреспондент ОПЛ Евгений **Линин** встретился с бойцом (позывной ""Индус""), который рассказал о том, какая гуманитарная помощь приходит бойцам от** неравнодушных граждан**, принявшим освобождённые территории и их жителей в состав России.

""В очередной раз вырвался за подарками. Сразу скажу, что помогает моему подразделению выполнять такое количество боевых задач, получать такое количество боевых наград, при этом нести минимальное количество потерь - **это адресная гуманитарная помощь, которая идёт от вас**. И благодаря моему другу Мадеру, который её формирует, и доводит до меня. Вот сейчас мне пришла грузовая ""Нива"", внутри которой сезонные подарки, которые так необходимы: генераторы, перчатки,дождевики, мешки, лопатки. Это всё **так необходимо на фронте и спасает жизнь ребят**, помогает нам выполнять боевые задачи. Вот ребятки передали мне прицел, уже сегодня пойдёт в бой. **От нас ждите скорейшей победы и возвращения домой**!"", - рассказывает ""Индус"".

**Ставь 👍, если поддерживаешь наших бойцов! 
**
[От Первого Лица](https://t.me/otpervogolitsa)",,,,,,
2212,"А так выглядел удар по Днепру сквозь лобовое стекло, с флагом запрещённой УПА на торпеде.",,,,,,
2213,Минобороны РФ показывает кадры запуска ракет.,,,,,,
2214,"«**Первый эпизод сыгран. Будут и другие**». 

**Дмитрий Медведев** прокомментировал утренние события в Украине.",,,,,,
2215,На киевских АЗС — гигантские очереди.,,,,,,
2216,"Совещание Владимира Путина с членами Совбеза, что сказал президент: 

— Киевский режим давно использует террористические методы.

— В отношении Курской АЭС совершены три теракта. Также были попытки подрывов ""Турецкого потока"". 

— Киев поставил себя на одну доску с террористическими формированиями, самыми одиозными группировками. 

— Сегодня утром нанесён массированный удар по объектам энергетики, военного управления и связи Украины. 

— В случае продолжения проведения Украины на нашей территории терактов, ответы будут жесткими.",,,,,,
2217,"Лукашенко заявил, что даст соразмерный отпор любой агрессии, он готовился к ней 10 лет.

КГБ и спецслужбам было вынесено поручение усилить контроль и не допустить террористических акций в стране.

Также президент республики уже призвал российских военных разместиться на его территории, как это было согласовано с президентом России",,,,,,
2218,"Основательница косметического бренда, ликовавшего после взрыва на Крымском мосту, сегодня выложила фото своего склада.",,,,,,
2219,"🚀🇷🇺**Количество ракет выпущенных по целям на Украине🇺🇦:

**47 по Николаевской области;
60 в Киеве;
15 во Львове;
27 в Винницкой области;
20 в Харькове;
15 в Одесской области;
10 в Днепропетровске.",,,,,,
2220,Прилёты по Днепру,,,,,,
2221,"**❗️Открытие Киевом фронта против Белоруссии безумно с военной точки зрения, однако процесс пошёл — **президент Белоруссии.

""Формирование совместной региональной группировки войск России и Белоруссии уже началось, она формируется уже около двух дней"", — добавил Лукашенко.",,,,,,
2222,"**Рамзан Кадыров **заявил следующее:

Зеленский жалуется на прилёты по Киеву и другим городам. 
А как ты, лох-Зеленский, думал: тебе можно, а другим нельзя?
То есть восемь лет бомбить мирных людей, уничтожать инфраструктуру городов ЛДНР, покрывать снарядами атомную станцию, взрывать мосты, обстреливать важные объекты было можно, а как прилетело на твою голову, так вдруг стало никому нельзя?

Мы предупреждали тебя, Зеленский, что Россия по-настоящему еще и не начинала, так что хватит жаловаться как дешёвка, а лучше, пока не прилетело, беги. Беги, Зеленский, беги, не оглядываясь в сторону Запада. 

Вот теперь я на все сто процентов доволен проведением СВО.",,,,,,
2223,Еще одно видео прилета по Киеву,,,,,,
2224,"- Жители Киева вчера 
- Жители Киева сегодня 🗿",,,,,,
2225,"**Зеленский записал видеообращение из Киева.

**Глава Украины сообщил, что целями атак стали энергообъекты по всей стране от Львова до Харькова. “Они стремятся к панике и хаосу, хотят уничтожить нашу энергосистему”, — заявил  он.

И призвал жителей страны сегодня находиться в укрытиях.",,,,,,
2226,Карта прилетов по Украине. Удары продолжаются,,,,,,
2227,Так называемый «Мост Кличко» в Киеве выстоял после взрыва,,,,,,
2228,Видео из Киева,,,,,,
2229,У жителя Киева сегодня второй ДР.,,,,,,
2230,Здание бизнес-центра 101 в Киеве после взрыва.,,,,,,
2231,"⚡️ В столице Украины отмечают **сильный пожар на ТЭЦ-6 **вследствие удара. Сообщается о критических повреждениях.

▪️ Сбои в работе Telegram наблюдаются в России;

▪️ Подтверждаются массовые проблемы с доступом в интернет на Украине. Проблемы отмечены в Хмельницкой, Львовской, Полтавской области, Харькове и Житомире;

▪️ Украинские железные дороги сообщают о повреждении контактной сети на Западной Украине и возможной задержке поездов;",,,,,,
2232,"▪️ Мэр Киева Виталий Кличко сообщил, что несколько попаданий пришлось по «объектам критической инфраструктуры»;

▪️ Движение поездов Киевского метро приостановлено на всех линиях;

▪️ По энергетической инфраструктуре Житомирской области был нанесен удар, сообщают власти региона;

▪️ Во Львовской области нанесены удары по объектам энергетической инфраструктуры, сообщил глава областной администрации;

▪️ «Предварительно три прилета по Харькову. Удар был по объекту энергетической инфраструктуры. В некоторых районах города пропал свет, отсутствует водоснабжение», — мэр Харькова;

▪️ Сообщается о взрывах в Ивано-Франковске и Сумской области",,,,,,
2233,Моменты утренних прилётов в Киеве и Днепре,,,,,,
2234,Наказание по-украински: укровоин сел за руль в состоянии опьянения и за это его машину было решено раздавить😁,,,,,,
2235,"⚡️Кадыров выложил видео и заявил, что тысячи чеченцев отправляются в зону боевых действий!",,,,,,
2236,"⚡️⚡️⚡️Сегодня Путин заявил:

**«Подрыв Крымского моста — теракт, направленный на уничтожение объектов критически важной, гражданской инфраструктуры РФ»

**Согласно ядерной доктрине РФ, этот случай развязывает руки на применение ядерного оружия.",,,,,,
2237,"Панин в жопе нога, радуется что взорвали Крымский мост",,,,,,
2238,"В Казахстане появились патрули, которые избивают людей за «неправильные» ответы на вопрос 

- __""чей Донбасс и Крым?""__",,,,,,
2239,"С битой ты Лев Толстой, а на деле...",,,,,,
2240,"«**Пошёл в пизду**». 

Именно так до вчерашнего дня проезжали по Крымском мосту.",,,,,,
2241,"А что, выглядит весело",,,,,,
2242,"Главнокомандующий ВСУ  Залужный завёл твиттер и запостил первое фото, фото на котором у него браслет со свастикой.",,,,,,
2243,Стендап-комик **Нурлан Сабуров** подъебал приезжих русских на своём концерте в Алматы,,,,,,
2244,"**На Крымском мосту запустили движение автотранспорта по обеим полосам дороги**, реверс отменён.

На автодорожной части наладили освещение, нанесли новую разметку и восстановили барьерное ограждения.",,,,,,
2245,"Случай в американской школе. Не совсем приятное видео, но оно наглядно показывает, к чему в США в итоге привели внедрение «критической расовой теории» и «марши» Black Lives Matter",,,,,,
2246,"Житель Краснодара чуть не остался без головы из-за лифта.

Жильцы дома рассказали, что уже две недели были перебои в работе лифта, однако мастер не смог ничего исправить",,,,,,
2247,"Бывший заключённый, отправившийся добровольцем в зону СВО, получил Звезду Героя ЛНР.

Сергей Левшунов отметился умелым командованием вверенным подразделением, образцовым выполнением боевых задач и проявленные при этом мужеством и героизмом.

Командир ""Вагнера"" вручил бойцу высшую награду ЛНР.",,,,,,
2248,"Иван-гей сжёг 2000 рублей,  так он решил пошутить про взрыв Крымского моста, во время которого погибло несколько человек",,,,,,
2249,"**Кадры 18+

Экс-командир нацбата «Азов» Жорин опубликовал кадры жестокой расправы над мирными жителями Купянска.

**При этом он ещё язвительно подписал видео «расплата будет» с намёком, что и дальше будет продолжать зверски убивать мирных граждан.",,,,,,
2250,"⚡️⚡️⚡️**Компании-поставщики топлива из РФ выведены из-под санкций в Болгарии до конца 2024 г. из-за напряжённой ситуации с горючим**. 
 
Вообще никак нельзя, но если сссссиииильно надо, то можно.

Как думаете, очевидная новость? 
👍 — ещё бы, как иначе 
🤔 — не ожидал…",,,,,,
2251,"**В Питере, как всегда, своя атмосфера**…

Парня обвинили в обмане с продажей машины, за что впятером жёстко отмудохали.",,,,,,
2252,"💥🇷🇺**Зрелищный прилёт по технике ВСУ**🇺🇦

ВСУ снимали очередные Тиктоки, как вдруг в кадр прилетел точнейший боеприпас Армии России",,,,,,
2253,"🇺🇦В связи с большими потерями личного состава ВСУ на всех направлениях, на Украине продолжается вылавливание и вручение повесток населению

__На данном видео областной город Черновцы__",,,,,,
2254,🇷🇺🇺🇦 Донбасс. Последствия работы минометных расчетов бойцов РФ по позициям ВСУ.,,,,,,
2255,🇵🇱🇷🇺🇺🇦 Херсонщина. Переданный ВСУ польский Т62 в озере.,,,,,,
2256,Свою зарплату он отработал,,,,,,
2257,"ВСУшники, в шоке от качества и рациона российского сухпайка!",,,,,,
2258,"☝🏻🇷🇺**Фрагмент работы группы чеченского спецназа в зоне СВО.

**Точное место и дата неизвестны",,,,,,
2259,"**В Москве пьянка закончилась избиением одного из участников. 

**Помимо этого, его несколько раз ударили канцелярским ножом в шею.
Издеватели задержаны.
Пострадавший, вроде как, живой",,,,,,
2260,"Брошенные позиции всушников на окраине села **Зайцево**. Западным вооружением никого уже не удивить.

За населённый пункт продолжаются бои, противник подтягивает резервы.",,,,,,
2261,Девушка живущая в Казахстане жалуется на притеснения.,,,,,,
2262,"**В Уфе задержали 27-летнего неадеквата, избившего девушку с собакой у многоэтажки. 

**Так он ""отомстил"" за то, что она отказалась впускать его в подъезд следом за собой. Сначала обозвал её, а во время замеса повалил на землю и схватил за горло. 

После задержания этот ""бойкий"" парниша вдруг всё осознал и заявил полицейским, что повёл себя не по-мужски: оправдываться не хочет. Сейчас решается вопрос о возбуждении уголовного дела.",,,,,,
2263,**Как же прекрасна Камчатка!**,,,,,,
2264,"Пашу Техника выписали из больницы. Он сказал, что больше так не будет.

Никто и не сомневается",,,,,,
2265,Думали опять Одесса? А нет это Киев там тоже таких придурошных хватает😁,,,,,,
2266,"**В Москве мужчина с ножом кидался на посетителей в ТЦ «Саларис». 

**Со слов очевидцев, он не оплатил товар в магазине, а после того, как охранники заставили его расплатиться, тот затаил на них обиду — начал кидаться с ножом. 

Спас ситуацию случайный прохожий, который одной левой уложил нападавшего.",,,,,,
2267,"⚡️ **Взрыв на Крымском мосту 

Главное на 15:00:

🟢** Следственный Комитет **установил личность владельца грузовика, с которого был сделан взрыв. Это житель Краснодарского края, его разыскивают;

🟢 Авиация завершила работу по тушению последствий пожара на Крымском мосту после подрыва там грузового автомобиля, сообщили в экстренных службах;

🟢 Ответственность за взрыв взяли власти Украины, причастность подтвердил советник офиса президента Михаил Подоляк;

🟢** Поезда из Крыма и в Крым **возобновят движение к вечеру 8 октября. График железнодорожного сообщения не будет нарушен, заверили в РЖД;

🟢** По поручению президента **Владимира Путина** создана **комиссия по расследованию трагедии. Премьер** Михаил Мишустин подписал распоряжение о комиссии по ЧП на Крымском мосту, ее возглавил вице-премьер Марат Хуснуллин;

**🟢 Пассажирские перевозки по керченской паромной переправе начнутся во второй половине дня** — власти Краснодарского края;

**🟢** Маршруты грузовых поставок **для Севастополя переориентированы и пройдут через ЛДНР, Херсон и Запорожье. В самом Крыму никаких перебоев с поставками еды, лекарств или топлива не будет, заверил глава полуострова Сергей Аксенов;

🟢 Состояние неповрежденной части автодорожного полотна позволяет запустить автомобильное движение по Крымскому мосту после 16:00 сегодня по одной полосе в реверсивном режиме, сообщил министр транспорта РФ Савельев.

Ставьте ♥️, если вы сейчас с Крымом!

**[putin_life](https://t.me/putin_life)",,,,,,
2268,"Ну теперь все понятно

Тётки раскрыли дело Крымского моста.",,,,,,
2269,"❗️**СК РФ публикует видео с места взрыва на Крымском мосту.

**Главное к этой минуте:

▪️Погибло три человека.

▪️Под водой находятся две машины, но из-за погоды до них пока не могут добраться.

▪️Водителем грузовика был житель Краснодарского края, по месту его жительства начаты следственные действия.",,,,,,
2270,"""Предприниматели со стремянкой"" уже меняют цены на бензин в Крыму. Хотя было распоряжение о их фиксации.",,,,,,
2271,"**❗️Первичная оценка инфраструктуры Крымского моста на предмет пропуска поездов проведена, работоспособность участка восстановят к 20:00 - **__Минтранс__",,,,,,
2272,В Одессе🇺🇦 всё стабильно,,,,,,
2273,"🗣🇺🇦🏴‍☠️ «**Мы никому ничего не должны!**»

В Николаеве нацисты приехали якобы с «гумпомощью» в Николаев, но не забыли в открытую смеяться над местными и их бедственным положением, а также напомнили, что они им ничего не должны.",,,,,,
2274,Фура набитая взрывчаткой 🗿,,,,,,
2275,"На этих кадрах фура, подорвавшаяся на Крымском мосту, пересекает пост ГИБДД.

В прицеп автомобиля заглянули, но ничего подозрительного не увидели. Спустя несколько минут, судя по камерам, грузовик подорвался в движении.",,,,,,
2276,"**ВСУшники радуются, что на Крымском мосту совершена диверсия**🤬

__Они настолько глупы и не понимают, что Россия жестко ответит на этот террористический акт, можно не сомневаться!__💪",,,,,,
2277,В крымских супермаркетах сейчас так,,,,,,
2278,"Так выглядит очередь на первый паром.

**UPD **Погода позволяет запустить паромное сообщение с Крымом. Об этом сообщил советник главы Республики Олег Крючков со ссылкой на первого замминистра транспорта региона Николая Лукашенко.

В ближайшее время обещают запустить два судна и готовят ещё несколько.

Также между Крымом и Краснодарским краем запустят суда вместимостью порядка 100 и более человек для перевозки пассажиров, сообщили в Минтрансе Республики.",,,,,,
2279,"**Фура, которая взорвалась на Крымском мосту, предположительно, выехала из Краснодара. 

**Сегодня в 06:15 произошёл подрыв. Предварительно, красный тягач, начинённый взрывчаткой, смог пройти через пост ГИБДД и сдетонировал на мосту. Пробег у фуры — 870 000 км.",,,,,,
2280,"⚡️ **Кадры тушения ж/д состава на Керченском мосту**. Видно, что часть автомобильного полотна рухнула в воду.",,,,,,
2281,"❗️**Керченская паромная переправа возобновляет работу**: первый паром уже начал переход для погрузки и начала работы, готовятся к выходу еще три — Минтранс.

**UPD Погодные условия не позволяют запустить 8 октября паромную переправу из Крыма.**",,,,,,
2282,"**«Если ударят по Крыму, то для них наступит Судный день»

**Нестареющее от Димона (17 июля 2022 года).",,,,,,
2283,На заправках в Крыму начали выстраиваться огромные очереди.,,,,,,
2284,Последствия взрыва на Крымском мосту. Судя по видео пожар уже практически потушен.,,,,,,
2285,"Также публикуют, кадры взрыва на крымском мосту с другого ракурса

▪️ Путин поручил создать правительственную комиссию в связи с ЧП на Крымском мосту;

▪️ Прогнозов по срокам восстановления крымского моста пока нет, заявил Песков;

▪️ Сухопутный транспортный коридор налажен из Крыма в другие регионы РФ через новые территории, сообщили власти республики.",,,,,,
